x,y,z,marker
5.557,-24.015,-30.452,0
5.41,-74.52,-34.862,1
-8.482,2.621,-30.721,2
-9.432,-93.544,-49.621,3
5.56,-24.025,-30.44,0
5.429,-74.546,-34.849,1
-8.482,2.622,-30.719,2
-9.43,-93.547,-49.623,3
5.561,-24.053,-30.42,0
5.438,-74.555,-34.84,1
-8.46,2.624,-30.723,2
-9.438,-93.55,-49.618,3
5.549,-24.064,-30.416,0
5.447,-74.561,-34.83,1
-8.465,2.621,-30.724,2
-9.423,-93.567,-49.6,3
5.558,-24.07,-30.396,0
5.462,-74.565,-34.836,1
-8.462,2.63,-30.717,2
-9.426,-93.579,-49.602,3
5.575,-24.073,-30.403,0
5.472,-74.549,-34.828,1
-8.463,2.629,-30.719,2
-9.42,-93.58,-49.606,3
5.58,-24.073,-30.402,0
5.496,-74.549,-34.835,1
-8.463,2.632,-30.722,2
-9.421,-93.581,-49.609,3
5.576,-24.069,-30.392,0
5.494,-74.549,-34.828,1
-8.464,2.637,-30.719,2
-9.413,-93.58,-49.61,3
5.573,-24.071,-30.386,0
5.475,-74.557,-34.832,1
-8.469,2.632,-30.719,2
-9.424,-93.592,-49.611,3
5.578,-24.073,-30.385,0
5.471,-74.568,-34.826,1
-8.47,2.631,-30.719,2
-9.437,-93.599,-49.619,3
5.555,-24.075,-30.389,0
5.477,-74.564,-34.826,1
-8.485,2.628,-30.711,2
-9.453,-93.607,-49.621,3
5.543,-24.077,-30.382,0
5.474,-74.562,-34.831,1
-8.489,2.633,-30.705,2
-9.462,-93.625,-49.624,3
5.517,-24.072,-30.374,0
5.486,-74.568,-34.819,1
-8.471,2.634,-30.709,2
-9.471,-93.637,-49.635,3
5.492,-24.077,-30.379,0
5.487,-74.568,-34.817,1
-8.467,2.637,-30.714,2
-9.463,-93.654,-49.637,3
5.485,-24.082,-30.381,0
5.501,-74.57,-34.809,1
-8.465,2.634,-30.709,2
-9.464,-93.664,-49.633,3
5.457,-24.087,-30.37,0
5.525,-74.571,-34.812,1
-8.468,2.633,-30.703,2
-9.484,-93.685,-49.639,3
5.416,-24.094,-30.358,0
5.519,-74.574,-34.819,1
-8.445,2.635,-30.703,2
-9.498,-93.692,-49.64,3
5.386,-24.085,-30.356,0
5.508,-74.581,-34.82,1
-8.461,2.636,-30.702,2
-9.479,-93.706,-49.637,3
5.387,-24.092,-30.338,0
5.492,-74.582,-34.811,1
-8.463,2.632,-30.702,2
-9.473,-93.718,-49.639,3
5.366,-24.087,-30.323,0
5.486,-74.581,-34.811,1
-8.453,2.627,-30.709,2
-9.476,-93.732,-49.638,3
5.365,-24.087,-30.31,0
5.494,-74.585,-34.809,1
-8.459,2.627,-30.709,2
-9.498,-93.752,-49.638,3
5.333,-24.093,-30.305,0
5.473,-74.581,-34.811,1
-8.472,2.626,-30.705,2
-9.504,-93.764,-49.631,3
5.282,-24.085,-30.317,0
5.453,-74.599,-34.82,1
-8.475,2.621,-30.705,2
-9.494,-93.772,-49.627,3
5.258,-24.099,-30.318,0
5.457,-74.6,-34.821,1
-8.471,2.628,-30.706,2
-9.478,-93.781,-49.631,3
5.209,-24.076,-30.31,0
5.478,-74.607,-34.82,1
-8.475,2.626,-30.706,2
-9.452,-93.795,-49.622,3
5.195,-24.066,-30.286,0
5.474,-74.604,-34.817,1
-8.476,2.628,-30.704,2
-9.429,-93.797,-49.616,3
5.188,-24.079,-30.297,0
5.476,-74.599,-34.809,1
-8.466,2.63,-30.707,2
-9.416,-93.803,-49.61,3
5.189,-24.085,-30.29,0
5.467,-74.599,-34.813,1
-8.472,2.632,-30.711,2
-9.407,-93.817,-49.599,3
5.167,-24.09,-30.293,0
5.472,-74.602,-34.814,1
-8.485,2.634,-30.709,2
-9.413,-93.828,-49.598,3
5.17,-24.099,-30.283,0
5.484,-74.603,-34.805,1
-8.521,2.643,-30.705,2
-9.418,-93.829,-49.6,3
5.16,-24.109,-30.283,0
5.495,-74.598,-34.805,1
-8.519,2.631,-30.708,2
-9.424,-93.831,-49.603,3
5.144,-24.118,-30.297,0
5.505,-74.597,-34.802,1
-8.516,2.628,-30.701,2
-9.421,-93.833,-49.604,3
5.124,-24.103,-30.295,0
5.511,-74.596,-34.79,1
-8.515,2.627,-30.698,2
-9.418,-93.847,-49.597,3
5.124,-24.1,-30.291,0
5.563,-74.587,-34.782,1
-8.502,2.627,-30.703,2
-9.427,-93.862,-49.592,3
5.091,-24.107,-30.285,0
5.595,-74.586,-34.779,1
-8.502,2.625,-30.704,2
-9.424,-93.872,-49.575,3
5.084,-24.125,-30.278,0
5.592,-74.575,-34.775,1
-8.518,2.626,-30.7,2
-9.432,-93.879,-49.566,3
5.088,-24.127,-30.268,0
5.57,-74.584,-34.77,1
-8.51,2.626,-30.696,2
-9.445,-93.881,-49.561,3
5.087,-24.133,-30.272,0
5.57,-74.597,-34.774,1
-8.494,2.628,-30.702,2
-9.458,-93.884,-49.566,3
5.104,-24.133,-30.271,0
5.556,-74.605,-34.769,1
-8.5,2.627,-30.706,2
-9.468,-93.888,-49.573,3
5.095,-24.138,-30.266,0
5.555,-74.605,-34.767,1
-8.497,2.629,-30.707,2
-9.486,-93.884,-49.582,3
