x,y,z,marker
5.287,-26.759,-34.726,0
5.34,-77.778,-34.864,1
-8.134,0.198,-29.508,2
-9.158,-96.276,-46.217,3
5.317,-26.771,-34.722,0
5.344,-77.77,-34.872,1
-8.141,0.191,-29.506,2
-9.174,-96.275,-46.217,3
5.339,-26.785,-34.724,0
5.347,-77.769,-34.868,1
-8.139,0.19,-29.499,2
-9.179,-96.268,-46.217,3
5.372,-26.801,-34.73,0
5.349,-77.768,-34.866,1
-8.131,0.193,-29.493,2
-9.161,-96.265,-46.217,3
5.428,-26.859,-34.718,0
5.36,-77.764,-34.872,1
-8.115,0.196,-29.49,2
-9.161,-96.27,-46.218,3
5.443,-26.842,-34.708,0
5.378,-77.768,-34.884,1
-8.121,0.197,-29.494,2
-9.151,-96.269,-46.218,3
5.44,-26.832,-34.713,0
5.397,-77.766,-34.883,1
-8.114,0.197,-29.492,2
-9.15,-96.255,-46.224,3
5.481,-26.843,-34.702,0
5.403,-77.755,-34.889,1
-8.12,0.185,-29.492,2
-9.14,-96.244,-46.231,3
5.479,-26.867,-34.708,0
5.413,-77.754,-34.874,1
-8.121,0.183,-29.486,2
-9.136,-96.242,-46.232,3
5.466,-26.879,-34.715,0
5.417,-77.76,-34.86,1
-8.114,0.187,-29.487,2
-9.131,-96.231,-46.236,3
5.464,-26.881,-34.708,0
5.424,-77.757,-34.863,1
-8.123,0.184,-29.487,2
-9.144,-96.231,-46.235,3
5.456,-26.875,-34.707,0
5.432,-77.747,-34.871,1
-8.127,0.181,-29.489,2
-9.156,-96.214,-46.23,3
5.443,-26.875,-34.708,0
5.456,-77.733,-34.871,1
-8.124,0.179,-29.49,2
-9.166,-96.22,-46.227,3
5.434,-26.877,-34.698,0
5.491,-77.741,-34.868,1
-8.122,0.172,-29.484,2
-9.173,-96.223,-46.225,3
5.436,-26.877,-34.692,0
5.511,-77.743,-34.864,1
-8.11,0.166,-29.484,2
-9.181,-96.222,-46.227,3
5.412,-26.882,-34.694,0
5.532,-77.767,-34.853,1
-8.12,0.161,-29.484,2
-9.181,-96.226,-46.226,3
5.381,-26.882,-34.699,0
5.531,-77.777,-34.856,1
-8.132,0.154,-29.486,2
-9.178,-96.227,-46.226,3
5.354,-26.883,-34.692,0
5.539,-77.771,-34.849,1
-8.141,0.137,-29.488,2
-9.179,-96.224,-46.232,3
5.302,-26.876,-34.688,0
5.537,-77.763,-34.855,1
-8.147,0.13,-29.482,2
-9.17,-96.224,-46.236,3
5.261,-26.871,-34.676,0
5.522,-77.756,-34.861,1
-8.156,0.13,-29.482,2
-9.168,-96.231,-46.237,3
5.217,-26.864,-34.65,0
5.515,-77.753,-34.869,1
-8.184,0.121,-29.481,2
-9.162,-96.232,-46.241,3
5.219,-26.889,-34.645,0
5.517,-77.768,-34.858,1
-8.196,0.116,-29.48,2
-9.155,-96.229,-46.245,3
5.197,-26.895,-34.65,0
5.512,-77.78,-34.858,1
-8.187,0.119,-29.482,2
-9.153,-96.233,-46.247,3
5.147,-26.888,-34.67,0
5.514,-77.786,-34.856,1
-8.175,0.124,-29.48,2
-9.16,-96.236,-46.255,3
5.141,-26.895,-34.656,0
5.515,-77.791,-34.851,1
-8.171,0.12,-29.481,2
-9.166,-96.245,-46.254,3
5.096,-26.889,-34.661,0
5.513,-77.782,-34.85,1
-8.167,0.116,-29.481,2
-9.159,-96.243,-46.253,3
5.105,-26.879,-34.655,0
5.521,-77.776,-34.848,1
-8.177,0.109,-29.485,2
-9.161,-96.245,-46.262,3
5.065,-26.871,-34.649,0
5.52,-77.772,-34.849,1
