x,y,z,marker
6.409,-14.24,-31.264,0
5.179,-86.8,-34.791,1
-8.367,7.877,-23.864,2
-7.326,-101.47,-40.533,3
6.423,-14.235,-31.257,0
5.187,-86.795,-34.781,1
-8.374,7.877,-23.862,2
-7.32,-101.474,-40.531,3
6.44,-14.226,-31.26,0
5.193,-86.798,-34.774,1
-8.374,7.876,-23.86,2
-7.302,-101.485,-40.526,3
6.439,-14.223,-31.276,0
5.181,-86.8,-34.769,1
-8.368,7.877,-23.859,2
-7.312,-101.484,-40.532,3
6.438,-14.222,-31.277,0
5.187,-86.793,-34.76,1
-8.368,7.878,-23.858,2
-7.331,-101.496,-40.531,3
6.436,-14.218,-31.286,0
5.189,-86.796,-34.763,1
-8.391,7.878,-23.856,2
-7.32,-101.492,-40.536,3
6.454,-14.196,-31.297,0
5.19,-86.797,-34.759,1
-8.395,7.881,-23.859,2
-7.308,-101.493,-40.528,3
6.472,-14.156,-31.312,0
5.182,-86.797,-34.762,1
-8.394,7.882,-23.857,2
-7.32,-101.489,-40.534,3
6.474,-14.147,-31.319,0
5.176,-86.79,-34.763,1
-8.409,7.879,-23.858,2
-7.353,-101.484,-40.534,3
6.467,-14.147,-31.315,0
5.173,-86.797,-34.76,1
-8.409,7.88,-23.86,2
-7.384,-101.473,-40.539,3
6.505,-14.135,-31.325,0
5.176,-86.808,-34.758,1
-8.434,7.88,-23.856,2
-7.395,-101.476,-40.548,3
6.507,-14.122,-31.339,0
5.18,-86.802,-34.751,1
-8.447,7.874,-23.855,2
-7.367,-101.491,-40.531,3
6.497,-14.115,-31.357,0
5.154,-86.793,-34.748,1
-8.468,7.879,-23.851,2
-7.358,-101.484,-40.528,3
6.504,-14.117,-31.365,0
5.146,-86.793,-34.745,1
-8.454,7.884,-23.851,2
-7.382,-101.489,-40.521,3
6.535,-14.113,-31.369,0
5.131,-86.789,-34.747,1
-8.445,7.884,-23.853,2
-7.387,-101.489,-40.522,3
6.564,-14.082,-31.375,0
5.138,-86.763,-34.725,1
-8.454,7.884,-23.851,2
-7.377,-101.498,-40.529,3
6.554,-14.063,-31.377,0
5.153,-86.763,-34.712,1
-8.457,7.882,-23.851,2
-7.367,-101.511,-40.538,3
6.568,-14.051,-31.367,0
5.161,-86.752,-34.704,1
-8.464,7.884,-23.845,2
-7.382,-101.536,-40.522,3
6.571,-14.049,-31.364,0
5.157,-86.76,-34.703,1
-8.453,7.886,-23.844,2
-7.387,-101.542,-40.513,3
6.59,-14.041,-31.369,0
5.156,-86.761,-34.715,1
-8.455,7.887,-23.841,2
-7.405,-101.527,-40.509,3
6.611,-14.019,-31.357,0
5.151,-86.765,-34.708,1
-8.451,7.888,-23.836,2
-7.398,-101.527,-40.499,3
6.604,-14.022,-31.352,0
5.165,-86.757,-34.698,1
-8.444,7.888,-23.836,2
-7.39,-101.522,-40.506,3
6.605,-14.014,-31.353,0
5.171,-86.749,-34.695,1
-8.434,7.887,-23.836,2
-7.398,-101.522,-40.508,3
6.604,-13.994,-31.357,0
5.195,-86.754,-34.693,1
-8.427,7.888,-23.836,2
-7.401,-101.526,-40.506,3
6.624,-13.976,-31.378,0
5.214,-86.753,-34.681,1
-8.428,7.887,-23.835,2
-7.416,-101.525,-40.509,3
6.629,-13.977,-31.381,0
5.217,-86.765,-34.672,1
-8.433,7.889,-23.831,2
-7.414,-101.544,-40.499,3
6.643,-13.965,-31.373,0
5.227,-86.754,-34.669,1
-8.43,7.889,-23.831,2
-7.398,-101.545,-40.505,3
6.662,-13.968,-31.366,0
5.247,-86.762,-34.659,1
-8.423,7.889,-23.832,2
-7.386,-101.557,-40.51,3
6.68,-13.967,-31.359,0
5.259,-86.761,-34.647,1
-8.414,7.889,-23.831,2
-7.362,-101.553,-40.516,3
6.679,-13.967,-31.364,0
5.244,-86.763,-34.655,1
-8.414,7.894,-23.829,2
-7.359,-101.549,-40.519,3
6.684,-13.959,-31.373,0
5.239,-86.772,-34.659,1
-8.421,7.892,-23.828,2
-7.331,-101.553,-40.518,3
6.681,-13.946,-31.38,0
5.241,-86.766,-34.658,1
-8.434,7.889,-23.825,2
-7.343,-101.549,-40.525,3
6.698,-13.931,-31.395,0
5.241,-86.768,-34.655,1
-8.435,7.887,-23.825,2
-7.339,-101.568,-40.506,3
6.715,-13.929,-31.389,0
5.238,-86.767,-34.657,1
-8.44,7.888,-23.823,2
-7.359,-101.558,-40.515,3
6.711,-13.933,-31.39,0
5.241,-86.77,-34.652,1
-8.442,7.885,-23.823,2
-7.366,-101.549,-40.526,3
6.709,-13.917,-31.385,0
5.244,-86.763,-34.647,1
-8.444,7.885,-23.824,2
-7.354,-101.559,-40.519,3
6.718,-13.912,-31.39,0
5.239,-86.763,-34.637,1
-8.457,7.88,-23.823,2
-7.35,-101.554,-40.52,3
6.713,-13.917,-31.387,0
5.23,-86.769,-34.641,1
-8.453,7.88,-23.822,2
-7.372,-101.556,-40.52,3
6.716,-13.921,-31.392,0
5.228,-86.766,-34.635,1
-8.468,7.884,-23.816,2
-7.397,-101.554,-40.509,3
6.715,-13.924,-31.388,0
5.216,-86.778,-34.635,1
-8.464,7.883,-23.815,2
-7.391,-101.545,-40.513,3
6.704,-13.921,-31.393,0
5.215,-86.775,-34.622,1
-8.449,7.883,-23.817,2
-7.388,-101.545,-40.517,3
6.707,-13.922,-31.396,0
5.213,-86.771,-34.617,1
-8.446,7.885,-23.819,2
-7.371,-101.539,-40.525,3
6.7,-13.917,-31.394,0
5.201,-86.784,-34.622,1
-8.441,7.887,-23.817,2
