x,y,z,marker
-12.923,-8.638,-24.29,0
-11.171,-87.889,-52.396,1
-7.363,8.867,-34.485,2
-3.158,-100.683,-41.812,3
-12.924,-8.624,-24.314,0
-11.281,-87.75,-52.371,1
-7.365,8.874,-34.483,2
-3.175,-100.676,-41.813,3
-12.93,-8.603,-24.34,0
-11.338,-87.649,-52.319,1
-7.366,8.877,-34.476,2
-3.183,-100.665,-41.81,3
-12.938,-8.587,-24.367,0
-11.323,-87.606,-52.216,1
-7.368,8.875,-34.471,2
-3.169,-100.657,-41.809,3
-12.936,-8.592,-24.381,0
-11.298,-87.563,-52.103,1
-7.361,8.871,-34.455,2
-3.161,-100.652,-41.807,3
-12.917,-8.601,-24.4,0
-11.296,-87.498,-52.008,1
-7.366,8.863,-34.447,2
-3.169,-100.648,-41.804,3
-12.912,-8.606,-24.422,0
-11.167,-87.56,-51.856,1
-7.37,8.858,-34.437,2
-3.181,-100.643,-41.8,3
-12.91,-8.61,-24.44,0
-11.08,-87.584,-51.714,1
-7.381,8.869,-34.429,2
-3.197,-100.641,-41.798,3
-12.911,-8.621,-24.459,0
-11.164,-87.468,-51.668,1
-7.362,8.883,-34.424,2
-3.201,-100.629,-41.801,3
-12.924,-8.631,-24.457,0
-11.197,-87.38,-51.596,1
-7.333,8.879,-34.405,2
-3.198,-100.628,-41.795,3
-12.924,-8.637,-24.47,0
-11.154,-87.386,-51.479,1
-7.335,8.885,-34.372,2
-3.18,-100.629,-41.79,3
-12.928,-8.669,-24.47,0
-11.148,-87.341,-51.382,1
-7.358,8.882,-34.365,2
-3.159,-100.625,-41.788,3
-12.932,-8.694,-24.478,0
-11.129,-87.287,-51.272,1
-7.383,8.876,-34.352,2
-3.162,-100.621,-41.785,3
-12.918,-8.727,-24.487,0
-11.032,-87.341,-51.125,1
-7.377,8.872,-34.338,2
-3.174,-100.617,-41.788,3
-12.917,-8.741,-24.499,0
-11.009,-87.334,-51.005,1
-7.374,8.865,-34.311,2
-3.156,-100.626,-41.785,3
-12.906,-8.758,-24.509,0
-11.007,-87.304,-50.907,1
-7.363,8.881,-34.291,2
-3.147,-100.621,-41.794,3
-12.894,-8.783,-24.524,0
-11.026,-87.256,-50.808,1
-7.338,8.883,-34.275,2
-3.135,-100.616,-41.796,3
-12.891,-8.793,-24.54,0
-11.095,-87.184,-50.743,1
-7.361,8.878,-34.268,2
-3.122,-100.626,-41.799,3
-12.902,-8.801,-24.555,0
-11.141,-87.121,-50.666,1
-7.391,8.874,-34.258,2
-3.101,-100.622,-41.807,3
-12.915,-8.801,-24.566,0
-11.108,-87.136,-50.56,1
-7.385,8.852,-34.251,2
-3.101,-100.625,-41.807,3
-12.904,-8.824,-24.589,0
-10.989,-87.236,-50.416,1
-7.419,8.855,-34.24,2
-3.096,-100.625,-41.808,3
-12.871,-8.821,-24.617,0
-10.933,-87.285,-50.299,1
-7.392,8.849,-34.222,2
-3.086,-100.632,-41.812,3
-12.865,-8.811,-24.632,0
-10.911,-87.307,-50.181,1
-7.373,8.832,-34.218,2
-3.063,-100.637,-41.818,3
-12.871,-8.812,-24.635,0
-11.012,-87.234,-50.151,1
-7.394,8.831,-34.204,2
-3.056,-100.633,-41.82,3
-12.846,-8.835,-24.657,0
-11.073,-87.192,-50.095,1
-7.377,8.828,-34.185,2
-3.041,-100.635,-41.82,3
-12.846,-8.857,-24.66,0
-11.093,-87.17,-50.022,1
-7.379,8.832,-34.157,2
-3.056,-100.641,-41.819,3
-12.833,-8.873,-24.688,0
-11.146,-87.133,-49.964,1
-7.392,8.838,-34.134,2
-3.065,-100.634,-41.821,3
-12.842,-8.9,-24.702,0
-11.213,-87.088,-49.909,1
-7.386,8.854,-34.133,2
-3.078,-100.621,-41.823,3
-12.82,-8.935,-24.72,0
-11.228,-87.075,-49.841,1
-7.362,8.856,-34.124,2
-3.083,-100.618,-41.824,3
-12.787,-8.977,-24.731,0
-11.246,-87.071,-49.766,1
-7.349,8.845,-34.122,2
-3.095,-100.619,-41.829,3
-12.742,-9.021,-24.751,0
-11.209,-87.073,-49.682,1
-7.299,8.828,-34.107,2
-3.093,-100.623,-41.814,3
-12.699,-9.107,-24.78,0
-11.181,-87.128,-49.598,1
-7.274,8.8,-34.078,2
-3.079,-100.611,-41.807,3
-12.689,-9.155,-24.783,0
-11.118,-87.212,-49.497,1
-7.252,8.808,-34.07,2
-3.052,-100.615,-41.795,3
-12.63,-9.182,-24.816,0
-11.151,-87.208,-49.429,1
-7.221,8.82,-34.061,2
-3.037,-100.609,-41.802,3
-12.612,-9.227,-24.83,0
-11.216,-87.138,-49.409,1
-7.253,8.831,-34.045,2
-3.025,-100.609,-41.804,3
-12.611,-9.262,-24.866,0
-11.214,-87.129,-49.353,1
-7.238,8.836,-34.038,2
-3.01,-100.613,-41.801,3
-12.568,-9.324,-24.883,0
-11.111,-87.217,-49.262,1
-7.208,8.845,-34.019,2
-3.008,-100.614,-41.794,3
-12.555,-9.367,-24.898,0
-11.125,-87.238,-49.211,1
-7.228,8.835,-34.015,2
-3.015,-100.613,-41.796,3
-12.479,-9.416,-24.936,0
-11.115,-87.258,-49.155,1
-7.212,8.835,-34.017,2
-3.021,-100.602,-41.804,3
-12.425,-9.46,-24.985,0
-11.168,-87.203,-49.137,1
-7.216,8.842,-34.021,2
-3.017,-100.606,-41.8,3
-12.412,-9.48,-25.009,0
-11.186,-87.196,-49.111,1
-7.202,8.859,-34.012,2
-3.019,-100.606,-41.799,3
-12.365,-9.549,-25.018,0
-11.098,-87.279,-49.041,1
-7.204,8.874,-34.015,2
-3.03,-100.604,-41.803,3
-12.32,-9.602,-25.067,0
-11.129,-87.253,-49.023,1
-7.219,8.883,-34.002,2
-3.053,-100.609,-41.804,3
-12.305,-9.63,-25.095,0
-11.067,-87.318,-48.97,1
-7.229,8.902,-34.001,2
-3.062,-100.607,-41.807,3
-12.265,-9.712,-25.104,0
-11.114,-87.297,-48.969,1
-7.259,8.906,-34.003,2
-3.061,-100.605,-41.81,3
-12.2,-9.751,-25.126,0
-11.136,-87.276,-48.964,1
