x,y,z,marker
8.488,-16.407,-33.768,0
8.039,-85.634,-34.978,1
-5.567,0.928,-25.636,2
-6.905,-111.577,-37.764,3
8.47,-16.404,-33.764,0
8.042,-85.627,-34.987,1
-5.557,0.925,-25.638,2
-6.879,-111.567,-37.758,3
8.451,-16.399,-33.78,0
8.047,-85.623,-34.994,1
-5.535,0.929,-25.641,2
-6.834,-111.586,-37.756,3
8.435,-16.396,-33.796,0
8.044,-85.626,-34.986,1
-5.533,0.931,-25.642,2
-6.831,-111.575,-37.776,3
8.419,-16.392,-33.8,0
8.056,-85.628,-34.986,1
-5.511,0.937,-25.648,2
-6.757,-111.582,-37.785,3
8.414,-16.392,-33.801,0
8.085,-85.633,-34.989,1
-5.5,0.939,-25.654,2
-6.773,-111.58,-37.805,3
8.397,-16.387,-33.802,0
8.078,-85.631,-35.002,1
-5.5,0.94,-25.659,2
-6.8,-111.575,-37.808,3
8.364,-16.394,-33.802,0
8.081,-85.632,-34.994,1
-5.469,0.943,-25.659,2
-6.777,-111.585,-37.804,3
8.308,-16.389,-33.813,0
8.079,-85.628,-34.997,1
-5.47,0.935,-25.657,2
-6.77,-111.57,-37.803,3
8.214,-16.379,-33.834,0
8.09,-85.625,-34.991,1
-5.467,0.931,-25.658,2
-6.809,-111.566,-37.819,3
8.12,-16.359,-33.862,0
8.104,-85.614,-35.002,1
-5.474,0.932,-25.655,2
-6.875,-111.556,-37.824,3
8.063,-16.349,-33.886,0
8.13,-85.615,-34.999,1
-5.49,0.932,-25.653,2
-6.847,-111.556,-37.835,3
8.018,-16.353,-33.901,0
8.128,-85.612,-35.003,1
-5.507,0.933,-25.652,2
-6.853,-111.543,-37.828,3
7.941,-16.341,-33.905,0
8.129,-85.613,-35.002,1
-5.513,0.933,-25.651,2
-6.893,-111.503,-37.852,3
7.944,-16.347,-33.892,0
8.134,-85.607,-35,1
-5.512,0.931,-25.651,2
-6.912,-111.497,-37.862,3
7.946,-16.347,-33.908,0
8.129,-85.617,-34.992,1
-5.528,0.928,-25.648,2
-6.954,-111.488,-37.873,3
7.919,-16.354,-33.912,0
8.124,-85.617,-35.007,1
-5.571,0.928,-25.642,2
-6.914,-111.487,-37.866,3
7.937,-16.364,-33.9,0
8.112,-85.624,-35.004,1
-5.595,0.926,-25.638,2
-6.883,-111.473,-37.869,3
7.951,-16.37,-33.898,0
8.121,-85.626,-34.988,1
-5.621,0.928,-25.633,2
-6.898,-111.465,-37.883,3
7.964,-16.366,-33.893,0
8.133,-85.633,-34.981,1
-5.603,0.931,-25.636,2
-6.932,-111.442,-37.89,3
