x,y,z,marker
6.729,-12.378,-34.858,0
6.611,-80.885,-35.414,1
-8.74,3.731,-29.014,2
-5.532,-98.45,-52.242,3
6.768,-12.387,-34.833,0
6.604,-80.888,-35.42,1
-8.692,3.717,-28.992,2
-5.533,-98.446,-52.244,3
6.784,-12.384,-34.835,0
6.599,-80.895,-35.42,1
-8.687,3.706,-28.957,2
-5.534,-98.441,-52.244,3
6.793,-12.377,-34.824,0
6.608,-80.894,-35.431,1
-8.679,3.692,-28.925,2
-5.533,-98.439,-52.243,3
6.818,-12.399,-34.794,0
6.618,-80.892,-35.419,1
-8.647,3.67,-28.892,2
-5.535,-98.441,-52.245,3
6.838,-12.421,-34.769,0
6.617,-80.883,-35.423,1
-8.682,3.675,-28.851,2
-5.538,-98.441,-52.245,3
6.856,-12.455,-34.745,0
6.619,-80.873,-35.413,1
-8.735,3.673,-28.811,2
-5.542,-98.441,-52.245,3
6.898,-12.456,-34.716,0
6.627,-80.862,-35.411,1
-8.717,3.656,-28.791,2
-5.544,-98.439,-52.245,3
6.956,-12.466,-34.693,0
6.65,-80.856,-35.419,1
-8.764,3.639,-28.747,2
-5.548,-98.436,-52.245,3
6.944,-12.454,-34.711,0
6.646,-80.857,-35.418,1
-8.752,3.592,-28.692,2
-5.549,-98.436,-52.246,3
6.994,-12.455,-34.701,0
6.64,-80.857,-35.43,1
-8.738,3.576,-28.676,2
-5.55,-98.435,-52.251,3
7.013,-12.471,-34.679,0
6.632,-80.846,-35.442,1
-8.692,3.559,-28.659,2
-5.548,-98.43,-52.254,3
7.046,-12.474,-34.663,0
6.624,-80.845,-35.447,1
-8.689,3.56,-28.623,2
-5.545,-98.431,-52.257,3
7.086,-12.493,-34.624,0
6.604,-80.841,-35.456,1
-8.67,3.553,-28.598,2
-5.54,-98.431,-52.257,3
7.125,-12.485,-34.603,0
6.586,-80.831,-35.469,1
-8.612,3.518,-28.587,2
-5.54,-98.434,-52.258,3
7.156,-12.476,-34.599,0
6.585,-80.814,-35.467,1
-8.625,3.499,-28.55,2
-5.54,-98.433,-52.259,3
7.219,-12.471,-34.575,0
6.584,-80.808,-35.462,1
-8.644,3.485,-28.517,2
-5.541,-98.433,-52.26,3
7.213,-12.491,-34.532,0
6.578,-80.818,-35.469,1
-8.577,3.442,-28.504,2
-5.539,-98.425,-52.262,3
7.229,-12.485,-34.532,0
6.577,-80.829,-35.463,1
-8.52,3.422,-28.49,2
-5.54,-98.423,-52.263,3
7.262,-12.482,-34.516,0
6.583,-80.83,-35.471,1
-8.545,3.369,-28.456,2
-5.54,-98.422,-52.264,3
7.266,-12.484,-34.492,0
6.567,-80.835,-35.477,1
-8.558,3.383,-28.415,2
-5.538,-98.422,-52.265,3
7.281,-12.486,-34.476,0
6.563,-80.841,-35.474,1
-8.49,3.375,-28.408,2
-5.538,-98.421,-52.267,3
7.314,-12.456,-34.448,0
6.56,-80.853,-35.471,1
-8.463,3.368,-28.385,2
-5.535,-98.422,-52.269,3
7.335,-12.49,-34.439,0
6.543,-80.851,-35.487,1
-8.489,3.367,-28.342,2
