x,y,z,marker
8.964,-3.45,-35.031,0
9.134,-85.85,-34.878,1
-7.594,13.645,-20.283,2
-10.208,-95.99,-55.587,3
8.959,-3.437,-35.046,0
9.133,-85.852,-34.875,1
-7.586,13.646,-20.289,2
-10.207,-95.988,-55.585,3
8.976,-3.445,-35.056,0
9.129,-85.857,-34.884,1
-7.572,13.652,-20.293,2
-10.206,-95.987,-55.583,3
8.977,-3.451,-35.063,0
9.129,-85.855,-34.88,1
-7.566,13.659,-20.295,2
-10.205,-95.984,-55.582,3
8.968,-3.448,-35.073,0
9.128,-85.859,-34.88,1
-7.564,13.663,-20.294,2
-10.205,-95.974,-55.582,3
8.961,-3.447,-35.082,0
9.119,-85.859,-34.888,1
-7.563,13.663,-20.294,2
-10.206,-95.97,-55.586,3
8.958,-3.449,-35.081,0
9.135,-85.863,-34.893,1
-7.554,13.658,-20.303,2
-10.207,-95.971,-55.588,3
8.952,-3.463,-35.091,0
9.114,-85.86,-34.89,1
-7.536,13.653,-20.317,2
-10.199,-95.98,-55.587,3
8.953,-3.455,-35.087,0
9.102,-85.868,-34.881,1
-7.547,13.655,-20.312,2
-10.196,-95.984,-55.587,3
8.961,-3.456,-35.085,0
9.099,-85.886,-34.885,1
-7.553,13.656,-20.315,2
-10.195,-95.988,-55.587,3
8.961,-3.458,-35.09,0
9.095,-85.919,-34.889,1
-7.563,13.653,-20.313,2
-10.194,-95.991,-55.587,3
8.969,-3.46,-35.089,0
9.104,-85.933,-34.894,1
-7.562,13.655,-20.31,2
-10.191,-95.995,-55.587,3
8.962,-3.451,-35.095,0
9.089,-85.953,-34.905,1
-7.568,13.655,-20.312,2
-10.186,-96.003,-55.586,3
8.964,-3.453,-35.096,0
9.054,-85.97,-34.911,1
-7.568,13.652,-20.313,2
-10.183,-96.009,-55.585,3
8.969,-3.457,-35.096,0
9.048,-85.989,-34.911,1
-7.568,13.654,-20.309,2
-10.182,-96.01,-55.584,3
8.973,-3.457,-35.095,0
9.036,-86.002,-34.914,1
-7.571,13.654,-20.307,2
-10.181,-96.014,-55.583,3
8.981,-3.455,-35.097,0
9.038,-86.074,-34.909,1
-7.578,13.65,-20.306,2
-10.182,-96.013,-55.584,3
8.989,-3.463,-35.096,0
9.037,-86.095,-34.905,1
-7.584,13.645,-20.307,2
-10.182,-96.012,-55.584,3
8.986,-3.457,-35.1,0
9.062,-86.089,-34.882,1
-7.589,13.644,-20.304,2
-10.181,-96.012,-55.583,3
8.984,-3.457,-35.101,0
9.067,-86.083,-34.871,1
-7.592,13.646,-20.301,2
-10.181,-96.012,-55.583,3
8.983,-3.462,-35.098,0
9.067,-86.072,-34.861,1
-7.594,13.643,-20.3,2
-10.182,-96.012,-55.58,3
8.988,-3.468,-35.105,0
9.07,-86.07,-34.857,1
-7.592,13.639,-20.303,2
-10.182,-96.012,-55.581,3
8.998,-3.463,-35.109,0
9.07,-86.068,-34.84,1
-7.603,13.634,-20.306,2
-10.187,-96.006,-55.582,3
8.992,-3.464,-35.11,0
9.065,-86.066,-34.835,1
-7.617,13.629,-20.307,2
-10.193,-96,-55.583,3
8.99,-3.468,-35.109,0
