x,y,z,marker
5.405,-24.815,-34.528,0
5.163,-82.514,-35.035,1
-8.301,1.313,-29.851,2
-9.198,-95.55,-46.244,3
5.445,-24.82,-34.533,0
5.151,-82.507,-35.035,1
-8.312,1.311,-29.854,2
-9.195,-95.54,-46.25,3
5.482,-24.829,-34.533,0
5.154,-82.507,-35.041,1
-8.297,1.316,-29.86,2
-9.199,-95.544,-46.251,3
5.459,-24.827,-34.545,0
5.158,-82.496,-35.041,1
-8.289,1.317,-29.86,2
-9.208,-95.546,-46.245,3
5.461,-24.833,-34.56,0
5.151,-82.48,-35.045,1
-8.299,1.314,-29.858,2
-9.221,-95.538,-46.249,3
5.478,-24.84,-34.569,0
5.146,-82.473,-35.053,1
-8.299,1.314,-29.859,2
-9.218,-95.532,-46.25,3
5.474,-24.836,-34.57,0
5.162,-82.479,-35.05,1
-8.296,1.321,-29.858,2
-9.21,-95.522,-46.255,3
5.479,-24.84,-34.564,0
5.183,-82.49,-35.045,1
-8.309,1.327,-29.856,2
-9.203,-95.506,-46.253,3
5.48,-24.841,-34.556,0
5.185,-82.491,-35.061,1
-8.316,1.328,-29.854,2
-9.19,-95.5,-46.254,3
5.474,-24.838,-34.554,0
5.183,-82.484,-35.065,1
-8.3,1.327,-29.854,2
-9.179,-95.498,-46.255,3
5.454,-24.83,-34.552,0
5.199,-82.477,-35.064,1
-8.286,1.325,-29.852,2
-9.188,-95.497,-46.259,3
5.429,-24.83,-34.556,0
5.206,-82.478,-35.066,1
-8.298,1.328,-29.846,2
-9.192,-95.499,-46.256,3
5.407,-24.821,-34.564,0
5.214,-82.487,-35.066,1
-8.302,1.332,-29.845,2
-9.199,-95.497,-46.252,3
5.396,-24.828,-34.568,0
5.215,-82.501,-35.075,1
-8.294,1.331,-29.851,2
-9.205,-95.492,-46.248,3
5.374,-24.824,-34.568,0
5.218,-82.51,-35.061,1
-8.294,1.333,-29.847,2
-9.204,-95.495,-46.251,3
5.334,-24.806,-34.559,0
5.234,-82.505,-35.069,1
-8.287,1.339,-29.844,2
-9.201,-95.499,-46.251,3
5.299,-24.796,-34.557,0
5.257,-82.505,-35.059,1
-8.279,1.343,-29.845,2
-9.195,-95.499,-46.244,3
5.262,-24.781,-34.567,0
5.265,-82.493,-35.059,1
-8.273,1.35,-29.846,2
-9.193,-95.502,-46.242,3
5.227,-24.774,-34.585,0
5.301,-82.476,-35.043,1
-8.287,1.36,-29.845,2
-9.193,-95.506,-46.237,3
5.14,-24.78,-34.586,0
5.302,-82.474,-35.037,1
-8.278,1.361,-29.845,2
-9.197,-95.5,-46.236,3
5.122,-24.762,-34.613,0
5.307,-82.464,-35.026,1
-8.264,1.364,-29.848,2
-9.2,-95.492,-46.233,3
5.108,-24.742,-34.609,0
5.331,-82.467,-35.029,1
-8.275,1.37,-29.847,2
-9.203,-95.491,-46.227,3
5.038,-24.713,-34.602,0
5.336,-82.453,-35.034,1
-8.281,1.368,-29.844,2
-9.206,-95.49,-46.228,3
5.046,-24.726,-34.613,0
5.356,-82.445,-35.019,1
-8.273,1.363,-29.848,2
-9.197,-95.489,-46.227,3
4.996,-24.724,-34.609,0
5.353,-82.448,-35.022,1
-8.272,1.357,-29.847,2
-9.194,-95.488,-46.224,3
5.01,-24.729,-34.597,0
5.362,-82.457,-35.031,1
-8.282,1.356,-29.844,2
-9.196,-95.487,-46.218,3
4.996,-24.741,-34.607,0
5.354,-82.452,-35.032,1
-8.278,1.351,-29.842,2
-9.193,-95.482,-46.212,3
4.998,-24.73,-34.61,0
5.355,-82.461,-35.016,1
-8.27,1.354,-29.844,2
-9.184,-95.476,-46.212,3
5.003,-24.742,-34.614,0
5.346,-82.451,-35.015,1
-8.274,1.354,-29.846,2
-9.17,-95.477,-46.214,3
5.012,-24.741,-34.614,0
5.354,-82.45,-35.017,1
-8.268,1.356,-29.843,2
-9.175,-95.475,-46.214,3
5.02,-24.745,-34.611,0
5.356,-82.45,-35.016,1
-8.263,1.357,-29.845,2
-9.181,-95.475,-46.212,3
5.029,-24.744,-34.605,0
5.345,-82.449,-35.002,1
-8.258,1.358,-29.844,2
-9.19,-95.471,-46.208,3
5.045,-24.747,-34.606,0
5.344,-82.453,-34.997,1
-8.257,1.358,-29.842,2
-9.197,-95.461,-46.204,3
5.061,-24.754,-34.603,0
5.363,-82.45,-34.989,1
-8.258,1.358,-29.842,2
-9.2,-95.465,-46.203,3
5.083,-24.755,-34.601,0
5.388,-82.454,-34.991,1
-8.215,1.359,-29.849,2
-9.191,-95.462,-46.202,3
5.097,-24.764,-34.602,0
5.399,-82.455,-34.99,1
-8.234,1.359,-29.845,2
-9.182,-95.459,-46.203,3
5.132,-24.77,-34.604,0
5.39,-82.456,-34.991,1
-8.256,1.352,-29.837,2
-9.179,-95.462,-46.203,3
5.16,-24.795,-34.608,0
5.376,-82.458,-34.993,1
-8.255,1.353,-29.832,2
-9.17,-95.454,-46.205,3
5.229,-24.811,-34.602,0
5.36,-82.458,-34.997,1
-8.267,1.35,-29.835,2
-9.166,-95.449,-46.198,3
5.261,-24.811,-34.577,0
5.357,-82.462,-34.995,1
-8.295,1.353,-29.831,2
-9.162,-95.441,-46.206,3
5.279,-24.82,-34.567,0
5.352,-82.463,-34.996,1
-8.292,1.347,-29.826,2
-9.15,-95.438,-46.211,3
5.263,-24.815,-34.569,0
5.346,-82.459,-35.006,1
-8.293,1.347,-29.829,2
-9.161,-95.426,-46.212,3
5.262,-24.834,-34.555,0
5.336,-82.456,-35.004,1
-8.301,1.352,-29.826,2
