x,y,z,marker
7.456,-17.907,-34.439,0
7.198,-78.891,-35.327,1
-1.564,7.525,-27.167,2
-9.089,-99.666,-45.738,3
7.451,-17.903,-34.444,0
7.182,-78.906,-35.317,1
-1.57,7.522,-27.165,2
-9.101,-99.672,-45.735,3
7.466,-17.891,-34.449,0
7.17,-78.896,-35.319,1
-1.57,7.521,-27.162,2
-9.114,-99.672,-45.734,3
7.473,-17.893,-34.461,0
7.178,-78.889,-35.314,1
-1.563,7.52,-27.16,2
-9.13,-99.669,-45.731,3
7.463,-17.895,-34.475,0
7.202,-78.881,-35.322,1
-1.568,7.522,-27.162,2
-9.14,-99.672,-45.733,3
7.455,-17.884,-34.483,0
7.211,-78.886,-35.317,1
-1.561,7.518,-27.162,2
-9.148,-99.67,-45.735,3
7.459,-17.88,-34.497,0
7.202,-78.887,-35.324,1
-1.556,7.516,-27.163,2
-9.154,-99.662,-45.738,3
7.466,-17.874,-34.492,0
7.196,-78.886,-35.327,1
-1.551,7.514,-27.164,2
-9.152,-99.659,-45.739,3
7.466,-17.872,-34.494,0
7.207,-78.883,-35.324,1
-1.546,7.512,-27.165,2
-9.153,-99.651,-45.745,3
7.473,-17.87,-34.488,0
7.205,-78.874,-35.324,1
-1.541,7.51,-27.166,2
-9.152,-99.657,-45.752,3
7.477,-17.876,-34.486,0
7.196,-78.865,-35.322,1
-1.536,7.508,-27.169,2
-9.147,-99.656,-45.766,3
7.487,-17.876,-34.481,0
7.183,-78.852,-35.331,1
-1.538,7.51,-27.172,2
-9.158,-99.659,-45.766,3
7.499,-17.878,-34.479,0
7.184,-78.857,-35.338,1
-1.534,7.51,-27.173,2
-9.163,-99.655,-45.768,3
7.499,-17.877,-34.472,0
7.195,-78.852,-35.337,1
-1.538,7.513,-27.172,2
-9.184,-99.65,-45.766,3
7.506,-17.872,-34.46,0
7.205,-78.858,-35.336,1
-1.549,7.518,-27.172,2
-9.204,-99.655,-45.766,3
7.521,-17.863,-34.443,0
7.196,-78.86,-35.34,1
-1.558,7.519,-27.171,2
-9.22,-99.648,-45.769,3
7.54,-17.836,-34.441,0
7.207,-78.859,-35.344,1
-1.564,7.518,-27.168,2
-9.234,-99.647,-45.762,3
7.542,-17.811,-34.42,0
7.219,-78.862,-35.346,1
-1.568,7.517,-27.161,2
-9.236,-99.642,-45.762,3
7.545,-17.808,-34.421,0
7.222,-78.871,-35.342,1
-1.578,7.518,-27.159,2
-9.235,-99.632,-45.764,3
7.556,-17.8,-34.42,0
7.222,-78.873,-35.348,1
-1.582,7.522,-27.157,2
-9.237,-99.633,-45.752,3
7.571,-17.796,-34.412,0
7.216,-78.871,-35.357,1
-1.596,7.519,-27.154,2
-9.236,-99.632,-45.748,3
7.601,-17.789,-34.395,0
7.21,-78.859,-35.37,1
-1.596,7.52,-27.148,2
-9.231,-99.64,-45.74,3
7.617,-17.761,-34.382,0
7.22,-78.826,-35.372,1
-1.612,7.527,-27.149,2
-9.218,-99.641,-45.739,3
7.619,-17.756,-34.374,0
7.199,-78.814,-35.368,1
-1.631,7.532,-27.151,2
-9.211,-99.64,-45.741,3
7.625,-17.778,-34.37,0
7.195,-78.81,-35.355,1
-1.622,7.53,-27.149,2
-9.199,-99.642,-45.741,3
7.619,-17.781,-34.378,0
7.215,-78.81,-35.355,1
-1.611,7.529,-27.148,2
-9.198,-99.642,-45.744,3
7.608,-17.783,-34.382,0
7.226,-78.801,-35.351,1
-1.606,7.531,-27.15,2
-9.203,-99.638,-45.744,3
7.607,-17.788,-34.389,0
7.226,-78.791,-35.35,1
-1.599,7.531,-27.152,2
-9.205,-99.637,-45.744,3
7.609,-17.784,-34.394,0
7.252,-78.785,-35.345,1
-1.585,7.532,-27.154,2
-9.21,-99.634,-45.745,3
7.605,-17.78,-34.404,0
7.242,-78.799,-35.339,1
-1.571,7.533,-27.158,2
-9.206,-99.639,-45.746,3
7.608,-17.775,-34.403,0
7.227,-78.811,-35.348,1
-1.541,7.538,-27.158,2
-9.212,-99.635,-45.744,3
7.602,-17.778,-34.41,0
7.225,-78.819,-35.345,1
-1.528,7.542,-27.158,2
-9.205,-99.641,-45.737,3
7.601,-17.773,-34.415,0
7.225,-78.83,-35.344,1
-1.528,7.549,-27.157,2
-9.199,-99.64,-45.737,3
7.59,-17.777,-34.421,0
7.213,-78.841,-35.341,1
-1.519,7.55,-27.157,2
-9.189,-99.629,-45.731,3
7.582,-17.773,-34.439,0
7.212,-78.842,-35.343,1
-1.529,7.551,-27.155,2
-9.183,-99.625,-45.732,3
7.573,-17.781,-34.457,0
7.211,-78.843,-35.338,1
-1.533,7.552,-27.156,2
-9.177,-99.631,-45.735,3
7.538,-17.779,-34.486,0
7.187,-78.842,-35.335,1
-1.541,7.558,-27.155,2
-9.175,-99.634,-45.739,3
7.527,-17.781,-34.509,0
7.18,-78.849,-35.343,1
-1.546,7.561,-27.153,2
-9.18,-99.628,-45.736,3
7.511,-17.767,-34.529,0
7.193,-78.85,-35.345,1
-1.555,7.562,-27.151,2
-9.179,-99.636,-45.729,3
7.509,-17.748,-34.535,0
7.189,-78.863,-35.342,1
-1.568,7.564,-27.149,2
-9.19,-99.634,-45.732,3
7.527,-17.745,-34.549,0
7.205,-78.866,-35.347,1
-1.57,7.569,-27.145,2
-9.201,-99.632,-45.729,3
7.53,-17.741,-34.541,0
7.216,-78.86,-35.349,1
-1.571,7.575,-27.142,2
-9.208,-99.63,-45.731,3
7.528,-17.748,-34.537,0
7.222,-78.86,-35.347,1
-1.572,7.577,-27.139,2
-9.204,-99.628,-45.724,3
7.504,-17.759,-34.559,0
7.219,-78.864,-35.336,1
-1.566,7.581,-27.137,2
-9.199,-99.622,-45.727,3
7.512,-17.754,-34.558,0
7.227,-78.865,-35.331,1
-1.563,7.585,-27.14,2
-9.202,-99.617,-45.729,3
7.507,-17.754,-34.56,0
7.225,-78.859,-35.337,1
-1.551,7.593,-27.137,2
-9.206,-99.623,-45.72,3
7.511,-17.753,-34.555,0
7.218,-78.86,-35.343,1
-1.539,7.592,-27.135,2
-9.203,-99.619,-45.724,3
7.517,-17.757,-34.55,0
7.21,-78.858,-35.332,1
-1.529,7.596,-27.136,2
-9.195,-99.623,-45.722,3
7.514,-17.755,-34.55,0
7.197,-78.862,-35.336,1
-1.514,7.605,-27.134,2
-9.178,-99.613,-45.725,3
7.514,-17.76,-34.55,0
7.195,-78.875,-35.335,1
-1.502,7.612,-27.134,2
-9.169,-99.596,-45.727,3
7.524,-17.755,-34.54,0
7.181,-78.873,-35.343,1
-1.491,7.618,-27.136,2
-9.173,-99.594,-45.725,3
7.536,-17.751,-34.532,0
7.169,-78.893,-35.35,1
-1.491,7.615,-27.138,2
-9.175,-99.598,-45.724,3
7.561,-17.742,-34.524,0
7.159,-78.895,-35.36,1
-1.494,7.613,-27.138,2
-9.166,-99.599,-45.721,3
7.562,-17.74,-34.509,0
7.165,-78.898,-35.353,1
-1.498,7.622,-27.136,2
-9.153,-99.593,-45.718,3
7.583,-17.725,-34.497,0
7.168,-78.898,-35.352,1
-1.499,7.622,-27.129,2
-9.154,-99.586,-45.711,3
7.608,-17.694,-34.496,0
7.171,-78.907,-35.349,1
-1.498,7.623,-27.124,2
-9.152,-99.588,-45.702,3
7.612,-17.691,-34.49,0
7.165,-78.914,-35.356,1
-1.51,7.624,-27.122,2
-9.142,-99.586,-45.706,3
7.607,-17.68,-34.486,0
7.162,-78.929,-35.361,1
-1.521,7.625,-27.12,2
-9.13,-99.588,-45.709,3
7.625,-17.68,-34.492,0
7.164,-78.927,-35.363,1
-1.526,7.624,-27.119,2
-9.13,-99.592,-45.713,3
7.639,-17.68,-34.483,0
7.151,-78.93,-35.353,1
-1.545,7.631,-27.113,2
-9.138,-99.59,-45.711,3
7.682,-17.685,-34.469,0
7.137,-78.918,-35.354,1
-1.58,7.643,-27.11,2
-9.15,-99.587,-45.709,3
7.678,-17.671,-34.467,0
7.118,-78.924,-35.355,1
-1.579,7.647,-27.108,2
-9.155,-99.574,-45.713,3
7.662,-17.686,-34.465,0
7.101,-78.913,-35.357,1
-1.592,7.664,-27.106,2
-9.157,-99.569,-45.713,3
7.665,-17.69,-34.459,0
7.097,-78.897,-35.357,1
-1.585,7.66,-27.102,2
-9.17,-99.569,-45.714,3
7.652,-17.683,-34.455,0
7.11,-78.889,-35.35,1
-1.6,7.663,-27.105,2
-9.178,-99.573,-45.71,3
7.638,-17.686,-34.46,0
7.137,-78.887,-35.349,1
-1.609,7.673,-27.105,2
-9.193,-99.571,-45.705,3
7.632,-17.686,-34.454,0
7.132,-78.882,-35.352,1
-1.613,7.68,-27.104,2
-9.194,-99.572,-45.707,3
7.627,-17.695,-34.449,0
7.154,-78.866,-35.351,1
-1.594,7.675,-27.107,2
-9.188,-99.574,-45.706,3
7.626,-17.698,-34.445,0
7.176,-78.866,-35.345,1
-1.583,7.671,-27.107,2
-9.183,-99.574,-45.713,3
7.623,-17.7,-34.446,0
7.191,-78.861,-35.353,1
-1.575,7.67,-27.107,2
-9.172,-99.575,-45.715,3
7.614,-17.706,-34.449,0
7.203,-78.859,-35.365,1
-1.565,7.668,-27.112,2
-9.158,-99.577,-45.711,3
7.603,-17.717,-34.445,0
7.231,-78.854,-35.369,1
-1.559,7.666,-27.116,2
-9.151,-99.578,-45.704,3
7.568,-17.73,-34.439,0
7.263,-78.842,-35.36,1
-1.546,7.664,-27.118,2
-9.146,-99.578,-45.704,3
7.539,-17.75,-34.416,0
7.27,-78.844,-35.367,1
-1.512,7.662,-27.122,2
-9.151,-99.57,-45.705,3
