x,y,z,marker
7.054,-12.717,-32.154,0
5.499,-92.842,-34.865,1
-8.999,10.582,-26.369,2
-7.008,-101.122,-43.123,3
7.061,-12.706,-32.15,0
5.479,-92.886,-34.862,1
-8.993,10.582,-26.368,2
-7.003,-101.126,-43.125,3
7.051,-12.694,-32.141,0
5.472,-92.919,-34.877,1
-8.993,10.581,-26.368,2
-6.999,-101.143,-43.124,3
7.04,-12.669,-32.149,0
5.468,-92.919,-34.863,1
-8.993,10.579,-26.367,2
-6.999,-101.165,-43.126,3
7.021,-12.661,-32.153,0
5.469,-92.899,-34.865,1
-8.995,10.577,-26.366,2
-7.012,-101.157,-43.13,3
7.008,-12.655,-32.16,0
5.472,-92.912,-34.859,1
-8.991,10.578,-26.366,2
-7.052,-101.164,-43.128,3
7.011,-12.641,-32.178,0
5.466,-92.905,-34.862,1
-8.998,10.579,-26.361,2
-7.082,-101.162,-43.122,3
7.017,-12.617,-32.18,0
5.462,-92.897,-34.863,1
-9.009,10.58,-26.356,2
-7.108,-101.171,-43.131,3
7.013,-12.617,-32.168,0
5.45,-92.895,-34.862,1
-9.016,10.588,-26.348,2
-7.103,-101.169,-43.126,3
7.013,-12.606,-32.16,0
5.459,-92.89,-34.866,1
-9.044,10.591,-26.336,2
-7.098,-101.168,-43.138,3
7.036,-12.563,-32.155,0
5.468,-92.888,-34.863,1
-9.031,10.597,-26.327,2
-7.091,-101.167,-43.143,3
7.015,-12.572,-32.16,0
5.459,-92.88,-34.871,1
-9.033,10.588,-26.327,2
-7.092,-101.16,-43.154,3
7.01,-12.578,-32.15,0
5.458,-92.883,-34.869,1
-9.031,10.585,-26.321,2
-7.088,-101.173,-43.154,3
7.012,-12.578,-32.14,0
5.456,-92.877,-34.867,1
-9.037,10.586,-26.314,2
-7.09,-101.165,-43.166,3
7.017,-12.586,-32.139,0
5.465,-92.876,-34.859,1
-9.054,10.598,-26.309,2
-7.094,-101.17,-43.159,3
7.014,-12.587,-32.138,0
5.456,-92.876,-34.869,1
-9.048,10.594,-26.309,2
-7.095,-101.175,-43.163,3
7.011,-12.592,-32.138,0
5.455,-92.881,-34.866,1
-9.059,10.588,-26.307,2
-7.109,-101.173,-43.156,3
7.014,-12.589,-32.13,0
5.45,-92.882,-34.871,1
-9.081,10.575,-26.302,2
-7.132,-101.172,-43.155,3
7.014,-12.596,-32.126,0
5.455,-92.894,-34.866,1
-9.079,10.579,-26.285,2
-7.15,-101.165,-43.148,3
7.019,-12.597,-32.121,0
5.457,-92.89,-34.875,1
-9.063,10.586,-26.287,2
-7.146,-101.171,-43.147,3
7.022,-12.596,-32.119,0
5.455,-92.898,-34.875,1
-9.055,10.588,-26.287,2
-7.134,-101.178,-43.146,3
7.018,-12.591,-32.113,0
5.445,-92.899,-34.878,1
-9.048,10.59,-26.287,2
-7.116,-101.192,-43.144,3
7.011,-12.587,-32.11,0
5.447,-92.899,-34.882,1
-9.041,10.589,-26.287,2
-7.103,-101.205,-43.148,3
7.008,-12.59,-32.108,0
5.44,-92.899,-34.885,1
-9.04,10.591,-26.285,2
-7.112,-101.212,-43.143,3
7.008,-12.589,-32.107,0
5.438,-92.904,-34.892,1
-9.038,10.593,-26.288,2
-7.123,-101.211,-43.139,3
7.009,-12.602,-32.094,0
5.43,-92.917,-34.895,1
-9.04,10.59,-26.29,2
-7.11,-101.215,-43.131,3
7.018,-12.595,-32.089,0
5.406,-92.924,-34.903,1
-9.037,10.592,-26.289,2
-7.104,-101.214,-43.125,3
7.017,-12.596,-32.086,0
5.407,-92.927,-34.898,1
-9.035,10.591,-26.288,2
-7.121,-101.214,-43.123,3
7.004,-12.601,-32.09,0
5.413,-92.933,-34.895,1
-9.028,10.585,-26.286,2
-7.144,-101.222,-43.107,3
7.006,-12.599,-32.081,0
5.425,-92.919,-34.888,1
-9.015,10.583,-26.284,2
-7.174,-101.209,-43.111,3
6.999,-12.606,-32.078,0
5.429,-92.909,-34.892,1
-8.995,10.572,-26.283,2
-7.185,-101.208,-43.107,3
7.006,-12.613,-32.07,0
5.432,-92.912,-34.882,1
-8.982,10.573,-26.272,2
-7.181,-101.207,-43.119,3
6.996,-12.611,-32.068,0
5.439,-92.912,-34.88,1
-8.982,10.565,-26.259,2
-7.169,-101.209,-43.12,3
6.99,-12.623,-32.068,0
5.443,-92.915,-34.886,1
-8.954,10.566,-26.25,2
-7.159,-101.204,-43.123,3
6.993,-12.635,-32.052,0
5.435,-92.919,-34.882,1
-8.94,10.56,-26.235,2
-7.155,-101.211,-43.124,3
6.987,-12.632,-32.053,0
5.435,-92.927,-34.881,1
-8.935,10.562,-26.226,2
-7.142,-101.211,-43.131,3
6.975,-12.636,-32.048,0
5.443,-92.916,-34.876,1
-8.92,10.549,-26.229,2
-7.128,-101.217,-43.134,3
6.962,-12.641,-32.041,0
5.449,-92.92,-34.875,1
-8.925,10.559,-26.215,2
-7.122,-101.22,-43.134,3
6.954,-12.644,-32.036,0
5.466,-92.918,-34.879,1
-8.94,10.566,-26.211,2
-7.125,-101.223,-43.128,3
6.94,-12.656,-32.03,0
5.465,-92.919,-34.878,1
-8.926,10.573,-26.204,2
-7.132,-101.221,-43.126,3
6.93,-12.641,-32.026,0
5.464,-92.921,-34.881,1
-8.925,10.568,-26.202,2
-7.141,-101.223,-43.118,3
6.918,-12.637,-32.029,0
5.461,-92.925,-34.878,1
-8.934,10.566,-26.196,2
-7.135,-101.22,-43.118,3
6.914,-12.634,-32.038,0
5.467,-92.92,-34.88,1
-8.939,10.56,-26.195,2
-7.136,-101.223,-43.119,3
6.911,-12.649,-32.039,0
5.475,-92.924,-34.876,1
-8.937,10.56,-26.19,2
-7.134,-101.226,-43.116,3
6.901,-12.662,-32.041,0
5.475,-92.925,-34.875,1
-8.926,10.558,-26.189,2
-7.147,-101.231,-43.115,3
6.881,-12.674,-32.034,0
5.493,-92.933,-34.873,1
-8.935,10.546,-26.189,2
-7.149,-101.237,-43.112,3
6.871,-12.676,-32.043,0
5.5,-92.954,-34.871,1
-8.945,10.541,-26.19,2
-7.151,-101.234,-43.11,3
6.836,-12.702,-32.049,0
5.488,-92.953,-34.881,1
-8.946,10.533,-26.188,2
-7.15,-101.238,-43.108,3
6.847,-12.704,-32.042,0
5.48,-92.953,-34.882,1
-8.942,10.523,-26.185,2
-7.158,-101.233,-43.103,3
6.835,-12.71,-32.037,0
5.491,-92.944,-34.884,1
-8.955,10.522,-26.182,2
-7.162,-101.222,-43.102,3
6.829,-12.733,-32.03,0
5.495,-92.938,-34.885,1
-8.958,10.512,-26.18,2
-7.162,-101.226,-43.099,3
6.801,-12.742,-32.021,0
5.487,-92.942,-34.88,1
-8.948,10.499,-26.18,2
-7.141,-101.225,-43.091,3
6.79,-12.766,-32,0
5.5,-92.936,-34.875,1
-8.952,10.493,-26.179,2
-7.14,-101.228,-43.094,3
6.77,-12.769,-32.009,0
5.509,-92.935,-34.877,1
-8.93,10.494,-26.181,2
-7.127,-101.23,-43.092,3
6.759,-12.763,-32.005,0
5.511,-92.934,-34.879,1
-8.929,10.496,-26.174,2
-7.101,-101.223,-43.085,3
6.729,-12.764,-32.007,0
5.509,-92.928,-34.888,1
-8.921,10.492,-26.173,2
-7.063,-101.232,-43.081,3
6.745,-12.757,-32.006,0
5.525,-92.921,-34.897,1
-8.912,10.493,-26.172,2
-7.07,-101.228,-43.089,3
6.741,-12.746,-32.008,0
5.516,-92.925,-34.903,1
-8.918,10.495,-26.169,2
-7.051,-101.228,-43.074,3
6.742,-12.756,-32.001,0
5.508,-92.931,-34.902,1
-8.918,10.501,-26.162,2
-7.057,-101.22,-43.082,3
6.75,-12.762,-31.997,0
5.509,-92.935,-34.892,1
-8.909,10.506,-26.16,2
-7.054,-101.229,-43.079,3
6.752,-12.773,-31.995,0
5.507,-92.938,-34.889,1
-8.924,10.506,-26.156,2
-7.05,-101.232,-43.087,3
6.751,-12.77,-31.996,0
5.5,-92.936,-34.891,1
-8.91,10.51,-26.154,2
-7.058,-101.236,-43.093,3
6.752,-12.781,-31.997,0
5.499,-92.938,-34.883,1
-8.908,10.514,-26.147,2
-7.056,-101.245,-43.084,3
6.752,-12.788,-31.995,0
5.505,-92.93,-34.884,1
-8.898,10.527,-26.139,2
-7.053,-101.247,-43.094,3
6.745,-12.795,-31.992,0
5.505,-92.923,-34.888,1
-8.908,10.543,-26.124,2
-7.063,-101.254,-43.096,3
6.73,-12.803,-31.998,0
5.502,-92.923,-34.893,1
-8.906,10.542,-26.117,2
-7.043,-101.256,-43.084,3
6.733,-12.8,-31.998,0
5.5,-92.916,-34.895,1
-8.906,10.534,-26.117,2
-7.03,-101.259,-43.087,3
6.733,-12.797,-31.998,0
5.501,-92.918,-34.892,1
-8.907,10.529,-26.115,2
-7.027,-101.251,-43.096,3
6.718,-12.811,-31.998,0
5.499,-92.919,-34.884,1
-8.912,10.531,-26.108,2
-7.003,-101.263,-43.088,3
6.723,-12.814,-31.99,0
5.506,-92.916,-34.874,1
-8.907,10.534,-26.103,2
-6.983,-101.263,-43.094,3
6.722,-12.824,-31.988,0
5.529,-92.918,-34.863,1
-8.918,10.534,-26.096,2
-6.994,-101.265,-43.09,3
6.707,-12.817,-31.992,0
5.548,-92.913,-34.873,1
-8.923,10.52,-26.098,2
-7.018,-101.264,-43.087,3
6.709,-12.812,-31.992,0
5.591,-92.892,-34.866,1
-8.931,10.516,-26.097,2
-7.022,-101.267,-43.083,3
6.712,-12.811,-31.992,0
5.577,-92.87,-34.876,1
-8.924,10.512,-26.096,2
-7.034,-101.264,-43.092,3
6.716,-12.81,-31.991,0
5.58,-92.845,-34.883,1
-8.923,10.508,-26.093,2
-7.046,-101.267,-43.084,3
6.72,-12.808,-31.992,0
5.592,-92.768,-34.895,1
-8.909,10.498,-26.096,2
-7.054,-101.263,-43.086,3
6.718,-12.809,-31.992,0
5.594,-92.69,-34.919,1
-8.899,10.488,-26.097,2
-7.048,-101.273,-43.075,3
6.715,-12.812,-31.988,0
5.583,-92.59,-34.924,1
-8.895,10.486,-26.094,2
-7.058,-101.272,-43.072,3
6.712,-12.809,-31.989,0
5.593,-92.505,-34.932,1
-8.901,10.487,-26.093,2
-7.046,-101.283,-43.058,3
6.716,-12.808,-31.984,0
5.615,-92.384,-34.962,1
-8.914,10.483,-26.094,2
-7.023,-101.286,-43.055,3
6.723,-12.813,-31.981,0
5.713,-92.214,-34.973,1
-8.921,10.481,-26.093,2
-7.005,-101.298,-43.042,3
6.728,-12.813,-31.98,0
5.779,-92.044,-34.975,1
-8.913,10.482,-26.094,2
-6.982,-101.323,-43.043,3
6.729,-12.811,-31.974,0
5.834,-91.821,-35.011,1
-8.907,10.482,-26.095,2
-6.988,-101.321,-43.033,3
6.731,-12.808,-31.968,0
5.984,-91.629,-35.049,1
-8.904,10.485,-26.09,2
-7.006,-101.329,-43.016,3
6.736,-12.806,-31.958,0
6.001,-91.457,-35.128,1
-8.907,10.486,-26.086,2
-7.023,-101.363,-42.994,3
6.745,-12.808,-31.942,0
6.106,-91.115,-35.166,1
-8.912,10.494,-26.083,2
-7.014,-101.362,-42.975,3
6.763,-12.808,-31.934,0
6.186,-90.796,-35.203,1
-8.917,10.495,-26.081,2
-7.005,-101.363,-42.962,3
6.77,-12.797,-31.922,0
6.248,-90.627,-35.322,1
-8.915,10.501,-26.077,2
-6.979,-101.395,-42.951,3
6.783,-12.792,-31.901,0
6.339,-90.431,-35.424,1
-8.918,10.508,-26.071,2
-7.013,-101.409,-42.917,3
6.803,-12.816,-31.866,0
6.441,-90.088,-35.476,1
-8.922,10.507,-26.069,2
-7.037,-101.443,-42.909,3
6.806,-12.85,-31.844,0
6.551,-89.714,-35.511,1
-8.92,10.512,-26.069,2
-7.018,-101.448,-42.895,3
6.853,-12.874,-31.791,0
6.648,-89.407,-35.648,1
-8.916,10.517,-26.07,2
-7,-101.454,-42.892,3
6.872,-12.901,-31.749,0
6.737,-89.036,-35.803,1
-8.908,10.517,-26.072,2
-6.98,-101.466,-42.888,3
6.855,-12.954,-31.698,0
6.944,-88.696,-35.927,1
-8.904,10.518,-26.072,2
-6.976,-101.458,-42.889,3
6.882,-13.022,-31.623,0
7.037,-88.375,-36.158,1
-8.895,10.513,-26.078,2
-6.966,-101.47,-42.889,3
6.892,-13.037,-31.564,0
7.112,-88.08,-36.356,1
-8.873,10.528,-26.08,2
-6.948,-101.492,-42.879,3
6.916,-13.057,-31.491,0
7.216,-87.687,-36.551,1
-8.887,10.528,-26.077,2
-6.958,-101.485,-42.862,3
6.931,-13.136,-31.385,0
7.375,-87.28,-36.701,1
-8.892,10.528,-26.075,2
-7.005,-101.496,-42.862,3
6.978,-13.172,-31.289,0
7.54,-86.98,-36.96,1
-8.901,10.525,-26.077,2
-7.041,-101.499,-42.856,3
6.963,-13.244,-31.188,0
7.579,-86.649,-37.28,1
-8.918,10.529,-26.073,2
-7.036,-101.512,-42.842,3
7.048,-13.324,-31.048,0
7.694,-86.276,-37.587,1
-8.927,10.521,-26.076,2
-7.037,-101.526,-42.84,3
7.049,-13.428,-30.955,0
7.881,-85.874,-37.835,1
-8.925,10.527,-26.074,2
-7.088,-101.537,-42.83,3
7.007,-13.498,-30.848,0
7.905,-85.428,-38.137,1
-8.937,10.53,-26.071,2
-7.144,-101.549,-42.799,3
7.031,-13.583,-30.668,0
8.114,-85.03,-38.436,1
-8.966,10.533,-26.064,2
-7.126,-101.579,-42.789,3
7.086,-13.665,-30.517,0
8.169,-84.688,-38.827,1
-8.975,10.534,-26.068,2
-7.143,-101.585,-42.779,3
7.122,-13.75,-30.296,0
8.146,-84.349,-39.18,1
-8.983,10.535,-26.074,2
-7.18,-101.58,-42.753,3
7.128,-13.854,-30.149,0
8.307,-83.994,-39.627,1
-8.999,10.54,-26.071,2
-7.198,-101.587,-42.731,3
7.179,-13.916,-29.968,0
8.353,-83.625,-40.077,1
-9.007,10.548,-26.075,2
-7.198,-101.584,-42.682,3
7.204,-14.052,-29.75,0
8.33,-83.338,-40.507,1
-9.009,10.55,-26.078,2
-7.211,-101.605,-42.673,3
7.236,-14.231,-29.502,0
8.32,-83.003,-40.992,1
-9.018,10.565,-26.084,2
-7.262,-101.593,-42.664,3
7.239,-14.321,-29.301,0
8.444,-82.637,-41.46,1
-9.045,10.586,-26.082,2
-7.262,-101.615,-42.652,3
7.309,-14.439,-29.033,0
8.444,-82.368,-41.973,1
-9.039,10.576,-26.089,2
-7.231,-101.633,-42.641,3
7.319,-14.592,-28.747,0
8.55,-82.06,-42.428,1
-9.031,10.574,-26.089,2
-7.196,-101.658,-42.635,3
7.284,-14.698,-28.485,0
8.563,-81.767,-42.953,1
-9.041,10.583,-26.086,2
-7.169,-101.692,-42.645,3
7.352,-14.889,-28.142,0
8.492,-81.506,-43.483,1
-9.052,10.587,-26.085,2
-7.188,-101.691,-42.625,3
7.421,-14.949,-27.882,0
8.47,-81.227,-44.057,1
-9.05,10.575,-26.088,2
-7.195,-101.709,-42.588,3
7.447,-15.13,-27.543,0
8.429,-80.993,-44.579,1
-9.04,10.573,-26.088,2
-7.205,-101.694,-42.567,3
7.484,-15.26,-27.24,0
8.308,-80.765,-45.151,1
-9.036,10.568,-26.09,2
-7.215,-101.74,-42.561,3
7.453,-15.431,-26.883,0
8.276,-80.561,-45.73,1
-9.035,10.57,-26.085,2
-7.164,-101.756,-42.557,3
7.463,-15.551,-26.546,0
8.226,-80.424,-46.289,1
-9.027,10.572,-26.081,2
-7.164,-101.753,-42.555,3
7.458,-15.728,-26.186,0
8.069,-80.35,-46.812,1
-9.041,10.566,-26.078,2
-7.191,-101.747,-42.536,3
7.474,-15.878,-25.818,0
8.024,-80.243,-47.378,1
-9.044,10.558,-26.077,2
-7.206,-101.756,-42.531,3
7.481,-16.048,-25.437,0
7.977,-80.098,-47.976,1
-9.032,10.556,-26.075,2
