x,y,z,marker
9.148,2.244,-34.405,0
8.939,-88.867,-34.87,1
-7.489,12.54,-19.468,2
-9.779,-100.507,-49.114,3
9.144,2.241,-34.412,0
8.938,-88.873,-34.878,1
-7.494,12.537,-19.466,2
-9.775,-100.512,-49.113,3
9.139,2.239,-34.417,0
8.943,-88.874,-34.877,1
-7.491,12.538,-19.463,2
-9.775,-100.512,-49.112,3
9.131,2.229,-34.419,0
8.94,-88.878,-34.881,1
-7.487,12.535,-19.465,2
-9.776,-100.518,-49.107,3
9.132,2.222,-34.419,0
8.932,-88.882,-34.885,1
-7.49,12.532,-19.465,2
-9.773,-100.518,-49.107,3
9.135,2.219,-34.424,0
8.934,-88.896,-34.888,1
-7.486,12.53,-19.465,2
-9.77,-100.516,-49.109,3
9.143,2.215,-34.421,0
8.943,-88.898,-34.893,1
-7.483,12.533,-19.463,2
-9.76,-100.52,-49.102,3
9.145,2.218,-34.421,0
8.932,-88.903,-34.888,1
-7.477,12.526,-19.468,2
-9.754,-100.509,-49.096,3
9.146,2.219,-34.422,0
8.941,-88.917,-34.882,1
-7.483,12.525,-19.467,2
-9.759,-100.506,-49.098,3
9.145,2.221,-34.428,0
8.931,-88.941,-34.874,1
-7.485,12.528,-19.467,2
-9.76,-100.516,-49.091,3
9.139,2.217,-34.436,0
8.905,-88.955,-34.881,1
-7.486,12.528,-19.469,2
-9.766,-100.512,-49.094,3
9.138,2.211,-34.434,0
8.909,-88.969,-34.883,1
-7.491,12.531,-19.468,2
-9.77,-100.512,-49.1,3
9.136,2.206,-34.433,0
8.912,-88.971,-34.883,1
-7.493,12.533,-19.469,2
-9.774,-100.511,-49.104,3
9.134,2.2,-34.437,0
8.929,-88.975,-34.874,1
-7.491,12.533,-19.47,2
-9.784,-100.51,-49.105,3
9.133,2.206,-34.44,0
8.951,-88.984,-34.871,1
-7.489,12.535,-19.471,2
-9.795,-100.507,-49.107,3
9.115,2.202,-34.449,0
8.959,-88.986,-34.871,1
-7.494,12.536,-19.471,2
-9.811,-100.507,-49.112,3
9.112,2.205,-34.457,0
8.946,-88.989,-34.88,1
-7.499,12.536,-19.472,2
-9.814,-100.497,-49.117,3
9.115,2.211,-34.457,0
8.94,-88.983,-34.883,1
-7.5,12.537,-19.473,2
-9.817,-100.496,-49.119,3
9.127,2.21,-34.454,0
8.943,-88.978,-34.884,1
-7.497,12.538,-19.475,2
-9.815,-100.485,-49.122,3
9.132,2.206,-34.457,0
8.933,-88.976,-34.879,1
-7.505,12.539,-19.473,2
-9.816,-100.486,-49.127,3
9.142,2.206,-34.457,0
8.899,-88.977,-34.887,1
-7.517,12.537,-19.475,2
-9.824,-100.486,-49.137,3
9.142,2.212,-34.458,0
8.889,-88.977,-34.884,1
-7.52,12.535,-19.475,2
-9.821,-100.486,-49.131,3
9.14,2.219,-34.458,0
8.881,-88.979,-34.885,1
-7.51,12.537,-19.48,2
-9.823,-100.481,-49.129,3
9.136,2.227,-34.455,0
8.87,-88.988,-34.891,1
-7.497,12.54,-19.485,2
-9.827,-100.487,-49.125,3
9.138,2.233,-34.451,0
8.86,-88.995,-34.879,1
-7.473,12.54,-19.496,2
-9.827,-100.489,-49.126,3
9.137,2.244,-34.453,0
8.862,-88.983,-34.887,1
-7.447,12.545,-19.503,2
-9.824,-100.491,-49.125,3
9.134,2.239,-34.454,0
8.849,-88.998,-34.865,1
-7.451,12.544,-19.51,2
-9.823,-100.493,-49.122,3
9.137,2.239,-34.454,0
8.821,-89.006,-34.863,1
-7.443,12.543,-19.513,2
-9.821,-100.496,-49.119,3
9.138,2.242,-34.451,0
8.821,-89.006,-34.866,1
-7.438,12.538,-19.517,2
-9.816,-100.494,-49.12,3
9.132,2.241,-34.45,0
8.827,-89.015,-34.862,1
-7.429,12.543,-19.518,2
-9.806,-100.5,-49.115,3
9.127,2.239,-34.449,0
8.843,-89.02,-34.857,1
-7.429,12.55,-19.514,2
-9.8,-100.503,-49.115,3
9.122,2.242,-34.446,0
8.844,-89.019,-34.86,1
-7.435,12.552,-19.512,2
-9.796,-100.502,-49.114,3
9.111,2.241,-34.451,0
8.856,-89.024,-34.852,1
-7.429,12.554,-19.515,2
-9.787,-100.508,-49.109,3
9.109,2.244,-34.448,0
8.848,-89.023,-34.857,1
-7.425,12.553,-19.518,2
-9.776,-100.509,-49.104,3
9.109,2.251,-34.445,0
8.863,-89.029,-34.845,1
-7.414,12.551,-19.524,2
-9.769,-100.505,-49.102,3
9.11,2.248,-34.445,0
8.862,-89.022,-34.852,1
-7.423,12.548,-19.52,2
-9.76,-100.506,-49.098,3
9.112,2.248,-34.445,0
8.868,-89.018,-34.848,1
-7.429,12.547,-19.518,2
-9.767,-100.5,-49.097,3
9.119,2.246,-34.446,0
8.864,-89.018,-34.857,1
-7.435,12.548,-19.515,2
-9.771,-100.5,-49.094,3
9.122,2.244,-34.448,0
8.868,-89.02,-34.861,1
-7.444,12.547,-19.513,2
-9.771,-100.503,-49.09,3
9.125,2.247,-34.449,0
8.866,-89.024,-34.859,1
-7.448,12.547,-19.511,2
-9.779,-100.499,-49.091,3
9.121,2.25,-34.45,0
8.879,-89.018,-34.844,1
-7.454,12.549,-19.508,2
-9.786,-100.498,-49.089,3
9.118,2.251,-34.455,0
8.87,-89.014,-34.85,1
-7.455,12.55,-19.507,2
-9.797,-100.497,-49.091,3
9.119,2.253,-34.46,0
8.863,-89.018,-34.86,1
-7.458,12.55,-19.507,2
-9.803,-100.493,-49.094,3
9.116,2.255,-34.469,0
8.857,-89.02,-34.85,1
-7.461,12.549,-19.507,2
-9.806,-100.487,-49.098,3
9.115,2.255,-34.472,0
8.848,-89.027,-34.849,1
-7.458,12.552,-19.505,2
-9.812,-100.481,-49.104,3
9.118,2.255,-34.481,0
8.825,-89.024,-34.852,1
-7.456,12.55,-19.505,2
-9.823,-100.477,-49.109,3
9.115,2.262,-34.488,0
8.811,-89.013,-34.861,1
-7.458,12.551,-19.503,2
-9.83,-100.478,-49.108,3
9.117,2.25,-34.493,0
8.803,-89.017,-34.863,1
-7.463,12.55,-19.503,2
-9.832,-100.486,-49.108,3
