x,y,z,marker
7.706,-13.688,-35.097,0
7.634,-92.744,-35.802,1
-7.538,2.08,-28.918,2
-9.707,-107.702,-49.055,3
7.713,-13.686,-35.097,0
7.635,-92.748,-35.802,1
-7.532,2.082,-28.921,2
-9.715,-107.706,-49.042,3
7.726,-13.679,-35.082,0
7.652,-92.743,-35.804,1
-7.517,2.08,-28.923,2
-9.714,-107.707,-49.039,3
7.729,-13.671,-35.073,0
7.655,-92.74,-35.809,1
-7.527,2.083,-28.918,2
-9.709,-107.708,-49.038,3
7.74,-13.667,-35.063,0
7.653,-92.728,-35.811,1
-7.527,2.088,-28.918,2
-9.7,-107.711,-49.037,3
7.751,-13.657,-35.054,0
7.652,-92.727,-35.814,1
-7.542,2.092,-28.918,2
-9.693,-107.708,-49.031,3
7.789,-13.654,-35.021,0
7.644,-92.73,-35.827,1
-7.555,2.093,-28.917,2
-9.691,-107.701,-49.03,3
7.817,-13.634,-34.992,0
7.636,-92.724,-35.835,1
-7.562,2.094,-28.921,2
-9.677,-107.704,-49.019,3
7.819,-13.642,-34.974,0
7.633,-92.72,-35.846,1
-7.566,2.094,-28.921,2
-9.663,-107.704,-49.011,3
7.849,-13.627,-34.938,0
7.647,-92.716,-35.85,1
-7.578,2.097,-28.923,2
-9.65,-107.689,-49.005,3
7.835,-13.608,-34.936,0
7.647,-92.713,-35.86,1
-7.571,2.097,-28.929,2
-9.631,-107.686,-48.993,3
7.813,-13.609,-34.927,0
7.653,-92.712,-35.875,1
-7.57,2.102,-28.934,2
-9.624,-107.699,-48.986,3
7.817,-13.61,-34.92,0
7.644,-92.725,-35.874,1
-7.57,2.104,-28.936,2
-9.63,-107.693,-48.992,3
7.815,-13.593,-34.921,0
7.658,-92.733,-35.874,1
-7.566,2.103,-28.938,2
-9.611,-107.705,-48.97,3
7.789,-13.584,-34.929,0
7.65,-92.731,-35.879,1
-7.555,2.101,-28.94,2
-9.629,-107.699,-48.961,3
7.791,-13.6,-34.925,0
7.634,-92.731,-35.885,1
-7.542,2.101,-28.945,2
-9.633,-107.692,-48.96,3
7.809,-13.626,-34.92,0
7.641,-92.736,-35.888,1
-7.537,2.102,-28.951,2
-9.633,-107.695,-48.958,3
7.808,-13.625,-34.912,0
7.646,-92.73,-35.891,1
-7.543,2.101,-28.952,2
-9.627,-107.693,-48.956,3
7.819,-13.623,-34.905,0
7.652,-92.715,-35.906,1
-7.502,2.105,-28.962,2
-9.631,-107.692,-48.954,3
7.802,-13.621,-34.912,0
7.672,-92.695,-35.919,1
-7.502,2.098,-28.968,2
-9.631,-107.701,-48.954,3
7.796,-13.633,-34.913,0
7.682,-92.667,-35.923,1
-7.499,2.096,-28.968,2
-9.642,-107.707,-48.954,3
7.78,-13.652,-34.907,0
7.687,-92.675,-35.918,1
-7.502,2.103,-28.973,2
-9.644,-107.713,-48.956,3
7.767,-13.672,-34.901,0
7.701,-92.648,-35.932,1
-7.504,2.101,-28.972,2
-9.65,-107.719,-48.956,3
7.734,-13.693,-34.886,0
7.687,-92.642,-35.935,1
-7.511,2.108,-28.973,2
-9.652,-107.716,-48.97,3
7.698,-13.697,-34.886,0
7.674,-92.642,-35.947,1
-7.514,2.116,-28.976,2
-9.644,-107.725,-48.966,3
7.68,-13.712,-34.896,0
7.645,-92.638,-35.953,1
-7.505,2.119,-28.978,2
-9.637,-107.731,-48.959,3
7.669,-13.734,-34.893,0
7.62,-92.617,-35.965,1
-7.518,2.123,-28.98,2
-9.636,-107.736,-48.96,3
