x,y,z,marker
7.751,-14.194,-35.587,0
7.508,-91.552,-35.861,1
-6.902,4.056,-21.72,2
-10.675,-110.423,-49.149,3
7.738,-14.189,-35.585,0
7.516,-91.552,-35.857,1
-6.909,4.057,-21.719,2
-10.677,-110.415,-49.142,3
7.711,-14.16,-35.589,0
7.515,-91.548,-35.867,1
-6.913,4.056,-21.719,2
-10.662,-110.405,-49.147,3
7.713,-14.149,-35.587,0
7.52,-91.544,-35.861,1
-6.919,4.057,-21.716,2
-10.647,-110.403,-49.143,3
7.705,-14.153,-35.592,0
7.518,-91.535,-35.864,1
-6.923,4.057,-21.714,2
-10.629,-110.396,-49.146,3
7.703,-14.159,-35.595,0
7.522,-91.527,-35.866,1
-6.926,4.059,-21.712,2
-10.624,-110.386,-49.143,3
7.697,-14.163,-35.6,0
7.514,-91.534,-35.862,1
-6.931,4.059,-21.709,2
-10.628,-110.381,-49.152,3
7.692,-14.164,-35.598,0
7.512,-91.54,-35.865,1
-6.93,4.059,-21.708,2
-10.603,-110.379,-49.147,3
7.689,-14.166,-35.599,0
7.509,-91.541,-35.857,1
-6.939,4.06,-21.705,2
-10.614,-110.377,-49.145,3
7.691,-14.163,-35.599,0
7.509,-91.549,-35.851,1
-6.936,4.059,-21.705,2
-10.61,-110.365,-49.152,3
7.691,-14.162,-35.6,0
7.51,-91.547,-35.856,1
-6.933,4.06,-21.706,2
-10.587,-110.368,-49.166,3
7.685,-14.159,-35.601,0
7.51,-91.535,-35.857,1
-6.936,4.06,-21.706,2
-10.56,-110.359,-49.162,3
7.646,-14.159,-35.619,0
7.51,-91.532,-35.855,1
-6.946,4.062,-21.704,2
-10.55,-110.36,-49.164,3
7.662,-14.154,-35.621,0
7.51,-91.532,-35.846,1
-6.958,4.066,-21.702,2
-10.571,-110.352,-49.167,3
7.666,-14.158,-35.63,0
7.511,-91.511,-35.851,1
-6.955,4.068,-21.703,2
-10.548,-110.339,-49.145,3
7.668,-14.158,-35.636,0
7.515,-91.515,-35.844,1
-6.943,4.069,-21.707,2
-10.521,-110.329,-49.144,3
7.666,-14.152,-35.657,0
7.506,-91.517,-35.853,1
-6.938,4.071,-21.712,2
-10.489,-110.338,-49.155,3
7.675,-14.156,-35.676,0
7.489,-91.526,-35.848,1
-6.938,4.072,-21.713,2
-10.481,-110.345,-49.141,3
7.664,-14.156,-35.674,0
7.478,-91.53,-35.854,1
-6.948,4.074,-21.714,2
-10.474,-110.353,-49.139,3
7.661,-14.16,-35.675,0
7.48,-91.524,-35.847,1
-6.943,4.074,-21.716,2
-10.466,-110.352,-49.152,3
7.667,-14.147,-35.677,0
7.487,-91.518,-35.84,1
-6.941,4.075,-21.718,2
-10.451,-110.348,-49.149,3
7.669,-14.136,-35.678,0
7.492,-91.517,-35.845,1
-6.942,4.077,-21.719,2
-10.447,-110.346,-49.148,3
7.672,-14.128,-35.676,0
7.486,-91.52,-35.846,1
-6.945,4.077,-21.719,2
-10.431,-110.351,-49.148,3
7.674,-14.123,-35.671,0
7.46,-91.521,-35.851,1
-6.965,4.08,-21.716,2
-10.437,-110.348,-49.157,3
7.673,-14.12,-35.671,0
7.442,-91.525,-35.852,1
-6.967,4.082,-21.715,2
-10.45,-110.347,-49.15,3
7.673,-14.114,-35.664,0
7.446,-91.525,-35.851,1
-6.971,4.085,-21.713,2
-10.463,-110.338,-49.154,3
7.672,-14.103,-35.668,0
7.452,-91.525,-35.847,1
-6.968,4.088,-21.712,2
-10.465,-110.342,-49.153,3
7.676,-14.095,-35.667,0
7.461,-91.53,-35.839,1
-6.995,4.09,-21.709,2
-10.464,-110.346,-49.155,3
7.681,-14.086,-35.659,0
7.482,-91.528,-35.829,1
-7.019,4.092,-21.702,2
-10.465,-110.346,-49.163,3
7.68,-14.07,-35.66,0
7.487,-91.53,-35.828,1
-7.01,4.094,-21.701,2
-10.473,-110.339,-49.17,3
7.673,-14.072,-35.664,0
7.47,-91.532,-35.834,1
-7.019,4.093,-21.698,2
-10.498,-110.338,-49.169,3
7.668,-14.073,-35.673,0
7.456,-91.537,-35.834,1
-7.011,4.096,-21.698,2
-10.514,-110.344,-49.172,3
7.667,-14.072,-35.675,0
7.45,-91.551,-35.825,1
-6.999,4.097,-21.701,2
-10.514,-110.343,-49.177,3
7.662,-14.068,-35.682,0
7.454,-91.554,-35.825,1
-7.002,4.097,-21.701,2
-10.553,-110.333,-49.189,3
7.663,-14.059,-35.686,0
7.447,-91.548,-35.838,1
-7.006,4.097,-21.7,2
-10.602,-110.33,-49.19,3
7.657,-14.061,-35.686,0
7.454,-91.549,-35.826,1
-6.998,4.097,-21.703,2
-10.602,-110.321,-49.196,3
7.659,-14.06,-35.688,0
7.457,-91.547,-35.832,1
-6.992,4.099,-21.704,2
-10.593,-110.32,-49.207,3
7.674,-14.066,-35.692,0
7.456,-91.545,-35.836,1
-6.989,4.099,-21.706,2
-10.587,-110.316,-49.197,3
7.68,-14.071,-35.691,0
7.457,-91.538,-35.837,1
-6.99,4.1,-21.706,2
-10.584,-110.317,-49.2,3
7.671,-14.066,-35.697,0
7.475,-91.526,-35.839,1
-6.986,4.101,-21.707,2
