x,y,z,marker
7.948,-17.009,-34.652,0
7.754,-85.84,-36.111,1
-7.37,3.026,-36.368,2
-3.196,-99.736,-41.639,3
7.951,-17.016,-34.653,0
7.772,-85.836,-36.106,1
-7.365,3.019,-36.379,2
-3.212,-99.733,-41.633,3
7.957,-17.026,-34.64,0
7.786,-85.838,-36.108,1
-7.347,3.01,-36.382,2
-3.23,-99.729,-41.626,3
7.97,-17.045,-34.62,0
7.799,-85.84,-36.092,1
-7.339,3.004,-36.382,2
-3.247,-99.717,-41.634,3
7.965,-17.07,-34.586,0
7.784,-85.854,-36.094,1
-7.323,2.993,-36.383,2
-3.239,-99.718,-41.622,3
7.973,-17.09,-34.562,0
7.772,-85.885,-36.106,1
-7.317,2.993,-36.382,2
-3.244,-99.722,-41.618,3
8.018,-17.105,-34.545,0
7.761,-85.909,-36.116,1
-7.312,2.993,-36.395,2
-3.258,-99.721,-41.623,3
8.017,-17.118,-34.544,0
7.76,-85.904,-36.12,1
-7.307,3.002,-36.396,2
-3.257,-99.727,-41.609,3
8.009,-17.121,-34.54,0
7.769,-85.914,-36.115,1
-7.296,3.004,-36.392,2
-3.249,-99.721,-41.608,3
8.032,-17.127,-34.549,0
7.783,-85.917,-36.123,1
-7.277,3.001,-36.395,2
-3.243,-99.725,-41.612,3
8.04,-17.136,-34.549,0
7.794,-85.907,-36.136,1
-7.29,3.002,-36.394,2
-3.249,-99.719,-41.626,3
8.057,-17.125,-34.535,0
7.801,-85.909,-36.138,1
-7.298,3.003,-36.398,2
-3.251,-99.723,-41.625,3
8.047,-17.133,-34.523,0
7.796,-85.913,-36.142,1
-7.303,3,-36.404,2
-3.229,-99.726,-41.622,3
8.043,-17.144,-34.51,0
7.787,-85.906,-36.147,1
-7.312,2.996,-36.406,2
-3.231,-99.729,-41.624,3
8.068,-17.158,-34.503,0
7.799,-85.901,-36.154,1
-7.305,2.993,-36.409,2
-3.237,-99.735,-41.622,3
8.062,-17.164,-34.501,0
7.787,-85.901,-36.157,1
-7.301,2.991,-36.418,2
-3.242,-99.737,-41.618,3
8.052,-17.163,-34.506,0
7.79,-85.896,-36.152,1
-7.316,2.994,-36.415,2
-3.255,-99.737,-41.62,3
8.062,-17.172,-34.493,0
7.79,-85.899,-36.156,1
-7.327,2.995,-36.425,2
-3.262,-99.728,-41.621,3
8.071,-17.185,-34.496,0
7.789,-85.905,-36.154,1
-7.35,2.988,-36.432,2
-3.257,-99.732,-41.618,3
8.064,-17.18,-34.487,0
7.775,-85.908,-36.175,1
-7.35,2.982,-36.427,2
-3.27,-99.731,-41.629,3
8.067,-17.171,-34.474,0
7.772,-85.929,-36.18,1
-7.348,2.98,-36.43,2
-3.267,-99.744,-41.625,3
8.08,-17.178,-34.464,0
7.75,-85.958,-36.188,1
-7.358,2.977,-36.436,2
-3.255,-99.74,-41.627,3
8.106,-17.183,-34.465,0
7.743,-86.008,-36.19,1
-7.379,2.981,-36.45,2
-3.242,-99.729,-41.63,3
8.12,-17.18,-34.443,0
7.742,-86.044,-36.171,1
-7.407,2.991,-36.456,2
-3.234,-99.721,-41.635,3
8.123,-17.177,-34.455,0
7.772,-86.01,-36.177,1
-7.429,2.984,-36.455,2
-3.219,-99.719,-41.625,3
8.132,-17.169,-34.448,0
7.784,-86.006,-36.166,1
-7.421,2.981,-36.453,2
-3.222,-99.72,-41.627,3
8.137,-17.164,-34.442,0
7.785,-86.004,-36.158,1
-7.408,2.982,-36.454,2
-3.23,-99.716,-41.626,3
8.145,-17.163,-34.447,0
7.798,-85.992,-36.145,1
-7.422,2.986,-36.46,2
-3.238,-99.705,-41.633,3
8.147,-17.17,-34.442,0
7.817,-85.983,-36.143,1
-7.4,2.99,-36.462,2
-3.238,-99.703,-41.63,3
8.153,-17.189,-34.439,0
7.812,-85.98,-36.142,1
-7.391,2.984,-36.468,2
-3.251,-99.7,-41.628,3
8.165,-17.192,-34.44,0
7.804,-85.976,-36.149,1
-7.383,2.979,-36.47,2
-3.241,-99.688,-41.628,3
8.158,-17.212,-34.435,0
