x,y,z,marker
7.186,-20.004,-34.282,0
7.269,-74.361,-35.445,1
-2.902,3.843,-28.292,2
-9.7,-99.045,-45.815,3
7.19,-20.002,-34.274,0
7.251,-74.354,-35.45,1
-2.912,3.845,-28.291,2
-9.704,-99.034,-45.81,3
7.179,-20.018,-34.263,0
7.261,-74.349,-35.46,1
-2.919,3.847,-28.289,2
-9.718,-99.023,-45.805,3
7.179,-20.006,-34.265,0
7.255,-74.345,-35.448,1
-2.918,3.847,-28.289,2
-9.708,-99.022,-45.804,3
7.188,-20.005,-34.258,0
7.254,-74.337,-35.443,1
-2.926,3.849,-28.29,2
-9.703,-99.018,-45.809,3
7.186,-20.004,-34.26,0
7.247,-74.338,-35.448,1
-2.926,3.845,-28.289,2
-9.709,-99.016,-45.818,3
7.184,-19.995,-34.256,0
7.245,-74.333,-35.459,1
-2.926,3.84,-28.287,2
-9.709,-99.02,-45.819,3
7.191,-19.991,-34.262,0
7.231,-74.335,-35.467,1
-2.924,3.84,-28.287,2
-9.719,-99.014,-45.824,3
7.2,-19.981,-34.257,0
7.233,-74.348,-35.468,1
-2.923,3.841,-28.288,2
-9.719,-99.019,-45.823,3
7.208,-19.978,-34.247,0
7.243,-74.35,-35.48,1
-2.923,3.843,-28.287,2
-9.721,-99.022,-45.828,3
7.224,-19.962,-34.247,0
7.267,-74.35,-35.477,1
-2.922,3.847,-28.286,2
-9.72,-99.02,-45.828,3
7.227,-19.951,-34.242,0
7.273,-74.353,-35.471,1
-2.911,3.845,-28.286,2
-9.712,-99.022,-45.829,3
7.231,-19.937,-34.247,0
7.284,-74.359,-35.464,1
-2.903,3.842,-28.284,2
-9.694,-99.02,-45.827,3
7.248,-19.902,-34.224,0
7.28,-74.361,-35.46,1
-2.884,3.834,-28.282,2
-9.692,-99.02,-45.826,3
7.244,-19.916,-34.211,0
7.289,-74.352,-35.457,1
-2.868,3.831,-28.28,2
-9.688,-99.019,-45.832,3
7.239,-19.91,-34.19,0
7.296,-74.344,-35.44,1
-2.865,3.837,-28.277,2
-9.691,-99.008,-45.829,3
7.223,-19.902,-34.178,0
7.32,-74.339,-35.452,1
-2.879,3.843,-28.277,2
-9.683,-99.004,-45.836,3
7.2,-19.9,-34.171,0
7.323,-74.339,-35.46,1
-2.885,3.844,-28.276,2
-9.677,-99.004,-45.836,3
7.202,-19.897,-34.172,0
7.334,-74.351,-35.471,1
-2.894,3.841,-28.276,2
-9.671,-99.008,-45.839,3
7.183,-19.897,-34.16,0
7.32,-74.343,-35.472,1
-2.907,3.839,-28.274,2
-9.681,-99.001,-45.843,3
7.152,-19.893,-34.145,0
7.343,-74.334,-35.472,1
-2.921,3.838,-28.273,2
-9.692,-99.003,-45.838,3
7.134,-19.891,-34.149,0
7.344,-74.343,-35.474,1
-2.927,3.844,-28.269,2
-9.693,-99.006,-45.828,3
7.129,-19.894,-34.136,0
7.35,-74.351,-35.492,1
-2.937,3.844,-28.262,2
-9.691,-99.003,-45.829,3
7.131,-19.905,-34.136,0
7.338,-74.349,-35.496,1
-2.95,3.842,-28.259,2
-9.697,-99.004,-45.829,3
7.142,-19.907,-34.139,0
7.329,-74.349,-35.488,1
-2.961,3.841,-28.258,2
-9.696,-99.006,-45.825,3
7.142,-19.911,-34.143,0
7.342,-74.349,-35.481,1
-2.967,3.847,-28.263,2
-9.692,-99.009,-45.823,3
7.141,-19.909,-34.141,0
7.356,-74.346,-35.48,1
-2.967,3.848,-28.266,2
-9.686,-99.011,-45.822,3
7.141,-19.917,-34.136,0
7.358,-74.344,-35.49,1
-2.956,3.854,-28.269,2
-9.696,-99.01,-45.818,3
7.142,-19.925,-34.135,0
7.364,-74.343,-35.502,1
-2.953,3.853,-28.272,2
-9.698,-99.015,-45.812,3
7.126,-19.929,-34.133,0
7.369,-74.346,-35.503,1
-2.95,3.85,-28.273,2
-9.7,-99.016,-45.814,3
7.102,-19.947,-34.131,0
7.361,-74.342,-35.51,1
-2.942,3.848,-28.273,2
-9.695,-99.012,-45.82,3
7.1,-19.968,-34.114,0
7.366,-74.34,-35.518,1
-2.939,3.849,-28.273,2
-9.692,-99.013,-45.818,3
7.093,-19.981,-34.125,0
