x,y,z,marker
10.173,-17.114,-37.195,0
9.56,-76.475,-36.901,1
-6.335,5.75,-26.622,2
-7.234,-96.44,-55.477,3
10.174,-17.14,-37.176,0
9.558,-76.474,-36.905,1
-6.321,5.75,-26.624,2
-7.237,-96.444,-55.482,3
10.168,-17.155,-37.132,0
9.569,-76.477,-36.913,1
-6.317,5.755,-26.626,2
-7.236,-96.446,-55.484,3
10.145,-17.179,-37.113,0
9.574,-76.48,-36.909,1
-6.318,5.754,-26.627,2
-7.24,-96.447,-55.488,3
10.157,-17.173,-37.103,0
9.561,-76.488,-36.917,1
-6.314,5.755,-26.631,2
-7.241,-96.45,-55.491,3
10.171,-17.161,-37.082,0
9.566,-76.482,-36.927,1
-6.324,5.752,-26.628,2
-7.241,-96.451,-55.494,3
10.186,-17.173,-37.082,0
9.573,-76.474,-36.929,1
-6.317,5.749,-26.629,2
-7.239,-96.456,-55.495,3
10.17,-17.192,-37.081,0
9.577,-76.472,-36.928,1
-6.312,5.749,-26.635,2
-7.241,-96.458,-55.498,3
10.179,-17.182,-37.06,0
9.584,-76.465,-36.937,1
-6.311,5.749,-26.64,2
-7.242,-96.466,-55.501,3
10.2,-17.169,-37.039,0
9.583,-76.45,-36.936,1
-6.299,5.751,-26.646,2
-7.244,-96.475,-55.504,3
10.193,-17.162,-37.021,0
9.563,-76.442,-36.953,1
-6.3,5.751,-26.649,2
-7.242,-96.478,-55.505,3
10.171,-17.164,-37.021,0
9.564,-76.444,-36.964,1
-6.277,5.743,-26.658,2
-7.245,-96.482,-55.507,3
10.157,-17.181,-37.012,0
9.568,-76.448,-36.967,1
-6.28,5.745,-26.662,2
-7.242,-96.481,-55.509,3
10.15,-17.197,-36.996,0
9.565,-76.464,-36.963,1
-6.282,5.747,-26.667,2
-7.24,-96.482,-55.511,3
10.152,-17.192,-36.981,0
9.554,-76.46,-36.975,1
-6.27,5.749,-26.675,2
-7.235,-96.481,-55.506,3
10.162,-17.195,-36.966,0
9.553,-76.466,-36.978,1
-6.274,5.741,-26.671,2
-7.232,-96.481,-55.504,3
10.152,-17.195,-36.932,0
9.545,-76.453,-36.988,1
-6.272,5.734,-26.677,2
-7.228,-96.482,-55.502,3
10.156,-17.218,-36.925,0
9.53,-76.467,-36.988,1
-6.26,5.728,-26.679,2
-7.227,-96.483,-55.501,3
10.146,-17.245,-36.899,0
9.537,-76.476,-36.987,1
-6.267,5.729,-26.685,2
-7.224,-96.483,-55.5,3
10.139,-17.268,-36.869,0
9.543,-76.471,-36.999,1
-6.276,5.729,-26.686,2
-7.225,-96.484,-55.501,3
10.145,-17.268,-36.856,0
9.557,-76.471,-36.994,1
-6.277,5.734,-26.686,2
-7.224,-96.483,-55.501,3
10.158,-17.251,-36.825,0
9.563,-76.463,-37.007,1
-6.286,5.739,-26.683,2
-7.224,-96.483,-55.503,3
10.194,-17.288,-36.809,0
9.565,-76.466,-37.013,1
-6.284,5.742,-26.685,2
-7.222,-96.485,-55.504,3
10.188,-17.312,-36.781,0
9.559,-76.475,-37.018,1
-6.293,5.746,-26.685,2
-7.219,-96.484,-55.505,3
10.171,-17.344,-36.74,0
9.545,-76.469,-37.025,1
-6.299,5.754,-26.688,2
-7.219,-96.486,-55.507,3
10.194,-17.329,-36.737,0
9.542,-76.464,-37.029,1
-6.296,5.756,-26.693,2
-7.22,-96.488,-55.509,3
10.226,-17.336,-36.71,0
9.546,-76.461,-37.025,1
-6.314,5.759,-26.695,2
-7.222,-96.489,-55.512,3
10.237,-17.351,-36.694,0
9.54,-76.462,-37.025,1
-6.337,5.761,-26.694,2
-7.223,-96.49,-55.513,3
10.306,-17.37,-36.68,0
9.546,-76.454,-37.026,1
