x,y,z,marker
8.688,-15.4,-34.465,0
8.75,-77.703,-34.99,1
-7.546,4.044,-31.632,2
-11.546,-102.741,-45.257,3
8.684,-15.398,-34.466,0
8.755,-77.69,-34.98,1
-7.55,4.046,-31.634,2
-11.528,-102.738,-45.247,3
8.684,-15.411,-34.455,0
8.753,-77.697,-34.98,1
-7.548,4.05,-31.637,2
-11.527,-102.729,-45.244,3
8.7,-15.424,-34.429,0
8.744,-77.694,-34.974,1
-7.551,4.051,-31.636,2
-11.534,-102.732,-45.247,3
8.708,-15.433,-34.423,0
8.736,-77.701,-34.961,1
-7.544,4.055,-31.641,2
-11.545,-102.727,-45.243,3
8.702,-15.44,-34.417,0
8.704,-77.705,-34.957,1
-7.525,4.056,-31.646,2
-11.544,-102.724,-45.236,3
8.706,-15.434,-34.416,0
8.677,-77.707,-34.971,1
-7.527,4.061,-31.645,2
-11.538,-102.733,-45.234,3
8.689,-15.421,-34.422,0
8.646,-77.719,-34.978,1
-7.497,4.063,-31.65,2
-11.539,-102.735,-45.247,3
8.68,-15.416,-34.429,0
8.67,-77.717,-34.964,1
-7.505,4.063,-31.651,2
-11.542,-102.74,-45.251,3
8.675,-15.42,-34.428,0
8.682,-77.718,-34.974,1
-7.508,4.061,-31.654,2
-11.555,-102.741,-45.256,3
8.684,-15.424,-34.431,0
8.679,-77.716,-34.976,1
-7.51,4.063,-31.651,2
-11.56,-102.758,-45.248,3
8.684,-15.42,-34.431,0
8.683,-77.717,-34.974,1
-7.516,4.064,-31.652,2
-11.558,-102.753,-45.254,3
8.676,-15.417,-34.432,0
8.655,-77.715,-34.977,1
-7.518,4.067,-31.652,2
-11.558,-102.756,-45.257,3
8.671,-15.411,-34.437,0
8.611,-77.718,-34.985,1
-7.524,4.066,-31.658,2
-11.545,-102.746,-45.271,3
8.668,-15.406,-34.438,0
8.607,-77.717,-34.994,1
-7.527,4.064,-31.662,2
-11.555,-102.746,-45.263,3
8.667,-15.409,-34.448,0
8.594,-77.705,-34.995,1
-7.522,4.061,-31.664,2
-11.566,-102.753,-45.249,3
8.668,-15.405,-34.449,0
8.573,-77.7,-34.984,1
-7.52,4.059,-31.667,2
-11.563,-102.745,-45.247,3
8.68,-15.407,-34.447,0
8.562,-77.685,-34.993,1
-7.523,4.058,-31.67,2
-11.555,-102.749,-45.243,3
8.69,-15.405,-34.446,0
8.562,-77.688,-34.981,1
-7.531,4.067,-31.671,2
-11.563,-102.744,-45.247,3
8.689,-15.407,-34.454,0
8.571,-77.692,-34.966,1
-7.533,4.073,-31.677,2
-11.561,-102.743,-45.246,3
8.685,-15.414,-34.46,0
8.568,-77.688,-34.972,1
-7.531,4.086,-31.674,2
-11.553,-102.746,-45.239,3
8.687,-15.413,-34.464,0
8.569,-77.689,-34.982,1
-7.523,4.078,-31.678,2
-11.549,-102.748,-45.238,3
8.694,-15.415,-34.467,0
8.563,-77.694,-34.972,1
-7.532,4.079,-31.676,2
-11.541,-102.742,-45.243,3
8.701,-15.413,-34.465,0
8.539,-77.704,-34.974,1
-7.542,4.073,-31.68,2
-11.549,-102.742,-45.235,3
8.708,-15.404,-34.481,0
8.539,-77.712,-34.983,1
-7.543,4.076,-31.676,2
-11.543,-102.74,-45.23,3
8.698,-15.405,-34.483,0
8.549,-77.72,-34.978,1
-7.546,4.073,-31.68,2
-11.549,-102.727,-45.229,3
8.7,-15.402,-34.484,0
8.539,-77.727,-34.98,1
-7.567,4.069,-31.685,2
-11.547,-102.738,-45.216,3
8.72,-15.4,-34.474,0
8.538,-77.739,-34.968,1
-7.591,4.066,-31.691,2
-11.557,-102.728,-45.217,3
8.722,-15.399,-34.47,0
8.552,-77.743,-34.956,1
-7.596,4.067,-31.692,2
-11.563,-102.734,-45.213,3
8.732,-15.395,-34.473,0
8.552,-77.746,-34.947,1
-7.604,4.061,-31.694,2
-11.569,-102.736,-45.206,3
8.729,-15.395,-34.472,0
8.553,-77.744,-34.946,1
-7.608,4.057,-31.687,2
-11.57,-102.74,-45.194,3
8.729,-15.398,-34.469,0
8.533,-77.742,-34.936,1
-7.604,4.061,-31.686,2
-11.557,-102.743,-45.193,3
8.726,-15.395,-34.462,0
8.529,-77.736,-34.935,1
-7.598,4.061,-31.692,2
-11.548,-102.744,-45.192,3
8.722,-15.398,-34.461,0
8.518,-77.734,-34.927,1
-7.613,4.062,-31.691,2
-11.526,-102.756,-45.187,3
8.716,-15.399,-34.457,0
8.513,-77.731,-34.919,1
-7.604,4.067,-31.694,2
-11.505,-102.757,-45.184,3
8.716,-15.398,-34.453,0
8.523,-77.729,-34.928,1
-7.598,4.071,-31.696,2
-11.484,-102.772,-45.185,3
8.723,-15.397,-34.452,0
8.525,-77.725,-34.924,1
-7.585,4.069,-31.698,2
-11.448,-102.772,-45.183,3
8.717,-15.395,-34.444,0
8.502,-77.732,-34.921,1
-7.578,4.066,-31.701,2
-11.407,-102.787,-45.192,3
8.702,-15.394,-34.44,0
8.508,-77.729,-34.912,1
-7.566,4.062,-31.703,2
-11.398,-102.782,-45.179,3
8.685,-15.382,-34.436,0
8.515,-77.732,-34.92,1
-7.572,4.059,-31.703,2
-11.405,-102.781,-45.172,3
8.671,-15.378,-34.437,0
8.501,-77.744,-34.915,1
-7.568,4.051,-31.706,2
-11.397,-102.793,-45.17,3
8.669,-15.371,-34.439,0
8.46,-77.75,-34.917,1
-7.537,4.043,-31.716,2
-11.372,-102.799,-45.169,3
8.678,-15.371,-34.428,0
8.48,-77.749,-34.907,1
-7.526,4.047,-31.723,2
-11.392,-102.786,-45.159,3
8.689,-15.374,-34.429,0
8.467,-77.756,-34.907,1
-7.504,4.054,-31.732,2
-11.396,-102.773,-45.156,3
8.686,-15.38,-34.434,0
8.457,-77.768,-34.9,1
-7.508,4.046,-31.734,2
-11.404,-102.773,-45.136,3
8.676,-15.379,-34.431,0
8.46,-77.779,-34.902,1
-7.519,4.042,-31.728,2
-11.404,-102.767,-45.144,3
8.67,-15.378,-34.434,0
8.465,-77.784,-34.896,1
-7.533,4.037,-31.73,2
-11.403,-102.769,-45.146,3
8.68,-15.382,-34.434,0
8.457,-77.793,-34.897,1
