x,y,z,marker
8.099,-22.598,-34.528,0
7.499,-78.408,-35.068,1
-2.692,4.404,-31.545,2
-9.038,-99.346,-45.548,3
8.104,-22.6,-34.524,0
7.504,-78.408,-35.074,1
-2.69,4.4,-31.547,2
-9.041,-99.342,-45.549,3
8.102,-22.605,-34.529,0
7.509,-78.409,-35.074,1
-2.695,4.398,-31.548,2
-9.033,-99.342,-45.555,3
8.1,-22.604,-34.534,0
7.499,-78.406,-35.093,1
-2.688,4.401,-31.546,2
-9.015,-99.356,-45.554,3
8.085,-22.608,-34.536,0
7.497,-78.404,-35.101,1
-2.696,4.404,-31.546,2
-9.006,-99.36,-45.559,3
8.08,-22.615,-34.533,0
7.501,-78.398,-35.105,1
-2.693,4.406,-31.544,2
-8.999,-99.371,-45.563,3
8.064,-22.618,-34.548,0
7.506,-78.397,-35.109,1
-2.708,4.412,-31.541,2
-8.992,-99.387,-45.57,3
8.043,-22.617,-34.56,0
7.498,-78.389,-35.106,1
-2.705,4.402,-31.537,2
-8.993,-99.385,-45.569,3
8.02,-22.622,-34.572,0
7.486,-78.386,-35.108,1
-2.702,4.402,-31.54,2
-8.988,-99.401,-45.577,3
8.001,-22.626,-34.587,0
7.469,-78.388,-35.107,1
-2.706,4.402,-31.538,2
-8.984,-99.408,-45.579,3
8.012,-22.618,-34.585,0
7.48,-78.381,-35.101,1
-2.703,4.401,-31.535,2
-8.984,-99.403,-45.581,3
8.03,-22.618,-34.604,0
7.489,-78.384,-35.105,1
-2.704,4.395,-31.537,2
-8.989,-99.41,-45.585,3
8.042,-22.607,-34.613,0
7.484,-78.384,-35.119,1
-2.701,4.399,-31.529,2
-8.983,-99.407,-45.583,3
8.051,-22.602,-34.627,0
7.471,-78.386,-35.128,1
-2.71,4.398,-31.529,2
-8.986,-99.404,-45.585,3
8.051,-22.602,-34.646,0
7.458,-78.391,-35.131,1
-2.714,4.4,-31.528,2
-8.986,-99.4,-45.591,3
8.07,-22.608,-34.66,0
7.446,-78.39,-35.125,1
-2.721,4.399,-31.524,2
-8.988,-99.401,-45.587,3
8.059,-22.6,-34.666,0
7.44,-78.406,-35.124,1
-2.722,4.402,-31.521,2
-8.986,-99.403,-45.586,3
8.078,-22.6,-34.676,0
7.448,-78.409,-35.126,1
-2.713,4.397,-31.517,2
-8.99,-99.406,-45.587,3
8.073,-22.582,-34.696,0
7.451,-78.405,-35.125,1
