x,y,z,marker
8.681,-15.895,-34.442,0
8.412,-95.889,-34.766,1
-7.225,6.181,-31.531,2
-10.333,-102.374,-51.664,3
8.682,-15.897,-34.446,0
8.415,-95.887,-34.756,1
-7.197,6.185,-31.532,2
-10.332,-102.374,-51.664,3
8.691,-15.892,-34.444,0
8.425,-95.893,-34.752,1
-7.201,6.198,-31.529,2
-10.328,-102.371,-51.657,3
8.692,-15.89,-34.455,0
8.426,-95.893,-34.753,1
-7.188,6.198,-31.527,2
-10.32,-102.372,-51.652,3
8.694,-15.887,-34.454,0
8.427,-95.889,-34.745,1
-7.197,6.197,-31.525,2
-10.315,-102.373,-51.65,3
8.688,-15.879,-34.464,0
8.43,-95.885,-34.743,1
-7.174,6.2,-31.522,2
-10.306,-102.375,-51.647,3
8.7,-15.872,-34.474,0
8.45,-95.88,-34.73,1
-7.172,6.2,-31.519,2
-10.292,-102.377,-51.648,3
8.694,-15.856,-34.482,0
8.439,-95.892,-34.721,1
-7.175,6.201,-31.516,2
-10.283,-102.38,-51.641,3
8.694,-15.84,-34.477,0
8.432,-95.89,-34.722,1
-7.182,6.206,-31.51,2
-10.28,-102.386,-51.642,3
8.7,-15.83,-34.485,0
8.423,-95.88,-34.74,1
-7.183,6.205,-31.509,2
-10.278,-102.392,-51.638,3
8.701,-15.833,-34.484,0
8.437,-95.89,-34.73,1
-7.173,6.205,-31.511,2
-10.277,-102.395,-51.635,3
8.698,-15.842,-34.487,0
8.432,-95.892,-34.735,1
-7.173,6.205,-31.515,2
-10.277,-102.393,-51.633,3
8.689,-15.846,-34.489,0
8.421,-95.893,-34.739,1
-7.18,6.203,-31.516,2
-10.278,-102.39,-51.629,3
8.684,-15.853,-34.491,0
8.412,-95.894,-34.743,1
-7.186,6.204,-31.515,2
-10.279,-102.392,-51.629,3
8.665,-15.855,-34.495,0
8.415,-95.901,-34.741,1
-7.188,6.204,-31.513,2
-10.275,-102.388,-51.629,3
8.665,-15.859,-34.505,0
8.404,-95.903,-34.748,1
-7.198,6.205,-31.511,2
-10.273,-102.386,-51.628,3
8.658,-15.854,-34.508,0
8.408,-95.907,-34.746,1
-7.203,6.205,-31.516,2
-10.271,-102.389,-51.627,3
8.664,-15.848,-34.505,0
8.411,-95.921,-34.748,1
-7.188,6.209,-31.519,2
-10.273,-102.392,-51.626,3
8.669,-15.847,-34.508,0
8.404,-95.927,-34.747,1
-7.191,6.208,-31.518,2
-10.278,-102.391,-51.625,3
8.673,-15.845,-34.52,0
8.396,-95.931,-34.741,1
-7.19,6.211,-31.518,2
-10.281,-102.388,-51.623,3
8.67,-15.839,-34.532,0
8.362,-95.942,-34.744,1
-7.182,6.211,-31.517,2
-10.282,-102.388,-51.622,3
8.67,-15.842,-34.532,0
8.344,-95.929,-34.746,1
-7.175,6.209,-31.52,2
-10.28,-102.384,-51.619,3
8.685,-15.839,-34.541,0
8.343,-95.944,-34.744,1
-7.183,6.211,-31.519,2
-10.278,-102.385,-51.617,3
8.69,-15.833,-34.533,0
8.307,-95.941,-34.757,1
-7.193,6.215,-31.513,2
-10.282,-102.387,-51.616,3
8.686,-15.83,-34.526,0
8.327,-95.949,-34.752,1
-7.189,6.217,-31.508,2
-10.286,-102.384,-51.614,3
8.684,-15.821,-34.531,0
8.342,-95.953,-34.753,1
-7.195,6.217,-31.502,2
-10.292,-102.388,-51.611,3
8.696,-15.825,-34.541,0
8.357,-95.956,-34.75,1
-7.184,6.215,-31.499,2
-10.296,-102.39,-51.616,3
8.695,-15.83,-34.54,0
8.367,-95.953,-34.754,1
-7.179,6.213,-31.499,2
-10.297,-102.394,-51.612,3
8.692,-15.827,-34.543,0
8.367,-95.954,-34.755,1
-7.172,6.208,-31.497,2
-10.297,-102.397,-51.612,3
8.694,-15.83,-34.547,0
8.356,-95.947,-34.778,1
-7.171,6.211,-31.493,2
-10.299,-102.402,-51.61,3
8.684,-15.824,-34.548,0
8.367,-95.941,-34.773,1
-7.171,6.214,-31.489,2
-10.302,-102.4,-51.611,3
8.671,-15.829,-34.559,0
