x,y,z,marker
0.891,-21.293,-21.974,0
1.876,-77.925,-44.275,1
-7.637,2.794,-24.447,2
-5.866,-95.425,-46.733,3
0.88,-21.29,-21.968,0
1.863,-77.95,-44.269,1
-7.638,2.792,-24.445,2
-5.865,-95.424,-46.733,3
0.886,-21.284,-21.962,0
1.864,-77.951,-44.268,1
-7.639,2.791,-24.443,2
-5.868,-95.426,-46.739,3
0.877,-21.292,-21.965,0
1.866,-77.938,-44.275,1
-7.637,2.793,-24.442,2
-5.869,-95.432,-46.737,3
0.877,-21.292,-21.97,0
1.864,-77.942,-44.271,1
-7.638,2.793,-24.439,2
-5.865,-95.435,-46.735,3
0.871,-21.295,-21.968,0
1.862,-77.936,-44.276,1
-7.633,2.794,-24.439,2
-5.866,-95.433,-46.74,3
0.874,-21.29,-21.97,0
1.856,-77.944,-44.27,1
-7.632,2.795,-24.438,2
-5.863,-95.436,-46.741,3
0.874,-21.29,-21.972,0
1.858,-77.938,-44.276,1
-7.634,2.799,-24.433,2
-5.866,-95.439,-46.743,3
0.875,-21.285,-21.973,0
1.861,-77.93,-44.283,1
-7.633,2.796,-24.431,2
-5.867,-95.437,-46.741,3
0.875,-21.281,-21.977,0
1.862,-77.932,-44.289,1
-7.632,2.795,-24.428,2
-5.87,-95.436,-46.739,3
0.884,-21.281,-21.973,0
1.864,-77.92,-44.294,1
-7.632,2.796,-24.426,2
-5.868,-95.44,-46.738,3
0.888,-21.279,-21.968,0
1.865,-77.931,-44.288,1
-7.636,2.804,-24.423,2
-5.874,-95.438,-46.737,3
0.882,-21.279,-21.97,0
1.866,-77.926,-44.298,1
-7.634,2.805,-24.421,2
-5.878,-95.433,-46.738,3
0.881,-21.279,-21.968,0
1.876,-77.928,-44.3,1
-7.655,2.818,-24.407,2
-5.881,-95.43,-46.733,3
0.879,-21.279,-21.967,0
1.874,-77.943,-44.294,1
-7.67,2.824,-24.4,2
-5.882,-95.429,-46.732,3
0.878,-21.28,-21.965,0
1.874,-77.944,-44.292,1
-7.686,2.831,-24.392,2
-5.879,-95.43,-46.731,3
0.877,-21.278,-21.963,0
1.872,-77.952,-44.288,1
-7.687,2.84,-24.389,2
-5.875,-95.43,-46.733,3
0.874,-21.277,-21.964,0
1.871,-77.964,-44.286,1
-7.677,2.841,-24.39,2
-5.87,-95.431,-46.735,3
0.875,-21.277,-21.961,0
1.863,-77.977,-44.284,1
-7.684,2.842,-24.388,2
-5.866,-95.433,-46.734,3
0.877,-21.275,-21.958,0
1.86,-77.979,-44.284,1
-7.701,2.849,-24.379,2
-5.867,-95.434,-46.733,3
0.877,-21.272,-21.951,0
1.859,-77.972,-44.292,1
-7.7,2.857,-24.378,2
-5.864,-95.434,-46.731,3
0.874,-21.269,-21.952,0
1.86,-77.97,-44.296,1
-7.699,2.849,-24.381,2
-5.859,-95.439,-46.728,3
0.873,-21.266,-21.946,0
1.858,-77.972,-44.291,1
-7.705,2.851,-24.376,2
-5.856,-95.437,-46.729,3
0.878,-21.262,-21.946,0
1.865,-77.967,-44.295,1
-7.709,2.847,-24.375,2
-5.853,-95.437,-46.726,3
0.888,-21.264,-21.945,0
1.862,-77.958,-44.298,1
-7.71,2.844,-24.374,2
-5.838,-95.436,-46.726,3
0.907,-21.258,-21.946,0
1.859,-77.967,-44.288,1
-7.709,2.845,-24.374,2
-5.843,-95.434,-46.729,3
0.908,-21.25,-21.953,0
1.861,-77.957,-44.297,1
-7.699,2.843,-24.38,2
-5.848,-95.435,-46.726,3
0.908,-21.256,-21.949,0
1.865,-77.956,-44.299,1
-7.693,2.841,-24.384,2
-5.852,-95.435,-46.725,3
0.897,-21.259,-21.947,0
1.872,-77.954,-44.303,1
-7.685,2.841,-24.387,2
-5.859,-95.437,-46.725,3
0.899,-21.265,-21.945,0
1.875,-77.952,-44.302,1
-7.683,2.842,-24.39,2
-5.863,-95.436,-46.726,3
0.893,-21.266,-21.948,0
1.874,-77.965,-44.294,1
-7.68,2.841,-24.394,2
-5.864,-95.436,-46.726,3
0.894,-21.261,-21.948,0
1.868,-77.957,-44.295,1
-7.668,2.836,-24.398,2
-5.872,-95.438,-46.725,3
0.899,-21.264,-21.941,0
1.862,-77.963,-44.291,1
-7.66,2.838,-24.401,2
-5.874,-95.442,-46.723,3
0.899,-21.268,-21.932,0
1.857,-77.97,-44.283,1
-7.654,2.84,-24.404,2
-5.881,-95.448,-46.721,3
0.907,-21.277,-21.925,0
1.854,-77.981,-44.272,1
-7.637,2.841,-24.412,2
-5.882,-95.46,-46.715,3
0.907,-21.282,-21.915,0
1.858,-77.985,-44.271,1
-7.618,2.836,-24.412,2
-5.877,-95.459,-46.716,3
0.902,-21.293,-21.903,0
1.852,-77.984,-44.27,1
-7.617,2.834,-24.412,2
-5.874,-95.458,-46.715,3
0.91,-21.29,-21.896,0
1.856,-77.989,-44.266,1
-7.613,2.834,-24.415,2
-5.87,-95.458,-46.716,3
0.909,-21.297,-21.891,0
1.858,-77.975,-44.277,1
-7.616,2.839,-24.411,2
-5.871,-95.46,-46.719,3
0.914,-21.297,-21.888,0
1.857,-77.967,-44.285,1
-7.629,2.842,-24.406,2
-5.88,-95.472,-46.712,3
0.913,-21.299,-21.884,0
1.858,-77.962,-44.29,1
-7.633,2.842,-24.404,2
-5.882,-95.468,-46.709,3
0.906,-21.299,-21.878,0
1.863,-77.973,-44.289,1
-7.641,2.843,-24.401,2
-5.886,-95.467,-46.706,3
0.898,-21.296,-21.886,0
1.87,-77.971,-44.295,1
-7.645,2.846,-24.397,2
-5.879,-95.464,-46.706,3
0.894,-21.294,-21.894,0
1.873,-77.972,-44.291,1
-7.661,2.845,-24.392,2
-5.878,-95.464,-46.707,3
0.887,-21.288,-21.898,0
1.878,-77.976,-44.291,1
-7.671,2.849,-24.387,2
-5.881,-95.466,-46.711,3
0.886,-21.288,-21.9,0
1.878,-77.97,-44.287,1
-7.68,2.846,-24.382,2
-5.881,-95.467,-46.708,3
0.876,-21.282,-21.907,0
1.882,-77.966,-44.289,1
-7.692,2.851,-24.378,2
-5.875,-95.467,-46.708,3
0.859,-21.278,-21.915,0
1.888,-77.966,-44.288,1
-7.693,2.854,-24.377,2
-5.868,-95.469,-46.709,3
0.855,-21.275,-21.916,0
1.896,-77.965,-44.285,1
-7.697,2.86,-24.374,2
-5.867,-95.471,-46.703,3
0.847,-21.267,-21.925,0
1.909,-77.973,-44.283,1
-7.713,2.862,-24.368,2
-5.868,-95.473,-46.704,3
0.848,-21.267,-21.923,0
1.924,-77.973,-44.265,1
-7.717,2.86,-24.367,2
-5.87,-95.471,-46.703,3
0.855,-21.265,-21.928,0
1.927,-77.971,-44.272,1
-7.73,2.854,-24.363,2
-5.869,-95.476,-46.696,3
0.86,-21.265,-21.927,0
1.927,-77.97,-44.269,1
-7.728,2.866,-24.368,2
-5.863,-95.471,-46.699,3
0.857,-21.267,-21.925,0
1.932,-77.98,-44.271,1
-7.725,2.867,-24.373,2
-5.863,-95.469,-46.699,3
0.861,-21.264,-21.93,0
1.928,-77.986,-44.26,1
-7.725,2.865,-24.374,2
-5.864,-95.469,-46.699,3
0.863,-21.263,-21.928,0
1.922,-77.99,-44.255,1
-7.722,2.866,-24.375,2
-5.867,-95.471,-46.699,3
0.868,-21.265,-21.927,0
1.909,-78.017,-44.246,1
-7.718,2.866,-24.377,2
-5.868,-95.475,-46.695,3
0.869,-21.265,-21.928,0
1.909,-78.015,-44.25,1
-7.716,2.867,-24.379,2
-5.868,-95.475,-46.694,3
0.875,-21.266,-21.93,0
1.911,-78.011,-44.252,1
-7.714,2.867,-24.382,2
-5.871,-95.474,-46.692,3
0.88,-21.27,-21.926,0
1.913,-78.02,-44.252,1
-7.714,2.868,-24.382,2
-5.875,-95.475,-46.691,3
0.883,-21.268,-21.929,0
1.924,-78.029,-44.245,1
-7.713,2.867,-24.384,2
-5.874,-95.476,-46.685,3
0.887,-21.266,-21.925,0
1.923,-78.045,-44.24,1
-7.714,2.867,-24.383,2
-5.872,-95.478,-46.683,3
0.889,-21.265,-21.928,0
1.917,-78.039,-44.245,1
-7.716,2.867,-24.385,2
-5.866,-95.473,-46.684,3
0.885,-21.267,-21.927,0
1.914,-78.026,-44.26,1
-7.713,2.869,-24.387,2
-5.862,-95.474,-46.684,3
0.892,-21.27,-21.929,0
1.914,-78.024,-44.258,1
-7.705,2.868,-24.395,2
-5.864,-95.473,-46.684,3
0.893,-21.277,-21.926,0
1.909,-78.011,-44.264,1
-7.677,2.867,-24.405,2
-5.861,-95.473,-46.683,3
0.893,-21.284,-21.928,0
1.908,-77.996,-44.28,1
-7.669,2.867,-24.41,2
-5.862,-95.471,-46.685,3
0.896,-21.293,-21.929,0
1.899,-77.982,-44.284,1
-7.658,2.862,-24.418,2
-5.852,-95.47,-46.687,3
0.903,-21.302,-21.934,0
1.896,-77.986,-44.278,1
-7.652,2.865,-24.424,2
-5.852,-95.474,-46.688,3
0.908,-21.313,-21.942,0
1.906,-77.976,-44.286,1
-7.641,2.863,-24.427,2
-5.842,-95.476,-46.685,3
0.929,-21.32,-21.946,0
1.909,-77.958,-44.297,1
-7.635,2.863,-24.428,2
-5.838,-95.476,-46.681,3
0.931,-21.331,-21.947,0
1.918,-77.915,-44.322,1
-7.627,2.876,-24.428,2
-5.828,-95.475,-46.676,3
0.942,-21.34,-21.946,0
1.927,-77.892,-44.336,1
-7.629,2.882,-24.43,2
-5.83,-95.48,-46.675,3
0.952,-21.349,-21.955,0
1.93,-77.871,-44.349,1
-7.628,2.888,-24.432,2
-5.838,-95.478,-46.677,3
0.97,-21.36,-21.966,0
1.922,-77.892,-44.331,1
-7.616,2.891,-24.433,2
-5.843,-95.482,-46.677,3
0.974,-21.394,-21.982,0
1.921,-77.888,-44.328,1
-7.611,2.891,-24.435,2
-5.845,-95.479,-46.679,3
0.997,-21.417,-21.992,0
1.92,-77.899,-44.318,1
-7.615,2.898,-24.441,2
-5.846,-95.481,-46.68,3
1.02,-21.425,-22.004,0
1.919,-77.897,-44.317,1
-7.602,2.898,-24.439,2
-5.846,-95.48,-46.679,3
1.033,-21.44,-22.043,0
1.925,-77.9,-44.313,1
-7.609,2.905,-24.436,2
-5.85,-95.476,-46.68,3
1.068,-21.448,-22.07,0
1.932,-77.902,-44.31,1
-7.608,2.907,-24.436,2
-5.852,-95.474,-46.678,3
1.103,-21.452,-22.098,0
1.936,-77.917,-44.304,1
-7.607,2.904,-24.436,2
-5.859,-95.476,-46.679,3
1.131,-21.472,-22.126,0
1.935,-77.933,-44.294,1
-7.609,2.907,-24.434,2
-5.866,-95.477,-46.677,3
1.162,-21.486,-22.175,0
1.943,-77.933,-44.294,1
-7.608,2.91,-24.435,2
-5.866,-95.475,-46.682,3
1.217,-21.5,-22.231,0
1.943,-77.926,-44.3,1
-7.612,2.909,-24.436,2
-5.872,-95.476,-46.683,3
1.264,-21.516,-22.27,0
1.942,-77.923,-44.299,1
-7.616,2.906,-24.436,2
-5.871,-95.482,-46.682,3
1.307,-21.517,-22.294,0
1.942,-77.935,-44.29,1
-7.613,2.902,-24.438,2
-5.871,-95.484,-46.685,3
1.332,-21.53,-22.322,0
1.938,-77.932,-44.288,1
-7.608,2.903,-24.44,2
-5.871,-95.49,-46.685,3
1.381,-21.532,-22.384,0
1.936,-77.939,-44.284,1
-7.607,2.903,-24.44,2
-5.869,-95.487,-46.685,3
1.421,-21.541,-22.447,0
1.94,-77.939,-44.281,1
-7.608,2.905,-24.44,2
-5.875,-95.491,-46.681,3
1.559,-21.547,-22.497,0
1.942,-77.935,-44.285,1
-7.608,2.904,-24.439,2
-5.879,-95.492,-46.679,3
1.58,-21.552,-22.574,0
1.94,-77.941,-44.284,1
-7.609,2.9,-24.442,2
-5.876,-95.489,-46.68,3
1.611,-21.557,-22.647,0
1.945,-77.942,-44.28,1
-7.609,2.904,-24.447,2
-5.878,-95.49,-46.681,3
1.639,-21.577,-22.699,0
1.945,-77.938,-44.281,1
-7.609,2.907,-24.451,2
-5.878,-95.489,-46.678,3
1.679,-21.577,-22.769,0
1.941,-77.94,-44.272,1
-7.604,2.915,-24.459,2
-5.883,-95.49,-46.677,3
1.731,-21.584,-22.809,0
1.933,-77.933,-44.274,1
-7.604,2.918,-24.466,2
-5.887,-95.488,-46.676,3
1.793,-21.573,-22.873,0
1.932,-77.934,-44.276,1
-7.603,2.922,-24.469,2
-5.896,-95.483,-46.675,3
1.855,-21.538,-22.97,0
1.938,-77.93,-44.284,1
-7.587,2.929,-24.481,2
-5.896,-95.481,-46.674,3
1.906,-21.554,-23.036,0
1.934,-77.927,-44.282,1
-7.598,2.929,-24.478,2
-5.898,-95.483,-46.673,3
1.979,-21.543,-23.138,0
1.925,-77.936,-44.282,1
-7.604,2.928,-24.479,2
-5.904,-95.48,-46.674,3
2.072,-21.528,-23.23,0
1.929,-77.93,-44.285,1
-7.606,2.923,-24.481,2
-5.901,-95.482,-46.674,3
2.099,-21.513,-23.336,0
1.93,-77.928,-44.285,1
-7.607,2.922,-24.483,2
-5.902,-95.483,-46.678,3
2.129,-21.534,-23.417,0
1.929,-77.926,-44.291,1
-7.61,2.924,-24.483,2
-5.898,-95.487,-46.675,3
2.217,-21.513,-23.479,0
1.929,-77.932,-44.285,1
-7.611,2.921,-24.483,2
-5.893,-95.489,-46.677,3
2.257,-21.507,-23.573,0
1.928,-77.928,-44.289,1
-7.61,2.918,-24.482,2
-5.889,-95.486,-46.677,3
2.277,-21.508,-23.668,0
1.925,-77.925,-44.286,1
-7.611,2.916,-24.483,2
-5.89,-95.486,-46.678,3
2.339,-21.474,-23.724,0
1.928,-77.929,-44.283,1
-7.605,2.919,-24.482,2
-5.893,-95.483,-46.68,3
2.461,-21.431,-23.839,0
1.931,-77.939,-44.281,1
-7.609,2.919,-24.478,2
-5.894,-95.485,-46.68,3
2.44,-21.45,-23.906,0
1.934,-77.937,-44.284,1
-7.607,2.919,-24.478,2
-5.889,-95.487,-46.681,3
2.486,-21.449,-24.028,0
1.936,-77.956,-44.276,1
-7.608,2.922,-24.476,2
-5.888,-95.487,-46.687,3
2.55,-21.448,-24.103,0
1.932,-77.973,-44.271,1
-7.611,2.924,-24.474,2
-5.873,-95.489,-46.686,3
2.649,-21.399,-24.209,0
1.927,-77.97,-44.265,1
-7.613,2.923,-24.472,2
-5.863,-95.486,-46.692,3
2.643,-21.404,-24.286,0
1.926,-77.963,-44.264,1
-7.611,2.923,-24.471,2
-5.854,-95.486,-46.693,3
2.71,-21.382,-24.379,0
1.934,-77.971,-44.254,1
-7.61,2.926,-24.47,2
-5.859,-95.483,-46.692,3
2.731,-21.38,-24.471,0
1.933,-78.013,-44.232,1
-7.609,2.928,-24.469,2
-5.865,-95.482,-46.693,3
2.822,-21.358,-24.524,0
1.935,-78.021,-44.231,1
-7.61,2.936,-24.468,2
-5.869,-95.482,-46.693,3
2.853,-21.342,-24.637,0
1.93,-77.994,-44.238,1
-7.62,2.938,-24.462,2
-5.865,-95.487,-46.692,3
2.918,-21.338,-24.741,0
1.935,-77.994,-44.225,1
-7.635,2.948,-24.455,2
-5.866,-95.486,-46.697,3
2.957,-21.319,-24.849,0
1.95,-77.987,-44.224,1
-7.665,2.951,-24.442,2
-5.865,-95.491,-46.694,3
3.02,-21.308,-24.922,0
1.959,-77.989,-44.212,1
