x,y,z,marker
4.811,-25.736,-34.593,0
5.432,-89.646,-34.802,1
-9.138,0.645,-28.979,2
-9.1,-95.856,-46.496,3
4.812,-25.745,-34.594,0
5.432,-89.641,-34.808,1
-9.141,0.64,-28.98,2
-9.099,-95.863,-46.5,3
4.818,-25.75,-34.598,0
5.426,-89.65,-34.808,1
-9.129,0.643,-28.979,2
-9.094,-95.865,-46.497,3
4.823,-25.753,-34.6,0
5.424,-89.657,-34.807,1
-9.123,0.643,-28.982,2
-9.086,-95.864,-46.504,3
4.819,-25.747,-34.597,0
5.427,-89.659,-34.804,1
-9.105,0.643,-28.986,2
-9.077,-95.871,-46.502,3
4.826,-25.751,-34.589,0
5.439,-89.656,-34.812,1
-9.096,0.649,-28.991,2
-9.075,-95.872,-46.5,3
4.826,-25.756,-34.581,0
5.443,-89.657,-34.808,1
-9.099,0.649,-28.993,2
-9.071,-95.876,-46.499,3
4.832,-25.761,-34.581,0
5.447,-89.652,-34.812,1
-9.105,0.649,-28.991,2
-9.07,-95.879,-46.503,3
4.82,-25.761,-34.572,0
5.438,-89.658,-34.813,1
-9.102,0.648,-28.991,2
-9.072,-95.886,-46.507,3
4.819,-25.768,-34.571,0
5.433,-89.659,-34.821,1
-9.106,0.647,-28.987,2
-9.062,-95.888,-46.507,3
4.81,-25.764,-34.568,0
5.428,-89.66,-34.829,1
-9.094,0.648,-28.992,2
-9.059,-95.895,-46.504,3
4.809,-25.761,-34.565,0
5.42,-89.674,-34.825,1
-9.101,0.645,-28.996,2
-9.057,-95.892,-46.509,3
4.807,-25.763,-34.559,0
5.417,-89.695,-34.819,1
-9.088,0.641,-29,2
-9.042,-95.894,-46.507,3
4.829,-25.779,-34.547,0
5.405,-89.693,-34.829,1
-9.091,0.639,-29,2
-9.036,-95.896,-46.515,3
4.845,-25.783,-34.55,0
5.42,-89.699,-34.831,1
-9.092,0.638,-28.998,2
-9.035,-95.902,-46.51,3
4.842,-25.78,-34.558,0
5.425,-89.699,-34.832,1
-9.09,0.63,-28.999,2
-9.024,-95.898,-46.508,3
4.842,-25.774,-34.562,0
5.422,-89.704,-34.828,1
-9.097,0.628,-28.998,2
-9.021,-95.896,-46.512,3
4.85,-25.77,-34.568,0
5.405,-89.701,-34.84,1
-9.102,0.625,-28.996,2
-9.02,-95.891,-46.511,3
4.865,-25.769,-34.567,0
5.411,-89.71,-34.83,1
-9.095,0.624,-28.994,2
-9.028,-95.882,-46.517,3
4.866,-25.768,-34.565,0
5.419,-89.717,-34.826,1
-9.107,0.623,-28.992,2
-9.025,-95.876,-46.517,3
4.86,-25.77,-34.567,0
