x,y,z,marker
6.75,-7.152,-30.456,0
7,-92.345,-37.586,1
-9.224,15.829,-25.35,2
-6.974,-105.043,-44.444,3
6.752,-7.149,-30.447,0
6.991,-92.339,-37.587,1
-9.211,15.828,-25.349,2
-6.971,-105.046,-44.438,3
6.753,-7.148,-30.446,0
6.991,-92.334,-37.586,1
-9.207,15.828,-25.355,2
-6.955,-105.061,-44.423,3
6.746,-7.145,-30.434,0
6.982,-92.332,-37.59,1
-9.202,15.831,-25.359,2
-6.971,-105.062,-44.421,3
6.743,-7.15,-30.426,0
6.975,-92.332,-37.592,1
-9.211,15.834,-25.363,2
-6.968,-105.061,-44.418,3
6.735,-7.153,-30.421,0
6.965,-92.332,-37.601,1
-9.205,15.835,-25.362,2
-6.978,-105.055,-44.425,3
6.717,-7.159,-30.42,0
6.965,-92.34,-37.594,1
-9.204,15.838,-25.362,2
-6.975,-105.055,-44.425,3
6.722,-7.157,-30.413,0
6.974,-92.332,-37.597,1
-9.218,15.836,-25.361,2
-6.967,-105.053,-44.421,3
6.716,-7.156,-30.415,0
6.97,-92.328,-37.595,1
-9.226,15.836,-25.373,2
-6.988,-105.033,-44.419,3
6.71,-7.163,-30.41,0
6.955,-92.326,-37.598,1
-9.227,15.831,-25.376,2
-6.998,-105.035,-44.405,3
6.708,-7.167,-30.409,0
6.955,-92.325,-37.591,1
-9.227,15.829,-25.376,2
-7.007,-105.028,-44.407,3
6.707,-7.166,-30.403,0
6.951,-92.327,-37.591,1
-9.226,15.827,-25.377,2
-7.008,-105.032,-44.4,3
6.705,-7.172,-30.4,0
6.946,-92.326,-37.598,1
-9.225,15.821,-25.377,2
-7.022,-105.029,-44.405,3
6.695,-7.176,-30.399,0
6.94,-92.329,-37.604,1
-9.207,15.82,-25.378,2
-7.019,-105.031,-44.407,3
6.677,-7.193,-30.395,0
6.929,-92.334,-37.604,1
-9.19,15.82,-25.383,2
-7.015,-105.023,-44.41,3
6.662,-7.199,-30.389,0
6.927,-92.337,-37.609,1
-9.204,15.818,-25.387,2
-7.022,-105.039,-44.401,3
6.639,-7.208,-30.388,0
6.909,-92.347,-37.608,1
-9.208,15.822,-25.386,2
-7.027,-105.036,-44.406,3
6.64,-7.203,-30.39,0
6.893,-92.354,-37.59,1
-9.208,15.82,-25.385,2
-7.02,-105.034,-44.401,3
6.636,-7.216,-30.389,0
6.894,-92.349,-37.59,1
-9.227,15.824,-25.382,2
-7.005,-105.035,-44.405,3
6.634,-7.228,-30.392,0
6.896,-92.346,-37.589,1
-9.24,15.826,-25.378,2
-7.008,-105.029,-44.407,3
6.65,-7.229,-30.395,0
6.889,-92.342,-37.594,1
-9.223,15.824,-25.383,2
-7.005,-105.024,-44.408,3
6.647,-7.245,-30.404,0
6.881,-92.346,-37.595,1
-9.212,15.828,-25.388,2
-7.01,-105.026,-44.401,3
6.627,-7.273,-30.393,0
6.876,-92.343,-37.592,1
-9.212,15.833,-25.389,2
-7.012,-105.019,-44.411,3
6.631,-7.259,-30.393,0
6.878,-92.333,-37.593,1
-9.223,15.833,-25.393,2
-7.006,-105.035,-44.41,3
6.617,-7.263,-30.402,0
6.882,-92.326,-37.597,1
-9.215,15.829,-25.402,2
-7.007,-105.039,-44.409,3
6.624,-7.274,-30.414,0
6.881,-92.329,-37.598,1
-9.22,15.828,-25.402,2
-7.005,-105.037,-44.404,3
6.632,-7.273,-30.421,0
6.887,-92.328,-37.594,1
-9.22,15.827,-25.408,2
-6.994,-105.033,-44.407,3
6.632,-7.274,-30.417,0
6.895,-92.322,-37.594,1
-9.212,15.827,-25.419,2
-6.978,-105.039,-44.409,3
6.634,-7.274,-30.419,0
6.914,-92.325,-37.587,1
-9.223,15.82,-25.425,2
-6.952,-105.044,-44.408,3
6.636,-7.275,-30.42,0
6.918,-92.325,-37.584,1
-9.217,15.798,-25.439,2
-6.956,-105.051,-44.403,3
6.632,-7.276,-30.419,0
6.929,-92.319,-37.581,1
-9.2,15.801,-25.449,2
-6.935,-105.048,-44.407,3
6.627,-7.274,-30.419,0
6.937,-92.321,-37.579,1
-9.223,15.804,-25.452,2
-6.928,-105.047,-44.411,3
6.628,-7.271,-30.418,0
6.938,-92.328,-37.58,1
-9.221,15.813,-25.45,2
-6.912,-105.044,-44.426,3
6.626,-7.264,-30.417,0
6.944,-92.324,-37.576,1
-9.227,15.817,-25.452,2
-6.92,-105.049,-44.419,3
6.624,-7.26,-30.415,0
6.953,-92.322,-37.586,1
-9.251,15.814,-25.447,2
-6.912,-105.047,-44.41,3
6.624,-7.26,-30.417,0
6.948,-92.318,-37.581,1
-9.26,15.815,-25.445,2
-6.914,-105.039,-44.413,3
6.619,-7.252,-30.415,0
6.944,-92.316,-37.572,1
-9.274,15.817,-25.446,2
-6.938,-105.033,-44.407,3
6.611,-7.25,-30.416,0
6.931,-92.306,-37.576,1
-9.296,15.811,-25.439,2
-6.952,-105.03,-44.406,3
6.61,-7.247,-30.418,0
6.934,-92.302,-37.578,1
-9.332,15.806,-25.434,2
-6.964,-105.019,-44.411,3
6.607,-7.245,-30.422,0
6.934,-92.302,-37.583,1
-9.311,15.804,-25.44,2
-6.969,-105.015,-44.419,3
6.603,-7.245,-30.423,0
6.929,-92.292,-37.589,1
-9.316,15.798,-25.443,2
-6.99,-105.016,-44.425,3
6.595,-7.246,-30.424,0
6.919,-92.289,-37.595,1
-9.315,15.798,-25.446,2
-7,-105.005,-44.421,3
6.591,-7.241,-30.429,0
6.914,-92.29,-37.59,1
-9.319,15.799,-25.442,2
-7.011,-104.993,-44.417,3
6.599,-7.238,-30.422,0
6.915,-92.292,-37.589,1
-9.311,15.8,-25.438,2
-7.032,-104.998,-44.426,3
6.589,-7.229,-30.428,0
6.918,-92.291,-37.586,1
-9.317,15.801,-25.437,2
-7.058,-105.003,-44.436,3
6.586,-7.227,-30.421,0
6.909,-92.276,-37.59,1
-9.308,15.799,-25.437,2
-7.065,-104.99,-44.44,3
6.589,-7.225,-30.419,0
6.914,-92.271,-37.593,1
-9.306,15.799,-25.436,2
-7.058,-104.984,-44.431,3
6.592,-7.226,-30.412,0
6.902,-92.272,-37.593,1
-9.301,15.798,-25.443,2
-7.043,-104.979,-44.43,3
6.599,-7.226,-30.406,0
6.896,-92.277,-37.596,1
-9.283,15.801,-25.445,2
-7.035,-104.979,-44.429,3
6.601,-7.227,-30.397,0
6.901,-92.279,-37.593,1
-9.277,15.799,-25.45,2
-7.022,-104.98,-44.427,3
6.599,-7.23,-30.397,0
6.913,-92.277,-37.592,1
-9.278,15.802,-25.453,2
-7.017,-104.97,-44.437,3
6.605,-7.228,-30.392,0
6.915,-92.271,-37.599,1
-9.272,15.806,-25.457,2
-7.03,-104.976,-44.431,3
6.606,-7.231,-30.39,0
6.91,-92.265,-37.602,1
-9.251,15.813,-25.461,2
-7.026,-104.98,-44.427,3
6.611,-7.249,-30.383,0
6.917,-92.249,-37.609,1
-9.243,15.815,-25.466,2
-7.034,-104.975,-44.428,3
6.609,-7.256,-30.384,0
6.911,-92.236,-37.604,1
-9.243,15.819,-25.465,2
-7.039,-104.983,-44.423,3
6.61,-7.27,-30.381,0
6.904,-92.222,-37.614,1
-9.196,15.828,-25.465,2
-7.029,-104.974,-44.431,3
6.61,-7.28,-30.376,0
6.906,-92.231,-37.606,1
-9.204,15.827,-25.46,2
-7.032,-104.981,-44.431,3
6.615,-7.277,-30.375,0
6.902,-92.235,-37.61,1
-9.211,15.828,-25.458,2
-7.032,-104.974,-44.444,3
6.63,-7.292,-30.368,0
6.902,-92.235,-37.617,1
-9.208,15.828,-25.457,2
-7.038,-104.978,-44.448,3
6.62,-7.308,-30.353,0
6.906,-92.233,-37.622,1
-9.19,15.833,-25.464,2
-7.039,-104.986,-44.448,3
6.613,-7.313,-30.355,0
6.89,-92.236,-37.629,1
-9.193,15.833,-25.46,2
-7.049,-104.989,-44.445,3
6.629,-7.313,-30.347,0
6.889,-92.24,-37.625,1
-9.189,15.827,-25.462,2
-7.053,-104.974,-44.442,3
6.627,-7.323,-30.337,0
6.893,-92.243,-37.626,1
-9.192,15.822,-25.455,2
-7.06,-104.974,-44.44,3
6.637,-7.349,-30.332,0
6.895,-92.246,-37.617,1
-9.199,15.814,-25.456,2
-7.063,-104.965,-44.447,3
6.655,-7.376,-30.315,0
6.898,-92.236,-37.621,1
-9.195,15.813,-25.451,2
-7.064,-104.97,-44.454,3
6.642,-7.403,-30.283,0
6.897,-92.236,-37.616,1
-9.187,15.807,-25.449,2
-7.063,-104.984,-44.454,3
