x,y,z,marker
8.654,-7.784,-35.629,0
8.774,-89.83,-35.016,1
-8.074,12.351,-22.321,2
-9.808,-99.212,-53.081,3
8.664,-7.796,-35.632,0
8.762,-89.826,-35.032,1
-8.095,12.361,-22.308,2
-9.807,-99.212,-53.082,3
8.664,-7.799,-35.633,0
8.752,-89.828,-35.036,1
-8.093,12.363,-22.306,2
-9.809,-99.211,-53.082,3
8.669,-7.811,-35.626,0
8.749,-89.815,-35.039,1
-8.095,12.36,-22.307,2
-9.808,-99.211,-53.082,3
8.688,-7.816,-35.616,0
8.75,-89.817,-35.041,1
-8.093,12.359,-22.308,2
-9.806,-99.21,-53.083,3
8.695,-7.822,-35.602,0
8.742,-89.818,-35.037,1
-8.09,12.361,-22.308,2
-9.805,-99.209,-53.084,3
8.695,-7.83,-35.597,0
8.744,-89.818,-35.029,1
-8.09,12.355,-22.313,2
-9.803,-99.21,-53.084,3
8.696,-7.833,-35.586,0
8.75,-89.815,-35.027,1
-8.091,12.355,-22.316,2
-9.805,-99.21,-53.084,3
8.687,-7.827,-35.588,0
8.759,-89.823,-35.01,1
-8.085,12.355,-22.319,2
-9.804,-99.208,-53.084,3
8.686,-7.827,-35.59,0
8.754,-89.812,-35.015,1
-8.083,12.35,-22.324,2
-9.803,-99.209,-53.084,3
8.684,-7.824,-35.585,0
8.748,-89.809,-35.021,1
-8.084,12.346,-22.328,2
-9.804,-99.209,-53.083,3
8.682,-7.822,-35.586,0
8.759,-89.807,-35.019,1
-8.081,12.347,-22.327,2
-9.8,-99.209,-53.081,3
8.684,-7.823,-35.582,0
8.764,-89.8,-35.018,1
-8.084,12.342,-22.33,2
-9.801,-99.212,-53.08,3
8.684,-7.833,-35.581,0
8.753,-89.797,-35.021,1
-8.088,12.34,-22.328,2
-9.801,-99.212,-53.079,3
8.68,-7.831,-35.58,0
8.765,-89.799,-35.013,1
-8.088,12.339,-22.325,2
-9.8,-99.211,-53.08,3
8.678,-7.832,-35.585,0
8.765,-89.796,-35.012,1
-8.09,12.332,-22.327,2
-9.786,-99.218,-53.077,3
8.68,-7.84,-35.586,0
8.76,-89.795,-35.019,1
-8.089,12.334,-22.323,2
-9.769,-99.227,-53.074,3
8.689,-7.84,-35.584,0
8.766,-89.797,-35.02,1
-8.081,12.317,-22.329,2
-9.751,-99.24,-53.065,3
8.699,-7.845,-35.578,0
8.794,-89.796,-35.017,1
-8.084,12.314,-22.327,2
-9.753,-99.243,-53.068,3
8.693,-7.855,-35.585,0
8.82,-89.777,-35.014,1
-8.083,12.318,-22.318,2
-9.753,-99.247,-53.068,3
8.694,-7.853,-35.592,0
8.822,-89.764,-35.008,1
-8.081,12.317,-22.316,2
-9.742,-99.25,-53.061,3
8.697,-7.851,-35.595,0
8.814,-89.752,-35.008,1
-8.085,12.318,-22.312,2
-9.743,-99.251,-53.063,3
8.693,-7.844,-35.601,0
8.813,-89.746,-35.017,1
-8.083,12.321,-22.307,2
-9.749,-99.254,-53.067,3
8.683,-7.844,-35.613,0
8.811,-89.742,-35.024,1
-8.081,12.325,-22.301,2
-9.748,-99.257,-53.067,3
8.678,-7.843,-35.609,0
8.795,-89.741,-35.028,1
-8.076,12.325,-22.297,2
-9.745,-99.261,-53.065,3
8.67,-7.846,-35.612,0
8.801,-89.726,-35.028,1
-8.073,12.325,-22.292,2
