x,y,z,marker
8.057,-16.852,-33.376,0
7.814,-79.188,-35.587,1
-7.189,1.057,-30.807,2
-6.76,-102.308,-42.008,3
8.044,-16.844,-33.362,0
7.814,-79.154,-35.574,1
-7.19,1.055,-30.808,2
-6.762,-102.292,-42.036,3
8.037,-16.862,-33.362,0
7.785,-79.129,-35.558,1
-7.182,1.055,-30.807,2
-6.824,-102.269,-42.05,3
8.037,-16.869,-33.364,0
7.784,-79.144,-35.542,1
-7.178,1.059,-30.808,2
-6.855,-102.235,-42.071,3
8.049,-16.871,-33.349,0
7.76,-79.144,-35.536,1
-7.165,1.059,-30.81,2
-6.832,-102.229,-42.102,3
8.049,-16.867,-33.345,0
7.752,-79.122,-35.517,1
-7.156,1.071,-30.809,2
-6.818,-102.247,-42.12,3
8.045,-16.862,-33.342,0
7.76,-79.123,-35.505,1
-7.12,1.08,-30.814,2
-6.85,-102.25,-42.124,3
8.04,-16.86,-33.347,0
7.724,-79.125,-35.492,1
-7.109,1.075,-30.819,2
-6.85,-102.247,-42.151,3
8.041,-16.865,-33.346,0
7.705,-79.107,-35.469,1
-7.095,1.062,-30.822,2
-6.834,-102.246,-42.17,3
8.025,-16.86,-33.344,0
7.68,-79.097,-35.443,1
-7.097,1.066,-30.826,2
-6.806,-102.226,-42.176,3
8.014,-16.866,-33.34,0
7.683,-79.124,-35.432,1
-7.082,1.079,-30.823,2
-6.792,-102.227,-42.189,3
8.007,-16.865,-33.339,0
7.698,-79.14,-35.427,1
-7.075,1.082,-30.826,2
-6.795,-102.219,-42.206,3
8.008,-16.866,-33.339,0
7.701,-79.151,-35.416,1
-7.086,1.087,-30.824,2
-6.829,-102.235,-42.209,3
7.988,-16.872,-33.346,0
7.718,-79.141,-35.395,1
-7.085,1.093,-30.818,2
-6.854,-102.228,-42.218,3
7.961,-16.895,-33.342,0
7.703,-79.156,-35.386,1
-7.083,1.093,-30.818,2
-6.871,-102.204,-42.228,3
7.954,-16.907,-33.352,0
7.709,-79.188,-35.384,1
-7.096,1.092,-30.815,2
-6.852,-102.212,-42.24,3
7.953,-16.905,-33.367,0
7.672,-79.216,-35.369,1
-7.106,1.09,-30.812,2
-6.849,-102.213,-42.247,3
7.952,-16.91,-33.376,0
7.666,-79.205,-35.361,1
-7.118,1.087,-30.81,2
-6.866,-102.19,-42.253,3
7.984,-16.922,-33.389,0
7.685,-79.162,-35.352,1
-7.12,1.085,-30.806,2
-6.867,-102.156,-42.243,3
8.004,-16.918,-33.406,0
