x,y,z,marker
8.326,-11.563,-35.089,0
6.948,-95.632,-38.279,1
-7.752,3.17,-24.231,2
-9.565,-108.773,-51.263,3
8.308,-11.553,-35.132,0
7.037,-95.723,-38.234,1
-7.766,3.17,-24.255,2
-9.572,-108.75,-51.272,3
8.302,-11.53,-35.122,0
7.183,-95.703,-38.194,1
-7.729,3.17,-24.283,2
-9.567,-108.757,-51.282,3
8.324,-11.541,-35.112,0
7.369,-95.744,-38.152,1
-7.695,3.181,-24.308,2
-9.578,-108.742,-51.29,3
8.301,-11.524,-35.131,0
7.43,-95.902,-38.135,1
-7.744,3.183,-24.32,2
-9.582,-108.72,-51.303,3
8.305,-11.485,-35.13,0
7.555,-95.933,-38.115,1
-7.701,3.181,-24.346,2
-9.574,-108.717,-51.298,3
8.278,-11.488,-35.139,0
7.638,-95.937,-38.074,1
-7.739,3.198,-24.351,2
-9.577,-108.718,-51.311,3
8.263,-11.466,-35.143,0
7.688,-95.969,-38.013,1
-7.716,3.206,-24.371,2
-9.595,-108.701,-51.322,3
8.224,-11.443,-35.145,0
7.851,-95.981,-37.98,1
-7.745,3.216,-24.386,2
-9.595,-108.701,-51.329,3
8.206,-11.427,-35.142,0
8.015,-95.993,-37.983,1
-7.705,3.236,-24.408,2
-9.614,-108.692,-51.338,3
8.218,-11.4,-35.134,0
7.996,-96.107,-37.981,1
-7.662,3.258,-24.436,2
-9.609,-108.688,-51.349,3
8.209,-11.394,-35.131,0
8.051,-96.221,-37.928,1
-7.66,3.285,-24.459,2
-9.623,-108.676,-51.35,3
8.157,-11.401,-35.149,0
8.152,-96.198,-37.892,1
-7.591,3.29,-24.492,2
-9.619,-108.681,-51.356,3
8.136,-11.417,-35.158,0
8.178,-96.309,-37.901,1
-7.635,3.303,-24.5,2
-9.625,-108.68,-51.357,3
8.086,-11.407,-35.184,0
8.197,-96.421,-37.904,1
-7.657,3.313,-24.513,2
-9.627,-108.686,-51.366,3
8.074,-11.406,-35.191,0
8.199,-96.518,-37.905,1
-7.64,3.314,-24.532,2
-9.629,-108.665,-51.363,3
8.09,-11.379,-35.188,0
8.291,-96.555,-37.931,1
-7.652,3.334,-24.547,2
-9.62,-108.651,-51.351,3
8.035,-11.372,-35.206,0
8.341,-96.562,-37.92,1
-7.621,3.339,-24.568,2
-9.609,-108.634,-51.347,3
8.018,-11.353,-35.227,0
8.383,-96.606,-37.935,1
-7.609,3.345,-24.588,2
-9.58,-108.609,-51.334,3
8.001,-11.349,-35.238,0
8.418,-96.6,-37.924,1
-7.589,3.359,-24.609,2
-9.545,-108.592,-51.327,3
7.976,-11.337,-35.254,0
8.577,-96.665,-37.884,1
-7.571,3.374,-24.625,2
-9.544,-108.581,-51.329,3
7.983,-11.313,-35.261,0
8.623,-96.679,-37.857,1
-7.595,3.372,-24.639,2
-9.539,-108.56,-51.332,3
7.935,-11.295,-35.287,0
8.64,-96.688,-37.84,1
-7.639,3.368,-24.639,2
-9.529,-108.559,-51.345,3
7.946,-11.286,-35.297,0
8.642,-96.758,-37.822,1
-7.679,3.375,-24.642,2
-9.534,-108.556,-51.356,3
7.917,-11.265,-35.316,0
8.671,-96.779,-37.809,1
-7.705,3.377,-24.647,2
-9.538,-108.544,-51.355,3
7.857,-11.247,-35.361,0
8.658,-96.819,-37.78,1
-7.682,3.38,-24.658,2
-9.539,-108.554,-51.361,3
7.821,-11.257,-35.392,0
8.669,-96.819,-37.732,1
-7.706,3.386,-24.667,2
-9.547,-108.543,-51.361,3
7.8,-11.21,-35.417,0
8.759,-96.925,-37.723,1
-7.699,3.389,-24.678,2
-9.554,-108.542,-51.363,3
7.8,-11.193,-35.429,0
8.805,-96.932,-37.732,1
-7.701,3.396,-24.695,2
-9.552,-108.546,-51.371,3
7.785,-11.214,-35.443,0
8.819,-96.933,-37.717,1
-7.679,3.397,-24.711,2
-9.554,-108.54,-51.37,3
7.769,-11.221,-35.475,0
8.823,-96.925,-37.705,1
-7.659,3.402,-24.725,2
-9.572,-108.54,-51.382,3
7.767,-11.222,-35.497,0
8.819,-96.941,-37.704,1
-7.682,3.415,-24.736,2
-9.585,-108.535,-51.39,3
7.751,-11.236,-35.528,0
8.838,-97.019,-37.682,1
-7.692,3.421,-24.754,2
-9.597,-108.543,-51.407,3
7.732,-11.223,-35.552,0
8.862,-97.034,-37.674,1
-7.695,3.424,-24.772,2
-9.615,-108.556,-51.421,3
7.71,-11.242,-35.559,0
8.878,-97.111,-37.703,1
-7.697,3.444,-24.789,2
-9.629,-108.565,-51.431,3
7.657,-11.221,-35.589,0
8.841,-97.124,-37.685,1
-7.695,3.469,-24.804,2
-9.638,-108.573,-51.442,3
7.652,-11.194,-35.613,0
8.877,-97.219,-37.676,1
-7.665,3.487,-24.823,2
-9.635,-108.566,-51.437,3
7.644,-11.213,-35.613,0
8.891,-97.211,-37.664,1
-7.645,3.483,-24.836,2
-9.64,-108.552,-51.435,3
7.624,-11.186,-35.633,0
8.887,-97.192,-37.65,1
-7.642,3.5,-24.849,2
-9.642,-108.549,-51.437,3
7.605,-11.15,-35.656,0
8.879,-97.239,-37.638,1
-7.591,3.52,-24.866,2
-9.637,-108.552,-51.44,3
7.588,-11.136,-35.655,0
8.894,-97.289,-37.658,1
-7.552,3.511,-24.882,2
-9.64,-108.551,-51.447,3
7.551,-11.149,-35.667,0
8.928,-97.278,-37.636,1
-7.517,3.51,-24.897,2
-9.644,-108.548,-51.447,3
7.528,-11.143,-35.674,0
8.905,-97.321,-37.657,1
-7.555,3.518,-24.896,2
-9.649,-108.539,-51.45,3
7.521,-11.137,-35.676,0
8.869,-97.401,-37.679,1
-7.564,3.523,-24.9,2
-9.654,-108.54,-51.444,3
7.533,-11.131,-35.673,0
8.895,-97.413,-37.697,1
-7.558,3.529,-24.906,2
-9.652,-108.537,-51.445,3
7.528,-11.134,-35.669,0
8.882,-97.446,-37.661,1
-7.585,3.53,-24.907,2
-9.639,-108.532,-51.441,3
7.511,-11.138,-35.687,0
8.889,-97.462,-37.625,1
-7.572,3.53,-24.913,2
-9.625,-108.521,-51.439,3
7.487,-11.11,-35.703,0
8.887,-97.487,-37.602,1
-7.579,3.526,-24.913,2
-9.626,-108.513,-51.443,3
7.482,-11.089,-35.712,0
8.884,-97.542,-37.589,1
-7.608,3.524,-24.911,2
-9.618,-108.5,-51.436,3
7.487,-11.089,-35.71,0
8.848,-97.6,-37.606,1
-7.613,3.521,-24.913,2
-9.606,-108.501,-51.429,3
7.481,-11.071,-35.72,0
8.825,-97.578,-37.576,1
-7.61,3.521,-24.918,2
-9.609,-108.492,-51.428,3
7.501,-11.066,-35.719,0
8.812,-97.568,-37.572,1
-7.615,3.517,-24.922,2
-9.626,-108.484,-51.426,3
7.508,-11.062,-35.721,0
8.8,-97.566,-37.558,1
-7.606,3.512,-24.926,2
-9.618,-108.484,-51.417,3
7.489,-11.045,-35.719,0
8.814,-97.564,-37.537,1
-7.601,3.512,-24.929,2
-9.621,-108.476,-51.411,3
7.488,-11.048,-35.708,0
8.836,-97.58,-37.525,1
-7.597,3.511,-24.933,2
-9.624,-108.469,-51.414,3
7.475,-11.043,-35.719,0
8.846,-97.582,-37.516,1
-7.593,3.505,-24.938,2
-9.619,-108.476,-51.405,3
7.488,-11.049,-35.71,0
8.844,-97.587,-37.512,1
-7.603,3.506,-24.938,2
-9.608,-108.467,-51.393,3
7.492,-11.049,-35.71,0
8.83,-97.594,-37.523,1
-7.604,3.508,-24.942,2
-9.612,-108.468,-51.395,3
7.489,-11.042,-35.706,0
8.811,-97.626,-37.528,1
-7.599,3.508,-24.945,2
-9.627,-108.467,-51.39,3
7.499,-11.044,-35.703,0
8.797,-97.663,-37.543,1
-7.608,3.506,-24.947,2
-9.632,-108.461,-51.392,3
7.495,-11.046,-35.7,0
8.778,-97.648,-37.527,1
-7.619,3.511,-24.949,2
-9.654,-108.454,-51.392,3
7.49,-11.044,-35.703,0
8.766,-97.636,-37.519,1
-7.619,3.517,-24.954,2
-9.679,-108.446,-51.395,3
7.487,-11.043,-35.702,0
8.761,-97.651,-37.49,1
-7.605,3.517,-24.957,2
-9.677,-108.437,-51.397,3
7.492,-11.042,-35.699,0
8.763,-97.649,-37.471,1
-7.611,3.519,-24.958,2
-9.688,-108.435,-51.405,3
7.494,-11.035,-35.691,0
8.762,-97.659,-37.445,1
-7.609,3.522,-24.959,2
-9.689,-108.42,-51.411,3
7.487,-11.035,-35.69,0
8.715,-97.679,-37.482,1
-7.612,3.522,-24.959,2
-9.697,-108.42,-51.407,3
7.491,-11.028,-35.683,0
8.69,-97.72,-37.504,1
-7.6,3.519,-24.962,2
-9.698,-108.418,-51.405,3
7.493,-11.022,-35.676,0
8.682,-97.743,-37.506,1
-7.594,3.52,-24.963,2
-9.715,-108.398,-51.408,3
7.488,-11.022,-35.67,0
8.654,-97.741,-37.527,1
-7.571,3.52,-24.967,2
-9.716,-108.408,-51.412,3
7.502,-11.02,-35.656,0
8.662,-97.735,-37.539,1
-7.539,3.524,-24.971,2
-9.72,-108.411,-51.424,3
7.505,-11.012,-35.648,0
8.677,-97.735,-37.542,1
-7.518,3.521,-24.973,2
-9.719,-108.414,-51.422,3
7.524,-11.018,-35.629,0
8.683,-97.735,-37.534,1
-7.52,3.52,-24.971,2
-9.71,-108.418,-51.42,3
7.517,-11.019,-35.617,0
8.676,-97.72,-37.538,1
-7.498,3.521,-24.97,2
-9.703,-108.417,-51.419,3
7.529,-11.039,-35.605,0
8.677,-97.717,-37.528,1
-7.511,3.521,-24.965,2
-9.7,-108.418,-51.419,3
7.531,-11.053,-35.591,0
8.677,-97.706,-37.52,1
-7.537,3.519,-24.959,2
-9.701,-108.416,-51.424,3
7.518,-11.045,-35.575,0
8.669,-97.695,-37.509,1
-7.557,3.518,-24.953,2
-9.7,-108.418,-51.425,3
7.515,-11.037,-35.565,0
8.663,-97.692,-37.512,1
-7.583,3.52,-24.946,2
-9.696,-108.424,-51.417,3
7.504,-11.038,-35.571,0
8.655,-97.691,-37.516,1
-7.596,3.515,-24.94,2
-9.688,-108.424,-51.415,3
7.501,-11.048,-35.566,0
8.651,-97.666,-37.518,1
-7.589,3.514,-24.936,2
-9.679,-108.424,-51.415,3
7.502,-11.058,-35.566,0
8.631,-97.659,-37.516,1
-7.587,3.514,-24.933,2
-9.662,-108.436,-51.406,3
7.493,-11.071,-35.562,0
8.594,-97.602,-37.523,1
-7.579,3.512,-24.933,2
-9.653,-108.439,-51.403,3
7.49,-11.1,-35.548,0
8.576,-97.558,-37.541,1
-7.583,3.511,-24.932,2
-9.65,-108.44,-51.399,3
7.477,-11.102,-35.545,0
8.569,-97.54,-37.544,1
-7.581,3.511,-24.931,2
-9.652,-108.436,-51.385,3
7.481,-11.108,-35.533,0
8.543,-97.506,-37.552,1
