x,y,z,marker
5.201,-26.149,-34.841,0
5.324,-84.973,-34.914,1
-8.833,-0.006,-28.413,2
-9.119,-95.993,-46.106,3
5.146,-26.155,-34.842,0
5.321,-84.968,-34.913,1
-8.842,-0.003,-28.412,2
-9.116,-95.992,-46.109,3
5.152,-26.143,-34.832,0
5.324,-84.967,-34.92,1
-8.87,-0.004,-28.406,2
-9.113,-95.993,-46.112,3
5.145,-26.138,-34.831,0
5.329,-84.971,-34.921,1
-8.856,-0.006,-28.405,2
-9.106,-95.996,-46.113,3
5.107,-26.134,-34.833,0
5.334,-84.973,-34.921,1
-8.853,-0.005,-28.404,2
-9.1,-95.994,-46.118,3
5.074,-26.147,-34.83,0
5.332,-84.974,-34.916,1
-8.841,-0.001,-28.407,2
-9.095,-95.995,-46.119,3
5.075,-26.148,-34.841,0
5.332,-84.972,-34.927,1
-8.826,-0.001,-28.409,2
-9.087,-95.987,-46.118,3
5.06,-26.136,-34.85,0
5.329,-84.984,-34.925,1
-8.825,-0.001,-28.411,2
-9.081,-95.989,-46.118,3
5.07,-26.141,-34.85,0
5.308,-84.987,-34.927,1
-8.816,-0.004,-28.412,2
-9.089,-95.99,-46.113,3
5.04,-26.14,-34.865,0
5.291,-84.98,-34.934,1
-8.814,-0.002,-28.412,2
-9.091,-95.982,-46.115,3
5.019,-26.156,-34.878,0
5.282,-84.977,-34.937,1
-8.811,-0.003,-28.415,2
-9.092,-95.984,-46.114,3
5.016,-26.162,-34.892,0
5.288,-84.985,-34.928,1
-8.817,-0.003,-28.417,2
-9.098,-95.989,-46.118,3
5.024,-26.167,-34.885,0
5.289,-84.989,-34.921,1
-8.82,-0.008,-28.42,2
-9.094,-95.988,-46.119,3
5.027,-26.173,-34.886,0
5.281,-84.992,-34.921,1
-8.824,-0.013,-28.42,2
-9.097,-95.987,-46.12,3
5.047,-26.181,-34.881,0
5.277,-84.993,-34.922,1
-8.817,-0.015,-28.422,2
-9.102,-95.988,-46.12,3
5.053,-26.185,-34.88,0
5.283,-85.009,-34.929,1
-8.827,-0.018,-28.425,2
-9.096,-95.991,-46.118,3
5.044,-26.186,-34.883,0
5.288,-85.011,-34.927,1
-8.825,-0.013,-28.425,2
-9.101,-95.988,-46.126,3
5.065,-26.195,-34.884,0
5.298,-85.013,-34.926,1
-8.834,-0.014,-28.426,2
-9.102,-95.987,-46.125,3
5.082,-26.195,-34.883,0
5.304,-85.017,-34.931,1
-8.834,-0.019,-28.427,2
-9.096,-95.987,-46.132,3
5.13,-26.211,-34.886,0
5.305,-85.021,-34.922,1
-8.845,-0.022,-28.432,2
-9.099,-95.984,-46.136,3
5.144,-26.233,-34.889,0
5.307,-85.017,-34.928,1
-8.853,-0.024,-28.434,2
-9.096,-95.983,-46.13,3
5.171,-26.233,-34.888,0
5.3,-85.011,-34.939,1
-8.853,-0.022,-28.44,2
-9.105,-95.987,-46.128,3
5.17,-26.238,-34.885,0
5.306,-85.009,-34.939,1
-8.865,-0.021,-28.444,2
-9.113,-95.986,-46.127,3
5.159,-26.232,-34.879,0
5.316,-85.007,-34.932,1
-8.874,-0.027,-28.445,2
-9.12,-95.983,-46.133,3
5.161,-26.234,-34.875,0
5.319,-85.005,-34.937,1
-8.889,-0.033,-28.447,2
-9.114,-95.979,-46.131,3
5.161,-26.231,-34.872,0
5.321,-85.011,-34.934,1
-8.879,-0.03,-28.449,2
-9.104,-95.979,-46.127,3
5.159,-26.237,-34.873,0
5.318,-85.012,-34.938,1
-8.878,-0.028,-28.452,2
-9.099,-95.978,-46.122,3
5.159,-26.236,-34.866,0
5.32,-85.013,-34.937,1
-8.873,-0.028,-28.452,2
-9.093,-95.97,-46.117,3
5.158,-26.232,-34.863,0
5.33,-85.018,-34.941,1
-8.859,-0.03,-28.452,2
-9.098,-95.966,-46.112,3
5.154,-26.232,-34.863,0
5.325,-85.026,-34.942,1
-8.865,-0.029,-28.454,2
-9.103,-95.966,-46.107,3
5.14,-26.229,-34.869,0
5.331,-85.02,-34.948,1
-8.867,-0.025,-28.458,2
-9.103,-95.961,-46.103,3
5.128,-26.231,-34.86,0
5.312,-85.023,-34.946,1
-8.863,-0.024,-28.462,2
-9.092,-95.957,-46.103,3
5.082,-26.222,-34.858,0
5.308,-85.026,-34.938,1
-8.859,-0.022,-28.464,2
-9.072,-95.947,-46.099,3
5.031,-26.211,-34.858,0
5.301,-85.025,-34.94,1
-8.853,-0.022,-28.466,2
-9.062,-95.938,-46.102,3
4.931,-26.202,-34.852,0
5.309,-85.016,-34.942,1
-8.862,-0.029,-28.464,2
-9.042,-95.93,-46.101,3
4.878,-26.186,-34.856,0
5.316,-85.009,-34.948,1
-8.864,-0.032,-28.466,2
-9.023,-95.931,-46.098,3
4.824,-26.177,-34.835,0
5.31,-85.006,-34.954,1
-8.876,-0.035,-28.467,2
-9.016,-95.926,-46.109,3
4.823,-26.155,-34.806,0
5.304,-85.004,-34.959,1
-8.869,-0.034,-28.468,2
-9.01,-95.923,-46.114,3
4.766,-26.155,-34.79,0
5.307,-85.011,-34.962,1
-8.869,-0.033,-28.466,2
-9.002,-95.929,-46.109,3
4.742,-26.139,-34.791,0
5.305,-85.017,-34.966,1
-8.874,-0.038,-28.469,2
-9.007,-95.927,-46.107,3
4.746,-26.16,-34.782,0
5.295,-85.009,-34.968,1
-8.858,-0.035,-28.471,2
-9.016,-95.925,-46.111,3
4.706,-26.19,-34.784,0
5.296,-85.009,-34.966,1
-8.861,-0.034,-28.478,2
-9.021,-95.929,-46.111,3
4.714,-26.192,-34.771,0
5.293,-85.01,-34.971,1
-8.865,-0.035,-28.481,2
-9.036,-95.928,-46.111,3
4.735,-26.19,-34.766,0
5.3,-85.011,-34.967,1
-8.873,-0.036,-28.483,2
-9.055,-95.928,-46.112,3
4.751,-26.185,-34.757,0
5.291,-85.01,-34.978,1
-8.869,-0.035,-28.48,2
-9.067,-95.923,-46.108,3
4.749,-26.186,-34.742,0
5.286,-85.004,-34.983,1
-8.862,-0.036,-28.482,2
-9.084,-95.912,-46.102,3
4.753,-26.193,-34.73,0
5.29,-85.01,-34.982,1
-8.86,-0.035,-28.49,2
-9.092,-95.9,-46.104,3
4.755,-26.2,-34.716,0
5.295,-85.008,-34.982,1
-8.845,-0.033,-28.495,2
-9.088,-95.895,-46.096,3
4.761,-26.204,-34.713,0
5.299,-85.013,-34.979,1
-8.858,-0.039,-28.493,2
-9.103,-95.887,-46.101,3
4.747,-26.208,-34.702,0
5.311,-85.014,-34.977,1
-8.866,-0.041,-28.496,2
-9.096,-95.885,-46.101,3
4.746,-26.207,-34.671,0
5.314,-85.015,-34.974,1
-8.875,-0.04,-28.494,2
-9.091,-95.88,-46.107,3
4.764,-26.218,-34.645,0
5.313,-85.021,-34.978,1
-8.87,-0.038,-28.497,2
-9.09,-95.876,-46.113,3
4.784,-26.249,-34.624,0
5.301,-85.025,-34.981,1
-8.881,-0.037,-28.497,2
-9.093,-95.873,-46.11,3
4.801,-26.26,-34.619,0
5.299,-85.026,-34.973,1
-8.873,-0.032,-28.501,2
-9.104,-95.871,-46.108,3
4.81,-26.283,-34.621,0
5.298,-85.025,-34.975,1
-8.87,-0.031,-28.505,2
-9.121,-95.879,-46.102,3
4.816,-26.312,-34.615,0
5.306,-85.027,-34.965,1
-8.864,-0.028,-28.51,2
-9.127,-95.878,-46.105,3
4.853,-26.318,-34.584,0
5.295,-85.019,-34.966,1
-8.865,-0.031,-28.512,2
-9.13,-95.892,-46.103,3
4.909,-26.323,-34.569,0
5.298,-85.013,-34.968,1
-8.862,-0.027,-28.516,2
-9.138,-95.898,-46.109,3
4.923,-26.332,-34.555,0
5.298,-85.01,-34.969,1
-8.863,-0.03,-28.522,2
-9.142,-95.891,-46.106,3
4.947,-26.345,-34.553,0
5.298,-85.009,-34.97,1
-8.844,-0.034,-28.528,2
-9.14,-95.899,-46.107,3
4.974,-26.356,-34.534,0
5.292,-85.014,-34.974,1
-8.845,-0.035,-28.532,2
-9.13,-95.903,-46.111,3
4.959,-26.353,-34.534,0
5.3,-85.019,-34.971,1
-8.844,-0.038,-28.537,2
-9.126,-95.904,-46.115,3
4.968,-26.359,-34.508,0
5.292,-85.02,-34.969,1
-8.826,-0.038,-28.543,2
-9.118,-95.91,-46.116,3
4.964,-26.362,-34.504,0
5.282,-85.024,-34.977,1
-8.836,-0.04,-28.547,2
-9.113,-95.911,-46.114,3
4.955,-26.357,-34.498,0
5.28,-85.028,-34.973,1
-8.846,-0.043,-28.547,2
-9.113,-95.915,-46.116,3
4.941,-26.362,-34.485,0
5.282,-85.024,-34.971,1
-8.862,-0.051,-28.545,2
-9.109,-95.921,-46.115,3
4.926,-26.366,-34.482,0
5.282,-85.028,-34.978,1
-8.867,-0.051,-28.545,2
-9.106,-95.924,-46.118,3
4.91,-26.373,-34.471,0
5.282,-85.022,-34.987,1
-8.889,-0.057,-28.543,2
-9.112,-95.92,-46.119,3
4.899,-26.373,-34.461,0
5.288,-85.023,-34.99,1
-8.887,-0.053,-28.541,2
-9.123,-95.928,-46.117,3
4.897,-26.366,-34.439,0
5.294,-85.02,-34.997,1
-8.886,-0.058,-28.541,2
-9.112,-95.923,-46.117,3
4.879,-26.366,-34.427,0
5.29,-85.011,-34.997,1
-8.88,-0.059,-28.538,2
-9.102,-95.923,-46.114,3
4.852,-26.353,-34.404,0
5.288,-84.988,-34.995,1
-8.872,-0.059,-28.539,2
-9.093,-95.923,-46.117,3
4.799,-26.355,-34.394,0
5.313,-84.959,-35.002,1
-8.865,-0.053,-28.539,2
-9.079,-95.929,-46.118,3
4.765,-26.359,-34.367,0
5.325,-84.929,-35.013,1
-8.863,-0.053,-28.539,2
-9.049,-95.922,-46.112,3
4.738,-26.362,-34.354,0
5.331,-84.912,-35.028,1
-8.86,-0.053,-28.541,2
-9.044,-95.917,-46.108,3
4.73,-26.366,-34.326,0
5.386,-84.87,-35.013,1
-8.854,-0.059,-28.543,2
-9.052,-95.921,-46.097,3
4.757,-26.371,-34.285,0
5.387,-84.821,-35.021,1
-8.853,-0.059,-28.54,2
-9.054,-95.919,-46.092,3
4.746,-26.366,-34.234,0
5.361,-84.767,-35.049,1
-8.85,-0.059,-28.539,2
-9.054,-95.907,-46.089,3
4.783,-26.354,-34.199,0
5.345,-84.735,-35.067,1
-8.849,-0.06,-28.539,2
-9.061,-95.905,-46.083,3
4.8,-26.368,-34.158,0
5.349,-84.681,-35.087,1
-8.843,-0.057,-28.538,2
-9.068,-95.908,-46.079,3
4.785,-26.371,-34.144,0
5.37,-84.573,-35.109,1
-8.845,-0.056,-28.539,2
-9.06,-95.91,-46.072,3
4.806,-26.381,-34.073,0
5.439,-84.545,-35.125,1
-8.849,-0.06,-28.539,2
-9.049,-95.906,-46.07,3
4.828,-26.395,-34.016,0
5.415,-84.488,-35.151,1
-8.849,-0.062,-28.541,2
-9.039,-95.907,-46.069,3
4.838,-26.428,-33.941,0
5.414,-84.345,-35.179,1
-8.854,-0.063,-28.543,2
-9.031,-95.926,-46.057,3
4.847,-26.445,-33.889,0
5.479,-84.226,-35.198,1
-8.859,-0.064,-28.544,2
-9.031,-95.928,-46.056,3
4.891,-26.438,-33.804,0
5.496,-84.189,-35.263,1
-8.847,-0.067,-28.545,2
-9.033,-95.926,-46.056,3
4.906,-26.469,-33.696,0
5.58,-84.07,-35.319,1
-8.851,-0.067,-28.543,2
-9.034,-95.927,-46.052,3
4.963,-26.489,-33.601,0
5.534,-83.993,-35.379,1
-8.85,-0.069,-28.547,2
-9.038,-95.929,-46.049,3
5.019,-26.511,-33.476,0
5.636,-83.8,-35.412,1
-8.843,-0.067,-28.555,2
-9.051,-95.927,-46.043,3
5.122,-26.546,-33.345,0
5.645,-83.61,-35.491,1
-8.844,-0.066,-28.562,2
-9.063,-95.928,-46.028,3
5.196,-26.604,-33.215,0
5.732,-83.459,-35.574,1
-8.852,-0.064,-28.566,2
-9.089,-95.942,-46.019,3
5.243,-26.626,-33.047,0
5.735,-83.334,-35.678,1
-8.829,-0.058,-28.573,2
-9.104,-95.952,-46.007,3
5.322,-26.707,-32.905,0
5.764,-83.137,-35.792,1
-8.818,-0.06,-28.584,2
-9.12,-95.947,-45.993,3
5.412,-26.745,-32.728,0
5.819,-82.982,-35.847,1
-8.819,-0.052,-28.594,2
-9.113,-95.941,-45.987,3
5.479,-26.73,-32.61,0
5.719,-82.817,-35.983,1
-8.832,-0.054,-28.604,2
-9.102,-95.947,-45.984,3
5.534,-26.789,-32.438,0
5.761,-82.669,-36.09,1
-8.819,-0.049,-28.618,2
-9.107,-95.953,-45.972,3
5.455,-26.82,-32.226,0
5.725,-82.433,-36.278,1
-8.821,-0.055,-28.625,2
-9.116,-95.965,-45.962,3
5.476,-26.889,-32.012,0
5.732,-82.324,-36.408,1
-8.823,-0.056,-28.628,2
-9.135,-95.973,-45.945,3
5.632,-26.934,-31.747,0
5.777,-82.135,-36.517,1
-8.823,-0.053,-28.636,2
-9.14,-95.985,-45.945,3
5.621,-26.957,-31.535,0
5.804,-81.92,-36.647,1
-8.817,-0.045,-28.648,2
-9.117,-95.991,-45.947,3
5.633,-27.016,-31.316,0
5.746,-81.779,-36.788,1
-8.827,-0.041,-28.655,2
-9.096,-95.997,-45.948,3
5.658,-27.003,-31.076,0
5.765,-81.476,-36.931,1
-8.831,-0.043,-28.656,2
-9.104,-96.029,-45.926,3
5.722,-27.06,-30.784,0
5.768,-81.199,-37.146,1
-8.838,-0.054,-28.656,2
-9.107,-96.035,-45.9,3
5.737,-27.128,-30.57,0
5.853,-81.04,-37.31,1
-8.848,-0.049,-28.659,2
-9.129,-96.05,-45.884,3
5.679,-27.184,-30.247,0
5.796,-80.779,-37.459,1
-8.862,-0.05,-28.668,2
-9.144,-96.045,-45.861,3
5.692,-27.24,-29.969,0
5.718,-80.487,-37.664,1
-8.901,-0.046,-28.665,2
-9.132,-96.065,-45.848,3
5.629,-27.218,-29.632,0
5.73,-80.265,-37.86,1
-8.908,-0.07,-28.664,2
-9.16,-96.079,-45.847,3
5.692,-27.27,-29.301,0
5.751,-79.964,-38.06,1
-8.92,-0.081,-28.664,2
-9.161,-96.107,-45.823,3
5.642,-27.254,-28.998,0
5.682,-79.752,-38.332,1
-8.917,-0.086,-28.663,2
-9.15,-96.107,-45.822,3
5.623,-27.345,-28.705,0
5.756,-79.446,-38.599,1
-8.952,-0.088,-28.664,2
-9.138,-96.108,-45.814,3
5.663,-27.362,-28.345,0
5.777,-79.218,-38.819,1
-8.996,-0.093,-28.668,2
-9.127,-96.131,-45.787,3
5.612,-27.423,-28.041,0
5.604,-78.987,-39.125,1
-9.003,-0.106,-28.668,2
-9.137,-96.145,-45.771,3
5.618,-27.409,-27.615,0
5.639,-78.776,-39.413,1
-8.978,-0.101,-28.672,2
-9.106,-96.138,-45.764,3
5.646,-27.431,-27.246,0
5.617,-78.432,-39.637,1
-8.965,-0.099,-28.676,2
-9.079,-96.148,-45.763,3
5.606,-27.498,-26.899,0
5.58,-78.131,-39.91,1
-8.973,-0.102,-28.677,2
-9.09,-96.172,-45.754,3
5.53,-27.487,-26.562,0
5.531,-77.832,-40.159,1
-8.967,-0.101,-28.679,2
-9.12,-96.18,-45.749,3
5.611,-27.525,-26.213,0
5.492,-77.543,-40.528,1
-8.961,-0.103,-28.687,2
-9.141,-96.19,-45.735,3
5.679,-27.561,-25.829,0
5.409,-77.3,-40.84,1
-8.952,-0.107,-28.691,2
-9.153,-96.19,-45.732,3
5.665,-27.624,-25.442,0
5.295,-76.985,-41.135,1
-8.937,-0.105,-28.699,2
-9.153,-96.206,-45.717,3
5.643,-27.62,-25.089,0
5.177,-76.724,-41.424,1
-8.913,-0.085,-28.711,2
-9.135,-96.219,-45.714,3
5.656,-27.629,-24.709,0
5.134,-76.491,-41.786,1
-8.905,-0.076,-28.722,2
-9.148,-96.226,-45.71,3
5.574,-27.63,-24.325,0
5.095,-76.211,-42.175,1
-8.918,-0.087,-28.732,2
-9.134,-96.227,-45.703,3
5.511,-27.6,-23.979,0
5.041,-75.923,-42.6,1
-8.896,-0.096,-28.745,2
-9.113,-96.241,-45.694,3
5.552,-27.643,-23.625,0
4.939,-75.633,-42.945,1
-8.889,-0.101,-28.758,2
-9.106,-96.239,-45.686,3
5.627,-27.665,-23.264,0
4.847,-75.361,-43.305,1
-8.893,-0.109,-28.762,2
-9.107,-96.235,-45.687,3
5.583,-27.644,-22.895,0
4.807,-75.146,-43.634,1
-8.908,-0.104,-28.769,2
-9.087,-96.25,-45.669,3
5.646,-27.649,-22.516,0
4.737,-74.84,-44.037,1
-8.9,-0.104,-28.787,2
-9.1,-96.269,-45.646,3
5.603,-27.626,-22.158,0
4.695,-74.563,-44.434,1
-8.888,-0.117,-28.799,2
-9.092,-96.308,-45.621,3
5.516,-27.609,-21.805,0
4.631,-74.333,-44.809,1
-8.877,-0.117,-28.805,2
-9.125,-96.299,-45.596,3
5.521,-27.593,-21.419,0
4.549,-74.113,-45.212,1
-8.888,-0.126,-28.807,2
-9.135,-96.316,-45.562,3
5.508,-27.596,-21.042,0
4.498,-73.867,-45.692,1
-8.879,-0.124,-28.82,2
-9.116,-96.308,-45.559,3
5.472,-27.566,-20.681,0
