x,y,z,marker
4.955,-28.445,-34.831,0
5.425,-81.812,-35.048,1
-8.453,-1.538,-30.671,2
-9.578,-91.007,-49.276,3
4.943,-28.448,-34.852,0
5.433,-81.819,-35.04,1
-8.454,-1.539,-30.669,2
-9.577,-91.007,-49.277,3
4.932,-28.436,-34.864,0
5.426,-81.809,-35.041,1
-8.446,-1.538,-30.67,2
-9.58,-91.005,-49.276,3
4.9,-28.421,-34.877,0
5.421,-81.814,-35.04,1
-8.456,-1.54,-30.672,2
-9.587,-91.005,-49.276,3
4.874,-28.418,-34.89,0
5.418,-81.837,-35.03,1
-8.461,-1.541,-30.673,2
-9.59,-91.001,-49.278,3
4.849,-28.423,-34.892,0
5.405,-81.855,-35.038,1
-8.467,-1.551,-30.672,2
-9.586,-90.992,-49.286,3
4.816,-28.425,-34.913,0
5.422,-81.856,-35.038,1
-8.465,-1.556,-30.668,2
-9.573,-90.98,-49.291,3
4.813,-28.413,-34.932,0
5.439,-81.86,-35.019,1
-8.485,-1.566,-30.666,2
-9.565,-90.981,-49.291,3
4.796,-28.388,-34.92,0
5.436,-81.849,-35.018,1
-8.494,-1.577,-30.663,2
-9.561,-90.98,-49.292,3
4.787,-28.402,-34.927,0
5.435,-81.845,-35.018,1
-8.492,-1.579,-30.659,2
-9.559,-90.982,-49.294,3
4.797,-28.404,-34.937,0
5.416,-81.848,-35.014,1
-8.5,-1.593,-30.657,2
-9.548,-90.988,-49.292,3
4.799,-28.415,-34.947,0
5.407,-81.851,-35.017,1
-8.514,-1.595,-30.654,2
-9.542,-90.989,-49.292,3
4.799,-28.405,-34.967,0
5.4,-81.867,-35.009,1
-8.521,-1.59,-30.657,2
-9.537,-90.989,-49.298,3
4.795,-28.405,-34.989,0
5.397,-81.863,-35.006,1
-8.516,-1.591,-30.661,2
-9.524,-90.989,-49.298,3
4.795,-28.408,-35.004,0
5.39,-81.858,-35.004,1
-8.515,-1.594,-30.666,2
-9.517,-90.987,-49.301,3
4.796,-28.402,-35.009,0
5.39,-81.858,-35.007,1
-8.509,-1.594,-30.668,2
-9.503,-90.979,-49.308,3
4.786,-28.402,-35.028,0
5.395,-81.856,-35.01,1
-8.496,-1.592,-30.668,2
-9.481,-90.969,-49.318,3
4.799,-28.391,-35.034,0
5.388,-81.848,-35.014,1
-8.486,-1.593,-30.672,2
-9.467,-90.981,-49.324,3
4.797,-28.392,-35.048,0
5.392,-81.847,-35.009,1
-8.48,-1.592,-30.675,2
-9.461,-90.981,-49.333,3
4.804,-28.402,-35.048,0
5.392,-81.845,-35.011,1
-8.473,-1.591,-30.676,2
-9.464,-90.982,-49.33,3
4.806,-28.396,-35.034,0
5.396,-81.847,-35.008,1
-8.472,-1.594,-30.676,2
