x,y,z,marker
6.846,-21.455,-35.166,0
6.78,-73.652,-35.303,1
-8.59,0.927,-28.701,2
-5.521,-97.446,-49.618,3
6.861,-21.448,-35.161,0
6.776,-73.649,-35.296,1
-8.575,0.929,-28.708,2
-5.519,-97.447,-49.617,3
6.874,-21.453,-35.159,0
6.773,-73.649,-35.299,1
-8.57,0.932,-28.708,2
-5.521,-97.448,-49.619,3
6.862,-21.462,-35.169,0
6.783,-73.646,-35.291,1
-8.588,0.937,-28.707,2
-5.523,-97.449,-49.619,3
6.859,-21.465,-35.167,0
6.786,-73.65,-35.296,1
-8.597,0.94,-28.704,2
-5.523,-97.45,-49.622,3
6.855,-21.46,-35.162,0
6.775,-73.658,-35.288,1
-8.606,0.938,-28.704,2
-5.523,-97.448,-49.622,3
6.853,-21.452,-35.162,0
6.759,-73.662,-35.289,1
-8.6,0.938,-28.702,2
-5.525,-97.446,-49.638,3
6.85,-21.458,-35.164,0
6.764,-73.666,-35.285,1
-8.616,0.942,-28.701,2
-5.523,-97.45,-49.633,3
6.849,-21.468,-35.157,0
6.768,-73.665,-35.285,1
-8.622,0.944,-28.705,2
-5.521,-97.451,-49.632,3
6.85,-21.46,-35.161,0
6.776,-73.666,-35.286,1
-8.625,0.95,-28.708,2
-5.519,-97.452,-49.636,3
6.862,-21.473,-35.167,0
6.776,-73.673,-35.284,1
-8.624,0.951,-28.714,2
-5.522,-97.456,-49.637,3
6.854,-21.472,-35.164,0
6.788,-73.672,-35.28,1
-8.627,0.952,-28.717,2
-5.52,-97.457,-49.634,3
6.855,-21.467,-35.168,0
6.79,-73.675,-35.28,1
-8.651,0.967,-28.721,2
-5.518,-97.453,-49.637,3
6.862,-21.464,-35.169,0
6.784,-73.693,-35.275,1
-8.645,0.967,-28.727,2
-5.516,-97.45,-49.635,3
6.864,-21.46,-35.156,0
6.776,-73.69,-35.268,1
-8.705,0.97,-28.728,2
-5.516,-97.451,-49.633,3
6.89,-21.456,-35.147,0
6.762,-73.693,-35.267,1
-8.692,0.968,-28.736,2
-5.518,-97.448,-49.63,3
6.912,-21.441,-35.14,0
6.751,-73.694,-35.265,1
-8.689,0.968,-28.739,2
-5.518,-97.448,-49.63,3
6.917,-21.446,-35.138,0
6.747,-73.697,-35.263,1
-8.678,0.967,-28.74,2
-5.518,-97.446,-49.63,3
6.906,-21.446,-35.138,0
6.747,-73.69,-35.275,1
-8.691,0.968,-28.743,2
-5.515,-97.448,-49.63,3
6.878,-21.426,-35.124,0
6.758,-73.688,-35.273,1
-8.684,0.968,-28.743,2
-5.515,-97.449,-49.628,3
6.851,-21.408,-35.093,0
6.755,-73.693,-35.272,1
-8.68,0.969,-28.744,2
-5.514,-97.45,-49.627,3
6.808,-21.396,-35.089,0
6.727,-73.697,-35.255,1
-8.68,0.975,-28.747,2
-5.511,-97.448,-49.625,3
6.814,-21.391,-35.066,0
6.677,-73.704,-35.249,1
-8.669,0.976,-28.747,2
-5.51,-97.449,-49.623,3
6.824,-21.393,-35.076,0
6.693,-73.713,-35.251,1
-8.667,0.976,-28.748,2
-5.506,-97.445,-49.62,3
6.81,-21.365,-35.072,0
6.71,-73.71,-35.247,1
-8.661,0.978,-28.751,2
-5.502,-97.444,-49.621,3
6.83,-21.347,-35.05,0
6.727,-73.709,-35.25,1
-8.656,0.979,-28.75,2
-5.499,-97.445,-49.62,3
6.818,-21.345,-35.032,0
6.748,-73.695,-35.246,1
-8.671,0.993,-28.749,2
-5.5,-97.446,-49.62,3
6.814,-21.35,-35.016,0
6.758,-73.692,-35.241,1
-8.669,0.993,-28.749,2
-5.503,-97.45,-49.621,3
6.815,-21.341,-34.997,0
