x,y,z,marker
7.503,-19.276,-29.935,0
7.311,-73.422,-36.484,1
-8.232,2.579,-35.711,2
-9.538,-96.609,-46.817,3
7.45,-19.313,-29.779,0
7.312,-73.427,-36.482,1
-8.237,2.578,-35.713,2
-9.546,-96.61,-46.815,3
7.484,-19.322,-29.649,0
7.319,-73.439,-36.483,1
-8.232,2.581,-35.716,2
-9.547,-96.614,-46.818,3
7.55,-19.357,-29.458,0
7.318,-73.44,-36.486,1
-8.254,2.583,-35.718,2
-9.558,-96.62,-46.819,3
7.489,-19.358,-29.366,0
7.324,-73.448,-36.485,1
-8.251,2.585,-35.72,2
-9.561,-96.623,-46.818,3
7.531,-19.359,-29.193,0
7.308,-73.461,-36.479,1
-8.262,2.582,-35.726,2
-9.563,-96.624,-46.818,3
7.524,-19.362,-29.06,0
7.323,-73.477,-36.455,1
-8.27,2.57,-35.731,2
-9.569,-96.623,-46.815,3
7.492,-19.369,-28.969,0
7.345,-73.489,-36.441,1
-8.261,2.567,-35.727,2
-9.57,-96.621,-46.81,3
7.455,-19.393,-28.832,0
7.325,-73.492,-36.442,1
-8.254,2.565,-35.728,2
-9.571,-96.622,-46.81,3
7.492,-19.362,-28.675,0
7.323,-73.497,-36.439,1
-8.265,2.57,-35.726,2
-9.569,-96.62,-46.809,3
7.449,-19.346,-28.554,0
7.321,-73.504,-36.444,1
-8.271,2.575,-35.725,2
-9.565,-96.625,-46.802,3
7.491,-19.288,-28.431,0
7.32,-73.5,-36.432,1
-8.272,2.572,-35.728,2
-9.563,-96.619,-46.804,3
7.441,-19.31,-28.292,0
7.326,-73.512,-36.427,1
-8.285,2.568,-35.724,2
-9.563,-96.619,-46.798,3
7.496,-19.297,-28.124,0
7.327,-73.511,-36.43,1
-8.273,2.562,-35.727,2
-9.56,-96.617,-46.798,3
7.502,-19.295,-27.999,0
7.344,-73.523,-36.432,1
-8.274,2.556,-35.731,2
-9.549,-96.618,-46.798,3
7.49,-19.276,-27.913,0
7.346,-73.533,-36.421,1
-8.277,2.553,-35.734,2
-9.535,-96.614,-46.803,3
7.552,-19.248,-27.767,0
7.336,-73.53,-36.407,1
-8.278,2.552,-35.734,2
-9.531,-96.618,-46.798,3
7.521,-19.228,-27.639,0
7.328,-73.531,-36.396,1
-8.275,2.549,-35.734,2
-9.539,-96.608,-46.793,3
7.511,-19.22,-27.521,0
7.323,-73.527,-36.389,1
-8.28,2.547,-35.736,2
-9.546,-96.611,-46.793,3
7.469,-19.231,-27.382,0
7.319,-73.525,-36.371,1
-8.279,2.549,-35.74,2
-9.547,-96.612,-46.792,3
7.488,-19.197,-27.249,0
7.325,-73.524,-36.35,1
-8.284,2.55,-35.734,2
-9.55,-96.611,-46.796,3
7.43,-19.17,-27.122,0
7.319,-73.522,-36.349,1
-8.278,2.551,-35.732,2
-9.546,-96.614,-46.798,3
7.418,-19.15,-27.02,0
