x,y,z,marker
8.432,-15.061,-33.973,0
8.228,-83.145,-34.14,1
-5.548,1.644,-25.212,2
-6.739,-105.12,-43.492,3
8.426,-15.052,-33.974,0
8.242,-83.163,-34.122,1
-5.541,1.648,-25.216,2
-6.763,-105.11,-43.497,3
8.422,-15.042,-33.972,0
8.235,-83.15,-34.12,1
-5.537,1.657,-25.219,2
-6.793,-105.117,-43.493,3
8.417,-15.03,-33.971,0
8.24,-83.139,-34.113,1
-5.536,1.661,-25.224,2
-6.801,-105.107,-43.494,3
8.422,-15.031,-33.967,0
8.224,-83.137,-34.095,1
-5.538,1.658,-25.227,2
-6.793,-105.124,-43.487,3
8.419,-15.029,-33.961,0
8.223,-83.134,-34.064,1
-5.549,1.669,-25.232,2
-6.779,-105.121,-43.492,3
8.428,-15.016,-33.952,0
8.252,-83.144,-34.04,1
-5.546,1.675,-25.234,2
-6.776,-105.122,-43.487,3
8.449,-14.991,-33.961,0
8.236,-83.136,-34.04,1
-5.558,1.688,-25.238,2
-6.789,-105.122,-43.486,3
8.447,-14.989,-33.945,0
8.244,-83.143,-34.025,1
-5.584,1.689,-25.237,2
-6.801,-105.111,-43.499,3
8.449,-14.998,-33.95,0
8.26,-83.134,-34.022,1
-5.588,1.693,-25.236,2
-6.799,-105.119,-43.492,3
8.455,-14.999,-33.947,0
8.263,-83.135,-34.02,1
-5.57,1.691,-25.24,2
-6.811,-105.12,-43.501,3
8.46,-15.006,-33.947,0
8.27,-83.14,-33.988,1
-5.577,1.695,-25.24,2
-6.805,-105.119,-43.497,3
8.459,-15.016,-33.945,0
8.233,-83.149,-33.964,1
-5.59,1.699,-25.242,2
-6.812,-105.113,-43.491,3
8.455,-15.019,-33.939,0
8.248,-83.133,-33.957,1
-5.591,1.699,-25.244,2
-6.809,-105.114,-43.477,3
8.456,-15.029,-33.93,0
8.24,-83.136,-33.969,1
-5.589,1.703,-25.243,2
-6.823,-105.098,-43.468,3
8.442,-15.033,-33.922,0
8.236,-83.127,-33.958,1
-5.595,1.703,-25.241,2
-6.814,-105.107,-43.444,3
8.428,-15.032,-33.922,0
8.24,-83.131,-33.948,1
-5.6,1.704,-25.239,2
-6.797,-105.108,-43.448,3
8.435,-15.027,-33.919,0
8.219,-83.108,-33.935,1
-5.607,1.705,-25.24,2
-6.792,-105.118,-43.449,3
8.421,-15.02,-33.917,0
8.199,-83.091,-33.941,1
-5.629,1.708,-25.236,2
-6.775,-105.12,-43.45,3
8.413,-15.031,-33.916,0
8.215,-83.078,-33.935,1
-5.616,1.708,-25.238,2
-6.785,-105.121,-43.459,3
8.415,-15.038,-33.916,0
8.226,-83.09,-33.934,1
-5.617,1.71,-25.238,2
-6.785,-105.129,-43.458,3
8.409,-15.048,-33.916,0
8.24,-83.098,-33.906,1
-5.614,1.709,-25.239,2
-6.773,-105.121,-43.451,3
8.406,-15.054,-33.911,0
8.235,-83.106,-33.89,1
-5.611,1.708,-25.24,2
-6.762,-105.117,-43.45,3
