x,y,z,marker
7.319,-29.575,-34.451,0
6.997,-77.613,-35.666,1
-4.606,0.545,-35.134,2
-9.761,-101.855,-44.63,3
7.311,-29.572,-34.453,0
6.999,-77.627,-35.65,1
-4.611,0.553,-35.134,2
-9.775,-101.877,-44.63,3
7.321,-29.576,-34.442,0
7.027,-77.618,-35.648,1
-4.609,0.551,-35.132,2
-9.785,-101.879,-44.628,3
7.319,-29.569,-34.444,0
7.033,-77.626,-35.651,1
-4.606,0.549,-35.128,2
-9.803,-101.882,-44.626,3
7.312,-29.574,-34.442,0
7.025,-77.626,-35.655,1
-4.604,0.551,-35.125,2
-9.827,-101.878,-44.632,3
7.313,-29.57,-34.445,0
7.027,-77.627,-35.65,1
-4.604,0.552,-35.124,2
-9.811,-101.872,-44.643,3
7.325,-29.568,-34.441,0
7.049,-77.628,-35.647,1
-4.609,0.55,-35.121,2
-9.805,-101.88,-44.65,3
7.33,-29.566,-34.435,0
7.053,-77.627,-35.65,1
-4.594,0.551,-35.117,2
-9.791,-101.886,-44.653,3
7.329,-29.565,-34.437,0
7.057,-77.625,-35.654,1
-4.584,0.558,-35.115,2
-9.787,-101.877,-44.652,3
7.318,-29.562,-34.446,0
7.066,-77.629,-35.656,1
-4.588,0.563,-35.112,2
-9.791,-101.872,-44.644,3
7.313,-29.561,-34.445,0
7.078,-77.639,-35.654,1
-4.592,0.561,-35.112,2
-9.795,-101.866,-44.637,3
7.311,-29.558,-34.451,0
7.076,-77.638,-35.658,1
-4.598,0.559,-35.113,2
-9.802,-101.862,-44.633,3
7.317,-29.559,-34.45,0
7.072,-77.635,-35.661,1
-4.602,0.562,-35.11,2
-9.81,-101.865,-44.627,3
7.312,-29.558,-34.456,0
7.07,-77.635,-35.661,1
-4.594,0.551,-35.104,2
-9.823,-101.856,-44.631,3
7.317,-29.567,-34.453,0
7.062,-77.629,-35.662,1
-4.608,0.539,-35.095,2
-9.817,-101.854,-44.623,3
7.31,-29.572,-34.459,0
7.067,-77.62,-35.652,1
-4.63,0.532,-35.09,2
-9.809,-101.854,-44.631,3
7.314,-29.567,-34.459,0
7.048,-77.621,-35.655,1
-4.646,0.529,-35.088,2
-9.817,-101.844,-44.638,3
7.316,-29.564,-34.461,0
7.042,-77.621,-35.677,1
-4.654,0.532,-35.078,2
-9.808,-101.849,-44.622,3
7.316,-29.572,-34.465,0
7.029,-77.62,-35.685,1
-4.647,0.541,-35.071,2
-9.813,-101.849,-44.623,3
7.314,-29.589,-34.47,0
7.022,-77.617,-35.693,1
-4.641,0.547,-35.067,2
-9.805,-101.855,-44.616,3
7.307,-29.596,-34.478,0
7.001,-77.618,-35.69,1
-4.629,0.541,-35.067,2
-9.782,-101.846,-44.618,3
7.308,-29.6,-34.475,0
7.002,-77.616,-35.689,1
-4.617,0.538,-35.063,2
-9.762,-101.844,-44.619,3
7.313,-29.597,-34.489,0
7.006,-77.618,-35.687,1
-4.621,0.543,-35.058,2
-9.761,-101.853,-44.62,3
7.312,-29.592,-34.49,0
7.001,-77.619,-35.694,1
-4.617,0.539,-35.055,2
-9.767,-101.844,-44.637,3
7.311,-29.592,-34.488,0
6.997,-77.618,-35.686,1
-4.612,0.542,-35.049,2
-9.774,-101.841,-44.647,3
7.318,-29.585,-34.49,0
7.005,-77.61,-35.679,1
-4.615,0.543,-35.048,2
-9.769,-101.851,-44.641,3
7.321,-29.587,-34.478,0
7.008,-77.611,-35.681,1
-4.61,0.547,-35.048,2
-9.767,-101.857,-44.642,3
7.335,-29.581,-34.464,0
7.014,-77.606,-35.684,1
-4.608,0.541,-35.043,2
-9.767,-101.858,-44.643,3
7.333,-29.58,-34.468,0
7.005,-77.611,-35.688,1
-4.608,0.535,-35.039,2
-9.759,-101.862,-44.636,3
7.343,-29.577,-34.464,0
6.998,-77.624,-35.696,1
-4.617,0.536,-35.034,2
-9.742,-101.866,-44.639,3
7.323,-29.572,-34.463,0
6.991,-77.629,-35.694,1
-4.624,0.54,-35.033,2
-9.726,-101.867,-44.639,3
7.34,-29.572,-34.454,0
7.007,-77.624,-35.697,1
-4.619,0.54,-35.032,2
-9.743,-101.849,-44.648,3
7.345,-29.573,-34.448,0
7.017,-77.621,-35.69,1
-4.614,0.541,-35.03,2
-9.756,-101.847,-44.646,3
7.354,-29.569,-34.44,0
7.015,-77.615,-35.691,1
-4.61,0.54,-35.032,2
-9.774,-101.844,-44.648,3
7.354,-29.572,-34.423,0
7.015,-77.625,-35.685,1
-4.606,0.539,-35.027,2
-9.777,-101.847,-44.637,3
7.334,-29.566,-34.413,0
7.025,-77.62,-35.681,1
-4.604,0.542,-35.027,2
-9.786,-101.848,-44.636,3
7.327,-29.571,-34.393,0
7.034,-77.62,-35.684,1
-4.604,0.544,-35.026,2
-9.797,-101.844,-44.637,3
7.32,-29.572,-34.383,0
7.043,-77.623,-35.684,1
-4.572,0.538,-35.023,2
-9.813,-101.838,-44.635,3
7.308,-29.57,-34.383,0
7.048,-77.608,-35.68,1
-4.572,0.529,-35.021,2
-9.824,-101.828,-44.626,3
7.302,-29.566,-34.386,0
7.05,-77.606,-35.683,1
-4.571,0.531,-35.017,2
-9.835,-101.815,-44.626,3
7.299,-29.572,-34.392,0
7.042,-77.609,-35.691,1
-4.577,0.53,-35.016,2
-9.822,-101.824,-44.615,3
7.284,-29.56,-34.393,0
7.047,-77.604,-35.684,1
-4.588,0.525,-35.019,2
-9.803,-101.833,-44.607,3
7.278,-29.564,-34.393,0
7.048,-77.606,-35.682,1
-4.593,0.527,-35.019,2
-9.799,-101.836,-44.611,3
7.261,-29.564,-34.388,0
7.055,-77.596,-35.675,1
-4.596,0.52,-35.014,2
-9.798,-101.836,-44.609,3
7.255,-29.568,-34.372,0
7.087,-77.589,-35.659,1
-4.596,0.523,-35.014,2
-9.785,-101.837,-44.605,3
7.243,-29.58,-34.378,0
7.096,-77.578,-35.662,1
-4.598,0.528,-35.014,2
-9.769,-101.836,-44.604,3
7.217,-29.568,-34.363,0
7.125,-77.593,-35.638,1
-4.603,0.525,-35.016,2
-9.777,-101.83,-44.604,3
7.217,-29.567,-34.363,0
7.134,-77.592,-35.652,1
-4.609,0.532,-35.015,2
-9.779,-101.827,-44.597,3
7.215,-29.567,-34.368,0
7.132,-77.597,-35.66,1
-4.636,0.529,-35.018,2
-9.792,-101.815,-44.6,3
7.205,-29.582,-34.367,0
7.113,-77.607,-35.67,1
-4.673,0.543,-35.017,2
-9.792,-101.813,-44.597,3
7.209,-29.59,-34.355,0
7.106,-77.611,-35.664,1
-4.678,0.538,-35.015,2
-9.799,-101.796,-44.595,3
7.214,-29.592,-34.351,0
7.101,-77.63,-35.655,1
-4.675,0.523,-35.013,2
-9.791,-101.788,-44.6,3
7.214,-29.599,-34.347,0
7.111,-77.642,-35.651,1
-4.668,0.514,-35.013,2
-9.79,-101.803,-44.584,3
7.218,-29.609,-34.348,0
7.106,-77.643,-35.649,1
-4.662,0.517,-35.01,2
-9.787,-101.803,-44.59,3
7.234,-29.619,-34.339,0
7.101,-77.644,-35.651,1
-4.666,0.52,-35.008,2
-9.767,-101.812,-44.591,3
7.215,-29.611,-34.345,0
7.097,-77.645,-35.636,1
