x,y,z,marker
9.062,-0.021,-34.942,0
9.077,-92.256,-35.097,1
-7.471,14.789,-22.892,2
-10.411,-104.384,-49.73,3
9.081,-0.049,-34.927,0
9.078,-92.253,-35.099,1
-7.464,14.787,-22.892,2
-10.434,-104.391,-49.726,3
9.088,-0.046,-34.929,0
9.073,-92.252,-35.112,1
-7.472,14.785,-22.888,2
-10.434,-104.384,-49.726,3
9.092,-0.036,-34.925,0
9.026,-92.256,-35.118,1
-7.465,14.783,-22.889,2
-10.431,-104.382,-49.725,3
9.103,-0.049,-34.92,0
9.017,-92.26,-35.13,1
-7.475,14.786,-22.886,2
-10.43,-104.381,-49.724,3
9.104,-0.06,-34.912,0
8.987,-92.251,-35.146,1
-7.463,14.784,-22.888,2
-10.43,-104.391,-49.727,3
9.107,-0.09,-34.907,0
8.954,-92.265,-35.145,1
-7.451,14.789,-22.886,2
-10.434,-104.396,-49.723,3
9.092,-0.108,-34.907,0
8.943,-92.269,-35.142,1
-7.466,14.786,-22.886,2
-10.449,-104.397,-49.72,3
9.088,-0.11,-34.891,0
8.948,-92.269,-35.146,1
-7.462,14.786,-22.884,2
-10.446,-104.399,-49.714,3
9.095,-0.116,-34.883,0
8.947,-92.272,-35.17,1
-7.445,14.783,-22.889,2
-10.453,-104.4,-49.706,3
9.094,-0.107,-34.873,0
8.964,-92.256,-35.171,1
-7.445,14.78,-22.893,2
-10.451,-104.401,-49.707,3
9.113,-0.099,-34.87,0
8.961,-92.263,-35.166,1
-7.444,14.778,-22.895,2
-10.442,-104.406,-49.703,3
9.125,-0.097,-34.868,0
8.953,-92.259,-35.168,1
-7.439,14.775,-22.898,2
-10.437,-104.408,-49.698,3
9.124,-0.087,-34.864,0
8.948,-92.256,-35.166,1
-7.429,14.766,-22.906,2
-10.429,-104.406,-49.696,3
9.124,-0.092,-34.855,0
8.947,-92.246,-35.167,1
-7.411,14.763,-22.91,2
-10.426,-104.406,-49.69,3
9.112,-0.091,-34.849,0
8.952,-92.245,-35.164,1
-7.401,14.755,-22.916,2
