x,y,z,marker
7.495,-19.159,-28.688,0
5.954,-87.053,-34.673,1
-8.726,7.878,-22.919,2
-7.243,-103.842,-44.531,3
7.491,-19.167,-28.678,0
5.969,-87.052,-34.669,1
-8.749,7.869,-22.91,2
-7.234,-103.848,-44.526,3
7.476,-19.18,-28.676,0
5.99,-87.046,-34.664,1
-8.799,7.857,-22.898,2
-7.236,-103.844,-44.532,3
7.474,-19.193,-28.666,0
5.989,-87.04,-34.669,1
-8.781,7.847,-22.9,2
-7.237,-103.848,-44.538,3
7.478,-19.183,-28.669,0
6.002,-87.034,-34.66,1
-8.8,7.83,-22.896,2
-7.23,-103.849,-44.542,3
7.478,-19.18,-28.661,0
5.994,-87.034,-34.657,1
-8.815,7.816,-22.886,2
-7.216,-103.858,-44.535,3
7.478,-19.18,-28.654,0
5.981,-87.028,-34.663,1
-8.826,7.808,-22.88,2
-7.213,-103.852,-44.54,3
7.477,-19.182,-28.653,0
5.97,-87.033,-34.656,1
-8.835,7.804,-22.871,2
-7.208,-103.848,-44.541,3
7.478,-19.18,-28.66,0
5.956,-87.036,-34.665,1
-8.859,7.789,-22.863,2
-7.198,-103.869,-44.522,3
7.455,-19.177,-28.67,0
5.948,-87.048,-34.662,1
-8.839,7.786,-22.858,2
-7.195,-103.864,-44.521,3
7.443,-19.179,-28.671,0
5.946,-87.052,-34.666,1
-8.861,7.781,-22.85,2
-7.197,-103.86,-44.525,3
7.438,-19.187,-28.663,0
5.951,-87.055,-34.657,1
-8.844,7.784,-22.845,2
-7.188,-103.858,-44.529,3
7.4,-19.181,-28.661,0
5.96,-87.055,-34.649,1
-8.85,7.779,-22.838,2
-7.182,-103.864,-44.518,3
7.407,-19.183,-28.667,0
5.964,-87.056,-34.652,1
-8.846,7.78,-22.836,2
-7.178,-103.865,-44.521,3
7.41,-19.171,-28.682,0
5.963,-87.06,-34.651,1
-8.836,7.777,-22.832,2
-7.194,-103.864,-44.524,3
7.418,-19.171,-28.698,0
5.958,-87.067,-34.655,1
-8.823,7.773,-22.835,2
-7.207,-103.865,-44.517,3
7.438,-19.166,-28.719,0
5.957,-87.065,-34.643,1
-8.831,7.767,-22.826,2
-7.217,-103.866,-44.513,3
7.452,-19.172,-28.733,0
5.953,-87.063,-34.636,1
-8.828,7.76,-22.827,2
-7.225,-103.856,-44.515,3
7.457,-19.172,-28.756,0
5.949,-87.067,-34.633,1
-8.82,7.76,-22.822,2
-7.226,-103.852,-44.517,3
7.472,-19.166,-28.774,0
5.957,-87.068,-34.627,1
-8.819,7.757,-22.817,2
-7.233,-103.85,-44.53,3
7.502,-19.145,-28.794,0
5.98,-87.065,-34.619,1
-8.815,7.747,-22.813,2
-7.272,-103.849,-44.53,3
7.536,-19.136,-28.819,0
5.999,-87.066,-34.619,1
-8.827,7.742,-22.806,2
-7.325,-103.847,-44.522,3
7.569,-19.136,-28.851,0
6.002,-87.065,-34.615,1
-8.806,7.745,-22.803,2
-7.313,-103.849,-44.521,3
7.572,-19.122,-28.888,0
6.005,-87.074,-34.621,1
-8.825,7.745,-22.792,2
-7.321,-103.852,-44.521,3
7.6,-19.114,-28.914,0
6.004,-87.083,-34.616,1
-8.847,7.747,-22.778,2
-7.343,-103.847,-44.527,3
7.623,-19.117,-28.945,0
6.007,-87.077,-34.62,1
-8.856,7.741,-22.768,2
-7.359,-103.84,-44.524,3
7.677,-19.101,-28.975,0
5.987,-87.076,-34.624,1
-8.845,7.742,-22.766,2
-7.373,-103.85,-44.529,3
7.699,-19.077,-29.036,0
5.959,-87.082,-34.623,1
-8.864,7.745,-22.756,2
-7.362,-103.847,-44.522,3
7.737,-19.044,-29.074,0
5.956,-87.09,-34.615,1
-8.856,7.743,-22.755,2
-7.351,-103.844,-44.527,3
7.744,-19.029,-29.106,0
5.955,-87.086,-34.616,1
-8.853,7.742,-22.755,2
-7.342,-103.855,-44.532,3
7.771,-19.029,-29.126,0
5.952,-87.081,-34.616,1
-8.862,7.737,-22.748,2
-7.342,-103.857,-44.529,3
7.818,-18.989,-29.18,0
5.953,-87.08,-34.622,1
-8.85,7.736,-22.745,2
-7.35,-103.851,-44.534,3
7.842,-18.972,-29.228,0
5.936,-87.081,-34.628,1
-8.835,7.737,-22.747,2
-7.358,-103.855,-44.528,3
7.885,-18.932,-29.287,0
5.93,-87.081,-34.63,1
-8.822,7.737,-22.748,2
-7.347,-103.861,-44.522,3
7.9,-18.933,-29.312,0
5.93,-87.077,-34.631,1
-8.821,7.736,-22.746,2
-7.342,-103.86,-44.525,3
7.952,-18.891,-29.368,0
5.931,-87.075,-34.631,1
-8.83,7.73,-22.746,2
-7.344,-103.852,-44.534,3
7.994,-18.836,-29.398,0
5.95,-87.088,-34.625,1
-8.829,7.728,-22.745,2
-7.327,-103.86,-44.53,3
7.982,-18.82,-29.432,0
5.949,-87.089,-34.623,1
-8.814,7.725,-22.748,2
-7.313,-103.869,-44.531,3
7.967,-18.849,-29.473,0
5.942,-87.089,-34.624,1
-8.819,7.722,-22.747,2
-7.307,-103.881,-44.535,3
7.982,-18.805,-29.512,0
5.954,-87.09,-34.63,1
-8.825,7.718,-22.745,2
-7.321,-103.881,-44.537,3
7.994,-18.77,-29.545,0
5.963,-87.1,-34.621,1
-8.819,7.714,-22.747,2
-7.319,-103.884,-44.532,3
8.007,-18.761,-29.562,0
5.969,-87.099,-34.62,1
-8.795,7.711,-22.751,2
-7.312,-103.882,-44.532,3
7.975,-18.76,-29.607,0
5.974,-87.106,-34.625,1
-8.756,7.701,-22.759,2
-7.306,-103.88,-44.535,3
7.997,-18.709,-29.662,0
5.972,-87.132,-34.617,1
-8.759,7.699,-22.758,2
-7.312,-103.882,-44.526,3
8.036,-18.66,-29.707,0
5.971,-87.138,-34.613,1
-8.741,7.699,-22.76,2
-7.316,-103.878,-44.531,3
8.085,-18.608,-29.753,0
5.975,-87.132,-34.612,1
