x,y,z,marker
8.613,-11.905,-34.928,0
8.149,-96.721,-34.935,1
-7.016,6.761,-30.196,2
-11.402,-103.002,-48.547,3
8.622,-11.917,-34.927,0
8.158,-96.717,-34.941,1
-7.007,6.763,-30.195,2
-11.41,-103.003,-48.545,3
8.619,-11.918,-34.937,0
8.171,-96.713,-34.937,1
-7.008,6.764,-30.196,2
-11.403,-103.006,-48.542,3
8.622,-11.911,-34.935,0
8.168,-96.715,-34.942,1
-7.01,6.761,-30.196,2
-11.399,-103,-48.545,3
8.624,-11.924,-34.942,0
8.189,-96.717,-34.947,1
-7.015,6.758,-30.196,2
-11.394,-103.005,-48.546,3
8.621,-11.918,-34.948,0
8.222,-96.713,-34.946,1
-7.018,6.757,-30.194,2
-11.393,-103.002,-48.55,3
8.627,-11.92,-34.949,0
8.221,-96.72,-34.951,1
-7.018,6.754,-30.194,2
-11.392,-103.008,-48.554,3
8.622,-11.93,-34.957,0
8.228,-96.714,-34.952,1
-7.019,6.749,-30.195,2
-11.391,-103.013,-48.559,3
8.629,-11.929,-34.96,0
8.242,-96.714,-34.965,1
-7.01,6.746,-30.195,2
-11.392,-103.017,-48.562,3
8.633,-11.929,-34.967,0
8.224,-96.714,-34.974,1
-6.999,6.741,-30.194,2
-11.393,-103.021,-48.56,3
8.628,-11.925,-34.969,0
8.202,-96.717,-34.979,1
-7.003,6.741,-30.198,2
-11.4,-103.025,-48.564,3
8.621,-11.927,-34.974,0
8.193,-96.725,-34.981,1
-7.007,6.741,-30.195,2
-11.408,-103.026,-48.571,3
8.627,-11.929,-34.959,0
8.186,-96.724,-34.99,1
-7.012,6.744,-30.194,2
-11.401,-103.033,-48.573,3
8.623,-11.927,-34.961,0
8.161,-96.723,-35.01,1
-7.017,6.742,-30.193,2
-11.398,-103.03,-48.578,3
8.62,-11.935,-34.954,0
8.155,-96.738,-35.016,1
-7.021,6.742,-30.191,2
-11.401,-103.027,-48.589,3
8.609,-11.941,-34.953,0
8.152,-96.733,-35.029,1
-7.027,6.742,-30.191,2
-11.406,-103.026,-48.584,3
8.605,-11.937,-34.942,0
8.168,-96.728,-35.024,1
-7.027,6.739,-30.189,2
-11.412,-103.022,-48.585,3
8.587,-11.961,-34.93,0
8.175,-96.74,-35.025,1
-7.03,6.738,-30.186,2
-11.421,-103.021,-48.592,3
8.591,-11.965,-34.924,0
8.161,-96.749,-35.033,1
-7.043,6.739,-30.184,2
-11.426,-103.02,-48.592,3
8.586,-11.972,-34.927,0
8.151,-96.772,-35.03,1
-7.043,6.743,-30.183,2
-11.438,-103.019,-48.593,3
8.589,-11.968,-34.924,0
8.159,-96.791,-35.034,1
-7.075,6.732,-30.188,2
-11.447,-103.021,-48.594,3
8.586,-11.969,-34.929,0
8.186,-96.809,-35.019,1
-7.087,6.721,-30.191,2
-11.449,-103.024,-48.595,3
8.586,-11.963,-34.922,0
8.217,-96.836,-35.029,1
-7.088,6.718,-30.186,2
-11.44,-103.021,-48.601,3
8.587,-11.963,-34.922,0
8.215,-96.831,-35.037,1
-7.1,6.718,-30.184,2
-11.432,-103.027,-48.606,3
8.584,-11.958,-34.916,0
8.226,-96.822,-35.045,1
-7.13,6.727,-30.189,2
-11.427,-103.028,-48.61,3
8.576,-11.96,-34.915,0
8.239,-96.844,-35.053,1
-7.116,6.73,-30.188,2
-11.421,-103.03,-48.608,3
8.581,-11.962,-34.919,0
8.218,-96.853,-35.069,1
-7.109,6.73,-30.188,2
-11.413,-103.027,-48.607,3
8.584,-11.962,-34.916,0
8.212,-96.863,-35.074,1
-7.1,6.729,-30.187,2
-11.405,-103.017,-48.608,3
8.585,-11.96,-34.91,0
8.181,-96.873,-35.092,1
-7.101,6.722,-30.19,2
-11.395,-103.01,-48.616,3
8.584,-11.962,-34.908,0
8.156,-96.892,-35.097,1
-7.094,6.722,-30.188,2
-11.379,-103.016,-48.617,3
8.584,-11.957,-34.912,0
8.152,-96.898,-35.108,1
-7.098,6.729,-30.186,2
-11.385,-103.017,-48.619,3
8.587,-11.958,-34.914,0
8.165,-96.899,-35.105,1
-7.09,6.734,-30.185,2
-11.389,-103.02,-48.616,3
8.59,-11.958,-34.913,0
8.192,-96.918,-35.095,1
-7.075,6.738,-30.188,2
-11.396,-103.023,-48.616,3
8.595,-11.956,-34.916,0
8.194,-96.94,-35.102,1
-7.077,6.74,-30.186,2
-11.394,-103.024,-48.612,3
8.589,-11.953,-34.92,0
8.193,-96.95,-35.11,1
-7.068,6.743,-30.185,2
-11.396,-103.021,-48.611,3
8.587,-11.946,-34.927,0
8.199,-96.947,-35.107,1
-7.067,6.746,-30.184,2
-11.391,-103.023,-48.604,3
8.577,-11.946,-34.933,0
8.22,-96.986,-35.118,1
-7.039,6.75,-30.181,2
-11.394,-103.022,-48.603,3
8.581,-11.952,-34.93,0
8.252,-97.032,-35.112,1
-7.021,6.757,-30.178,2
-11.403,-103.026,-48.603,3
8.584,-11.952,-34.924,0
8.234,-97.063,-35.135,1
-7.022,6.765,-30.18,2
-11.408,-103.024,-48.602,3
8.59,-11.953,-34.925,0
8.207,-97.09,-35.152,1
-7.031,6.775,-30.178,2
-11.4,-103.025,-48.598,3
8.585,-11.955,-34.927,0
8.237,-97.09,-35.142,1
-7.015,6.776,-30.181,2
-11.396,-103.026,-48.598,3
8.584,-11.955,-34.928,0
8.27,-97.091,-35.153,1
-7.002,6.778,-30.184,2
-11.397,-103.024,-48.598,3
8.587,-11.954,-34.927,0
8.243,-97.095,-35.171,1
-6.975,6.78,-30.192,2
-11.4,-103.023,-48.6,3
8.593,-11.96,-34.926,0
8.22,-97.132,-35.184,1
-6.972,6.786,-30.192,2
-11.398,-103.021,-48.596,3
8.592,-11.962,-34.927,0
8.238,-97.172,-35.166,1
-6.986,6.791,-30.193,2
-11.4,-103.02,-48.592,3
8.586,-11.961,-34.924,0
8.237,-97.184,-35.194,1
-7.008,6.794,-30.19,2
-11.402,-103.015,-48.6,3
8.587,-11.958,-34.92,0
8.256,-97.19,-35.212,1
