x,y,z,marker
7.095,-19.594,-34.493,0
7.508,-77.014,-35.18,1
-3.033,3.881,-29.463,2
-9.422,-100.669,-46.04,3
7.1,-19.603,-34.489,0
7.514,-77.037,-35.18,1
-3.025,3.88,-29.46,2
-9.427,-100.669,-46.039,3
7.122,-19.604,-34.464,0
7.529,-77.033,-35.185,1
-3.023,3.878,-29.46,2
-9.427,-100.668,-46.038,3
7.109,-19.609,-34.474,0
7.554,-77.021,-35.178,1
-3.016,3.873,-29.465,2
-9.428,-100.668,-46.038,3
7.126,-19.6,-34.482,0
7.539,-77.009,-35.187,1
-3.01,3.872,-29.472,2
-9.427,-100.67,-46.042,3
7.139,-19.585,-34.473,0
7.535,-77.008,-35.183,1
-3.01,3.875,-29.479,2
-9.429,-100.673,-46.054,3
7.13,-19.584,-34.482,0
7.545,-77.009,-35.183,1
-3.001,3.872,-29.483,2
-9.434,-100.674,-46.057,3
7.132,-19.586,-34.476,0
7.537,-77.01,-35.19,1
-2.998,3.871,-29.487,2
-9.432,-100.661,-46.058,3
7.161,-19.596,-34.476,0
7.537,-77.014,-35.189,1
-3.009,3.875,-29.496,2
-9.431,-100.664,-46.053,3
7.182,-19.583,-34.473,0
7.519,-77.016,-35.193,1
-3.008,3.869,-29.5,2
-9.431,-100.655,-46.05,3
7.203,-19.585,-34.475,0
7.518,-77.019,-35.19,1
-3.02,3.872,-29.505,2
-9.427,-100.657,-46.048,3
7.207,-19.586,-34.478,0
7.515,-77.019,-35.197,1
-3.03,3.869,-29.508,2
-9.435,-100.656,-46.049,3
7.2,-19.575,-34.494,0
7.516,-77.024,-35.194,1
-3.034,3.86,-29.514,2
-9.441,-100.654,-46.04,3
7.201,-19.571,-34.494,0
7.517,-77.022,-35.211,1
-3.03,3.854,-29.516,2
-9.441,-100.65,-46.039,3
7.202,-19.575,-34.49,0
7.513,-77.02,-35.204,1
-3.047,3.859,-29.526,2
-9.448,-100.635,-46.037,3
7.224,-19.578,-34.483,0
7.508,-77.011,-35.2,1
-3.037,3.853,-29.526,2
-9.45,-100.637,-46.032,3
7.239,-19.581,-34.48,0
7.505,-77.009,-35.199,1
-3.02,3.852,-29.529,2
-9.451,-100.62,-46.026,3
7.248,-19.581,-34.485,0
7.511,-77,-35.2,1
