x,y,z,marker
7.059,-7.419,-31.8,0
6.696,-88.983,-35.377,1
-8.799,14.887,-24.566,2
-7.303,-105.9,-43.78,3
7.041,-7.417,-31.793,0
6.713,-88.969,-35.394,1
-8.812,14.888,-24.562,2
-7.323,-105.901,-43.784,3
7.048,-7.419,-31.792,0
6.719,-88.971,-35.404,1
-8.797,14.888,-24.566,2
-7.344,-105.9,-43.786,3
7.048,-7.422,-31.795,0
6.725,-88.977,-35.408,1
-8.786,14.892,-24.571,2
-7.353,-105.907,-43.787,3
7.042,-7.419,-31.792,0
6.718,-88.977,-35.412,1
-8.766,14.891,-24.576,2
-7.36,-105.906,-43.787,3
7.043,-7.421,-31.794,0
6.696,-88.974,-35.426,1
-8.744,14.891,-24.582,2
-7.368,-105.896,-43.8,3
7.048,-7.422,-31.793,0
6.655,-88.966,-35.433,1
-8.74,14.896,-24.583,2
-7.351,-105.904,-43.788,3
7.048,-7.418,-31.797,0
6.659,-88.936,-35.458,1
-8.698,14.904,-24.587,2
-7.353,-105.897,-43.794,3
7.054,-7.421,-31.799,0
6.661,-88.94,-35.456,1
-8.703,14.906,-24.584,2
-7.363,-105.9,-43.797,3
7.057,-7.428,-31.802,0
6.659,-88.929,-35.455,1
-8.712,14.904,-24.583,2
-7.355,-105.905,-43.796,3
7.062,-7.43,-31.805,0
6.657,-88.922,-35.456,1
-8.713,14.901,-24.582,2
-7.356,-105.9,-43.794,3
7.043,-7.419,-31.824,0
6.668,-88.905,-35.449,1
-8.706,14.901,-24.583,2
-7.355,-105.896,-43.795,3
7.057,-7.418,-31.832,0
6.663,-88.909,-35.449,1
-8.713,14.9,-24.585,2
-7.354,-105.898,-43.795,3
7.064,-7.423,-31.843,0
6.674,-88.898,-35.47,1
-8.715,14.9,-24.584,2
-7.338,-105.894,-43.795,3
7.071,-7.429,-31.841,0
6.673,-88.898,-35.467,1
-8.712,14.896,-24.586,2
-7.32,-105.895,-43.8,3
7.073,-7.431,-31.834,0
6.682,-88.887,-35.481,1
-8.716,14.895,-24.587,2
-7.31,-105.898,-43.804,3
7.064,-7.444,-31.84,0
6.682,-88.88,-35.482,1
-8.724,14.894,-24.583,2
-7.305,-105.895,-43.803,3
7.066,-7.45,-31.836,0
6.669,-88.866,-35.48,1
-8.71,14.895,-24.58,2
-7.301,-105.889,-43.808,3
7.067,-7.454,-31.841,0
6.692,-88.86,-35.486,1
-8.71,14.898,-24.576,2
-7.326,-105.884,-43.806,3
7.064,-7.45,-31.843,0
6.693,-88.871,-35.474,1
-8.695,14.896,-24.577,2
-7.342,-105.874,-43.807,3
7.069,-7.452,-31.839,0
6.689,-88.873,-35.481,1
-8.697,14.895,-24.575,2
-7.363,-105.87,-43.807,3
7.071,-7.448,-31.836,0
6.68,-88.873,-35.478,1
-8.704,14.891,-24.575,2
-7.367,-105.873,-43.807,3
7.07,-7.442,-31.835,0
6.685,-88.87,-35.464,1
-8.697,14.89,-24.576,2
-7.372,-105.877,-43.812,3
7.069,-7.441,-31.836,0
6.692,-88.866,-35.466,1
-8.702,14.889,-24.574,2
-7.367,-105.875,-43.817,3
7.066,-7.442,-31.842,0
6.7,-88.855,-35.471,1
-8.7,14.892,-24.572,2
-7.366,-105.882,-43.808,3
7.069,-7.441,-31.837,0
6.698,-88.849,-35.471,1
-8.694,14.891,-24.569,2
-7.37,-105.878,-43.808,3
7.07,-7.44,-31.837,0
6.69,-88.835,-35.478,1
-8.7,14.891,-24.565,2
-7.378,-105.865,-43.814,3
7.075,-7.439,-31.833,0
6.676,-88.806,-35.49,1
-8.694,14.889,-24.564,2
-7.372,-105.867,-43.806,3
7.074,-7.437,-31.831,0
6.674,-88.811,-35.478,1
-8.705,14.886,-24.563,2
-7.363,-105.858,-43.812,3
7.079,-7.439,-31.831,0
6.669,-88.8,-35.486,1
-8.715,14.889,-24.563,2
-7.368,-105.864,-43.808,3
7.08,-7.428,-31.827,0
6.651,-88.786,-35.494,1
-8.707,14.889,-24.562,2
-7.386,-105.865,-43.816,3
7.083,-7.421,-31.823,0
6.643,-88.774,-35.486,1
-8.716,14.887,-24.566,2
-7.374,-105.86,-43.821,3
7.079,-7.409,-31.818,0
6.624,-88.75,-35.507,1
-8.71,14.891,-24.563,2
-7.356,-105.861,-43.815,3
7.08,-7.402,-31.81,0
6.593,-88.746,-35.503,1
-8.713,14.89,-24.564,2
-7.362,-105.847,-43.807,3
7.086,-7.386,-31.809,0
6.609,-88.737,-35.511,1
-8.705,14.893,-24.564,2
-7.386,-105.834,-43.809,3
7.068,-7.381,-31.807,0
6.619,-88.732,-35.528,1
-8.702,14.891,-24.57,2
-7.38,-105.839,-43.79,3
7.069,-7.371,-31.807,0
6.605,-88.72,-35.55,1
-8.685,14.892,-24.571,2
-7.379,-105.847,-43.789,3
7.081,-7.364,-31.804,0
6.573,-88.688,-35.546,1
-8.659,14.896,-24.576,2
-7.397,-105.838,-43.794,3
7.08,-7.37,-31.803,0
6.589,-88.692,-35.543,1
-8.622,14.905,-24.577,2
-7.4,-105.825,-43.791,3
7.078,-7.372,-31.802,0
6.589,-88.694,-35.541,1
-8.579,14.906,-24.581,2
-7.405,-105.825,-43.791,3
7.084,-7.375,-31.791,0
6.588,-88.689,-35.536,1
-8.59,14.901,-24.581,2
-7.395,-105.836,-43.788,3
7.089,-7.382,-31.794,0
6.593,-88.688,-35.533,1
-8.603,14.897,-24.579,2
-7.407,-105.819,-43.799,3
7.094,-7.388,-31.794,0
6.616,-88.676,-35.537,1
-8.62,14.895,-24.574,2
-7.417,-105.828,-43.789,3
7.097,-7.398,-31.79,0
6.637,-88.682,-35.536,1
-8.631,14.894,-24.57,2
-7.436,-105.825,-43.784,3
7.095,-7.404,-31.787,0
6.623,-88.678,-35.548,1
-8.647,14.895,-24.563,2
-7.428,-105.832,-43.783,3
7.091,-7.409,-31.787,0
6.625,-88.679,-35.542,1
-8.655,14.894,-24.56,2
