x,y,z,marker
8.832,0.198,-34.818,0
9.25,-88.118,-34.959,1
-7.851,14.498,-20.726,2
-10.155,-101.252,-49.715,3
8.849,0.18,-34.806,0
9.251,-88.11,-34.963,1
-7.852,14.512,-20.721,2
-10.149,-101.258,-49.715,3
8.859,0.183,-34.803,0
9.229,-88.114,-34.97,1
-7.858,14.527,-20.72,2
-10.146,-101.253,-49.714,3
8.857,0.186,-34.803,0
9.211,-88.119,-34.971,1
-7.892,14.541,-20.709,2
-10.145,-101.253,-49.714,3
8.858,0.191,-34.793,0
9.229,-88.115,-34.98,1
-7.883,14.545,-20.715,2
-10.142,-101.253,-49.715,3
8.865,0.194,-34.782,0
9.238,-88.113,-34.987,1
-7.873,14.542,-20.718,2
-10.141,-101.255,-49.711,3
8.858,0.178,-34.774,0
9.259,-88.111,-34.983,1
-7.878,14.543,-20.716,2
-10.14,-101.255,-49.715,3
8.861,0.163,-34.776,0
9.266,-88.106,-34.981,1
-7.892,14.545,-20.709,2
-10.135,-101.256,-49.713,3
8.871,0.148,-34.764,0
9.254,-88.094,-34.986,1
-7.892,14.548,-20.711,2
-10.136,-101.258,-49.711,3
8.876,0.144,-34.756,0
9.248,-88.086,-34.996,1
-7.891,14.545,-20.715,2
-10.144,-101.262,-49.709,3
8.89,0.136,-34.741,0
9.247,-88.092,-35.001,1
-7.885,14.538,-20.724,2
-10.144,-101.261,-49.701,3
8.878,0.147,-34.742,0
9.251,-88.09,-34.994,1
-7.874,14.534,-20.727,2
-10.15,-101.269,-49.695,3
8.888,0.138,-34.731,0
9.261,-88.087,-34.981,1
-7.873,14.531,-20.732,2
-10.159,-101.264,-49.692,3
8.869,0.126,-34.721,0
9.258,-88.085,-34.984,1
-7.867,14.528,-20.739,2
-10.164,-101.266,-49.689,3
8.888,0.112,-34.711,0
9.263,-88.086,-34.976,1
-7.862,14.521,-20.747,2
-10.163,-101.26,-49.685,3
8.878,0.102,-34.709,0
9.273,-88.071,-34.983,1
-7.862,14.517,-20.753,2
-10.159,-101.261,-49.683,3
8.898,0.087,-34.697,0
