x,y,z,marker
8.391,-24.397,-33.852,0
8.39,-79.542,-35.227,1
-7.111,0.824,-30.562,2
-6.918,-101.086,-41.11,3
8.401,-24.408,-33.847,0
8.415,-79.521,-35.261,1
-7.106,0.821,-30.562,2
-6.904,-101.092,-41.113,3
8.409,-24.379,-33.845,0
8.399,-79.505,-35.294,1
-7.104,0.819,-30.561,2
-6.902,-101.09,-41.111,3
8.399,-24.378,-33.854,0
8.38,-79.506,-35.313,1
-7.1,0.816,-30.562,2
-6.901,-101.082,-41.121,3
8.409,-24.366,-33.875,0
8.374,-79.509,-35.324,1
-7.106,0.823,-30.563,2
-6.91,-101.067,-41.119,3
8.431,-24.351,-33.873,0
8.366,-79.507,-35.335,1
-7.114,0.829,-30.565,2
-6.925,-101.071,-41.105,3
8.468,-24.322,-33.863,0
8.368,-79.515,-35.339,1
-7.12,0.832,-30.565,2
-6.939,-101.076,-41.116,3
8.44,-24.324,-33.878,0
8.358,-79.528,-35.351,1
-7.127,0.826,-30.565,2
-6.926,-101.077,-41.111,3
8.423,-24.322,-33.893,0
8.363,-79.506,-35.369,1
-7.127,0.825,-30.57,2
-6.937,-101.079,-41.106,3
8.404,-24.329,-33.901,0
8.365,-79.485,-35.374,1
-7.122,0.822,-30.572,2
-6.942,-101.066,-41.112,3
8.414,-24.329,-33.911,0
8.361,-79.465,-35.385,1
-7.126,0.824,-30.57,2
-6.955,-101.062,-41.097,3
8.414,-24.337,-33.92,0
8.363,-79.469,-35.383,1
-7.128,0.827,-30.57,2
-6.968,-101.07,-41.089,3
8.425,-24.321,-33.925,0
8.361,-79.471,-35.384,1
-7.135,0.826,-30.569,2
-6.984,-101.076,-41.081,3
8.422,-24.324,-33.946,0
8.357,-79.477,-35.392,1
-7.134,0.829,-30.569,2
-7.029,-101.057,-41.061,3
8.418,-24.33,-33.953,0
8.388,-79.473,-35.405,1
-7.134,0.827,-30.57,2
-7.008,-101.069,-41.049,3
8.404,-24.328,-33.968,0
8.406,-79.466,-35.419,1
-7.131,0.826,-30.572,2
-6.983,-101.07,-41.052,3
8.413,-24.331,-33.976,0
8.404,-79.416,-35.448,1
-7.124,0.829,-30.575,2
-6.97,-101.07,-41.054,3
8.414,-24.334,-33.975,0
8.412,-79.425,-35.444,1
-7.125,0.826,-30.576,2
-6.958,-101.07,-41.046,3
8.417,-24.332,-33.981,0
8.429,-79.387,-35.461,1
-7.119,0.824,-30.578,2
