p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
8.354,-18.878,-34.266,8.289,-79.073,-34.109,-7.181,1.527,-30.402,-6.441,-99.827,-42.824
8.353,-18.871,-34.282,8.296,-79.067,-34.096,-7.177,1.528,-30.404,-6.422,-99.83,-42.827
8.371,-18.885,-34.281,8.298,-79.069,-34.088,-7.176,1.527,-30.402,-6.406,-99.829,-42.831
8.37,-18.884,-34.29,8.302,-79.072,-34.089,-7.183,1.526,-30.405,-6.402,-99.838,-42.833
8.381,-18.894,-34.286,8.305,-79.077,-34.094,-7.183,1.524,-30.407,-6.411,-99.831,-42.843
8.377,-18.898,-34.294,8.316,-79.07,-34.105,-7.185,1.523,-30.407,-6.417,-99.828,-42.836
8.377,-18.906,-34.294,8.318,-79.06,-34.112,-7.185,1.522,-30.409,-6.427,-99.827,-42.83
8.379,-18.909,-34.297,8.319,-79.058,-34.105,-7.186,1.516,-30.409,-6.423,-99.833,-42.828
8.392,-18.913,-34.297,8.32,-79.057,-34.103,-7.179,1.512,-30.409,-6.407,-99.836,-42.834
8.405,-18.93,-34.305,8.339,-79.062,-34.098,-7.171,1.512,-30.408,-6.418,-99.839,-42.834
8.418,-18.929,-34.31,8.372,-79.063,-34.082,-7.167,1.513,-30.407,-6.42,-99.848,-42.828
8.437,-18.922,-34.324,8.389,-79.057,-34.085,-7.161,1.513,-30.407,-6.432,-99.848,-42.832
8.44,-18.907,-34.333,8.39,-79.044,-34.094,-7.161,1.511,-30.405,-6.445,-99.837,-42.842
8.437,-18.898,-34.329,8.401,-79.035,-34.076,-7.16,1.509,-30.409,-6.433,-99.841,-42.838
8.428,-18.894,-34.336,8.42,-79.023,-34.055,-7.161,1.515,-30.405,-6.426,-99.84,-42.849
8.425,-18.884,-34.345,8.416,-79.04,-34.046,-7.15,1.507,-30.409,-6.43,-99.835,-42.851
8.428,-18.886,-34.342,8.404,-79.053,-34.059,-7.16,1.504,-30.409,-6.431,-99.839,-42.845
8.427,-18.886,-34.339,8.412,-79.063,-34.038,-7.147,1.502,-30.411,-6.422,-99.836,-42.855
8.422,-18.882,-34.338,8.421,-79.064,-34.05,-7.16,1.511,-30.409,-6.418,-99.842,-42.851
8.429,-18.875,-34.34,8.416,-79.068,-34.052,-7.16,1.508,-30.411,-6.404,-99.84,-42.857
8.424,-18.88,-34.338,8.413,-79.065,-34.058,-7.155,1.506,-30.412,-6.391,-99.843,-42.855
8.417,-18.875,-34.331,8.417,-79.064,-34.062,-7.154,1.509,-30.417,-6.363,-99.838,-42.869
8.405,-18.877,-34.332,8.407,-79.062,-34.066,-7.151,1.505,-30.419,-6.367,-99.842,-42.863
8.393,-18.87,-34.328,8.405,-79.07,-34.053,-7.147,1.499,-30.423,-6.374,-99.836,-42.865
