p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
8.832,0.198,-34.801,9.25,-88.118,-34.951,-7.851,14.498,-20.726,-10.155,-101.252,-49.715
8.849,0.18,-34.789,9.251,-88.11,-34.958,-7.852,14.512,-20.721,-10.149,-101.258,-49.715
8.859,0.183,-34.754,9.229,-88.114,-34.959,-7.858,14.527,-20.72,-10.146,-101.253,-49.714
8.857,0.186,-34.743,9.211,-88.119,-34.971,-7.892,14.541,-20.709,-10.145,-101.253,-49.714
8.858,0.191,-34.741,9.229,-88.115,-34.974,-7.883,14.545,-20.715,-10.142,-101.253,-49.715
8.865,0.194,-34.697,9.238,-88.113,-34.97,-7.873,14.542,-20.718,-10.141,-101.255,-49.711
8.858,0.178,-34.658,9.259,-88.111,-34.979,-7.878,14.543,-20.716,-10.14,-101.255,-49.715
8.861,0.163,-34.658,9.266,-88.106,-34.973,-7.892,14.545,-20.709,-10.135,-101.256,-49.713
8.871,0.148,-34.639,9.254,-88.094,-34.953,-7.892,14.548,-20.711,-10.136,-101.258,-49.711
8.876,0.144,-34.662,9.248,-88.086,-34.934,-7.891,14.545,-20.715,-10.144,-101.262,-49.709
8.89,0.136,-34.656,9.247,-88.092,-34.924,-7.885,14.538,-20.724,-10.144,-101.261,-49.701
8.878,0.147,-34.659,9.251,-88.09,-34.9,-7.874,14.534,-20.727,-10.15,-101.269,-49.695
8.888,0.138,-34.627,9.261,-88.087,-34.898,-7.873,14.531,-20.732,-10.159,-101.264,-49.692
8.869,0.126,-34.605,9.258,-88.085,-34.911,-7.867,14.528,-20.739,-10.164,-101.266,-49.689
8.888,0.112,-34.589,9.263,-88.086,-34.912,-7.862,14.521,-20.747,-10.163,-101.26,-49.685
8.878,0.102,-34.588,9.273,-88.071,-34.901,-7.862,14.517,-20.753,-10.159,-101.261,-49.683
8.898,0.087,-34.541,9.279,-88.073,-34.888,-7.856,14.511,-20.765,-10.167,-101.259,-49.687
8.906,0.069,-34.535,9.276,-88.077,-34.849,-7.85,14.517,-20.765,-10.173,-101.265,-49.681
8.899,0.079,-34.565,9.267,-88.088,-34.87,-7.837,14.512,-20.775,-10.171,-101.267,-49.684
8.895,0.085,-34.522,9.259,-88.09,-34.902,-7.833,14.515,-20.775,-10.172,-101.265,-49.687
8.888,0.084,-34.517,9.252,-88.08,-34.937,-7.825,14.507,-20.785,-10.172,-101.268,-49.683
8.891,0.089,-34.498,9.243,-88.086,-34.925,-7.828,14.508,-20.784,-10.173,-101.268,-49.681
8.896,0.082,-34.475,9.249,-88.078,-34.959,-7.803,14.507,-20.792,-10.178,-101.267,-49.679
8.894,0.076,-34.437,9.268,-88.07,-34.926,-7.814,14.509,-20.785,-10.178,-101.272,-49.675
8.897,0.071,-34.417,9.274,-88.068,-34.927,-7.822,14.507,-20.781,-10.174,-101.272,-49.675
8.902,0.068,-34.416,9.274,-88.061,-34.907,-7.824,14.505,-20.78,-10.163,-101.28,-49.666
8.899,0.083,-34.398,9.273,-88.039,-34.861,-7.83,14.504,-20.776,-10.154,-101.279,-49.659
8.892,0.088,-34.404,9.268,-88.026,-34.851,-7.84,14.501,-20.776,-10.142,-101.281,-49.651
8.89,0.086,-34.42,9.262,-88.03,-34.835,-7.847,14.497,-20.773,-10.119,-101.293,-49.647
8.892,0.077,-34.413,9.262,-88.041,-34.826,-7.852,14.497,-20.769,-10.115,-101.294,-49.649
8.889,0.075,-34.45,9.254,-88.042,-34.839,-7.858,14.498,-20.765,-10.107,-101.298,-49.649
8.89,0.08,-34.445,9.255,-88.047,-34.821,-7.864,14.499,-20.761,-10.099,-101.301,-49.646
8.88,0.081,-34.439,9.254,-88.047,-34.825,-7.871,14.497,-20.76,-10.099,-101.308,-49.641
8.878,0.072,-34.424,9.258,-88.041,-34.835,-7.877,14.494,-20.761,-10.109,-101.308,-49.643
8.876,0.057,-34.46,9.238,-88.038,-34.85,-7.885,14.496,-20.762,-10.112,-101.317,-49.646
8.872,0.055,-34.449,9.224,-88.037,-34.856,-7.898,14.492,-20.762,-10.115,-101.318,-49.642
8.872,0.056,-34.429,9.223,-88.039,-34.899,-7.893,14.496,-20.766,-10.117,-101.309,-49.64
8.873,0.06,-34.422,9.217,-88.044,-34.908,-7.884,14.497,-20.767,-10.118,-101.312,-49.635
