p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
5.868,-10.613,-30.606,6.243,-83.904,-35.636,-8.425,5.971,-22.301,-7.297,-102.212,-41.59
5.869,-10.616,-30.609,6.254,-83.894,-35.632,-8.417,5.973,-22.302,-7.299,-102.209,-41.593
5.87,-10.618,-30.61,6.267,-83.892,-35.62,-8.423,5.977,-22.3,-7.31,-102.209,-41.585
5.872,-10.622,-30.614,6.265,-83.89,-35.634,-8.422,5.974,-22.304,-7.303,-102.214,-41.58
5.871,-10.622,-30.611,6.26,-83.89,-35.638,-8.423,5.974,-22.307,-7.297,-102.21,-41.584
5.867,-10.619,-30.614,6.25,-83.894,-35.644,-8.429,5.972,-22.309,-7.299,-102.215,-41.583
5.865,-10.619,-30.617,6.241,-83.891,-35.64,-8.42,5.974,-22.311,-7.28,-102.21,-41.59
5.87,-10.613,-30.615,6.253,-83.902,-35.633,-8.412,5.974,-22.314,-7.261,-102.216,-41.591
5.872,-10.616,-30.616,6.25,-83.903,-35.633,-8.411,5.974,-22.317,-7.226,-102.22,-41.6
5.862,-10.61,-30.618,6.249,-83.906,-35.632,-8.396,5.974,-22.321,-7.166,-102.222,-41.616
5.849,-10.604,-30.621,6.253,-83.904,-35.633,-8.405,5.976,-22.319,-7.192,-102.216,-41.635
5.84,-10.597,-30.625,6.242,-83.91,-35.634,-8.402,5.976,-22.321,-7.202,-102.219,-41.637
5.83,-10.608,-30.63,6.245,-83.918,-35.634,-8.411,5.976,-22.32,-7.23,-102.213,-41.642
5.831,-10.615,-30.639,6.244,-83.914,-35.633,-8.421,5.975,-22.318,-7.25,-102.209,-41.641
5.83,-10.623,-30.64,6.239,-83.912,-35.621,-8.424,5.973,-22.319,-7.286,-102.202,-41.643
5.823,-10.619,-30.637,6.232,-83.911,-35.619,-8.428,5.973,-22.318,-7.324,-102.196,-41.648
5.815,-10.616,-30.636,6.227,-83.917,-35.611,-8.45,5.971,-22.317,-7.344,-102.195,-41.65
5.803,-10.618,-30.639,6.217,-83.917,-35.617,-8.445,5.971,-22.319,-7.375,-102.185,-41.664
5.81,-10.618,-30.636,6.218,-83.92,-35.616,-8.451,5.97,-22.32,-7.369,-102.195,-41.656
5.815,-10.62,-30.634,6.216,-83.925,-35.617,-8.445,5.97,-22.323,-7.408,-102.182,-41.665
5.819,-10.619,-30.631,6.211,-83.923,-35.623,-8.437,5.969,-22.328,-7.397,-102.202,-41.666
5.822,-10.622,-30.624,6.21,-83.915,-35.624,-8.437,5.969,-22.33,-7.361,-102.21,-41.66
5.826,-10.619,-30.625,6.208,-83.913,-35.622,-8.439,5.97,-22.334,-7.347,-102.211,-41.666
5.827,-10.618,-30.621,6.209,-83.911,-35.622,-8.447,5.97,-22.336,-7.348,-102.203,-41.668
5.83,-10.613,-30.62,6.225,-83.913,-35.62,-8.439,5.969,-22.341,-7.335,-102.213,-41.667
5.834,-10.61,-30.615,6.231,-83.902,-35.632,-8.441,5.97,-22.341,-7.312,-102.207,-41.676
5.839,-10.605,-30.61,6.246,-83.9,-35.64,-8.462,5.972,-22.338,-7.304,-102.207,-41.678
5.844,-10.609,-30.61,6.256,-83.896,-35.637,-8.459,5.974,-22.34,-7.311,-102.207,-41.684
5.846,-10.597,-30.61,6.257,-83.897,-35.648,-8.466,5.974,-22.341,-7.303,-102.212,-41.678
5.844,-10.591,-30.602,6.264,-83.897,-35.645,-8.46,5.974,-22.344,-7.29,-102.211,-41.681
5.842,-10.584,-30.596,6.262,-83.901,-35.652,-8.471,5.974,-22.342,-7.284,-102.21,-41.675
5.844,-10.58,-30.591,6.259,-83.908,-35.654,-8.483,5.979,-22.339,-7.29,-102.196,-41.677
5.837,-10.583,-30.593,6.251,-83.913,-35.65,-8.49,5.979,-22.336,-7.277,-102.182,-41.686
5.834,-10.588,-30.597,6.257,-83.918,-35.638,-8.485,5.977,-22.337,-7.242,-102.181,-41.691
5.831,-10.588,-30.596,6.242,-83.92,-35.639,-8.488,5.978,-22.336,-7.181,-102.173,-41.698
5.831,-10.589,-30.595,6.241,-83.919,-35.636,-8.501,5.977,-22.332,-7.154,-102.16,-41.706
5.829,-10.591,-30.597,6.234,-83.916,-35.636,-8.524,5.978,-22.328,-7.182,-102.149,-41.707
5.827,-10.594,-30.59,6.226,-83.909,-35.641,-8.533,5.978,-22.328,-7.189,-102.154,-41.695
5.825,-10.599,-30.594,6.215,-83.91,-35.64,-8.527,5.984,-22.331,-7.155,-102.162,-41.694
5.824,-10.601,-30.594,6.22,-83.917,-35.638,-8.524,5.981,-22.334,-7.152,-102.169,-41.699
5.82,-10.601,-30.595,6.226,-83.925,-35.635,-8.514,5.981,-22.337,-7.129,-102.177,-41.703
5.819,-10.598,-30.595,6.212,-83.928,-35.636,-8.508,5.982,-22.34,-7.135,-102.172,-41.704
5.811,-10.591,-30.593,6.194,-83.93,-35.642,-8.495,5.984,-22.344,-7.156,-102.157,-41.709
5.809,-10.587,-30.6,6.19,-83.925,-35.65,-8.494,5.985,-22.347,-7.158,-102.164,-41.7
5.806,-10.584,-30.603,6.189,-83.92,-35.656,-8.49,5.983,-22.352,-7.158,-102.158,-41.709
5.798,-10.584,-30.605,6.189,-83.918,-35.658,-8.473,5.986,-22.359,-7.156,-102.153,-41.708
5.799,-10.586,-30.608,6.203,-83.92,-35.653,-8.462,5.987,-22.365,-7.157,-102.132,-41.715
5.802,-10.585,-30.61,6.207,-83.918,-35.653,-8.442,5.987,-22.376,-7.147,-102.116,-41.724
5.812,-10.585,-30.61,6.207,-83.923,-35.653,-8.408,5.983,-22.389,-7.147,-102.118,-41.718
5.816,-10.588,-30.61,6.21,-83.924,-35.651,-8.395,5.98,-22.396,-7.134,-102.117,-41.722
5.818,-10.592,-30.606,6.208,-83.924,-35.645,-8.399,5.985,-22.394,-7.13,-102.122,-41.729
5.819,-10.595,-30.606,6.201,-83.927,-35.642,-8.406,5.986,-22.388,-7.155,-102.114,-41.729
5.819,-10.6,-30.6,6.212,-83.925,-35.642,-8.422,5.989,-22.382,-7.185,-102.116,-41.729
5.826,-10.606,-30.593,6.216,-83.927,-35.641,-8.43,5.987,-22.381,-7.214,-102.092,-41.724
5.825,-10.607,-30.584,6.231,-83.931,-35.632,-8.437,5.985,-22.379,-7.209,-102.1,-41.73
5.823,-10.618,-30.571,6.245,-83.927,-35.633,-8.44,5.985,-22.378,-7.193,-102.109,-41.724
5.834,-10.65,-30.536,6.244,-83.928,-35.638,-8.437,5.986,-22.377,-7.204,-102.1,-41.729
5.831,-10.679,-30.516,6.234,-83.931,-35.634,-8.443,5.985,-22.374,-7.219,-102.089,-41.726
5.846,-10.694,-30.491,6.246,-83.924,-35.629,-8.439,5.985,-22.375,-7.225,-102.067,-41.732
5.834,-10.738,-30.459,6.254,-83.925,-35.629,-8.438,5.985,-22.376,-7.203,-102.061,-41.745
5.842,-10.813,-30.399,6.262,-83.914,-35.631,-8.443,5.984,-22.375,-7.191,-102.072,-41.75
5.855,-10.871,-30.364,6.269,-83.903,-35.627,-8.436,5.986,-22.378,-7.209,-102.066,-41.746
5.849,-10.939,-30.315,6.272,-83.895,-35.625,-8.424,5.986,-22.382,-7.218,-102.062,-41.744
5.863,-11.007,-30.263,6.273,-83.898,-35.633,-8.424,5.987,-22.387,-7.239,-102.067,-41.729
5.884,-11.05,-30.196,6.276,-83.906,-35.64,-8.415,5.99,-22.394,-7.235,-102.057,-41.732
5.867,-11.148,-30.117,6.277,-83.913,-35.655,-8.398,5.993,-22.407,-7.219,-102.064,-41.735
5.844,-11.241,-30.035,6.267,-83.922,-35.654,-8.404,5.996,-22.417,-7.196,-102.067,-41.738
5.843,-11.313,-29.957,6.265,-83.923,-35.654,-8.408,6,-22.426,-7.173,-102.065,-41.741
5.81,-11.447,-29.871,6.269,-83.926,-35.649,-8.383,6.008,-22.442,-7.154,-102.076,-41.735
5.829,-11.549,-29.764,6.27,-83.933,-35.646,-8.354,6.013,-22.465,-7.154,-102.078,-41.741
5.823,-11.7,-29.641,6.278,-83.937,-35.641,-8.371,6.02,-22.471,-7.161,-102.078,-41.742
5.831,-11.829,-29.517,6.284,-83.934,-35.638,-8.344,6.025,-22.486,-7.142,-102.088,-41.735
5.801,-11.939,-29.416,6.292,-83.93,-35.641,-8.364,6.028,-22.489,-7.145,-102.081,-41.744
5.806,-12.11,-29.273,6.301,-83.943,-35.651,-8.385,6.029,-22.489,-7.139,-102.087,-41.738
5.808,-12.243,-29.143,6.284,-83.956,-35.654,-8.4,6.03,-22.49,-7.126,-102.079,-41.741
5.784,-12.442,-28.976,6.268,-83.95,-35.654,-8.404,6.029,-22.493,-7.121,-102.077,-41.736
5.779,-12.622,-28.809,6.255,-83.946,-35.662,-8.432,6.03,-22.491,-7.127,-102.07,-41.752
5.74,-12.843,-28.628,6.246,-83.939,-35.665,-8.458,6.036,-22.487,-7.116,-102.071,-41.765
5.727,-13.01,-28.463,6.244,-83.927,-35.676,-8.46,6.041,-22.491,-7.098,-102.077,-41.768
5.704,-13.218,-28.252,6.241,-83.921,-35.681,-8.477,6.044,-22.495,-7.076,-102.082,-41.773
5.688,-13.404,-28.05,6.256,-83.925,-35.679,-8.481,6.04,-22.504,-7.087,-102.079,-41.777
5.681,-13.629,-27.809,6.27,-83.921,-35.683,-8.525,6.048,-22.507,-7.093,-102.075,-41.772
5.696,-13.838,-27.568,6.269,-83.914,-35.688,-8.513,6.059,-22.514,-7.092,-102.065,-41.793
5.667,-14.022,-27.349,6.274,-83.903,-35.69,-8.524,6.059,-22.523,-7.101,-102.076,-41.789
5.63,-14.225,-27.109,6.283,-83.891,-35.703,-8.5,6.066,-22.534,-7.122,-102.068,-41.789
5.645,-14.427,-26.845,6.31,-83.883,-35.727,-8.495,6.069,-22.544,-7.12,-102.079,-41.791
5.591,-14.639,-26.558,6.319,-83.872,-35.768,-8.476,6.074,-22.557,-7.114,-102.08,-41.791
5.524,-14.841,-26.3,6.341,-83.84,-35.816,-8.484,6.08,-22.565,-7.104,-102.078,-41.797
5.54,-15.036,-26.019,6.355,-83.816,-35.881,-8.491,6.084,-22.578,-7.101,-102.091,-41.801
5.494,-15.223,-25.725,6.453,-83.744,-35.941,-8.466,6.087,-22.597,-7.125,-102.09,-41.801
5.504,-15.393,-25.422,6.561,-83.704,-35.994,-8.476,6.084,-22.611,-7.136,-102.086,-41.788
5.485,-15.571,-25.097,6.62,-83.646,-36.1,-8.472,6.089,-22.626,-7.124,-102.082,-41.78
5.455,-15.747,-24.774,6.627,-83.51,-36.205,-8.486,6.093,-22.635,-7.127,-102.086,-41.78
5.434,-15.922,-24.449,6.663,-83.447,-36.307,-8.458,6.096,-22.653,-7.117,-102.085,-41.788
5.414,-16.078,-24.108,6.747,-83.306,-36.454,-8.431,6.099,-22.671,-7.121,-102.095,-41.778
5.395,-16.202,-23.775,6.802,-83.161,-36.632,-8.425,6.098,-22.687,-7.153,-102.093,-41.781
5.373,-16.344,-23.424,6.811,-83.003,-36.838,-8.415,6.096,-22.698,-7.162,-102.093,-41.782
5.352,-16.452,-23.109,6.809,-82.886,-37.028,-8.441,6.098,-22.7,-7.144,-102.094,-41.777
5.39,-16.571,-22.753,6.907,-82.761,-37.229,-8.473,6.102,-22.699,-7.149,-102.097,-41.775
5.386,-16.648,-22.445,6.955,-82.599,-37.414,-8.467,6.104,-22.705,-7.141,-102.106,-41.769
5.385,-16.752,-22.104,6.987,-82.473,-37.668,-8.464,6.105,-22.715,-7.137,-102.118,-41.773
5.391,-16.841,-21.748,7.149,-82.224,-37.959,-8.452,6.107,-22.73,-7.116,-102.134,-41.765
5.384,-16.944,-21.387,7.165,-82.025,-38.219,-8.473,6.112,-22.735,-7.092,-102.137,-41.762
