p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
8.535,-17.905,-32.259,8.621,-78.215,-34.147,-5.674,1.491,-24.299,-7.087,-101.328,-41.258
8.567,-17.886,-32.271,8.622,-78.216,-34.167,-5.674,1.492,-24.3,-7.068,-101.337,-41.261
8.595,-17.859,-32.292,8.614,-78.209,-34.181,-5.666,1.492,-24.302,-7.071,-101.332,-41.27
8.617,-17.843,-32.319,8.614,-78.209,-34.2,-5.652,1.492,-24.305,-7.08,-101.336,-41.276
8.576,-17.84,-32.359,8.61,-78.213,-34.202,-5.655,1.492,-24.306,-7.069,-101.351,-41.268
8.577,-17.841,-32.379,8.604,-78.218,-34.202,-5.653,1.494,-24.306,-7.059,-101.358,-41.272
8.587,-17.811,-32.392,8.613,-78.209,-34.192,-5.641,1.495,-24.307,-7.043,-101.375,-41.279
8.576,-17.791,-32.428,8.613,-78.217,-34.201,-5.629,1.494,-24.307,-7.013,-101.385,-41.288
8.566,-17.824,-32.434,8.607,-78.216,-34.2,-5.633,1.496,-24.307,-7.009,-101.408,-41.29
8.593,-17.801,-32.448,8.584,-78.222,-34.205,-5.629,1.496,-24.305,-6.977,-101.425,-41.297
8.605,-17.782,-32.471,8.593,-78.217,-34.198,-5.63,1.495,-24.304,-6.987,-101.42,-41.305
8.607,-17.751,-32.473,8.607,-78.207,-34.202,-5.631,1.497,-24.303,-6.989,-101.432,-41.302
8.601,-17.752,-32.469,8.609,-78.197,-34.203,-5.632,1.495,-24.302,-6.978,-101.431,-41.31
8.588,-17.741,-32.493,8.613,-78.204,-34.201,-5.62,1.499,-24.301,-6.998,-101.436,-41.308
8.578,-17.743,-32.503,8.608,-78.214,-34.205,-5.627,1.499,-24.298,-6.995,-101.426,-41.306
8.577,-17.725,-32.52,8.616,-78.216,-34.203,-5.618,1.499,-24.295,-6.99,-101.429,-41.313
8.585,-17.733,-32.527,8.619,-78.222,-34.212,-5.616,1.502,-24.29,-7.01,-101.431,-41.307
8.583,-17.742,-32.542,8.615,-78.217,-34.215,-5.62,1.501,-24.289,-7.022,-101.429,-41.312
8.586,-17.717,-32.58,8.603,-78.216,-34.219,-5.622,1.503,-24.285,-7.03,-101.433,-41.307
8.592,-17.693,-32.616,8.597,-78.215,-34.225,-5.629,1.503,-24.284,-7.056,-101.431,-41.316
8.571,-17.676,-32.632,8.576,-78.21,-34.244,-5.627,1.505,-24.282,-7.081,-101.44,-41.31
8.579,-17.657,-32.655,8.586,-78.214,-34.239,-5.633,1.505,-24.28,-7.108,-101.438,-41.308
8.6,-17.615,-32.666,8.596,-78.218,-34.225,-5.633,1.505,-24.277,-7.109,-101.433,-41.302
8.565,-17.613,-32.702,8.596,-78.226,-34.226,-5.626,1.506,-24.275,-7.096,-101.436,-41.303
8.53,-17.603,-32.727,8.613,-78.235,-34.225,-5.631,1.501,-24.275,-7.097,-101.429,-41.315
8.515,-17.588,-32.767,8.625,-78.243,-34.22,-5.631,1.501,-24.272,-7.104,-101.428,-41.314
