p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
5.195,-26.88,-34.529,5.418,-86.475,-34.922,-8.308,0.133,-30.338,-9.289,-96.657,-45.658
5.215,-26.877,-34.548,5.404,-86.482,-34.938,-8.297,0.131,-30.343,-9.287,-96.657,-45.658
5.232,-26.878,-34.559,5.399,-86.487,-34.974,-8.296,0.135,-30.339,-9.281,-96.662,-45.654
5.237,-26.879,-34.536,5.354,-86.507,-34.981,-8.305,0.133,-30.336,-9.295,-96.666,-45.659
5.245,-26.886,-34.528,5.291,-86.507,-34.98,-8.32,0.132,-30.338,-9.311,-96.677,-45.657
5.287,-26.875,-34.541,5.301,-86.514,-34.969,-8.323,0.132,-30.338,-9.318,-96.674,-45.65
5.311,-26.888,-34.53,5.307,-86.534,-34.994,-8.33,0.13,-30.336,-9.327,-96.669,-45.643
5.327,-26.897,-34.523,5.291,-86.535,-34.999,-8.347,0.125,-30.333,-9.334,-96.671,-45.633
5.327,-26.899,-34.53,5.293,-86.526,-35.001,-8.347,0.125,-30.33,-9.333,-96.67,-45.62
5.344,-26.912,-34.518,5.308,-86.519,-35.022,-8.345,0.109,-30.334,-9.329,-96.668,-45.623
5.347,-26.907,-34.517,5.309,-86.518,-35.031,-8.35,0.11,-30.337,-9.326,-96.673,-45.629
5.335,-26.898,-34.499,5.32,-86.525,-35.022,-8.362,0.102,-30.332,-9.312,-96.678,-45.627
5.339,-26.894,-34.512,5.329,-86.527,-35.016,-8.391,0.084,-30.322,-9.297,-96.676,-45.627
5.356,-26.894,-34.502,5.344,-86.525,-35.018,-8.402,0.082,-30.313,-9.282,-96.681,-45.627
5.364,-26.893,-34.496,5.344,-86.519,-35.004,-8.42,0.093,-30.314,-9.265,-96.686,-45.619
5.374,-26.898,-34.513,5.346,-86.521,-35.005,-8.418,0.094,-30.319,-9.268,-96.682,-45.625
5.376,-26.905,-34.537,5.326,-86.517,-35.005,-8.405,0.102,-30.318,-9.264,-96.677,-45.619
5.376,-26.916,-34.569,5.313,-86.513,-35.013,-8.395,0.103,-30.314,-9.269,-96.669,-45.627
5.371,-26.908,-34.554,5.301,-86.51,-35.007,-8.39,0.101,-30.309,-9.27,-96.666,-45.627
5.385,-26.91,-34.574,5.306,-86.514,-35.012,-8.365,0.103,-30.308,-9.276,-96.662,-45.626
5.385,-26.904,-34.587,5.306,-86.515,-34.997,-8.357,0.107,-30.308,-9.282,-96.654,-45.625
