p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
7.851,-20.493,-34.658,7.61,-88.109,-35.648,-7.326,4.175,-35.492,-2.977,-100.727,-43.291
7.859,-20.495,-34.662,7.6,-88.108,-35.655,-7.311,4.173,-35.495,-2.978,-100.721,-43.296
7.859,-20.5,-34.663,7.595,-88.11,-35.658,-7.314,4.169,-35.496,-2.97,-100.727,-43.299
7.859,-20.505,-34.668,7.585,-88.108,-35.659,-7.288,4.175,-35.501,-2.96,-100.721,-43.302
7.859,-20.517,-34.674,7.584,-88.113,-35.656,-7.296,4.177,-35.517,-2.953,-100.706,-43.303
7.863,-20.523,-34.683,7.588,-88.119,-35.655,-7.289,4.171,-35.519,-2.969,-100.706,-43.303
7.871,-20.527,-34.682,7.591,-88.117,-35.653,-7.284,4.162,-35.521,-2.972,-100.707,-43.307
7.859,-20.539,-34.696,7.586,-88.115,-35.649,-7.287,4.156,-35.512,-2.98,-100.69,-43.308
7.857,-20.547,-34.699,7.579,-88.105,-35.648,-7.304,4.15,-35.506,-2.989,-100.687,-43.314
7.855,-20.544,-34.698,7.579,-88.103,-35.636,-7.324,4.155,-35.503,-2.997,-100.69,-43.316
7.861,-20.539,-34.699,7.58,-88.105,-35.636,-7.333,4.152,-35.497,-3.002,-100.691,-43.324
7.861,-20.535,-34.705,7.587,-88.096,-35.639,-7.348,4.151,-35.492,-3.011,-100.698,-43.32
7.865,-20.541,-34.711,7.594,-88.097,-35.639,-7.355,4.147,-35.486,-3.015,-100.691,-43.317
7.866,-20.529,-34.722,7.612,-88.096,-35.64,-7.357,4.136,-35.483,-3.013,-100.695,-43.322
7.862,-20.52,-34.721,7.601,-88.096,-35.645,-7.357,4.142,-35.489,-3.013,-100.699,-43.318
7.859,-20.522,-34.727,7.59,-88.101,-35.646,-7.363,4.142,-35.495,-3.003,-100.693,-43.321
7.853,-20.524,-34.732,7.568,-88.103,-35.659,-7.357,4.137,-35.496,-2.999,-100.691,-43.327
7.869,-20.525,-34.738,7.559,-88.102,-35.664,-7.346,4.132,-35.494,-2.999,-100.696,-43.327
7.877,-20.527,-34.743,7.558,-88.099,-35.661,-7.339,4.133,-35.498,-3.008,-100.692,-43.341
7.881,-20.517,-34.743,7.567,-88.093,-35.662,-7.333,4.136,-35.503,-3.024,-100.688,-43.352
7.883,-20.515,-34.745,7.584,-88.092,-35.656,-7.334,4.133,-35.504,-3.02,-100.691,-43.343
7.894,-20.507,-34.764,7.583,-88.1,-35.649,-7.338,4.132,-35.499,-3.016,-100.689,-43.347
7.903,-20.493,-34.762,7.582,-88.09,-35.65,-7.336,4.131,-35.499,-3.017,-100.689,-43.348
7.896,-20.485,-34.772,7.572,-88.09,-35.658,-7.333,4.127,-35.495,-3.006,-100.693,-43.346
7.904,-20.491,-34.762,7.58,-88.083,-35.659,-7.346,4.123,-35.497,-3.009,-100.692,-43.353
7.917,-20.491,-34.778,7.588,-88.084,-35.657,-7.363,4.125,-35.498,-3.014,-100.694,-43.353
7.945,-20.48,-34.781,7.586,-88.074,-35.668,-7.369,4.114,-35.496,-3.023,-100.69,-43.357
7.93,-20.479,-34.784,7.581,-88.084,-35.659,-7.379,4.107,-35.492,-3.036,-100.688,-43.359
7.932,-20.488,-34.784,7.581,-88.074,-35.666,-7.387,4.102,-35.485,-3.03,-100.694,-43.355
