p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
5.101,-25.252,-33.575,5.307,-67.959,-34.852,-8.178,1.535,-30.171,-9.193,-94.004,-46.259
5.046,-25.265,-33.593,5.305,-67.967,-34.85,-8.189,1.529,-30.168,-9.214,-94.003,-46.26
5.036,-25.259,-33.578,5.308,-67.964,-34.862,-8.184,1.531,-30.169,-9.219,-93.998,-46.267
5.04,-25.252,-33.58,5.305,-67.966,-34.86,-8.18,1.528,-30.171,-9.221,-93.998,-46.272
5.014,-25.262,-33.594,5.323,-67.961,-34.85,-8.185,1.53,-30.172,-9.22,-93.996,-46.28
4.975,-25.255,-33.613,5.327,-67.958,-34.852,-8.182,1.529,-30.173,-9.221,-94,-46.29
4.953,-25.27,-33.613,5.326,-67.953,-34.858,-8.176,1.528,-30.177,-9.228,-93.998,-46.294
4.946,-25.259,-33.629,5.313,-67.959,-34.857,-8.168,1.527,-30.177,-9.239,-93.998,-46.294
4.941,-25.263,-33.638,5.294,-67.969,-34.88,-8.17,1.528,-30.177,-9.236,-93.999,-46.287
4.963,-25.255,-33.632,5.303,-67.975,-34.885,-8.159,1.531,-30.177,-9.24,-94.009,-46.292
4.97,-25.254,-33.631,5.321,-67.98,-34.883,-8.112,1.54,-30.19,-9.234,-94.013,-46.296
4.973,-25.253,-33.631,5.334,-67.99,-34.881,-8.086,1.55,-30.196,-9.224,-94.014,-46.301
4.981,-25.252,-33.627,5.353,-67.986,-34.887,-8.101,1.542,-30.19,-9.214,-94.016,-46.303
4.999,-25.253,-33.625,5.349,-67.98,-34.882,-8.112,1.541,-30.189,-9.206,-94.012,-46.307
5.003,-25.254,-33.621,5.345,-67.984,-34.878,-8.115,1.542,-30.188,-9.206,-94.017,-46.302
5.033,-25.252,-33.614,5.339,-67.983,-34.867,-8.136,1.539,-30.184,-9.206,-94.016,-46.302
5.111,-25.276,-33.609,5.316,-67.977,-34.861,-8.14,1.54,-30.184,-9.207,-94.014,-46.298
5.142,-25.271,-33.6,5.321,-67.977,-34.863,-8.146,1.534,-30.186,-9.199,-94.015,-46.291
5.207,-25.255,-33.593,5.32,-67.98,-34.859,-8.154,1.531,-30.182,-9.2,-94.014,-46.291
5.261,-25.261,-33.567,5.326,-67.976,-34.856,-8.171,1.528,-30.178,-9.202,-94.012,-46.297
5.302,-25.276,-33.558,5.328,-67.982,-34.855,-8.162,1.531,-30.179,-9.203,-94.018,-46.293
5.334,-25.292,-33.548,5.33,-67.983,-34.852,-8.155,1.53,-30.183,-9.201,-94.02,-46.287
5.371,-25.285,-33.556,5.336,-67.982,-34.842,-8.159,1.534,-30.178,-9.208,-94.016,-46.288
5.384,-25.272,-33.548,5.339,-67.985,-34.838,-8.159,1.53,-30.18,-9.211,-94.016,-46.287
5.378,-25.283,-33.536,5.334,-67.988,-34.833,-8.148,1.531,-30.18,-9.209,-94.02,-46.285
5.378,-25.274,-33.526,5.327,-67.991,-34.828,-8.169,1.529,-30.182,-9.208,-94.03,-46.285
5.377,-25.281,-33.52,5.329,-67.988,-34.839,-8.167,1.534,-30.18,-9.197,-94.04,-46.279
5.378,-25.281,-33.512,5.326,-67.986,-34.846,-8.145,1.535,-30.186,-9.203,-94.051,-46.276
5.385,-25.284,-33.5,5.328,-67.993,-34.848,-8.136,1.531,-30.185,-9.202,-94.051,-46.265
5.391,-25.289,-33.49,5.344,-68.004,-34.852,-8.14,1.53,-30.18,-9.205,-94.059,-46.26
5.365,-25.284,-33.501,5.357,-68.012,-34.866,-8.135,1.528,-30.188,-9.197,-94.056,-46.266
5.354,-25.283,-33.492,5.375,-68.017,-34.867,-8.128,1.531,-30.196,-9.198,-94.052,-46.267
5.342,-25.278,-33.486,5.419,-68.037,-34.843,-8.136,1.532,-30.193,-9.201,-94.052,-46.266
5.332,-25.278,-33.486,5.436,-68.056,-34.833,-8.137,1.53,-30.187,-9.207,-94.061,-46.26
5.303,-25.271,-33.481,5.418,-68.049,-34.825,-8.129,1.526,-30.188,-9.216,-94.076,-46.251
5.264,-25.269,-33.483,5.415,-68.05,-34.828,-8.122,1.53,-30.189,-9.209,-94.076,-46.255
5.185,-25.27,-33.483,5.427,-68.048,-34.835,-8.128,1.532,-30.188,-9.203,-94.088,-46.251
5.118,-25.28,-33.499,5.443,-68.052,-34.841,-8.119,1.535,-30.191,-9.198,-94.089,-46.256
5.051,-25.26,-33.518,5.447,-68.064,-34.842,-8.104,1.54,-30.194,-9.205,-94.101,-46.255
5.003,-25.248,-33.535,5.466,-68.079,-34.84,-8.114,1.537,-30.192,-9.21,-94.098,-46.244
