p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
7.595,-13.766,-31.394,7.176,-85.203,-35.711,-7.162,2.306,-18.381,-9.79,-105.745,-49.697
7.56,-13.837,-31.304,7.182,-85.158,-35.7,-7.15,2.322,-18.386,-9.801,-105.743,-49.694
7.53,-13.924,-31.209,7.171,-85.167,-35.704,-7.161,2.33,-18.384,-9.815,-105.739,-49.697
7.535,-13.985,-31.088,7.164,-85.181,-35.705,-7.154,2.342,-18.388,-9.837,-105.736,-49.695
7.52,-14.031,-31.029,7.162,-85.191,-35.709,-7.159,2.354,-18.388,-9.852,-105.732,-49.704
7.505,-14.116,-30.939,7.133,-85.201,-35.722,-7.192,2.368,-18.374,-9.854,-105.734,-49.712
7.495,-14.166,-30.842,7.125,-85.211,-35.724,-7.205,2.379,-18.368,-9.871,-105.728,-49.706
7.478,-14.26,-30.742,7.119,-85.215,-35.728,-7.212,2.394,-18.369,-9.879,-105.72,-49.709
7.438,-14.342,-30.647,7.112,-85.218,-35.733,-7.223,2.403,-18.367,-9.88,-105.704,-49.707
7.436,-14.4,-30.541,7.087,-85.238,-35.737,-7.215,2.414,-18.372,-9.881,-105.707,-49.705
7.461,-14.422,-30.441,7.076,-85.244,-35.747,-7.22,2.437,-18.372,-9.894,-105.7,-49.699
7.428,-14.444,-30.409,7.081,-85.244,-35.747,-7.216,2.45,-18.377,-9.902,-105.7,-49.698
7.485,-14.472,-30.298,7.078,-85.241,-35.749,-7.213,2.463,-18.381,-9.905,-105.691,-49.706
7.507,-14.584,-30.178,7.069,-85.234,-35.747,-7.216,2.47,-18.38,-9.914,-105.689,-49.7
7.467,-14.641,-30.101,7.069,-85.259,-35.745,-7.21,2.48,-18.384,-9.912,-105.672,-49.687
7.496,-14.644,-30.011,7.05,-85.275,-35.755,-7.198,2.493,-18.392,-9.898,-105.676,-49.68
7.534,-14.678,-29.913,7.056,-85.266,-35.743,-7.187,2.509,-18.392,-9.892,-105.669,-49.678
7.532,-14.748,-29.804,7.059,-85.252,-35.751,-7.214,2.504,-18.385,-9.898,-105.661,-49.676
7.57,-14.807,-29.731,7.08,-85.24,-35.742,-7.227,2.498,-18.38,-9.894,-105.648,-49.664
7.59,-14.883,-29.62,7.075,-85.238,-35.744,-7.235,2.499,-18.379,-9.887,-105.631,-49.659
7.616,-14.895,-29.517,7.075,-85.224,-35.758,-7.236,2.506,-18.377,-9.872,-105.63,-49.657
7.665,-14.969,-29.395,7.087,-85.229,-35.762,-7.244,2.508,-18.376,-9.865,-105.631,-49.646
7.686,-15.012,-29.322,7.092,-85.24,-35.76,-7.248,2.515,-18.374,-9.86,-105.635,-49.645
7.659,-15.073,-29.197,7.092,-85.224,-35.766,-7.242,2.523,-18.376,-9.869,-105.622,-49.644
7.624,-15.128,-29.122,7.104,-85.224,-35.778,-7.25,2.536,-18.374,-9.868,-105.622,-49.635
7.622,-15.165,-29.056,7.101,-85.22,-35.777,-7.248,2.546,-18.372,-9.874,-105.615,-49.635
7.691,-15.193,-28.954,7.101,-85.192,-35.795,-7.249,2.554,-18.371,-9.874,-105.621,-49.633
7.66,-15.22,-28.874,7.087,-85.192,-35.805,-7.245,2.57,-18.369,-9.865,-105.624,-49.631
7.641,-15.25,-28.832,7.076,-85.198,-35.809,-7.239,2.57,-18.373,-9.863,-105.625,-49.63
7.655,-15.305,-28.755,7.06,-85.206,-35.82,-7.23,2.578,-18.374,-9.871,-105.619,-49.634
7.625,-15.31,-28.702,7.063,-85.19,-35.838,-7.211,2.608,-18.377,-9.87,-105.632,-49.632
7.716,-15.374,-28.591,7.068,-85.163,-35.849,-7.186,2.629,-18.383,-9.873,-105.638,-49.635
7.644,-15.43,-28.535,7.049,-85.172,-35.864,-7.172,2.648,-18.385,-9.876,-105.646,-49.643
7.627,-15.421,-28.489,7.043,-85.183,-35.884,-7.167,2.663,-18.387,-9.888,-105.652,-49.655
7.638,-15.411,-28.455,7.04,-85.19,-35.892,-7.161,2.671,-18.385,-9.9,-105.669,-49.659
7.634,-15.434,-28.403,7.025,-85.166,-35.896,-7.148,2.683,-18.386,-9.902,-105.681,-49.664
7.616,-15.469,-28.367,7.019,-85.136,-35.902,-7.149,2.688,-18.384,-9.894,-105.694,-49.667
7.616,-15.504,-28.33,7.009,-85.145,-35.913,-7.14,2.689,-18.384,-9.915,-105.707,-49.681
7.6,-15.524,-28.306,7.003,-85.156,-35.915,-7.14,2.7,-18.378,-9.912,-105.731,-49.68
7.548,-15.556,-28.258,7.014,-85.159,-35.92,-7.146,2.708,-18.376,-9.91,-105.734,-49.686
7.597,-15.557,-28.224,7.023,-85.168,-35.918,-7.148,2.71,-18.371,-9.91,-105.738,-49.682
7.576,-15.57,-28.179,7.01,-85.17,-35.918,-7.142,2.715,-18.37,-9.906,-105.753,-49.689
7.573,-15.585,-28.158,7.014,-85.156,-35.925,-7.122,2.729,-18.37,-9.907,-105.743,-49.687
7.549,-15.577,-28.158,7.004,-85.145,-35.94,-7.081,2.731,-18.386,-9.89,-105.746,-49.682
7.516,-15.577,-28.151,6.988,-85.153,-35.947,-7.06,2.738,-18.39,-9.876,-105.749,-49.678
7.528,-15.598,-28.121,6.982,-85.153,-35.959,-7.048,2.745,-18.393,-9.866,-105.744,-49.668
7.525,-15.64,-28.102,6.974,-85.169,-35.971,-7.025,2.75,-18.397,-9.856,-105.741,-49.66
7.528,-15.623,-28.113,6.981,-85.138,-35.971,-7.02,2.755,-18.394,-9.854,-105.735,-49.654
7.532,-15.612,-28.116,7.007,-85.123,-35.96,-7.003,2.771,-18.396,-9.85,-105.733,-49.651
7.523,-15.616,-28.118,7.029,-85.123,-35.957,-7.007,2.767,-18.391,-9.844,-105.726,-49.643
7.532,-15.61,-28.112,7.03,-85.124,-35.959,-7,2.777,-18.389,-9.835,-105.72,-49.64
7.543,-15.616,-28.106,7.037,-85.122,-35.956,-6.998,2.781,-18.384,-9.807,-105.711,-49.62
7.563,-15.621,-28.105,7.04,-85.126,-35.953,-6.984,2.778,-18.382,-9.818,-105.713,-49.622
7.569,-15.616,-28.114,7.041,-85.12,-35.957,-6.981,2.78,-18.381,-9.823,-105.708,-49.628
7.573,-15.607,-28.115,7.044,-85.105,-35.971,-6.986,2.781,-18.377,-9.834,-105.707,-49.627
7.573,-15.6,-28.122,7.06,-85.07,-35.971,-6.976,2.786,-18.376,-9.833,-105.706,-49.624
7.58,-15.592,-28.126,7.081,-85.012,-35.975,-6.969,2.777,-18.373,-9.826,-105.707,-49.621
7.59,-15.583,-28.137,7.09,-85.008,-35.969,-6.971,2.775,-18.37,-9.827,-105.702,-49.62
7.607,-15.576,-28.148,7.09,-84.999,-35.989,-6.964,2.774,-18.367,-9.827,-105.689,-49.611
7.615,-15.566,-28.166,7.075,-85.022,-36.002,-6.961,2.773,-18.366,-9.837,-105.691,-49.611
7.627,-15.545,-28.178,7.073,-85.016,-36.009,-6.956,2.77,-18.366,-9.846,-105.696,-49.615
7.664,-15.52,-28.178,7.069,-85.02,-36.023,-6.954,2.77,-18.364,-9.845,-105.701,-49.619
7.67,-15.499,-28.196,7.077,-85.021,-36.048,-6.956,2.771,-18.362,-9.843,-105.707,-49.62
7.653,-15.487,-28.217,7.087,-85.027,-36.049,-6.958,2.774,-18.36,-9.853,-105.711,-49.621
7.674,-15.479,-28.234,7.106,-85.035,-36.044,-6.956,2.772,-18.359,-9.857,-105.716,-49.621
7.678,-15.484,-28.228,7.125,-85.017,-36.036,-6.944,2.774,-18.361,-9.868,-105.72,-49.621
7.663,-15.48,-28.233,7.124,-85.004,-36.042,-6.947,2.776,-18.36,-9.876,-105.727,-49.618
7.665,-15.477,-28.238,7.117,-85.016,-36.052,-6.941,2.778,-18.36,-9.88,-105.726,-49.615
7.674,-15.461,-28.254,7.113,-85.01,-36.044,-6.938,2.778,-18.358,-9.879,-105.735,-49.616
7.682,-15.447,-28.253,7.132,-84.98,-36.052,-6.941,2.787,-18.359,-9.875,-105.74,-49.616
7.66,-15.439,-28.259,7.135,-84.969,-36.069,-6.943,2.794,-18.358,-9.867,-105.74,-49.612
7.669,-15.441,-28.258,7.15,-84.986,-36.082,-6.931,2.8,-18.36,-9.863,-105.747,-49.612
7.673,-15.436,-28.266,7.139,-84.982,-36.109,-6.937,2.804,-18.356,-9.867,-105.75,-49.608
7.665,-15.434,-28.273,7.118,-84.992,-36.133,-6.937,2.811,-18.356,-9.88,-105.749,-49.608
7.652,-15.438,-28.277,7.155,-84.973,-36.152,-6.938,2.811,-18.354,-9.884,-105.755,-49.605
