p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
7.563,-17.408,-33.974,7.745,-90.74,-35.173,-7.297,4.492,-33.477,-3.216,-103.05,-44.701
7.57,-17.41,-33.976,7.729,-90.74,-35.182,-7.297,4.497,-33.479,-3.225,-103.053,-44.699
7.585,-17.42,-33.977,7.75,-90.714,-35.187,-7.284,4.494,-33.483,-3.227,-103.06,-44.692
7.599,-17.419,-33.982,7.734,-90.713,-35.19,-7.282,4.492,-33.487,-3.221,-103.044,-44.68
7.599,-17.422,-33.975,7.699,-90.669,-35.22,-7.266,4.489,-33.485,-3.209,-103.047,-44.683
7.613,-17.431,-33.98,7.702,-90.663,-35.202,-7.257,4.49,-33.483,-3.206,-103.052,-44.677
7.606,-17.437,-33.986,7.719,-90.625,-35.203,-7.238,4.492,-33.489,-3.218,-103.056,-44.669
7.613,-17.436,-33.991,7.699,-90.618,-35.214,-7.234,4.494,-33.493,-3.232,-103.058,-44.663
7.607,-17.446,-34.003,7.732,-90.591,-35.208,-7.223,4.487,-33.495,-3.256,-103.051,-44.652
7.596,-17.436,-34.001,7.75,-90.555,-35.216,-7.158,4.479,-33.497,-3.251,-103.046,-44.639
7.597,-17.442,-34.007,7.729,-90.576,-35.22,-7.159,4.467,-33.501,-3.259,-103.039,-44.636
7.595,-17.443,-34.002,7.724,-90.576,-35.231,-7.16,4.47,-33.506,-3.238,-103.037,-44.624
7.598,-17.436,-33.999,7.723,-90.556,-35.235,-7.161,4.476,-33.515,-3.224,-103.035,-44.603
7.603,-17.436,-33.996,7.72,-90.537,-35.234,-7.17,4.476,-33.515,-3.194,-103.042,-44.586
7.616,-17.427,-34.004,7.738,-90.493,-35.234,-7.175,4.466,-33.513,-3.193,-103.051,-44.581
7.622,-17.411,-33.994,7.74,-90.46,-35.231,-7.175,4.46,-33.509,-3.222,-103.04,-44.58
7.622,-17.401,-33.992,7.712,-90.412,-35.228,-7.186,4.457,-33.506,-3.233,-103.031,-44.568
7.619,-17.397,-33.993,7.672,-90.399,-35.238,-7.191,4.456,-33.505,-3.24,-103.006,-44.554
7.63,-17.405,-34.004,7.645,-90.423,-35.231,-7.21,4.457,-33.504,-3.262,-103.007,-44.549
7.634,-17.408,-34.001,7.623,-90.442,-35.24,-7.218,4.446,-33.502,-3.283,-103.012,-44.538
7.636,-17.405,-34,7.628,-90.433,-35.236,-7.235,4.445,-33.498,-3.277,-102.996,-44.517
7.635,-17.408,-34.004,7.622,-90.416,-35.233,-7.262,4.441,-33.5,-3.271,-102.985,-44.514
7.632,-17.414,-34.001,7.635,-90.391,-35.225,-7.276,4.44,-33.501,-3.268,-102.983,-44.507
7.637,-17.413,-33.999,7.651,-90.375,-35.226,-7.269,4.425,-33.507,-3.24,-102.975,-44.498
7.644,-17.412,-33.995,7.655,-90.385,-35.222,-7.258,4.42,-33.509,-3.223,-102.986,-44.482
7.641,-17.414,-33.987,7.65,-90.395,-35.227,-7.244,4.413,-33.508,-3.212,-102.994,-44.478
7.64,-17.423,-33.984,7.649,-90.391,-35.221,-7.238,4.407,-33.509,-3.202,-102.997,-44.467
7.642,-17.42,-33.989,7.653,-90.385,-35.226,-7.219,4.408,-33.519,-3.186,-102.993,-44.457
7.645,-17.421,-33.994,7.629,-90.396,-35.23,-7.202,4.411,-33.529,-3.2,-102.982,-44.465
7.657,-17.425,-33.985,7.63,-90.384,-35.218,-7.175,4.396,-33.529,-3.193,-102.979,-44.441
7.655,-17.428,-33.993,7.627,-90.388,-35.201,-7.183,4.397,-33.523,-3.179,-102.972,-44.423
7.649,-17.431,-33.991,7.62,-90.374,-35.202,-7.195,4.401,-33.523,-3.163,-102.961,-44.427
7.654,-17.444,-33.992,7.614,-90.38,-35.203,-7.207,4.405,-33.524,-3.161,-102.946,-44.431
7.663,-17.447,-33.996,7.628,-90.369,-35.202,-7.219,4.401,-33.521,-3.171,-102.953,-44.426
7.658,-17.45,-33.991,7.638,-90.384,-35.193,-7.242,4.407,-33.516,-3.168,-102.958,-44.409
7.662,-17.453,-33.993,7.632,-90.387,-35.192,-7.252,4.404,-33.511,-3.178,-102.96,-44.407
7.65,-17.442,-33.988,7.626,-90.375,-35.197,-7.255,4.397,-33.505,-3.194,-102.957,-44.404
7.647,-17.439,-33.988,7.612,-90.384,-35.18,-7.283,4.392,-33.502,-3.186,-102.938,-44.386
7.642,-17.439,-33.986,7.609,-90.392,-35.176,-7.302,4.384,-33.503,-3.177,-102.916,-44.367
7.641,-17.453,-33.982,7.592,-90.393,-35.18,-7.313,4.381,-33.5,-3.174,-102.925,-44.374
7.636,-17.472,-33.977,7.578,-90.402,-35.178,-7.336,4.369,-33.505,-3.185,-102.903,-44.365
7.647,-17.477,-33.973,7.587,-90.387,-35.189,-7.342,4.363,-33.504,-3.187,-102.882,-44.36
7.652,-17.49,-33.964,7.591,-90.381,-35.185,-7.331,4.367,-33.511,-3.169,-102.885,-44.354
7.645,-17.484,-33.974,7.573,-90.38,-35.187,-7.313,4.366,-33.516,-3.185,-102.872,-44.342
7.638,-17.481,-33.972,7.568,-90.382,-35.173,-7.297,4.362,-33.524,-3.195,-102.856,-44.338
7.63,-17.493,-33.974,7.553,-90.364,-35.165,-7.273,4.358,-33.529,-3.23,-102.814,-44.325
7.626,-17.503,-33.982,7.57,-90.335,-35.146,-7.237,4.363,-33.532,-3.247,-102.819,-44.319
7.615,-17.506,-33.988,7.574,-90.33,-35.139,-7.199,4.357,-33.54,-3.24,-102.825,-44.324
7.609,-17.512,-33.999,7.561,-90.325,-35.148,-7.19,4.35,-33.556,-3.233,-102.812,-44.324
7.6,-17.506,-33.989,7.545,-90.332,-35.13,-7.166,4.356,-33.571,-3.24,-102.79,-44.316
7.592,-17.51,-33.994,7.542,-90.34,-35.132,-7.152,4.341,-33.571,-3.224,-102.779,-44.308
7.598,-17.51,-33.992,7.544,-90.35,-35.127,-7.114,4.337,-33.574,-3.21,-102.778,-44.295
7.604,-17.503,-33.999,7.544,-90.322,-35.13,-7.12,4.32,-33.576,-3.219,-102.766,-44.296
7.612,-17.504,-34.002,7.545,-90.33,-35.125,-7.063,4.321,-33.586,-3.204,-102.77,-44.293
7.618,-17.497,-34.004,7.559,-90.32,-35.131,-7.06,4.323,-33.588,-3.185,-102.776,-44.281
7.619,-17.495,-33.999,7.573,-90.309,-35.117,-7.077,4.322,-33.582,-3.174,-102.774,-44.286
7.619,-17.497,-33.998,7.579,-90.287,-35.113,-7.089,4.319,-33.583,-3.178,-102.773,-44.287
7.622,-17.502,-34.004,7.578,-90.291,-35.11,-7.096,4.317,-33.581,-3.192,-102.767,-44.288
7.629,-17.498,-34.005,7.587,-90.273,-35.107,-7.106,4.316,-33.58,-3.188,-102.763,-44.285
7.638,-17.498,-34,7.58,-90.275,-35.11,-7.128,4.317,-33.581,-3.183,-102.758,-44.281
7.649,-17.493,-34,7.574,-90.256,-35.106,-7.147,4.318,-33.579,-3.164,-102.743,-44.273
7.648,-17.488,-34.006,7.583,-90.198,-35.102,-7.171,4.315,-33.573,-3.176,-102.737,-44.28
7.658,-17.494,-34.013,7.599,-90.15,-35.085,-7.216,4.316,-33.554,-3.158,-102.727,-44.272
7.663,-17.488,-34.002,7.628,-90.074,-35.071,-7.238,4.3,-33.545,-3.144,-102.73,-44.275
7.652,-17.492,-34.003,7.62,-90.081,-35.074,-7.304,4.317,-33.549,-3.147,-102.725,-44.275
7.653,-17.495,-34.001,7.611,-90.053,-35.083,-7.296,4.323,-33.547,-3.162,-102.718,-44.276
7.665,-17.506,-33.983,7.599,-89.965,-35.092,-7.3,4.311,-33.548,-3.184,-102.701,-44.272
7.668,-17.505,-33.989,7.627,-89.906,-35.103,-7.273,4.302,-33.547,-3.195,-102.684,-44.268
7.667,-17.509,-33.981,7.607,-89.892,-35.108,-7.252,4.3,-33.552,-3.226,-102.651,-44.273
7.677,-17.512,-33.976,7.623,-89.813,-35.124,-7.24,4.298,-33.561,-3.212,-102.651,-44.264
7.674,-17.515,-33.978,7.647,-89.709,-35.139,-7.225,4.298,-33.563,-3.193,-102.636,-44.259
7.673,-17.518,-33.973,7.648,-89.666,-35.166,-7.209,4.297,-33.569,-3.188,-102.621,-44.259
7.664,-17.525,-33.965,7.651,-89.582,-35.205,-7.181,4.292,-33.573,-3.17,-102.617,-44.25
7.666,-17.545,-33.952,7.629,-89.493,-35.253,-7.163,4.277,-33.575,-3.156,-102.594,-44.24
7.688,-17.563,-33.951,7.618,-89.39,-35.259,-7.159,4.267,-33.577,-3.158,-102.604,-44.239
7.692,-17.568,-33.95,7.658,-89.286,-35.321,-7.17,4.267,-33.582,-3.179,-102.596,-44.234
7.669,-17.573,-33.935,7.613,-89.212,-35.333,-7.172,4.267,-33.578,-3.185,-102.601,-44.229
7.655,-17.583,-33.919,7.622,-89.107,-35.396,-7.176,4.254,-33.58,-3.179,-102.599,-44.224
7.673,-17.607,-33.905,7.624,-89.008,-35.433,-7.183,4.255,-33.573,-3.194,-102.594,-44.22
7.694,-17.6,-33.889,7.697,-88.699,-35.482,-7.191,4.253,-33.567,-3.208,-102.586,-44.222
7.704,-17.625,-33.853,7.649,-88.633,-35.557,-7.201,4.259,-33.562,-3.223,-102.591,-44.216
7.728,-17.644,-33.839,7.758,-88.388,-35.615,-7.223,4.26,-33.559,-3.247,-102.576,-44.205
7.763,-17.662,-33.807,7.819,-88.172,-35.685,-7.227,4.26,-33.553,-3.241,-102.582,-44.194
7.779,-17.665,-33.762,7.72,-88.115,-35.825,-7.243,4.257,-33.553,-3.246,-102.599,-44.189
7.752,-17.678,-33.695,7.765,-87.845,-35.946,-7.243,4.256,-33.553,-3.268,-102.595,-44.178
7.758,-17.706,-33.619,7.751,-87.706,-36.089,-7.265,4.257,-33.556,-3.31,-102.589,-44.157
7.757,-17.724,-33.569,7.716,-87.491,-36.209,-7.268,4.259,-33.559,-3.302,-102.585,-44.138
7.786,-17.778,-33.483,7.632,-87.183,-36.291,-7.297,4.269,-33.555,-3.273,-102.598,-44.128
7.793,-17.817,-33.374,7.592,-87.047,-36.481,-7.312,4.272,-33.537,-3.246,-102.602,-44.119
7.756,-17.842,-33.28,7.62,-86.768,-36.653,-7.301,4.277,-33.532,-3.237,-102.603,-44.106
7.797,-17.864,-33.179,7.55,-86.558,-36.834,-7.29,4.283,-33.531,-3.241,-102.601,-44.091
7.863,-17.911,-33.075,7.545,-86.273,-36.98,-7.286,4.279,-33.534,-3.248,-102.608,-44.083
7.826,-17.989,-32.928,7.538,-86.06,-37.155,-7.271,4.277,-33.539,-3.231,-102.591,-44.058
7.838,-18.078,-32.767,7.474,-85.828,-37.378,-7.254,4.274,-33.54,-3.235,-102.571,-44.043
7.863,-18.176,-32.595,7.48,-85.565,-37.635,-7.243,4.276,-33.54,-3.23,-102.58,-44.027
7.913,-18.202,-32.367,7.429,-85.33,-37.802,-7.231,4.269,-33.543,-3.226,-102.599,-44.018
7.954,-18.271,-32.168,7.342,-85.139,-38.059,-7.225,4.263,-33.55,-3.235,-102.601,-44.009
7.99,-18.308,-31.967,7.329,-84.894,-38.29,-7.22,4.263,-33.548,-3.226,-102.592,-44
8.075,-18.401,-31.743,7.351,-84.628,-38.633,-7.221,4.253,-33.545,-3.227,-102.595,-43.997
8.142,-18.487,-31.499,7.356,-84.283,-38.943,-7.218,4.253,-33.537,-3.24,-102.607,-44
8.147,-18.57,-31.248,7.285,-83.983,-39.294,-7.224,4.256,-33.532,-3.25,-102.609,-43.999
