p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
3.611,-27.118,-17.508,4.95,-72.005,-35.759,-8.505,0.054,-25.04,-9.426,-95.266,-44.162
3.608,-27.115,-17.492,4.954,-72.013,-35.752,-8.517,0.041,-25.041,-9.425,-95.261,-44.157
3.612,-27.114,-17.475,4.937,-72.019,-35.728,-8.535,0.03,-25.04,-9.419,-95.265,-44.15
3.603,-27.119,-17.458,4.908,-72.025,-35.72,-8.53,0.033,-25.043,-9.409,-95.263,-44.149
3.614,-27.121,-17.427,4.96,-72.043,-35.683,-8.527,0.032,-25.046,-9.4,-95.266,-44.153
3.599,-27.126,-17.427,5.018,-72.046,-35.669,-8.535,0.024,-25.045,-9.377,-95.269,-44.151
3.591,-27.126,-17.424,5.043,-72.042,-35.66,-8.522,0.022,-25.045,-9.356,-95.268,-44.156
3.596,-27.124,-17.42,5.058,-72.051,-35.628,-8.495,0.016,-25.045,-9.347,-95.258,-44.16
3.595,-27.122,-17.404,5.049,-72.049,-35.609,-8.489,0.008,-25.047,-9.354,-95.262,-44.153
3.608,-27.124,-17.406,5.071,-72.062,-35.607,-8.489,0.008,-25.046,-9.347,-95.261,-44.156
3.601,-27.129,-17.412,5.068,-72.073,-35.632,-8.485,0.002,-25.044,-9.343,-95.264,-44.15
3.577,-27.131,-17.415,5.039,-72.08,-35.616,-8.481,-0.003,-25.044,-9.335,-95.277,-44.147
3.562,-27.139,-17.421,5.066,-72.096,-35.597,-8.475,-0.009,-25.042,-9.333,-95.285,-44.147
3.543,-27.141,-17.425,5.085,-72.1,-35.594,-8.487,-0.007,-25.039,-9.336,-95.292,-44.149
3.533,-27.147,-17.421,5.08,-72.118,-35.571,-8.475,-0.009,-25.042,-9.345,-95.291,-44.144
3.519,-27.157,-17.422,5.126,-72.135,-35.559,-8.469,-0.004,-25.045,-9.353,-95.284,-44.145
3.488,-27.159,-17.419,5.174,-72.159,-35.545,-8.459,-0.005,-25.047,-9.366,-95.276,-44.145
3.47,-27.161,-17.411,5.166,-72.174,-35.53,-8.465,-0.009,-25.047,-9.382,-95.27,-44.138
3.447,-27.16,-17.408,5.168,-72.198,-35.511,-8.463,-0.013,-25.052,-9.382,-95.269,-44.134
3.407,-27.163,-17.398,5.179,-72.212,-35.503,-8.464,-0.022,-25.057,-9.396,-95.269,-44.129
3.404,-27.159,-17.394,5.164,-72.219,-35.503,-8.465,-0.028,-25.063,-9.42,-95.261,-44.123
3.373,-27.158,-17.391,5.168,-72.227,-35.504,-8.457,-0.03,-25.068,-9.42,-95.254,-44.12
3.369,-27.162,-17.375,5.207,-72.244,-35.479,-8.44,-0.038,-25.073,-9.414,-95.254,-44.116
3.381,-27.163,-17.359,5.188,-72.246,-35.464,-8.454,-0.04,-25.076,-9.401,-95.254,-44.117
3.378,-27.162,-17.352,5.187,-72.29,-35.446,-8.452,-0.046,-25.078,-9.393,-95.254,-44.118
3.363,-27.165,-17.344,5.161,-72.293,-35.442,-8.428,-0.05,-25.089,-9.378,-95.254,-44.123
3.349,-27.174,-17.349,5.184,-72.3,-35.405,-8.432,-0.061,-25.091,-9.361,-95.26,-44.117
3.363,-27.172,-17.342,5.211,-72.314,-35.383,-8.424,-0.066,-25.095,-9.37,-95.252,-44.123
3.368,-27.173,-17.337,5.204,-72.32,-35.384,-8.426,-0.069,-25.094,-9.378,-95.251,-44.116
3.378,-27.169,-17.325,5.21,-72.338,-35.369,-8.431,-0.066,-25.092,-9.377,-95.256,-44.113
3.385,-27.162,-17.31,5.181,-72.353,-35.363,-8.439,-0.066,-25.092,-9.382,-95.253,-44.12
3.396,-27.165,-17.302,5.186,-72.367,-35.365,-8.445,-0.063,-25.092,-9.377,-95.253,-44.124
3.415,-27.166,-17.282,5.185,-72.364,-35.365,-8.438,-0.062,-25.092,-9.36,-95.251,-44.125
3.447,-27.162,-17.261,5.187,-72.379,-35.359,-8.425,-0.063,-25.096,-9.356,-95.248,-44.133
3.459,-27.163,-17.247,5.197,-72.382,-35.356,-8.416,-0.061,-25.099,-9.348,-95.246,-44.143
3.477,-27.169,-17.239,5.205,-72.403,-35.354,-8.416,-0.06,-25.1,-9.323,-95.239,-44.145
3.473,-27.171,-17.238,5.215,-72.406,-35.325,-8.409,-0.061,-25.103,-9.313,-95.23,-44.147
3.479,-27.177,-17.227,5.224,-72.41,-35.318,-8.409,-0.067,-25.106,-9.325,-95.229,-44.154
3.51,-27.181,-17.217,5.207,-72.406,-35.305,-8.416,-0.066,-25.106,-9.336,-95.225,-44.155
3.528,-27.194,-17.226,5.198,-72.414,-35.292,-8.423,-0.067,-25.105,-9.34,-95.225,-44.152
3.519,-27.196,-17.236,5.207,-72.424,-35.286,-8.425,-0.066,-25.107,-9.35,-95.224,-44.146
3.523,-27.198,-17.236,5.229,-72.421,-35.264,-8.425,-0.067,-25.108,-9.359,-95.226,-44.137
3.528,-27.2,-17.237,5.263,-72.42,-35.255,-8.417,-0.062,-25.113,-9.371,-95.219,-44.132
3.525,-27.2,-17.238,5.286,-72.413,-35.243,-8.412,-0.059,-25.12,-9.386,-95.21,-44.125
3.521,-27.196,-17.23,5.294,-72.398,-35.23,-8.405,-0.055,-25.129,-9.382,-95.2,-44.122
3.517,-27.198,-17.227,5.272,-72.41,-35.227,-8.405,-0.051,-25.133,-9.371,-95.202,-44.121
3.519,-27.192,-17.223,5.29,-72.44,-35.205,-8.42,-0.053,-25.135,-9.363,-95.206,-44.12
3.521,-27.194,-17.221,5.313,-72.434,-35.19,-8.416,-0.052,-25.138,-9.357,-95.205,-44.121
3.511,-27.194,-17.217,5.348,-72.436,-35.182,-8.42,-0.05,-25.14,-9.352,-95.207,-44.121
3.5,-27.195,-17.207,5.371,-72.44,-35.188,-8.416,-0.046,-25.143,-9.345,-95.214,-44.124
3.479,-27.192,-17.2,5.355,-72.434,-35.161,-8.426,-0.052,-25.145,-9.332,-95.217,-44.128
3.456,-27.192,-17.19,5.32,-72.446,-35.167,-8.427,-0.049,-25.15,-9.318,-95.216,-44.125
3.444,-27.187,-17.18,5.304,-72.447,-35.16,-8.438,-0.049,-25.152,-9.319,-95.217,-44.134
3.416,-27.189,-17.179,5.298,-72.45,-35.151,-8.462,-0.051,-25.148,-9.328,-95.214,-44.132
3.394,-27.181,-17.158,5.326,-72.45,-35.136,-8.45,-0.048,-25.15,-9.333,-95.215,-44.126
3.358,-27.181,-17.161,5.322,-72.461,-35.115,-8.454,-0.047,-25.152,-9.347,-95.217,-44.125
3.341,-27.181,-17.15,5.322,-72.461,-35.103,-8.467,-0.051,-25.152,-9.353,-95.214,-44.128
3.35,-27.179,-17.141,5.358,-72.466,-35.087,-8.481,-0.055,-25.151,-9.353,-95.215,-44.136
3.337,-27.184,-17.137,5.377,-72.486,-35.094,-8.48,-0.057,-25.152,-9.363,-95.21,-44.146
3.305,-27.179,-17.141,5.378,-72.488,-35.09,-8.473,-0.058,-25.156,-9.38,-95.205,-44.15
3.285,-27.178,-17.138,5.368,-72.495,-35.093,-8.471,-0.058,-25.155,-9.387,-95.206,-44.142
3.251,-27.179,-17.13,5.357,-72.495,-35.089,-8.48,-0.057,-25.157,-9.383,-95.2,-44.154
3.263,-27.179,-17.117,5.346,-72.501,-35.081,-8.478,-0.054,-25.163,-9.394,-95.194,-44.165
3.25,-27.173,-17.11,5.336,-72.514,-35.077,-8.484,-0.053,-25.163,-9.413,-95.195,-44.166
3.241,-27.173,-17.114,5.341,-72.527,-35.068,-8.483,-0.051,-25.163,-9.426,-95.188,-44.169
3.242,-27.171,-17.106,5.325,-72.533,-35.055,-8.478,-0.049,-25.164,-9.42,-95.18,-44.178
3.236,-27.169,-17.096,5.342,-72.543,-35.043,-8.486,-0.049,-25.165,-9.408,-95.18,-44.176
3.245,-27.167,-17.087,5.361,-72.541,-35.04,-8.486,-0.047,-25.168,-9.401,-95.182,-44.174
3.251,-27.163,-17.069,5.381,-72.551,-35.031,-8.485,-0.044,-25.171,-9.409,-95.183,-44.169
3.252,-27.153,-17.057,5.359,-72.542,-35.033,-8.481,-0.042,-25.174,-9.418,-95.181,-44.169
3.252,-27.15,-17.035,5.353,-72.537,-35.031,-8.47,-0.039,-25.178,-9.42,-95.181,-44.168
3.261,-27.145,-17.016,5.348,-72.536,-35.022,-8.458,-0.035,-25.186,-9.416,-95.181,-44.171
3.282,-27.138,-17,5.353,-72.544,-35.011,-8.456,-0.04,-25.192,-9.402,-95.191,-44.166
3.298,-27.138,-16.986,5.333,-72.539,-35.016,-8.438,-0.028,-25.202,-9.398,-95.193,-44.162
3.294,-27.135,-16.978,5.334,-72.532,-35.013,-8.433,-0.028,-25.207,-9.383,-95.195,-44.159
3.318,-27.134,-16.969,5.325,-72.538,-35.01,-8.44,-0.03,-25.209,-9.389,-95.197,-44.157
3.301,-27.127,-16.964,5.315,-72.53,-35.009,-8.422,-0.02,-25.214,-9.394,-95.186,-44.149
3.301,-27.117,-16.946,5.333,-72.529,-34.999,-8.422,-0.015,-25.221,-9.4,-95.181,-44.144
3.303,-27.118,-16.946,5.341,-72.532,-34.993,-8.413,-0.011,-25.228,-9.413,-95.171,-44.14
3.305,-27.117,-16.951,5.365,-72.538,-35.003,-8.413,-0.008,-25.231,-9.409,-95.178,-44.128
3.309,-27.114,-16.956,5.378,-72.53,-34.993,-8.413,-0.003,-25.231,-9.404,-95.17,-44.126
3.309,-27.114,-16.958,5.379,-72.527,-34.996,-8.407,-0.001,-25.234,-9.386,-95.174,-44.12
3.307,-27.112,-16.961,5.386,-72.529,-34.991,-8.416,-0.002,-25.232,-9.373,-95.182,-44.118
3.302,-27.11,-16.96,5.38,-72.534,-34.979,-8.414,-0.005,-25.233,-9.377,-95.188,-44.115
3.288,-27.108,-16.96,5.368,-72.536,-34.985,-8.419,-0.004,-25.23,-9.382,-95.183,-44.119
3.277,-27.103,-16.96,5.378,-72.539,-34.988,-8.424,0.001,-25.228,-9.392,-95.188,-44.112
3.247,-27.101,-16.966,5.382,-72.533,-34.977,-8.429,0.004,-25.227,-9.395,-95.192,-44.111
3.217,-27.098,-16.966,5.407,-72.527,-34.957,-8.436,0.008,-25.223,-9.416,-95.186,-44.111
3.182,-27.09,-16.953,5.422,-72.515,-34.943,-8.448,0.019,-25.224,-9.419,-95.185,-44.106
3.159,-27.083,-16.939,5.41,-72.501,-34.942,-8.454,0.032,-25.218,-9.442,-95.189,-44.107
3.14,-27.074,-16.931,5.416,-72.485,-34.933,-8.45,0.034,-25.218,-9.455,-95.199,-44.113
3.121,-27.059,-16.926,5.42,-72.484,-34.927,-8.471,0.038,-25.213,-9.467,-95.203,-44.107
3.101,-27.053,-16.924,5.424,-72.489,-34.932,-8.469,0.042,-25.215,-9.493,-95.196,-44.106
