p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
7.76,-28.537,-34.782,7.548,-72.347,-34.936,-4.771,3.286,-37.234,-10.198,-102.657,-34.778
7.752,-28.535,-34.795,7.541,-72.345,-34.939,-4.77,3.278,-37.233,-10.172,-102.655,-34.782
7.746,-28.533,-34.811,7.535,-72.353,-34.944,-4.759,3.272,-37.232,-10.173,-102.656,-34.783
7.753,-28.53,-34.814,7.527,-72.353,-34.942,-4.75,3.275,-37.228,-10.133,-102.663,-34.785
7.748,-28.529,-34.818,7.535,-72.348,-34.944,-4.735,3.269,-37.225,-10.126,-102.661,-34.788
7.744,-28.533,-34.821,7.529,-72.34,-34.935,-4.737,3.271,-37.222,-10.121,-102.649,-34.79
7.736,-28.55,-34.824,7.53,-72.338,-34.926,-4.739,3.255,-37.214,-10.115,-102.648,-34.796
7.739,-28.546,-34.83,7.53,-72.341,-34.93,-4.721,3.245,-37.213,-10.118,-102.651,-34.796
7.737,-28.544,-34.829,7.537,-72.346,-34.928,-4.726,3.244,-37.212,-10.094,-102.654,-34.798
7.733,-28.544,-34.829,7.549,-72.347,-34.933,-4.731,3.248,-37.214,-10.106,-102.641,-34.797
7.744,-28.555,-34.838,7.554,-72.344,-34.943,-4.736,3.252,-37.215,-10.164,-102.617,-34.788
7.749,-28.566,-34.844,7.536,-72.338,-34.934,-4.74,3.251,-37.217,-10.198,-102.615,-34.773
7.757,-28.567,-34.829,7.539,-72.338,-34.928,-4.748,3.245,-37.221,-10.275,-102.579,-34.752
7.752,-28.572,-34.82,7.529,-72.329,-34.926,-4.753,3.248,-37.225,-10.275,-102.588,-34.748
7.756,-28.581,-34.824,7.53,-72.328,-34.92,-4.758,3.254,-37.223,-10.256,-102.603,-34.746
7.771,-28.582,-34.823,7.546,-72.327,-34.927,-4.773,3.252,-37.226,-10.233,-102.596,-34.74
7.773,-28.577,-34.813,7.557,-72.333,-34.928,-4.772,3.255,-37.225,-10.221,-102.598,-34.732
7.783,-28.576,-34.809,7.565,-72.333,-34.928,-4.782,3.265,-37.222,-10.22,-102.59,-34.742
7.794,-28.579,-34.805,7.566,-72.334,-34.925,-4.783,3.259,-37.222,-10.245,-102.592,-34.727
7.803,-28.574,-34.801,7.573,-72.327,-34.921,-4.788,3.26,-37.22,-10.266,-102.607,-34.708
7.811,-28.582,-34.797,7.598,-72.313,-34.914,-4.79,3.261,-37.217,-10.303,-102.587,-34.71
