p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
8.452,-3.273,-34.812,8.606,-83.91,-35.475,-7.633,14.993,-20.352,-10.167,-102.946,-46.782
8.448,-3.27,-34.812,8.597,-83.913,-35.45,-7.629,14.994,-20.351,-10.156,-102.953,-46.783
8.444,-3.272,-34.823,8.595,-83.93,-35.422,-7.652,14.997,-20.342,-10.158,-102.948,-46.778
8.448,-3.272,-34.808,8.602,-83.92,-35.408,-7.669,14.993,-20.341,-10.159,-102.948,-46.775
8.451,-3.27,-34.763,8.619,-83.917,-35.42,-7.69,14.994,-20.334,-10.157,-102.946,-46.773
8.457,-3.267,-34.765,8.639,-83.908,-35.399,-7.687,14.988,-20.34,-10.159,-102.943,-46.775
8.452,-3.265,-34.733,8.66,-83.903,-35.416,-7.672,14.992,-20.338,-10.159,-102.95,-46.77
8.441,-3.261,-34.741,8.687,-83.903,-35.405,-7.673,14.995,-20.336,-10.165,-102.946,-46.769
8.431,-3.26,-34.781,8.713,-83.906,-35.409,-7.661,14.994,-20.341,-10.175,-102.941,-46.768
8.409,-3.243,-34.747,8.71,-83.909,-35.441,-7.649,14.994,-20.346,-10.186,-102.942,-46.768
8.395,-3.251,-34.771,8.703,-83.906,-35.476,-7.635,14.996,-20.348,-10.21,-102.933,-46.768
8.408,-3.247,-34.767,8.699,-83.905,-35.495,-7.637,14.995,-20.35,-10.216,-102.926,-46.776
8.407,-3.248,-34.771,8.683,-83.902,-35.537,-7.643,14.992,-20.351,-10.223,-102.917,-46.781
8.406,-3.248,-34.766,8.682,-83.898,-35.554,-7.631,14.991,-20.355,-10.225,-102.923,-46.787
8.401,-3.253,-34.776,8.673,-83.893,-35.551,-7.6,14.989,-20.361,-10.234,-102.927,-46.788
8.386,-3.246,-34.796,8.663,-83.9,-35.532,-7.602,14.989,-20.363,-10.246,-102.922,-46.792
8.377,-3.249,-34.795,8.646,-83.9,-35.569,-7.596,14.991,-20.366,-10.239,-102.917,-46.802
8.362,-3.244,-34.793,8.652,-83.907,-35.567,-7.57,14.991,-20.369,-10.225,-102.907,-46.811
8.369,-3.248,-34.771,8.644,-83.909,-35.544,-7.52,15.002,-20.371,-10.219,-102.908,-46.808
8.365,-3.26,-34.779,8.644,-83.908,-35.583,-7.5,14.997,-20.384,-10.221,-102.91,-46.811
8.362,-3.256,-34.807,8.638,-83.911,-35.595,-7.517,15.002,-20.379,-10.221,-102.903,-46.813
8.355,-3.257,-34.832,8.638,-83.924,-35.601,-7.518,15.007,-20.374,-10.218,-102.909,-46.808
8.35,-3.255,-34.848,8.632,-83.918,-35.603,-7.527,15.011,-20.37,-10.216,-102.906,-46.809
8.348,-3.262,-34.871,8.626,-83.917,-35.602,-7.54,15.013,-20.363,-10.2,-102.906,-46.809
8.337,-3.263,-34.865,8.636,-83.914,-35.602,-7.548,15.017,-20.358,-10.19,-102.91,-46.804
8.316,-3.266,-34.862,8.641,-83.914,-35.627,-7.543,15.021,-20.355,-10.19,-102.912,-46.804
8.315,-3.258,-34.879,8.645,-83.919,-35.616,-7.537,15.024,-20.353,-10.191,-102.914,-46.798
8.318,-3.264,-34.875,8.64,-83.921,-35.639,-7.532,15.03,-20.35,-10.192,-102.915,-46.793
8.326,-3.27,-34.868,8.637,-83.927,-35.657,-7.539,15.034,-20.349,-10.183,-102.923,-46.786
8.328,-3.271,-34.867,8.637,-83.922,-35.679,-7.541,15.035,-20.347,-10.171,-102.92,-46.785
8.331,-3.271,-34.844,8.649,-83.916,-35.66,-7.529,15.038,-20.347,-10.171,-102.925,-46.788
8.331,-3.275,-34.858,8.652,-83.919,-35.663,-7.523,15.042,-20.346,-10.173,-102.939,-46.777
8.331,-3.276,-34.842,8.639,-83.926,-35.676,-7.533,15.045,-20.343,-10.181,-102.936,-46.774
8.332,-3.282,-34.845,8.641,-83.928,-35.677,-7.546,15.045,-20.339,-10.188,-102.934,-46.771
8.325,-3.286,-34.871,8.636,-83.928,-35.666,-7.551,15.052,-20.335,-10.201,-102.927,-46.772
8.319,-3.291,-34.87,8.644,-83.933,-35.654,-7.556,15.057,-20.335,-10.209,-102.924,-46.772
8.315,-3.286,-34.88,8.649,-83.93,-35.617,-7.542,15.06,-20.336,-10.22,-102.919,-46.78
8.309,-3.295,-34.868,8.658,-83.927,-35.614,-7.522,15.063,-20.341,-10.223,-102.921,-46.783
8.284,-3.309,-34.885,8.657,-83.922,-35.597,-7.5,15.071,-20.348,-10.235,-102.909,-46.791
8.285,-3.298,-34.894,8.64,-83.916,-35.62,-7.503,15.081,-20.346,-10.24,-102.902,-46.8
8.279,-3.289,-34.874,8.629,-83.905,-35.647,-7.481,15.089,-20.346,-10.25,-102.904,-46.8
8.277,-3.286,-34.861,8.642,-83.901,-35.647,-7.469,15.094,-20.351,-10.249,-102.91,-46.801
8.279,-3.287,-34.872,8.646,-83.885,-35.662,-7.481,15.099,-20.348,-10.257,-102.894,-46.812
8.28,-3.286,-34.836,8.663,-83.887,-35.646,-7.488,15.099,-20.348,-10.261,-102.899,-46.812
8.278,-3.286,-34.862,8.674,-83.873,-35.651,-7.496,15.099,-20.348,-10.281,-102.902,-46.813
8.271,-3.278,-34.874,8.676,-83.883,-35.658,-7.504,15.095,-20.35,-10.296,-102.898,-46.813
8.262,-3.275,-34.885,8.687,-83.893,-35.647,-7.505,15.096,-20.35,-10.303,-102.889,-46.815
8.246,-3.263,-34.881,8.715,-83.893,-35.656,-7.513,15.095,-20.348,-10.296,-102.895,-46.821
8.224,-3.258,-34.865,8.719,-83.894,-35.648,-7.517,15.094,-20.348,-10.298,-102.893,-46.835
8.217,-3.264,-34.848,8.722,-83.896,-35.643,-7.513,15.097,-20.346,-10.297,-102.896,-46.83
8.219,-3.265,-34.827,8.736,-83.895,-35.668,-7.525,15.096,-20.346,-10.293,-102.891,-46.83
8.224,-3.262,-34.804,8.731,-83.886,-35.672,-7.52,15.097,-20.343,-10.302,-102.885,-46.835
8.226,-3.268,-34.796,8.719,-83.887,-35.694,-7.519,15.099,-20.34,-10.308,-102.884,-46.83
8.232,-3.271,-34.765,8.707,-83.904,-35.688,-7.516,15.099,-20.338,-10.299,-102.885,-46.827
8.223,-3.271,-34.785,8.701,-83.912,-35.695,-7.515,15.099,-20.339,-10.288,-102.893,-46.832
8.224,-3.267,-34.811,8.707,-83.915,-35.724,-7.51,15.099,-20.34,-10.274,-102.896,-46.831
8.23,-3.271,-34.826,8.709,-83.921,-35.669,-7.503,15.103,-20.339,-10.268,-102.9,-46.834
8.233,-3.272,-34.8,8.698,-83.929,-35.674,-7.501,15.104,-20.337,-10.264,-102.904,-46.825
8.241,-3.277,-34.815,8.696,-83.934,-35.669,-7.516,15.106,-20.333,-10.268,-102.904,-46.821
8.244,-3.274,-34.852,8.716,-83.937,-35.678,-7.525,15.105,-20.335,-10.275,-102.908,-46.822
8.244,-3.276,-34.833,8.726,-83.934,-35.68,-7.533,15.102,-20.338,-10.26,-102.906,-46.816
8.241,-3.277,-34.847,8.739,-83.933,-35.631,-7.529,15.1,-20.343,-10.235,-102.911,-46.816
8.241,-3.279,-34.844,8.755,-83.938,-35.599,-7.538,15.1,-20.344,-10.211,-102.913,-46.815
8.245,-3.286,-34.825,8.758,-83.951,-35.58,-7.55,15.097,-20.345,-10.205,-102.912,-46.814
8.247,-3.291,-34.851,8.761,-83.972,-35.581,-7.587,15.087,-20.348,-10.19,-102.925,-46.831
8.248,-3.287,-34.848,8.748,-83.979,-35.562,-7.593,15.088,-20.35,-10.19,-102.921,-46.82
8.256,-3.289,-34.846,8.743,-83.977,-35.571,-7.595,15.085,-20.36,-10.196,-102.929,-46.823
8.258,-3.287,-34.849,8.743,-83.966,-35.573,-7.589,15.083,-20.364,-10.206,-102.92,-46.826
8.257,-3.293,-34.868,8.731,-83.965,-35.593,-7.586,15.082,-20.366,-10.2,-102.929,-46.816
8.256,-3.289,-34.883,8.731,-83.978,-35.603,-7.585,15.084,-20.365,-10.198,-102.931,-46.813
8.257,-3.287,-34.876,8.739,-83.992,-35.618,-7.578,15.083,-20.368,-10.196,-102.926,-46.809
