p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
8.293,-27.368,-34.452,7.78,-74.891,-34.943,-3.915,3.654,-32.678,-9.445,-100.228,-44.762
8.286,-27.366,-34.459,7.776,-74.89,-34.943,-3.903,3.655,-32.677,-9.437,-100.232,-44.765
8.286,-27.371,-34.477,7.761,-74.896,-34.937,-3.913,3.656,-32.68,-9.441,-100.237,-44.768
8.283,-27.36,-34.488,7.745,-74.903,-34.929,-3.918,3.653,-32.68,-9.451,-100.234,-44.767
8.3,-27.36,-34.489,7.753,-74.907,-34.935,-3.923,3.658,-32.677,-9.464,-100.23,-44.769
8.308,-27.366,-34.484,7.769,-74.901,-34.929,-3.911,3.655,-32.674,-9.458,-100.232,-44.764
8.309,-27.366,-34.484,7.774,-74.904,-34.923,-3.911,3.658,-32.672,-9.468,-100.232,-44.759
8.3,-27.37,-34.483,7.767,-74.902,-34.93,-3.916,3.664,-32.667,-9.481,-100.224,-44.758
8.299,-27.372,-34.484,7.748,-74.899,-34.936,-3.915,3.665,-32.667,-9.483,-100.218,-44.757
8.301,-27.377,-34.48,7.749,-74.905,-34.939,-3.923,3.665,-32.668,-9.49,-100.222,-44.758
8.31,-27.38,-34.479,7.744,-74.909,-34.935,-3.918,3.668,-32.67,-9.491,-100.209,-44.76
8.308,-27.384,-34.488,7.746,-74.907,-34.925,-3.923,3.666,-32.673,-9.502,-100.209,-44.758
8.312,-27.396,-34.492,7.754,-74.899,-34.921,-3.926,3.669,-32.675,-9.49,-100.203,-44.764
8.317,-27.412,-34.491,7.752,-74.895,-34.928,-3.922,3.672,-32.679,-9.479,-100.201,-44.765
8.323,-27.411,-34.503,7.747,-74.896,-34.921,-3.924,3.675,-32.679,-9.457,-100.203,-44.756
8.306,-27.425,-34.538,7.753,-74.9,-34.912,-3.919,3.677,-32.679,-9.43,-100.2,-44.755
8.297,-27.445,-34.548,7.723,-74.893,-34.92,-3.928,3.682,-32.679,-9.426,-100.198,-44.753
8.264,-27.447,-34.547,7.724,-74.895,-34.921,-3.926,3.691,-32.676,-9.422,-100.198,-44.748
8.277,-27.442,-34.552,7.737,-74.895,-34.923,-3.944,3.695,-32.672,-9.397,-100.186,-44.743
8.28,-27.434,-34.547,7.753,-74.892,-34.921,-3.95,3.689,-32.668,-9.402,-100.184,-44.745
8.301,-27.443,-34.532,7.763,-74.897,-34.912,-3.96,3.69,-32.669,-9.379,-100.189,-44.741
8.306,-27.442,-34.537,7.748,-74.896,-34.904,-3.966,3.694,-32.667,-9.365,-100.181,-44.748
8.318,-27.452,-34.535,7.741,-74.892,-34.906,-3.963,3.7,-32.665,-9.378,-100.185,-44.739
8.318,-27.449,-34.542,7.755,-74.893,-34.911,-3.956,3.701,-32.664,-9.39,-100.172,-44.737
8.321,-27.439,-34.523,7.759,-74.889,-34.906,-3.948,3.699,-32.664,-9.402,-100.169,-44.726
8.306,-27.422,-34.515,7.752,-74.892,-34.908,-3.94,3.69,-32.664,-9.41,-100.171,-44.723
8.303,-27.413,-34.5,7.735,-74.889,-34.909,-3.929,3.688,-32.663,-9.42,-100.163,-44.727
8.3,-27.412,-34.489,7.695,-74.89,-34.897,-3.932,3.691,-32.662,-9.421,-100.171,-44.723
8.288,-27.41,-34.486,7.692,-74.886,-34.898,-3.932,3.69,-32.66,-9.411,-100.169,-44.726
8.29,-27.411,-34.483,7.689,-74.88,-34.908,-3.931,3.684,-32.663,-9.404,-100.162,-44.733
8.279,-27.412,-34.485,7.69,-74.865,-34.916,-3.92,3.676,-32.663,-9.403,-100.17,-44.732
8.267,-27.404,-34.498,7.688,-74.861,-34.927,-3.913,3.677,-32.665,-9.401,-100.177,-44.735
8.253,-27.398,-34.502,7.717,-74.852,-34.93,-3.915,3.682,-32.663,-9.407,-100.184,-44.735
8.238,-27.381,-34.51,7.721,-74.856,-34.92,-3.907,3.67,-32.666,-9.404,-100.185,-44.736
8.21,-27.389,-34.5,7.714,-74.86,-34.918,-3.905,3.667,-32.669,-9.406,-100.179,-44.746
8.217,-27.381,-34.501,7.71,-74.863,-34.915,-3.906,3.668,-32.67,-9.405,-100.185,-44.743
8.222,-27.379,-34.506,7.711,-74.862,-34.915,-3.912,3.673,-32.668,-9.407,-100.189,-44.744
8.218,-27.379,-34.508,7.704,-74.857,-34.918,-3.902,3.674,-32.667,-9.418,-100.19,-44.742
8.192,-27.374,-34.519,7.726,-74.858,-34.913,-3.894,3.665,-32.666,-9.424,-100.182,-44.745
8.185,-27.383,-34.522,7.743,-74.855,-34.904,-3.9,3.668,-32.666,-9.417,-100.177,-44.737
8.18,-27.384,-34.516,7.744,-74.854,-34.908,-3.879,3.667,-32.663,-9.415,-100.17,-44.739
