p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
8.488,-16.407,-33.768,8.039,-85.634,-34.978,-5.567,0.928,-25.636,-6.905,-111.577,-37.764
8.47,-16.404,-33.764,8.042,-85.627,-34.987,-5.557,0.925,-25.638,-6.879,-111.567,-37.758
8.451,-16.399,-33.78,8.047,-85.623,-34.994,-5.535,0.929,-25.641,-6.834,-111.586,-37.756
8.435,-16.396,-33.796,8.044,-85.626,-34.986,-5.533,0.931,-25.642,-6.831,-111.575,-37.776
8.419,-16.392,-33.8,8.056,-85.628,-34.986,-5.511,0.937,-25.648,-6.757,-111.582,-37.785
8.414,-16.392,-33.801,8.085,-85.633,-34.989,-5.5,0.939,-25.654,-6.773,-111.58,-37.805
8.397,-16.387,-33.802,8.078,-85.631,-35.002,-5.5,0.94,-25.659,-6.8,-111.575,-37.808
8.364,-16.394,-33.802,8.081,-85.632,-34.994,-5.469,0.943,-25.659,-6.777,-111.585,-37.804
8.308,-16.389,-33.813,8.079,-85.628,-34.997,-5.47,0.935,-25.657,-6.77,-111.57,-37.803
8.214,-16.379,-33.834,8.09,-85.625,-34.991,-5.467,0.931,-25.658,-6.809,-111.566,-37.819
8.12,-16.359,-33.862,8.104,-85.614,-35.002,-5.474,0.932,-25.655,-6.875,-111.556,-37.824
8.063,-16.349,-33.886,8.13,-85.615,-34.999,-5.49,0.932,-25.653,-6.847,-111.556,-37.835
8.018,-16.353,-33.901,8.128,-85.612,-35.003,-5.507,0.933,-25.652,-6.853,-111.543,-37.828
7.941,-16.341,-33.905,8.129,-85.613,-35.002,-5.513,0.933,-25.651,-6.893,-111.503,-37.852
7.944,-16.347,-33.892,8.134,-85.607,-35,-5.512,0.931,-25.651,-6.912,-111.497,-37.862
7.946,-16.347,-33.908,8.129,-85.617,-34.992,-5.528,0.928,-25.648,-6.954,-111.488,-37.873
7.919,-16.354,-33.912,8.124,-85.617,-35.007,-5.571,0.928,-25.642,-6.914,-111.487,-37.866
7.937,-16.364,-33.9,8.112,-85.624,-35.004,-5.595,0.926,-25.638,-6.883,-111.473,-37.869
7.951,-16.37,-33.898,8.121,-85.626,-34.988,-5.621,0.928,-25.633,-6.898,-111.465,-37.883
7.964,-16.366,-33.893,8.133,-85.633,-34.981,-5.603,0.931,-25.636,-6.932,-111.442,-37.89
7.971,-16.369,-33.896,8.133,-85.648,-34.977,-5.592,0.932,-25.639,-6.896,-111.471,-37.873
7.98,-16.369,-33.901,8.13,-85.655,-34.973,-5.579,0.936,-25.644,-6.873,-111.473,-37.875
7.999,-16.361,-33.906,8.12,-85.668,-34.977,-5.575,0.938,-25.648,-6.892,-111.448,-37.889
8.012,-16.371,-33.902,8.115,-85.671,-34.979,-5.572,0.941,-25.652,-6.911,-111.458,-37.886
8.04,-16.377,-33.891,8.107,-85.673,-34.978,-5.569,0.943,-25.655,-6.938,-111.426,-37.891
8.062,-16.383,-33.872,8.12,-85.67,-34.97,-5.576,0.943,-25.658,-6.951,-111.415,-37.899
8.096,-16.396,-33.86,8.128,-85.673,-34.967,-5.576,0.94,-25.661,-6.918,-111.433,-37.898
8.177,-16.408,-33.84,8.126,-85.666,-34.976,-5.567,0.94,-25.663,-6.951,-111.406,-37.898
8.24,-16.401,-33.83,8.112,-85.666,-34.986,-5.562,0.941,-25.666,-6.954,-111.386,-37.911
8.314,-16.379,-33.816,8.111,-85.672,-34.98,-5.554,0.944,-25.67,-6.913,-111.383,-37.913
8.397,-16.395,-33.779,8.116,-85.671,-34.975,-5.545,0.945,-25.673,-6.854,-111.387,-37.908
8.405,-16.403,-33.757,8.112,-85.674,-34.971,-5.538,0.946,-25.675,-6.84,-111.366,-37.935
8.446,-16.397,-33.728,8.103,-85.666,-34.982,-5.547,0.945,-25.673,-6.852,-111.365,-37.946
8.497,-16.385,-33.711,8.11,-85.665,-34.977,-5.545,0.946,-25.671,-6.807,-111.378,-37.942
8.494,-16.388,-33.719,8.106,-85.667,-34.965,-5.555,0.946,-25.669,-6.82,-111.368,-37.953
8.505,-16.405,-33.699,8.098,-85.664,-34.958,-5.573,0.945,-25.666,-6.849,-111.366,-37.956
8.52,-16.437,-33.672,8.103,-85.663,-34.953,-5.578,0.943,-25.664,-6.883,-111.374,-37.949
8.516,-16.451,-33.67,8.101,-85.648,-34.951,-5.574,0.944,-25.662,-6.884,-111.35,-37.962
8.498,-16.446,-33.673,8.097,-85.649,-34.939,-5.586,0.941,-25.66,-6.849,-111.355,-37.964
8.481,-16.457,-33.674,8.089,-85.654,-34.935,-5.599,0.939,-25.659,-6.849,-111.359,-37.974
