p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
10.038,-16.024,-35.864,9.963,-75.965,-36.436,-6.966,4.134,-28.516,-7.575,-97.24,-54.722
10.039,-16.025,-35.859,9.951,-75.956,-36.444,-6.964,4.133,-28.52,-7.577,-97.237,-54.716
10.031,-16.021,-35.847,9.93,-75.955,-36.452,-6.961,4.133,-28.521,-7.579,-97.233,-54.71
10.018,-16.016,-35.848,9.888,-75.953,-36.475,-6.948,4.127,-28.524,-7.579,-97.234,-54.704
10.019,-16.009,-35.843,9.865,-75.937,-36.475,-6.938,4.121,-28.523,-7.582,-97.233,-54.699
10.032,-16.01,-35.841,9.863,-75.917,-36.482,-6.936,4.119,-28.521,-7.583,-97.235,-54.694
10.039,-16.02,-35.839,9.839,-75.893,-36.483,-6.933,4.122,-28.52,-7.58,-97.228,-54.691
10.05,-16.021,-35.841,9.817,-75.882,-36.512,-6.932,4.123,-28.525,-7.578,-97.223,-54.686
10.057,-16.021,-35.834,9.82,-75.884,-36.539,-6.932,4.126,-28.525,-7.588,-97.218,-54.687
10.073,-16.035,-35.83,9.818,-75.871,-36.544,-6.92,4.127,-28.526,-7.597,-97.212,-54.688
10.096,-16.047,-35.831,9.805,-75.842,-36.538,-6.903,4.125,-28.523,-7.605,-97.208,-54.687
10.111,-16.064,-35.837,9.783,-75.793,-36.551,-6.894,4.13,-28.523,-7.611,-97.205,-54.685
10.111,-16.059,-35.844,9.734,-75.757,-36.576,-6.888,4.128,-28.529,-7.611,-97.2,-54.68
10.119,-16.061,-35.837,9.728,-75.777,-36.578,-6.894,4.125,-28.527,-7.615,-97.195,-54.678
10.154,-16.063,-35.84,9.712,-75.779,-36.604,-6.893,4.12,-28.527,-7.619,-97.193,-54.677
10.182,-16.079,-35.825,9.704,-75.781,-36.616,-6.891,4.124,-28.527,-7.619,-97.192,-54.673
10.189,-16.081,-35.832,9.693,-75.784,-36.598,-6.896,4.123,-28.527,-7.619,-97.192,-54.668
10.188,-16.087,-35.83,9.686,-75.758,-36.619,-6.896,4.123,-28.528,-7.616,-97.195,-54.663
10.201,-16.101,-35.819,9.7,-75.748,-36.611,-6.899,4.12,-28.529,-7.617,-97.195,-54.66
10.205,-16.1,-35.806,9.709,-75.748,-36.61,-6.892,4.116,-28.533,-7.618,-97.198,-54.656
10.195,-16.097,-35.805,9.705,-75.74,-36.621,-6.893,4.113,-28.531,-7.619,-97.2,-54.655
10.181,-16.101,-35.803,9.694,-75.734,-36.612,-6.889,4.114,-28.53,-7.618,-97.195,-54.65
10.188,-16.1,-35.804,9.7,-75.729,-36.615,-6.896,4.115,-28.531,-7.621,-97.194,-54.649
10.182,-16.086,-35.803,9.687,-75.722,-36.64,-6.906,4.118,-28.528,-7.612,-97.194,-54.638
10.181,-16.082,-35.805,9.653,-75.725,-36.649,-6.906,4.123,-28.528,-7.604,-97.19,-54.625
10.191,-16.074,-35.802,9.651,-75.722,-36.653,-6.913,4.119,-28.527,-7.598,-97.19,-54.616
10.188,-16.073,-35.795,9.645,-75.688,-36.648,-6.932,4.12,-28.524,-7.593,-97.187,-54.607
10.185,-16.069,-35.792,9.632,-75.664,-36.626,-6.94,4.119,-28.522,-7.589,-97.183,-54.6
10.178,-16.055,-35.794,9.634,-75.667,-36.633,-6.975,4.114,-28.52,-7.588,-97.179,-54.598
10.167,-16.05,-35.796,9.604,-75.632,-36.634,-6.997,4.114,-28.515,-7.585,-97.179,-54.595
10.166,-16.048,-35.798,9.584,-75.643,-36.634,-6.988,4.109,-28.513,-7.585,-97.183,-54.592
10.149,-16.034,-35.799,9.577,-75.648,-36.63,-6.995,4.106,-28.507,-7.59,-97.182,-54.59
10.128,-16.017,-35.797,9.587,-75.653,-36.649,-6.998,4.105,-28.511,-7.588,-97.181,-54.588
10.138,-16.018,-35.802,9.583,-75.653,-36.65,-6.997,4.103,-28.512,-7.587,-97.182,-54.586
10.141,-16.025,-35.802,9.57,-75.67,-36.654,-7.002,4.106,-28.512,-7.584,-97.185,-54.585
10.116,-15.996,-35.812,9.554,-75.671,-36.664,-6.994,4.109,-28.51,-7.583,-97.183,-54.583
10.113,-15.988,-35.812,9.553,-75.665,-36.658,-6.989,4.106,-28.509,-7.581,-97.181,-54.583
10.12,-15.986,-35.827,9.54,-75.668,-36.67,-6.991,4.105,-28.509,-7.579,-97.18,-54.581
10.116,-15.987,-35.829,9.527,-75.674,-36.676,-6.992,4.103,-28.513,-7.583,-97.179,-54.583
10.122,-15.977,-35.825,9.507,-75.667,-36.678,-6.992,4.102,-28.52,-7.585,-97.179,-54.584
10.12,-15.979,-35.829,9.511,-75.67,-36.686,-6.979,4.104,-28.521,-7.586,-97.179,-54.587
10.12,-15.983,-35.834,9.524,-75.656,-36.686,-6.973,4.105,-28.522,-7.587,-97.179,-54.588
10.128,-15.99,-35.836,9.525,-75.662,-36.69,-6.961,4.105,-28.525,-7.587,-97.179,-54.588
10.133,-15.998,-35.837,9.502,-75.671,-36.696,-6.964,4.108,-28.528,-7.588,-97.18,-54.589
10.14,-15.993,-35.841,9.497,-75.664,-36.692,-6.959,4.107,-28.534,-7.59,-97.18,-54.59
10.143,-15.995,-35.844,9.502,-75.652,-36.705,-6.95,4.112,-28.533,-7.592,-97.176,-54.593
10.149,-15.995,-35.845,9.498,-75.647,-36.715,-6.942,4.119,-28.536,-7.591,-97.175,-54.593
10.16,-15.992,-35.848,9.488,-75.643,-36.708,-6.928,4.115,-28.54,-7.59,-97.173,-54.593
10.165,-15.991,-35.857,9.479,-75.64,-36.714,-6.932,4.112,-28.537,-7.591,-97.17,-54.594
10.183,-16,-35.856,9.48,-75.636,-36.708,-6.934,4.112,-28.539,-7.591,-97.167,-54.593
10.209,-16.002,-35.861,9.478,-75.627,-36.708,-6.94,4.116,-28.539,-7.592,-97.163,-54.594
10.232,-16,-35.87,9.497,-75.615,-36.691,-6.945,4.117,-28.533,-7.589,-97.161,-54.594
10.259,-16.005,-35.877,9.5,-75.617,-36.688,-6.931,4.118,-28.529,-7.588,-97.157,-54.594
10.298,-16.033,-35.873,9.494,-75.573,-36.701,-6.933,4.118,-28.529,-7.584,-97.147,-54.59
10.289,-16.031,-35.871,9.473,-75.545,-36.699,-6.935,4.117,-28.529,-7.575,-97.141,-54.581
10.294,-16.041,-35.864,9.446,-75.524,-36.708,-6.937,4.12,-28.528,-7.567,-97.137,-54.575
10.291,-16.043,-35.863,9.426,-75.505,-36.722,-6.933,4.117,-28.527,-7.559,-97.137,-54.57
10.309,-16.052,-35.867,9.416,-75.513,-36.722,-6.939,4.12,-28.522,-7.557,-97.129,-54.568
10.31,-16.048,-35.876,9.409,-75.523,-36.719,-6.938,4.115,-28.526,-7.552,-97.131,-54.565
10.304,-16.045,-35.874,9.393,-75.525,-36.719,-6.939,4.113,-28.527,-7.552,-97.132,-54.565
10.297,-16.054,-35.871,9.373,-75.525,-36.714,-6.941,4.11,-28.528,-7.553,-97.127,-54.564
10.292,-16.056,-35.873,9.366,-75.522,-36.72,-6.935,4.103,-28.529,-7.555,-97.129,-54.564
10.284,-16.048,-35.875,9.365,-75.518,-36.726,-6.934,4.104,-28.525,-7.555,-97.125,-54.563
10.276,-16.037,-35.874,9.372,-75.509,-36.721,-6.931,4.106,-28.524,-7.554,-97.118,-54.562
10.265,-16.029,-35.871,9.369,-75.501,-36.718,-6.936,4.106,-28.525,-7.549,-97.118,-54.558
10.231,-16.01,-35.871,9.359,-75.5,-36.715,-6.942,4.107,-28.524,-7.551,-97.115,-54.557
10.212,-16.006,-35.866,9.358,-75.498,-36.716,-6.944,4.106,-28.522,-7.548,-97.115,-54.555
10.192,-15.991,-35.857,9.353,-75.502,-36.714,-6.952,4.103,-28.517,-7.549,-97.108,-54.554
10.162,-15.982,-35.847,9.364,-75.505,-36.716,-6.949,4.101,-28.517,-7.549,-97.094,-54.551
10.142,-15.969,-35.844,9.363,-75.498,-36.725,-6.964,4.098,-28.517,-7.562,-97.091,-54.553
10.139,-15.971,-35.839,9.356,-75.488,-36.744,-6.963,4.103,-28.518,-7.568,-97.083,-54.552
10.117,-15.964,-35.849,9.355,-75.506,-36.751,-6.969,4.105,-28.518,-7.575,-97.071,-54.552
10.075,-15.947,-35.862,9.316,-75.529,-36.787,-6.963,4.104,-28.519,-7.58,-97.065,-54.55
