p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
8.82,-2.682,-34.867,8.756,-88.538,-34.593,-7.484,13.003,-21.001,-9.539,-100.288,-51.615
8.819,-2.683,-34.884,8.761,-88.535,-34.581,-7.487,13.002,-21.003,-9.532,-100.281,-51.613
8.825,-2.687,-34.885,8.77,-88.528,-34.568,-7.495,12.998,-21.004,-9.534,-100.269,-51.618
8.826,-2.692,-34.887,8.784,-88.529,-34.568,-7.492,12.998,-21.005,-9.539,-100.259,-51.621
8.832,-2.694,-34.88,8.802,-88.523,-34.594,-7.504,12.997,-21.004,-9.545,-100.256,-51.622
8.831,-2.693,-34.875,8.831,-88.517,-34.602,-7.496,12.993,-21.006,-9.539,-100.248,-51.616
8.837,-2.698,-34.877,8.838,-88.507,-34.569,-7.504,12.99,-21.005,-9.538,-100.245,-51.612
8.847,-2.701,-34.905,8.837,-88.513,-34.567,-7.497,12.991,-21.002,-9.546,-100.246,-51.615
8.855,-2.7,-34.894,8.83,-88.524,-34.57,-7.5,12.993,-21,-9.544,-100.247,-51.618
8.858,-2.704,-34.881,8.816,-88.533,-34.571,-7.493,12.99,-21.001,-9.546,-100.249,-51.62
8.856,-2.704,-34.86,8.829,-88.54,-34.585,-7.493,12.989,-20.999,-9.552,-100.244,-51.622
8.855,-2.708,-34.896,8.827,-88.538,-34.581,-7.497,12.988,-20.997,-9.551,-100.241,-51.62
8.857,-2.708,-34.895,8.83,-88.534,-34.557,-7.503,12.99,-20.992,-9.55,-100.233,-51.617
8.865,-2.708,-34.905,8.838,-88.534,-34.506,-7.509,12.99,-20.988,-9.547,-100.236,-51.618
8.871,-2.706,-34.91,8.84,-88.534,-34.534,-7.498,12.99,-20.988,-9.547,-100.232,-51.618
8.88,-2.707,-34.905,8.869,-88.532,-34.525,-7.487,12.989,-20.989,-9.554,-100.227,-51.616
8.909,-2.717,-34.944,8.882,-88.532,-34.504,-7.49,12.987,-20.987,-9.553,-100.226,-51.612
8.906,-2.723,-34.933,8.889,-88.534,-34.492,-7.497,12.988,-20.983,-9.56,-100.216,-51.613
8.903,-2.717,-34.913,8.91,-88.549,-34.489,-7.502,12.989,-20.982,-9.555,-100.214,-51.611
8.903,-2.719,-34.891,8.917,-88.555,-34.47,-7.496,12.991,-20.984,-9.554,-100.207,-51.604
