p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
2.9,-24.886,-16.803,5.321,-79.925,-34.806,-8.158,1.375,-29.271,-9.211,-94.991,-45.463
2.938,-24.878,-16.905,5.313,-79.927,-34.794,-8.139,1.365,-29.28,-9.21,-94.999,-45.463
2.957,-24.902,-17.011,5.293,-79.929,-34.806,-8.142,1.376,-29.277,-9.216,-94.998,-45.458
3.021,-24.903,-17.129,5.288,-79.936,-34.803,-8.154,1.374,-29.274,-9.23,-94.993,-45.458
3.085,-24.926,-17.198,5.301,-79.924,-34.82,-8.131,1.369,-29.28,-9.238,-94.989,-45.456
3.145,-24.92,-17.322,5.31,-79.93,-34.825,-8.133,1.365,-29.278,-9.239,-94.996,-45.456
3.162,-24.927,-17.416,5.32,-79.937,-34.819,-8.142,1.362,-29.274,-9.25,-94.998,-45.458
3.25,-24.899,-17.537,5.321,-79.94,-34.83,-8.144,1.356,-29.276,-9.26,-95.006,-45.453
3.254,-24.914,-17.67,5.308,-79.95,-34.836,-8.14,1.348,-29.282,-9.251,-95.007,-45.459
3.31,-24.908,-17.81,5.299,-79.957,-34.829,-8.153,1.344,-29.282,-9.245,-95.011,-45.465
3.442,-24.907,-17.926,5.292,-79.951,-34.834,-8.157,1.345,-29.282,-9.255,-95.011,-45.466
3.47,-24.914,-18.068,5.291,-79.944,-34.83,-8.143,1.345,-29.288,-9.269,-95.003,-45.464
3.499,-24.916,-18.204,5.291,-79.948,-34.833,-8.138,1.35,-29.292,-9.294,-95.013,-45.455
3.562,-24.916,-18.368,5.292,-79.943,-34.826,-8.146,1.352,-29.293,-9.306,-95.008,-45.447
3.591,-24.9,-18.527,5.283,-79.93,-34.838,-8.131,1.358,-29.297,-9.305,-95.004,-45.445
3.64,-24.898,-18.683,5.3,-79.932,-34.831,-8.124,1.356,-29.301,-9.307,-94.994,-45.449
3.691,-24.897,-18.832,5.303,-79.927,-34.837,-8.132,1.354,-29.298,-9.303,-95.002,-45.448
3.689,-24.874,-18.994,5.296,-79.92,-34.848,-8.126,1.353,-29.299,-9.296,-95.007,-45.455
3.748,-24.891,-19.143,5.316,-79.92,-34.838,-8.109,1.357,-29.308,-9.283,-95.014,-45.454
3.846,-24.871,-19.3,5.321,-79.918,-34.835,-8.114,1.359,-29.311,-9.286,-95.015,-45.452
3.881,-24.866,-19.448,5.312,-79.922,-34.843,-8.141,1.355,-29.31,-9.28,-95.019,-45.45
3.917,-24.873,-19.604,5.327,-79.928,-34.844,-8.14,1.348,-29.315,-9.274,-95.021,-45.452
3.952,-24.878,-19.77,5.341,-79.928,-34.851,-8.141,1.347,-29.317,-9.272,-95.024,-45.449
3.987,-24.897,-19.924,5.343,-79.932,-34.844,-8.16,1.347,-29.317,-9.276,-95.023,-45.447
4.055,-24.897,-20.062,5.344,-79.924,-34.85,-8.186,1.348,-29.313,-9.271,-95.031,-45.443
4.152,-24.897,-20.232,5.345,-79.917,-34.854,-8.187,1.351,-29.319,-9.262,-95.035,-45.44
