p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
8.732,-12.593,-34.685,8.76,-92.715,-35.186,-7.409,5.189,-31.414,-10.477,-100.947,-49.858
8.735,-12.6,-34.695,8.789,-92.714,-35.174,-7.387,5.189,-31.417,-10.475,-100.951,-49.864
8.729,-12.592,-34.701,8.793,-92.718,-35.166,-7.383,5.198,-31.418,-10.468,-100.948,-49.859
8.734,-12.601,-34.702,8.805,-92.72,-35.155,-7.36,5.2,-31.421,-10.466,-100.949,-49.862
8.741,-12.613,-34.706,8.804,-92.73,-35.166,-7.345,5.204,-31.427,-10.468,-100.948,-49.87
8.734,-12.62,-34.707,8.781,-92.754,-35.163,-7.335,5.195,-31.428,-10.469,-100.949,-49.871
8.729,-12.618,-34.707,8.772,-92.764,-35.163,-7.348,5.2,-31.425,-10.467,-100.946,-49.876
8.736,-12.624,-34.714,8.771,-92.77,-35.168,-7.347,5.195,-31.428,-10.46,-100.951,-49.885
8.742,-12.624,-34.726,8.743,-92.773,-35.161,-7.34,5.194,-31.43,-10.449,-100.953,-49.886
8.746,-12.617,-34.726,8.728,-92.758,-35.166,-7.331,5.192,-31.434,-10.463,-100.944,-49.897
8.75,-12.624,-34.728,8.723,-92.763,-35.173,-7.35,5.192,-31.439,-10.48,-100.944,-49.913
8.74,-12.621,-34.732,8.686,-92.775,-35.185,-7.323,5.19,-31.441,-10.499,-100.936,-49.922
8.74,-12.615,-34.737,8.646,-92.811,-35.203,-7.325,5.193,-31.44,-10.513,-100.944,-49.931
8.748,-12.621,-34.729,8.583,-92.87,-35.201,-7.328,5.185,-31.441,-10.518,-100.937,-49.938
8.752,-12.627,-34.726,8.613,-92.89,-35.178,-7.338,5.185,-31.444,-10.528,-100.945,-49.949
8.751,-12.634,-34.731,8.626,-92.879,-35.168,-7.328,5.183,-31.449,-10.524,-100.939,-49.952
8.75,-12.643,-34.737,8.623,-92.875,-35.161,-7.326,5.177,-31.454,-10.527,-100.938,-49.964
8.726,-12.656,-34.747,8.621,-92.863,-35.15,-7.318,5.167,-31.466,-10.521,-100.947,-49.966
8.721,-12.657,-34.757,8.605,-92.862,-35.154,-7.317,5.164,-31.475,-10.523,-100.954,-49.969
8.725,-12.651,-34.769,8.587,-92.867,-35.145,-7.322,5.159,-31.477,-10.516,-100.953,-49.966
8.711,-12.661,-34.779,8.58,-92.881,-35.146,-7.32,5.146,-31.486,-10.511,-100.945,-49.969
8.686,-12.674,-34.791,8.581,-92.904,-35.138,-7.331,5.136,-31.503,-10.513,-100.954,-49.972
8.661,-12.676,-34.798,8.585,-92.914,-35.14,-7.323,5.117,-31.516,-10.518,-100.958,-49.981
8.651,-12.691,-34.804,8.597,-92.933,-35.135,-7.322,5.116,-31.52,-10.517,-100.963,-49.984
8.671,-12.696,-34.811,8.588,-92.946,-35.12,-7.317,5.103,-31.527,-10.506,-100.966,-49.974
8.667,-12.692,-34.806,8.567,-92.961,-35.105,-7.318,5.101,-31.537,-10.502,-100.964,-49.972
8.659,-12.701,-34.812,8.582,-92.986,-35.077,-7.346,5.109,-31.542,-10.498,-100.965,-49.973
8.638,-12.716,-34.811,8.558,-92.996,-35.098,-7.344,5.117,-31.543,-10.488,-100.968,-49.97
8.623,-12.717,-34.817,8.57,-93,-35.092,-7.331,5.107,-31.55,-10.481,-100.966,-49.969
8.624,-12.739,-34.817,8.571,-92.997,-35.099,-7.345,5.108,-31.547,-10.473,-100.964,-49.968
8.628,-12.757,-34.812,8.579,-93.025,-35.087,-7.364,5.094,-31.548,-10.474,-100.968,-49.968
8.626,-12.776,-34.809,8.577,-93.05,-35.069,-7.374,5.091,-31.552,-10.473,-100.964,-49.968
8.6,-12.808,-34.823,8.573,-93.051,-35.072,-7.39,5.088,-31.556,-10.466,-100.965,-49.972
8.593,-12.793,-34.842,8.546,-93.058,-35.082,-7.407,5.07,-31.555,-10.464,-100.961,-49.972
8.601,-12.786,-34.858,8.54,-93.05,-35.079,-7.387,5.065,-31.554,-10.453,-100.958,-49.975
8.592,-12.793,-34.868,8.536,-93.058,-35.074,-7.39,5.068,-31.555,-10.446,-100.956,-49.979
8.603,-12.799,-34.874,8.512,-93.062,-35.085,-7.39,5.064,-31.556,-10.446,-100.962,-49.987
8.599,-12.811,-34.882,8.506,-93.093,-35.086,-7.386,5.07,-31.558,-10.447,-100.969,-49.992
8.593,-12.825,-34.879,8.494,-93.09,-35.092,-7.377,5.071,-31.56,-10.45,-100.968,-49.995
8.574,-12.835,-34.887,8.478,-93.093,-35.085,-7.377,5.069,-31.564,-10.453,-100.97,-50
8.581,-12.841,-34.88,8.464,-93.128,-35.076,-7.375,5.066,-31.564,-10.461,-100.965,-50.004
8.568,-12.833,-34.884,8.475,-93.133,-35.081,-7.369,5.06,-31.566,-10.464,-100.97,-50.007
8.553,-12.828,-34.892,8.468,-93.17,-35.078,-7.378,5.045,-31.574,-10.474,-100.967,-50.018
8.528,-12.829,-34.899,8.463,-93.184,-35.06,-7.386,5.041,-31.577,-10.473,-100.969,-50.03
8.513,-12.83,-34.897,8.411,-93.185,-35.069,-7.389,5.027,-31.58,-10.483,-100.967,-50.034
8.494,-12.837,-34.896,8.41,-93.187,-35.064,-7.404,5.022,-31.58,-10.494,-100.976,-50.039
8.496,-12.846,-34.901,8.399,-93.185,-35.066,-7.384,5.008,-31.581,-10.505,-100.974,-50.043
8.492,-12.855,-34.915,8.41,-93.192,-35.049,-7.353,4.997,-31.59,-10.514,-100.971,-50.047
8.499,-12.844,-34.93,8.432,-93.206,-35.04,-7.343,4.998,-31.592,-10.532,-100.97,-50.059
8.48,-12.821,-34.953,8.441,-93.209,-35.035,-7.303,4.99,-31.595,-10.527,-100.968,-50.073
8.481,-12.81,-34.966,8.455,-93.215,-35.025,-7.314,4.981,-31.601,-10.522,-100.979,-50.076
8.467,-12.802,-34.97,8.451,-93.215,-35.017,-7.315,4.982,-31.608,-10.521,-100.982,-50.085
8.454,-12.806,-34.976,8.471,-93.227,-35.008,-7.315,4.975,-31.617,-10.515,-100.976,-50.093
8.454,-12.804,-34.989,8.471,-93.238,-35.004,-7.331,4.972,-31.626,-10.507,-100.971,-50.095
8.448,-12.823,-34.996,8.462,-93.23,-35.007,-7.337,4.974,-31.626,-10.502,-100.971,-50.092
8.445,-12.825,-34.999,8.451,-93.252,-34.995,-7.329,4.977,-31.625,-10.496,-100.977,-50.087
8.417,-12.816,-35.004,8.435,-93.249,-35.006,-7.328,4.982,-31.626,-10.489,-100.975,-50.083
8.391,-12.82,-35.008,8.455,-93.273,-34.986,-7.335,4.988,-31.63,-10.487,-100.974,-50.083
8.377,-12.809,-35.011,8.458,-93.296,-34.989,-7.351,4.991,-31.631,-10.487,-100.974,-50.082
8.362,-12.809,-35.014,8.453,-93.291,-34.996,-7.349,4.996,-31.628,-10.479,-100.975,-50.08
8.357,-12.827,-35.025,8.442,-93.295,-34.998,-7.361,5.004,-31.631,-10.479,-100.973,-50.08
8.363,-12.845,-35.026,8.441,-93.293,-35.004,-7.398,5.011,-31.638,-10.477,-100.973,-50.083
8.363,-12.845,-35.039,8.438,-93.293,-34.998,-7.418,5.013,-31.651,-10.476,-100.976,-50.083
8.371,-12.862,-35.037,8.449,-93.294,-34.993,-7.406,5.011,-31.659,-10.473,-100.983,-50.084
8.377,-12.855,-35.047,8.451,-93.3,-35.006,-7.394,5.017,-31.667,-10.474,-100.979,-50.088
8.384,-12.854,-35.051,8.445,-93.296,-35.009,-7.388,5.015,-31.669,-10.468,-100.984,-50.091
8.383,-12.853,-35.069,8.44,-93.296,-35.011,-7.384,5.028,-31.672,-10.462,-100.981,-50.096
8.361,-12.852,-35.071,8.44,-93.298,-35.012,-7.387,5.022,-31.68,-10.463,-100.978,-50.1
8.371,-12.871,-35.071,8.431,-93.299,-35.015,-7.388,5.021,-31.694,-10.458,-100.978,-50.105
8.374,-12.878,-35.075,8.42,-93.299,-35.021,-7.39,5.011,-31.703,-10.466,-100.98,-50.111
8.388,-12.877,-35.076,8.389,-93.301,-35.039,-7.393,5.008,-31.714,-10.471,-100.979,-50.112
8.391,-12.88,-35.073,8.362,-93.316,-35.044,-7.404,5.004,-31.731,-10.478,-100.979,-50.112
8.394,-12.884,-35.081,8.35,-93.312,-35.057,-7.432,5.009,-31.743,-10.483,-100.98,-50.115
8.375,-12.882,-35.08,8.354,-93.315,-35.057,-7.44,5.004,-31.749,-10.488,-100.983,-50.117
8.375,-12.87,-35.083,8.366,-93.322,-35.046,-7.432,4.996,-31.755,-10.489,-100.984,-50.128
8.375,-12.871,-35.085,8.342,-93.29,-35.06,-7.435,5.014,-31.76,-10.492,-100.987,-50.133
8.376,-12.871,-35.083,8.337,-93.266,-35.063,-7.424,5.009,-31.772,-10.497,-100.982,-50.132
8.374,-12.873,-35.079,8.322,-93.261,-35.066,-7.426,5.01,-31.785,-10.505,-100.984,-50.138
8.369,-12.879,-35.076,8.333,-93.249,-35.079,-7.46,5.02,-31.798,-10.502,-100.983,-50.139
8.364,-12.88,-35.075,8.336,-93.254,-35.077,-7.488,5.008,-31.811,-10.499,-100.98,-50.144
8.367,-12.883,-35.073,8.328,-93.234,-35.104,-7.464,5.01,-31.806,-10.5,-100.98,-50.143
8.368,-12.893,-35.074,8.309,-93.209,-35.107,-7.489,5.014,-31.811,-10.498,-100.986,-50.139
8.374,-12.903,-35.066,8.322,-93.196,-35.118,-7.476,5.014,-31.817,-10.505,-100.987,-50.142
8.367,-12.913,-35.065,8.321,-93.169,-35.12,-7.467,5.014,-31.819,-10.505,-100.989,-50.137
8.38,-12.917,-35.053,8.365,-93.145,-35.127,-7.454,5.012,-31.822,-10.498,-100.994,-50.131
8.388,-12.914,-35.043,8.4,-93.117,-35.153,-7.444,5.019,-31.829,-10.493,-100.991,-50.126
8.387,-12.911,-35.038,8.432,-93.084,-35.165,-7.451,5.017,-31.837,-10.488,-100.994,-50.118
8.367,-12.934,-35.029,8.389,-93.058,-35.191,-7.445,5.008,-31.85,-10.484,-101.003,-50.108
8.36,-12.948,-35.007,8.354,-92.999,-35.239,-7.432,5.003,-31.86,-10.478,-101.008,-50.096
