p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
7.888,-13.982,-35,7.98,-85.185,-35.221,-7.121,4.261,-35.158,-2.962,-102.264,-44.692
7.887,-13.984,-34.998,7.969,-85.194,-35.231,-7.116,4.256,-35.156,-2.956,-102.26,-44.696
7.887,-13.987,-35.001,7.961,-85.213,-35.228,-7.123,4.254,-35.161,-2.949,-102.257,-44.705
7.904,-13.992,-34.991,7.974,-85.206,-35.237,-7.12,4.262,-35.161,-2.962,-102.258,-44.715
7.894,-13.988,-34.989,7.965,-85.203,-35.246,-7.119,4.264,-35.167,-2.975,-102.265,-44.715
7.889,-13.987,-34.989,7.97,-85.209,-35.253,-7.102,4.265,-35.167,-2.993,-102.271,-44.727
7.883,-13.997,-34.986,7.966,-85.228,-35.249,-7.091,4.254,-35.166,-3.008,-102.288,-44.751
7.897,-13.997,-34.983,7.977,-85.213,-35.242,-7.093,4.249,-35.163,-3.014,-102.288,-44.759
7.9,-13.998,-34.988,7.963,-85.204,-35.252,-7.108,4.244,-35.164,-2.994,-102.296,-44.749
7.899,-14.007,-34.984,7.969,-85.193,-35.243,-7.104,4.238,-35.166,-2.976,-102.294,-44.747
7.896,-14.01,-35.002,7.967,-85.201,-35.247,-7.121,4.234,-35.161,-2.966,-102.294,-44.739
7.891,-14.016,-34.998,7.966,-85.207,-35.256,-7.109,4.232,-35.159,-2.943,-102.302,-44.726
7.889,-14.011,-35.002,7.965,-85.219,-35.255,-7.113,4.234,-35.152,-2.938,-102.31,-44.727
7.89,-14.021,-35.008,7.959,-85.217,-35.255,-7.126,4.235,-35.15,-2.94,-102.305,-44.726
7.894,-14.02,-35.011,7.943,-85.237,-35.253,-7.119,4.233,-35.152,-2.945,-102.306,-44.72
7.892,-14.016,-35.021,7.951,-85.232,-35.246,-7.109,4.232,-35.153,-2.949,-102.307,-44.717
7.898,-14.013,-35.021,7.955,-85.22,-35.258,-7.096,4.227,-35.153,-2.957,-102.308,-44.713
7.905,-14.012,-35.026,7.954,-85.227,-35.253,-7.074,4.215,-35.147,-2.962,-102.307,-44.717
7.922,-14.012,-35.035,7.95,-85.231,-35.252,-7.065,4.207,-35.142,-2.972,-102.313,-44.716
7.925,-14.011,-35.034,7.949,-85.242,-35.252,-7.051,4.213,-35.141,-2.98,-102.317,-44.712
7.926,-14.015,-35.032,7.939,-85.234,-35.26,-7.056,4.218,-35.143,-2.991,-102.318,-44.709
7.926,-14.02,-35.039,7.946,-85.227,-35.255,-7.063,4.222,-35.142,-3.001,-102.312,-44.711
7.916,-14.005,-35.048,7.958,-85.227,-35.246,-7.055,4.217,-35.141,-3.007,-102.308,-44.71
7.913,-14.002,-35.054,7.949,-85.231,-35.249,-7.052,4.218,-35.14,-3.02,-102.312,-44.709
7.911,-14.002,-35.059,7.96,-85.243,-35.238,-7.065,4.217,-35.138,-3.034,-102.312,-44.71
7.893,-14.003,-35.064,7.957,-85.24,-35.238,-7.069,4.215,-35.139,-3.018,-102.319,-44.703
7.903,-14.008,-35.067,7.945,-85.241,-35.233,-7.077,4.214,-35.141,-3.007,-102.32,-44.706
7.909,-13.999,-35.064,7.943,-85.248,-35.226,-7.086,4.219,-35.141,-3,-102.323,-44.709
