p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
5.181,-26.949,-34.521,5.272,-83.118,-33.786,-8.178,0.084,-29.572,-9.169,-97.235,-44.462
5.199,-26.94,-34.509,5.267,-83.121,-33.803,-8.179,0.085,-29.572,-9.177,-97.234,-44.462
5.181,-26.932,-34.513,5.269,-83.125,-33.803,-8.181,0.087,-29.571,-9.2,-97.219,-44.465
5.164,-26.936,-34.498,5.271,-83.126,-33.81,-8.187,0.081,-29.571,-9.245,-97.188,-44.465
5.172,-26.935,-34.479,5.282,-83.127,-33.82,-8.195,0.087,-29.572,-9.263,-97.183,-44.469
5.164,-26.939,-34.467,5.287,-83.115,-33.831,-8.209,0.087,-29.573,-9.252,-97.178,-44.47
5.123,-26.939,-34.446,5.291,-83.096,-33.834,-8.203,0.083,-29.577,-9.24,-97.166,-44.479
5.116,-26.952,-34.425,5.314,-83.076,-33.847,-8.191,0.085,-29.585,-9.222,-97.142,-44.494
5.105,-26.954,-34.425,5.354,-83.048,-33.857,-8.183,0.085,-29.587,-9.207,-97.152,-44.495
5.128,-26.957,-34.421,5.371,-83.05,-33.872,-8.195,0.081,-29.591,-9.2,-97.137,-44.501
5.132,-26.952,-34.425,5.367,-83.063,-33.881,-8.209,0.083,-29.59,-9.194,-97.127,-44.497
5.123,-26.947,-34.42,5.385,-83.039,-33.89,-8.196,0.089,-29.591,-9.194,-97.093,-44.52
5.107,-26.936,-34.409,5.381,-83.019,-33.9,-8.186,0.093,-29.596,-9.182,-97.098,-44.516
5.097,-26.949,-34.373,5.412,-83.036,-33.935,-8.171,0.097,-29.597,-9.157,-97.092,-44.515
5.11,-26.952,-34.35,5.42,-83.008,-33.967,-8.168,0.095,-29.6,-9.152,-97.085,-44.514
5.144,-26.981,-34.329,5.413,-82.986,-33.991,-8.168,0.094,-29.6,-9.135,-97.062,-44.511
5.151,-26.984,-34.32,5.381,-82.975,-34.019,-8.174,0.09,-29.602,-9.124,-97.064,-44.506
5.169,-26.992,-34.306,5.426,-82.965,-34.018,-8.176,0.089,-29.602,-9.134,-97.063,-44.507
5.187,-27.001,-34.298,5.413,-82.952,-34.036,-8.178,0.084,-29.601,-9.14,-97.065,-44.504
5.22,-27.019,-34.297,5.424,-82.924,-34.05,-8.174,0.085,-29.603,-9.152,-97.065,-44.505
5.292,-27.023,-34.259,5.419,-82.93,-34.048,-8.175,0.09,-29.605,-9.16,-97.062,-44.499
5.31,-27.011,-34.232,5.443,-82.939,-34.05,-8.179,0.096,-29.608,-9.178,-97.056,-44.509
5.317,-27.017,-34.215,5.445,-82.926,-34.075,-8.189,0.096,-29.609,-9.188,-97.051,-44.502
5.361,-27.058,-34.186,5.496,-82.888,-34.096,-8.186,0.093,-29.61,-9.198,-97.035,-44.514
5.342,-27.06,-34.179,5.517,-82.885,-34.114,-8.202,0.09,-29.608,-9.2,-97.037,-44.508
5.34,-27.054,-34.192,5.524,-82.829,-34.138,-8.2,0.089,-29.61,-9.201,-97.031,-44.504
5.352,-27.043,-34.191,5.522,-82.785,-34.157,-8.213,0.088,-29.609,-9.186,-97.03,-44.505
5.351,-27.041,-34.193,5.551,-82.8,-34.174,-8.216,0.096,-29.614,-9.182,-97.019,-44.505
5.354,-27.036,-34.195,5.536,-82.794,-34.202,-8.217,0.095,-29.618,-9.174,-97.024,-44.507
5.341,-27.04,-34.201,5.549,-82.789,-34.226,-8.222,0.099,-29.619,-9.166,-97.031,-44.508
5.323,-27.034,-34.206,5.569,-82.766,-34.239,-8.22,0.101,-29.62,-9.167,-97.026,-44.504
5.313,-27.028,-34.201,5.561,-82.759,-34.262,-8.215,0.105,-29.623,-9.174,-97.02,-44.502
5.306,-27.026,-34.198,5.576,-82.758,-34.309,-8.203,0.105,-29.625,-9.181,-97.016,-44.495
5.281,-27.014,-34.185,5.553,-82.76,-34.353,-8.201,0.102,-29.627,-9.186,-97,-44.494
5.262,-27.013,-34.174,5.558,-82.767,-34.368,-8.201,0.105,-29.628,-9.183,-96.994,-44.493
5.236,-27.009,-34.175,5.561,-82.719,-34.384,-8.198,0.109,-29.632,-9.197,-96.988,-44.493
5.167,-26.987,-34.175,5.553,-82.679,-34.39,-8.186,0.117,-29.636,-9.203,-96.99,-44.491
5.073,-26.988,-34.179,5.53,-82.633,-34.404,-8.187,0.113,-29.644,-9.228,-96.981,-44.482
5.078,-26.992,-34.179,5.54,-82.629,-34.417,-8.186,0.116,-29.644,-9.22,-96.98,-44.483
5.042,-26.993,-34.168,5.569,-82.63,-34.416,-8.181,0.122,-29.644,-9.228,-96.969,-44.478
