p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
8.802,-21.153,-34.702,9.276,-73.412,-34.769,-9.847,6.401,-37.923,-12.077,-100.827,-34.6
8.823,-21.145,-34.71,9.286,-73.413,-34.756,-9.843,6.394,-37.925,-12.086,-100.825,-34.599
8.824,-21.143,-34.717,9.294,-73.407,-34.715,-9.829,6.39,-37.921,-12.117,-100.812,-34.598
8.832,-21.14,-34.732,9.282,-73.408,-34.692,-9.828,6.382,-37.925,-12.119,-100.828,-34.599
8.843,-21.137,-34.717,9.267,-73.413,-34.697,-9.825,6.389,-37.921,-12.108,-100.84,-34.59
8.853,-21.133,-34.723,9.266,-73.414,-34.672,-9.831,6.391,-37.919,-12.127,-100.807,-34.611
8.846,-21.134,-34.749,9.261,-73.416,-34.674,-9.824,6.393,-37.911,-12.137,-100.812,-34.603
8.858,-21.136,-34.742,9.262,-73.414,-34.691,-9.824,6.396,-37.91,-12.156,-100.836,-34.575
8.869,-21.136,-34.732,9.26,-73.414,-34.689,-9.83,6.398,-37.912,-12.167,-100.819,-34.576
8.876,-21.144,-34.704,9.256,-73.416,-34.681,-9.824,6.392,-37.906,-12.156,-100.815,-34.584
8.875,-21.146,-34.706,9.241,-73.422,-34.675,-9.812,6.384,-37.906,-12.13,-100.831,-34.582
8.875,-21.146,-34.735,9.243,-73.423,-34.7,-9.796,6.362,-37.905,-12.092,-100.839,-34.594
8.898,-21.143,-34.714,9.239,-73.417,-34.724,-9.783,6.353,-37.902,-12.09,-100.843,-34.605
8.904,-21.143,-34.716,9.216,-73.406,-34.775,-9.757,6.342,-37.903,-12.118,-100.821,-34.623
8.906,-21.144,-34.667,9.181,-73.399,-34.742,-9.739,6.35,-37.897,-12.144,-100.805,-34.64
8.919,-21.132,-34.666,9.176,-73.4,-34.734,-9.742,6.356,-37.895,-12.184,-100.811,-34.614
8.915,-21.13,-34.699,9.161,-73.412,-34.707,-9.725,6.354,-37.887,-12.215,-100.799,-34.607
8.936,-21.139,-34.724,9.16,-73.391,-34.708,-9.716,6.353,-37.879,-12.273,-100.78,-34.58
8.948,-21.124,-34.733,9.164,-73.376,-34.689,-9.721,6.358,-37.891,-12.286,-100.78,-34.579
8.951,-21.12,-34.729,9.159,-73.364,-34.674,-9.731,6.355,-37.887,-12.248,-100.782,-34.597
8.964,-21.122,-34.768,9.132,-73.374,-34.672,-9.728,6.355,-37.886,-12.211,-100.783,-34.617
8.966,-21.134,-34.796,9.129,-73.38,-34.679,-9.732,6.356,-37.89,-12.198,-100.785,-34.619
8.968,-21.139,-34.789,9.137,-73.388,-34.621,-9.732,6.359,-37.888,-12.177,-100.79,-34.627
8.978,-21.135,-34.812,9.146,-73.396,-34.62,-9.73,6.362,-37.889,-12.147,-100.803,-34.632
8.98,-21.133,-34.85,9.147,-73.392,-34.626,-9.731,6.368,-37.891,-12.125,-100.795,-34.64
8.985,-21.139,-34.861,9.159,-73.394,-34.599,-9.734,6.369,-37.892,-12.077,-100.817,-34.658
8.997,-21.139,-34.861,9.144,-73.398,-34.624,-9.746,6.376,-37.89,-12.096,-100.817,-34.647
9.006,-21.133,-34.848,9.132,-73.401,-34.592,-9.751,6.373,-37.887,-12.131,-100.814,-34.639
9.012,-21.123,-34.813,9.142,-73.398,-34.58,-9.754,6.374,-37.885,-12.145,-100.831,-34.628
9.008,-21.131,-34.821,9.129,-73.405,-34.572,-9.762,6.368,-37.89,-12.173,-100.823,-34.636
9.009,-21.123,-34.823,9.131,-73.409,-34.609,-9.752,6.372,-37.889,-12.197,-100.82,-34.629
9.01,-21.125,-34.83,9.117,-73.404,-34.634,-9.755,6.379,-37.888,-12.205,-100.821,-34.632
9.007,-21.128,-34.828,9.118,-73.408,-34.617,-9.766,6.383,-37.885,-12.211,-100.802,-34.672
9.005,-21.122,-34.847,9.119,-73.404,-34.586,-9.772,6.388,-37.877,-12.198,-100.813,-34.682
