p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
8.396,-26.568,-33.718,8.475,-76.159,-33.951,-6.846,2.394,-35.267,-6.031,-96.004,-35.222
8.417,-26.576,-33.733,8.472,-76.155,-33.953,-6.834,2.395,-35.267,-6.028,-96.003,-35.232
8.424,-26.565,-33.74,8.455,-76.149,-33.944,-6.827,2.4,-35.269,-6.06,-95.987,-35.227
8.429,-26.568,-33.736,8.451,-76.148,-33.943,-6.824,2.399,-35.27,-6.089,-95.989,-35.212
8.42,-26.562,-33.742,8.443,-76.145,-33.95,-6.831,2.404,-35.274,-6.096,-96.002,-35.201
8.432,-26.558,-33.747,8.423,-76.139,-33.957,-6.833,2.405,-35.273,-6.103,-95.985,-35.213
8.444,-26.548,-33.746,8.423,-76.139,-33.956,-6.832,2.409,-35.273,-6.059,-95.985,-35.212
8.429,-26.539,-33.743,8.415,-76.144,-33.959,-6.837,2.413,-35.27,-6.049,-95.996,-35.211
8.427,-26.55,-33.747,8.423,-76.142,-33.952,-6.842,2.411,-35.27,-6.02,-95.997,-35.214
8.415,-26.546,-33.76,8.402,-76.143,-33.96,-6.836,2.424,-35.271,-6.032,-95.989,-35.207
8.398,-26.544,-33.763,8.402,-76.138,-33.958,-6.836,2.424,-35.271,-6.05,-95.971,-35.203
8.383,-26.548,-33.761,8.407,-76.154,-33.95,-6.846,2.417,-35.274,-6.046,-95.979,-35.193
8.37,-26.532,-33.764,8.43,-76.159,-33.943,-6.847,2.416,-35.275,-6.008,-95.979,-35.184
8.326,-26.512,-33.759,8.427,-76.164,-33.94,-6.849,2.419,-35.276,-5.975,-95.97,-35.18
8.31,-26.524,-33.738,8.415,-76.161,-33.946,-6.853,2.429,-35.277,-5.955,-95.964,-35.184
8.325,-26.532,-33.734,8.411,-76.155,-33.934,-6.859,2.425,-35.275,-5.977,-95.955,-35.204
8.328,-26.53,-33.742,8.424,-76.144,-33.944,-6.855,2.433,-35.278,-5.999,-95.957,-35.189
8.333,-26.527,-33.754,8.429,-76.126,-33.928,-6.859,2.425,-35.278,-5.955,-95.957,-35.195
8.325,-26.519,-33.754,8.419,-76.12,-33.937,-6.856,2.427,-35.277,-5.927,-95.954,-35.202
