p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
9.991,-12.034,-36.037,9.105,-78.346,-38.102,-6.262,6.839,-26.399,-7.754,-97.656,-54.495
9.989,-12.031,-36.039,9.097,-78.367,-38.104,-6.276,6.838,-26.393,-7.755,-97.655,-54.496
9.99,-12.027,-36.043,9.108,-78.377,-38.123,-6.275,6.84,-26.388,-7.756,-97.649,-54.493
9.974,-12.021,-36.043,9.105,-78.372,-38.126,-6.275,6.84,-26.391,-7.751,-97.646,-54.488
9.952,-12.011,-36.044,9.105,-78.357,-38.157,-6.274,6.842,-26.392,-7.746,-97.639,-54.484
9.929,-12.007,-36.047,9.1,-78.348,-38.16,-6.269,6.841,-26.392,-7.745,-97.637,-54.484
9.92,-12.005,-36.055,9.107,-78.331,-38.171,-6.282,6.841,-26.39,-7.748,-97.635,-54.482
9.916,-12.004,-36.064,9.113,-78.302,-38.185,-6.298,6.838,-26.387,-7.748,-97.634,-54.479
9.922,-12.003,-36.063,9.095,-78.253,-38.216,-6.31,6.839,-26.388,-7.744,-97.631,-54.476
9.91,-11.997,-36.062,9.074,-78.203,-38.244,-6.328,6.835,-26.388,-7.73,-97.628,-54.471
9.899,-11.989,-36.068,9.11,-78.13,-38.26,-6.328,6.834,-26.391,-7.717,-97.622,-54.467
9.896,-11.985,-36.079,9.114,-78.079,-38.276,-6.315,6.836,-26.392,-7.701,-97.612,-54.461
9.896,-11.982,-36.082,9.158,-78.074,-38.29,-6.315,6.84,-26.392,-7.701,-97.609,-54.456
9.899,-11.974,-36.081,9.102,-78.065,-38.301,-6.316,6.84,-26.395,-7.705,-97.606,-54.459
9.89,-11.978,-36.084,9.117,-78.053,-38.322,-6.303,6.837,-26.398,-7.698,-97.603,-54.459
9.886,-11.983,-36.088,9.117,-78.044,-38.347,-6.296,6.841,-26.403,-7.698,-97.599,-54.46
9.888,-11.985,-36.082,9.09,-78.042,-38.327,-6.294,6.843,-26.405,-7.697,-97.6,-54.462
9.891,-11.991,-36.082,9.15,-78.021,-38.352,-6.298,6.843,-26.403,-7.695,-97.603,-54.463
9.889,-11.985,-36.083,9.178,-78.026,-38.338,-6.304,6.845,-26.401,-7.687,-97.602,-54.461
9.891,-11.98,-36.086,9.206,-78.017,-38.319,-6.306,6.842,-26.403,-7.688,-97.596,-54.462
9.895,-11.974,-36.086,9.232,-77.998,-38.324,-6.299,6.842,-26.406,-7.684,-97.593,-54.464
9.901,-11.976,-36.087,9.255,-77.994,-38.32,-6.293,6.841,-26.405,-7.683,-97.592,-54.467
9.917,-11.983,-36.082,9.242,-77.982,-38.316,-6.298,6.84,-26.404,-7.684,-97.592,-54.469
9.922,-11.986,-36.084,9.251,-77.993,-38.315,-6.306,6.841,-26.404,-7.685,-97.595,-54.47
9.929,-11.986,-36.084,9.27,-77.987,-38.33,-6.307,6.843,-26.405,-7.688,-97.599,-54.472
9.966,-11.993,-36.079,9.266,-77.975,-38.332,-6.306,6.844,-26.405,-7.69,-97.6,-54.475
9.967,-11.982,-36.07,9.295,-77.936,-38.348,-6.305,6.844,-26.407,-7.694,-97.602,-54.477
9.99,-11.978,-36.055,9.347,-77.873,-38.37,-6.305,6.847,-26.408,-7.699,-97.604,-54.481
9.974,-11.976,-36.047,9.37,-77.842,-38.358,-6.297,6.85,-26.409,-7.702,-97.608,-54.486
9.955,-11.976,-36.048,9.413,-77.819,-38.351,-6.292,6.851,-26.413,-7.707,-97.612,-54.489
9.933,-11.939,-36.041,9.411,-77.83,-38.328,-6.293,6.851,-26.417,-7.709,-97.612,-54.491
9.947,-11.928,-36.037,9.429,-77.778,-38.354,-6.281,6.859,-26.421,-7.714,-97.615,-54.494
9.942,-11.932,-36.054,9.434,-77.743,-38.377,-6.276,6.869,-26.423,-7.722,-97.616,-54.497
9.932,-11.942,-36.058,9.441,-77.74,-38.364,-6.275,6.872,-26.424,-7.724,-97.615,-54.497
9.928,-11.926,-36.069,9.438,-77.762,-38.355,-6.265,6.871,-26.426,-7.722,-97.615,-54.495
9.921,-11.909,-36.071,9.43,-77.763,-38.362,-6.265,6.875,-26.429,-7.721,-97.616,-54.492
9.913,-11.911,-36.073,9.452,-77.754,-38.368,-6.272,6.885,-26.428,-7.723,-97.615,-54.491
9.914,-11.917,-36.079,9.49,-77.736,-38.364,-6.27,6.885,-26.428,-7.726,-97.617,-54.49
9.91,-11.92,-36.082,9.51,-77.741,-38.357,-6.281,6.888,-26.428,-7.727,-97.618,-54.487
9.905,-11.915,-36.091,9.514,-77.728,-38.356,-6.289,6.889,-26.429,-7.724,-97.617,-54.484
9.909,-11.913,-36.109,9.51,-77.703,-38.329,-6.308,6.892,-26.428,-7.722,-97.616,-54.48
9.909,-11.916,-36.119,9.486,-77.696,-38.328,-6.325,6.894,-26.421,-7.72,-97.614,-54.473
9.896,-11.912,-36.131,9.485,-77.698,-38.342,-6.339,6.894,-26.414,-7.717,-97.612,-54.462
9.886,-11.878,-36.149,9.485,-77.694,-38.331,-6.358,6.9,-26.405,-7.724,-97.609,-54.455
9.85,-11.871,-36.161,9.506,-77.676,-38.354,-6.365,6.898,-26.407,-7.725,-97.611,-54.446
9.839,-11.87,-36.175,9.494,-77.679,-38.351,-6.357,6.902,-26.413,-7.725,-97.603,-54.436
9.832,-11.861,-36.192,9.489,-77.682,-38.348,-6.349,6.903,-26.415,-7.718,-97.601,-54.425
9.833,-11.852,-36.195,9.488,-77.684,-38.349,-6.341,6.903,-26.419,-7.718,-97.598,-54.415
9.824,-11.848,-36.2,9.492,-77.693,-38.342,-6.325,6.9,-26.422,-7.719,-97.594,-54.407
9.812,-11.848,-36.207,9.478,-77.684,-38.344,-6.311,6.896,-26.429,-7.726,-97.599,-54.402
9.795,-11.847,-36.207,9.475,-77.679,-38.352,-6.293,6.895,-26.438,-7.728,-97.602,-54.398
9.791,-11.849,-36.199,9.476,-77.673,-38.354,-6.26,6.898,-26.451,-7.736,-97.599,-54.395
9.792,-11.847,-36.193,9.474,-77.67,-38.351,-6.25,6.891,-26.459,-7.733,-97.597,-54.391
9.805,-11.853,-36.189,9.463,-77.674,-38.357,-6.237,6.895,-26.46,-7.726,-97.597,-54.385
9.806,-11.855,-36.188,9.449,-77.688,-38.355,-6.241,6.9,-26.462,-7.735,-97.604,-54.388
9.809,-11.846,-36.187,9.44,-77.698,-38.339,-6.249,6.907,-26.459,-7.742,-97.606,-54.39
9.815,-11.847,-36.186,9.454,-77.7,-38.356,-6.244,6.913,-26.458,-7.748,-97.611,-54.392
9.825,-11.854,-36.183,9.436,-77.695,-38.347,-6.257,6.912,-26.455,-7.75,-97.613,-54.394
9.837,-11.859,-36.176,9.439,-77.686,-38.35,-6.267,6.911,-26.452,-7.751,-97.614,-54.396
9.863,-11.865,-36.17,9.422,-77.691,-38.335,-6.272,6.907,-26.448,-7.752,-97.616,-54.397
9.879,-11.868,-36.155,9.414,-77.691,-38.319,-6.283,6.905,-26.447,-7.754,-97.619,-54.398
9.896,-11.885,-36.147,9.407,-77.694,-38.303,-6.295,6.906,-26.448,-7.753,-97.621,-54.4
9.903,-11.901,-36.139,9.404,-77.695,-38.309,-6.298,6.905,-26.445,-7.75,-97.622,-54.399
9.902,-11.905,-36.114,9.406,-77.685,-38.319,-6.305,6.897,-26.444,-7.751,-97.622,-54.402
9.934,-11.925,-36.076,9.392,-77.67,-38.321,-6.318,6.897,-26.445,-7.75,-97.624,-54.404
9.957,-11.943,-36.032,9.38,-77.663,-38.316,-6.322,6.898,-26.445,-7.748,-97.625,-54.406
9.98,-11.965,-35.983,9.357,-77.674,-38.307,-6.317,6.898,-26.447,-7.745,-97.627,-54.409
10.015,-11.984,-35.901,9.365,-77.673,-38.31,-6.317,6.897,-26.451,-7.739,-97.629,-54.413
10.024,-12.002,-35.809,9.365,-77.674,-38.322,-6.314,6.897,-26.454,-7.738,-97.632,-54.42
10.027,-12.004,-35.761,9.34,-77.673,-38.321,-6.318,6.898,-26.456,-7.721,-97.633,-54.42
10.079,-12.043,-35.671,9.31,-77.672,-38.314,-6.314,6.897,-26.463,-7.705,-97.634,-54.422
10.098,-12.044,-35.541,9.301,-77.676,-38.304,-6.309,6.893,-26.471,-7.698,-97.636,-54.428
10.124,-12.087,-35.477,9.3,-77.677,-38.292,-6.294,6.89,-26.481,-7.686,-97.638,-54.434
10.148,-12.125,-35.404,9.308,-77.66,-38.307,-6.273,6.889,-26.493,-7.677,-97.642,-54.442
10.18,-12.138,-35.324,9.302,-77.654,-38.306,-6.253,6.883,-26.505,-7.676,-97.646,-54.451
10.234,-12.16,-35.208,9.266,-77.649,-38.292,-6.239,6.88,-26.513,-7.667,-97.653,-54.458
10.226,-12.194,-35.076,9.235,-77.639,-38.301,-6.238,6.87,-26.527,-7.666,-97.665,-54.47
10.312,-12.275,-34.931,9.241,-77.599,-38.315,-6.24,6.868,-26.538,-7.665,-97.666,-54.477
10.32,-12.337,-34.775,9.234,-77.572,-38.321,-6.233,6.87,-26.544,-7.663,-97.663,-54.482
10.333,-12.322,-34.591,9.227,-77.555,-38.327,-6.242,6.868,-26.542,-7.663,-97.675,-54.491
10.419,-12.399,-34.505,9.199,-77.544,-38.327,-6.245,6.873,-26.541,-7.661,-97.681,-54.498
10.444,-12.545,-34.33,9.167,-77.539,-38.321,-6.253,6.876,-26.544,-7.66,-97.686,-54.502
10.509,-12.565,-34.141,9.184,-77.528,-38.317,-6.263,6.872,-26.548,-7.655,-97.682,-54.505
10.591,-12.625,-33.924,9.199,-77.51,-38.316,-6.267,6.869,-26.548,-7.649,-97.688,-54.505
10.6,-12.675,-33.68,9.192,-77.501,-38.317,-6.268,6.868,-26.548,-7.665,-97.691,-54.515
10.656,-12.71,-33.497,9.212,-77.479,-38.311,-6.273,6.868,-26.548,-7.675,-97.696,-54.521
10.684,-12.802,-33.283,9.233,-77.441,-38.329,-6.281,6.868,-26.55,-7.682,-97.693,-54.525
10.781,-12.841,-33.031,9.242,-77.449,-38.33,-6.281,6.873,-26.555,-7.687,-97.699,-54.527
10.838,-12.91,-32.848,9.241,-77.433,-38.339,-6.271,6.874,-26.564,-7.686,-97.702,-54.528
10.791,-13.008,-32.656,9.241,-77.421,-38.353,-6.25,6.876,-26.57,-7.689,-97.701,-54.528
10.824,-13.098,-32.4,9.249,-77.382,-38.377,-6.236,6.881,-26.574,-7.692,-97.705,-54.53
10.871,-13.213,-32.129,9.219,-77.344,-38.407,-6.236,6.892,-26.581,-7.693,-97.702,-54.53
10.909,-13.271,-31.822,9.194,-77.29,-38.467,-6.217,6.891,-26.592,-7.691,-97.703,-54.528
11.045,-13.418,-31.578,9.184,-77.214,-38.53,-6.189,6.884,-26.607,-7.691,-97.701,-54.528
11.067,-13.468,-31.323,9.254,-77.08,-38.585,-6.199,6.882,-26.607,-7.691,-97.7,-54.528
11.078,-13.544,-30.994,9.287,-77.001,-38.64,-6.2,6.88,-26.61,-7.692,-97.7,-54.528
11.127,-13.679,-30.706,9.307,-76.894,-38.725,-6.22,6.889,-26.609,-7.696,-97.699,-54.529
11.094,-13.773,-30.452,9.264,-76.743,-38.831,-6.231,6.894,-26.611,-7.697,-97.699,-54.529
11.239,-13.864,-30.066,9.335,-76.601,-38.918,-6.265,6.901,-26.613,-7.696,-97.698,-54.529
11.209,-13.972,-29.792,9.353,-76.392,-39.076,-6.295,6.908,-26.611,-7.697,-97.693,-54.536
11.239,-14.042,-29.508,9.397,-76.089,-39.173,-6.294,6.911,-26.611,-7.695,-97.689,-54.54
11.277,-14.147,-29.199,9.339,-75.863,-39.296,-6.301,6.915,-26.612,-7.694,-97.684,-54.544
11.265,-14.236,-28.894,9.258,-75.584,-39.508,-6.32,6.919,-26.618,-7.7,-97.68,-54.553
11.261,-14.296,-28.6,9.312,-75.34,-39.654,-6.31,6.922,-26.623,-7.698,-97.671,-54.556
11.202,-14.386,-28.312,9.226,-75.155,-39.804,-6.313,6.925,-26.629,-7.698,-97.663,-54.559
11.236,-14.46,-27.987,9.163,-74.936,-39.923,-6.331,6.926,-26.634,-7.701,-97.664,-54.562
11.199,-14.56,-27.664,9.242,-74.621,-40.148,-6.333,6.923,-26.643,-7.706,-97.662,-54.563
11.216,-14.644,-27.342,9.257,-74.383,-40.45,-6.334,6.918,-26.657,-7.704,-97.657,-54.562
11.219,-14.704,-27.053,9.251,-74.067,-40.643,-6.341,6.913,-26.676,-7.707,-97.651,-54.563
11.152,-14.777,-26.769,9.237,-73.861,-40.825,-6.326,6.903,-26.686,-7.711,-97.643,-54.564
11.177,-14.849,-26.459,9.217,-73.55,-41.108,-6.304,6.895,-26.691,-7.71,-97.643,-54.564
11.143,-14.898,-26.143,9.251,-73.305,-41.328,-6.29,6.891,-26.7,-7.707,-97.645,-54.563
11.092,-15.015,-25.804,9.175,-72.947,-41.588,-6.279,6.888,-26.717,-7.712,-97.642,-54.564
11.054,-15.089,-25.514,9.164,-72.684,-41.767,-6.26,6.885,-26.734,-7.712,-97.641,-54.564
11.05,-15.136,-25.22,9.135,-72.456,-42.033,-6.234,6.883,-26.754,-7.713,-97.643,-54.56
11,-15.19,-24.889,9.054,-72.209,-42.42,-6.221,6.878,-26.767,-7.714,-97.641,-54.557
10.947,-15.207,-24.581,9.05,-71.88,-42.688,-6.219,6.882,-26.775,-7.718,-97.638,-54.553
10.927,-15.243,-24.291,8.968,-71.624,-42.97,-6.224,6.889,-26.784,-7.724,-97.639,-54.55
10.897,-15.263,-24.008,8.905,-71.374,-43.247,-6.244,6.893,-26.786,-7.73,-97.633,-54.544
10.863,-15.292,-23.712,9,-71.136,-43.641,-6.253,6.887,-26.791,-7.729,-97.63,-54.535
10.855,-15.349,-23.415,8.96,-70.857,-43.886,-6.259,6.886,-26.793,-7.731,-97.634,-54.527
10.806,-15.382,-23.138,8.999,-70.558,-44.247,-6.275,6.881,-26.797,-7.734,-97.632,-54.52
10.809,-15.405,-22.849,8.984,-70.284,-44.581,-6.308,6.87,-26.807,-7.739,-97.626,-54.512
10.802,-15.406,-22.578,8.99,-69.974,-44.962,-6.295,6.867,-26.817,-7.736,-97.628,-54.501
