p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
7.059,-7.419,-31.8,6.696,-88.983,-35.377,-8.799,14.887,-24.566,-7.303,-105.9,-43.78
7.041,-7.417,-31.793,6.713,-88.969,-35.394,-8.812,14.888,-24.562,-7.323,-105.901,-43.784
7.048,-7.419,-31.792,6.719,-88.971,-35.404,-8.797,14.888,-24.566,-7.344,-105.9,-43.786
7.048,-7.422,-31.795,6.725,-88.977,-35.408,-8.786,14.892,-24.571,-7.353,-105.907,-43.787
7.042,-7.419,-31.792,6.718,-88.977,-35.412,-8.766,14.891,-24.576,-7.36,-105.906,-43.787
7.043,-7.421,-31.794,6.696,-88.974,-35.426,-8.744,14.891,-24.582,-7.368,-105.896,-43.8
7.048,-7.422,-31.793,6.655,-88.966,-35.433,-8.74,14.896,-24.583,-7.351,-105.904,-43.788
7.048,-7.418,-31.797,6.659,-88.936,-35.458,-8.698,14.904,-24.587,-7.353,-105.897,-43.794
7.054,-7.421,-31.799,6.661,-88.94,-35.456,-8.703,14.906,-24.584,-7.363,-105.9,-43.797
7.057,-7.428,-31.802,6.659,-88.929,-35.455,-8.712,14.904,-24.583,-7.355,-105.905,-43.796
7.062,-7.43,-31.805,6.657,-88.922,-35.456,-8.713,14.901,-24.582,-7.356,-105.9,-43.794
7.043,-7.419,-31.824,6.668,-88.905,-35.449,-8.706,14.901,-24.583,-7.355,-105.896,-43.795
7.057,-7.418,-31.832,6.663,-88.909,-35.449,-8.713,14.9,-24.585,-7.354,-105.898,-43.795
7.064,-7.423,-31.843,6.674,-88.898,-35.47,-8.715,14.9,-24.584,-7.338,-105.894,-43.795
7.071,-7.429,-31.841,6.673,-88.898,-35.467,-8.712,14.896,-24.586,-7.32,-105.895,-43.8
7.073,-7.431,-31.834,6.682,-88.887,-35.481,-8.716,14.895,-24.587,-7.31,-105.898,-43.804
7.064,-7.444,-31.84,6.682,-88.88,-35.482,-8.724,14.894,-24.583,-7.305,-105.895,-43.803
7.066,-7.45,-31.836,6.669,-88.866,-35.48,-8.71,14.895,-24.58,-7.301,-105.889,-43.808
7.067,-7.454,-31.841,6.692,-88.86,-35.486,-8.71,14.898,-24.576,-7.326,-105.884,-43.806
7.064,-7.45,-31.843,6.693,-88.871,-35.474,-8.695,14.896,-24.577,-7.342,-105.874,-43.807
7.069,-7.452,-31.839,6.689,-88.873,-35.481,-8.697,14.895,-24.575,-7.363,-105.87,-43.807
7.071,-7.448,-31.836,6.68,-88.873,-35.478,-8.704,14.891,-24.575,-7.367,-105.873,-43.807
7.07,-7.442,-31.835,6.685,-88.87,-35.464,-8.697,14.89,-24.576,-7.372,-105.877,-43.812
7.069,-7.441,-31.836,6.692,-88.866,-35.466,-8.702,14.889,-24.574,-7.367,-105.875,-43.817
7.066,-7.442,-31.842,6.7,-88.855,-35.471,-8.7,14.892,-24.572,-7.366,-105.882,-43.808
7.069,-7.441,-31.837,6.698,-88.849,-35.471,-8.694,14.891,-24.569,-7.37,-105.878,-43.808
7.07,-7.44,-31.837,6.69,-88.835,-35.478,-8.7,14.891,-24.565,-7.378,-105.865,-43.814
7.075,-7.439,-31.833,6.676,-88.806,-35.49,-8.694,14.889,-24.564,-7.372,-105.867,-43.806
7.074,-7.437,-31.831,6.674,-88.811,-35.478,-8.705,14.886,-24.563,-7.363,-105.858,-43.812
7.079,-7.439,-31.831,6.669,-88.8,-35.486,-8.715,14.889,-24.563,-7.368,-105.864,-43.808
7.08,-7.428,-31.827,6.651,-88.786,-35.494,-8.707,14.889,-24.562,-7.386,-105.865,-43.816
7.083,-7.421,-31.823,6.643,-88.774,-35.486,-8.716,14.887,-24.566,-7.374,-105.86,-43.821
7.079,-7.409,-31.818,6.624,-88.75,-35.507,-8.71,14.891,-24.563,-7.356,-105.861,-43.815
7.08,-7.402,-31.81,6.593,-88.746,-35.503,-8.713,14.89,-24.564,-7.362,-105.847,-43.807
7.086,-7.386,-31.809,6.609,-88.737,-35.511,-8.705,14.893,-24.564,-7.386,-105.834,-43.809
7.068,-7.381,-31.807,6.619,-88.732,-35.528,-8.702,14.891,-24.57,-7.38,-105.839,-43.79
7.069,-7.371,-31.807,6.605,-88.72,-35.55,-8.685,14.892,-24.571,-7.379,-105.847,-43.789
7.081,-7.364,-31.804,6.573,-88.688,-35.546,-8.659,14.896,-24.576,-7.397,-105.838,-43.794
7.08,-7.37,-31.803,6.589,-88.692,-35.543,-8.622,14.905,-24.577,-7.4,-105.825,-43.791
7.078,-7.372,-31.802,6.589,-88.694,-35.541,-8.579,14.906,-24.581,-7.405,-105.825,-43.791
7.084,-7.375,-31.791,6.588,-88.689,-35.536,-8.59,14.901,-24.581,-7.395,-105.836,-43.788
7.089,-7.382,-31.794,6.593,-88.688,-35.533,-8.603,14.897,-24.579,-7.407,-105.819,-43.799
7.094,-7.388,-31.794,6.616,-88.676,-35.537,-8.62,14.895,-24.574,-7.417,-105.828,-43.789
7.097,-7.398,-31.79,6.637,-88.682,-35.536,-8.631,14.894,-24.57,-7.436,-105.825,-43.784
7.095,-7.404,-31.787,6.623,-88.678,-35.548,-8.647,14.895,-24.563,-7.428,-105.832,-43.783
7.091,-7.409,-31.787,6.625,-88.679,-35.542,-8.655,14.894,-24.56,-7.422,-105.837,-43.781
7.096,-7.415,-31.786,6.622,-88.68,-35.539,-8.669,14.893,-24.56,-7.41,-105.831,-43.796
7.097,-7.415,-31.784,6.611,-88.679,-35.536,-8.68,14.888,-24.561,-7.405,-105.827,-43.801
7.099,-7.413,-31.787,6.608,-88.667,-35.53,-8.722,14.881,-24.553,-7.421,-105.824,-43.802
7.101,-7.417,-31.791,6.594,-88.636,-35.54,-8.719,14.891,-24.545,-7.442,-105.822,-43.803
7.108,-7.417,-31.797,6.6,-88.624,-35.537,-8.714,14.89,-24.542,-7.472,-105.814,-43.793
7.113,-7.419,-31.798,6.594,-88.608,-35.545,-8.771,14.879,-24.537,-7.493,-105.8,-43.795
7.127,-7.418,-31.804,6.614,-88.604,-35.544,-8.784,14.871,-24.533,-7.523,-105.806,-43.805
7.135,-7.42,-31.806,6.622,-88.582,-35.535,-8.787,14.872,-24.534,-7.532,-105.797,-43.806
7.132,-7.424,-31.809,6.58,-88.547,-35.551,-8.794,14.876,-24.537,-7.513,-105.794,-43.798
7.136,-7.42,-31.807,6.599,-88.554,-35.545,-8.779,14.89,-24.535,-7.503,-105.797,-43.798
7.135,-7.42,-31.81,6.595,-88.552,-35.548,-8.773,14.894,-24.536,-7.508,-105.795,-43.795
7.136,-7.419,-31.808,6.597,-88.543,-35.562,-8.775,14.897,-24.534,-7.497,-105.8,-43.793
7.141,-7.424,-31.8,6.615,-88.55,-35.552,-8.768,14.898,-24.536,-7.502,-105.798,-43.792
7.139,-7.433,-31.802,6.618,-88.529,-35.563,-8.765,14.897,-24.541,-7.495,-105.797,-43.792
7.136,-7.433,-31.802,6.637,-88.515,-35.566,-8.764,14.897,-24.542,-7.478,-105.794,-43.789
7.138,-7.427,-31.797,6.616,-88.506,-35.583,-8.762,14.901,-24.544,-7.476,-105.793,-43.797
7.14,-7.426,-31.797,6.624,-88.507,-35.582,-8.746,14.904,-24.546,-7.459,-105.799,-43.783
7.136,-7.424,-31.793,6.62,-88.514,-35.572,-8.757,14.905,-24.547,-7.47,-105.778,-43.794
7.137,-7.428,-31.789,6.624,-88.508,-35.581,-8.754,14.903,-24.552,-7.476,-105.776,-43.79
7.134,-7.426,-31.784,6.624,-88.498,-35.575,-8.743,14.9,-24.555,-7.468,-105.781,-43.775
7.141,-7.426,-31.771,6.624,-88.498,-35.58,-8.725,14.901,-24.559,-7.46,-105.781,-43.781
7.153,-7.426,-31.75,6.622,-88.492,-35.58,-8.726,14.897,-24.566,-7.429,-105.797,-43.768
7.163,-7.421,-31.73,6.617,-88.487,-35.583,-8.73,14.893,-24.573,-7.437,-105.785,-43.776
7.177,-7.438,-31.695,6.61,-88.485,-35.588,-8.724,14.883,-24.583,-7.433,-105.778,-43.768
7.193,-7.457,-31.652,6.613,-88.483,-35.583,-8.732,14.876,-24.587,-7.407,-105.772,-43.769
7.217,-7.506,-31.6,6.629,-88.472,-35.572,-8.737,14.864,-24.596,-7.383,-105.782,-43.773
7.223,-7.53,-31.541,6.644,-88.477,-35.564,-8.73,14.86,-24.603,-7.386,-105.777,-43.783
7.222,-7.597,-31.482,6.635,-88.481,-35.573,-8.724,14.843,-24.619,-7.405,-105.767,-43.787
7.249,-7.658,-31.42,6.635,-88.476,-35.568,-8.749,14.837,-24.622,-7.412,-105.767,-43.787
7.255,-7.689,-31.358,6.626,-88.468,-35.576,-8.766,14.84,-24.624,-7.401,-105.775,-43.778
7.25,-7.729,-31.273,6.626,-88.467,-35.575,-8.751,14.84,-24.628,-7.382,-105.77,-43.777
7.268,-7.797,-31.193,6.621,-88.459,-35.577,-8.762,14.834,-24.636,-7.366,-105.773,-43.774
7.281,-7.855,-31.073,6.625,-88.46,-35.573,-8.773,14.826,-24.64,-7.339,-105.788,-43.78
7.329,-7.941,-30.984,6.632,-88.456,-35.57,-8.774,14.821,-24.643,-7.343,-105.787,-43.787
7.323,-8.026,-30.885,6.645,-88.457,-35.565,-8.772,14.832,-24.637,-7.342,-105.795,-43.777
7.327,-8.08,-30.776,6.656,-88.457,-35.559,-8.771,14.84,-24.634,-7.354,-105.791,-43.78
7.338,-8.173,-30.668,6.654,-88.455,-35.562,-8.772,14.849,-24.631,-7.368,-105.783,-43.784
7.391,-8.258,-30.542,6.646,-88.454,-35.561,-8.758,14.858,-24.632,-7.376,-105.788,-43.782
7.392,-8.352,-30.421,6.637,-88.46,-35.556,-8.757,14.867,-24.635,-7.374,-105.773,-43.79
7.413,-8.49,-30.272,6.636,-88.464,-35.553,-8.73,14.883,-24.637,-7.388,-105.769,-43.781
7.43,-8.531,-30.16,6.636,-88.462,-35.554,-8.714,14.899,-24.63,-7.413,-105.757,-43.778
7.467,-8.605,-30.01,6.627,-88.467,-35.548,-8.728,14.901,-24.631,-7.399,-105.752,-43.756
7.462,-8.709,-29.872,6.634,-88.469,-35.546,-8.728,14.904,-24.633,-7.386,-105.753,-43.758
7.468,-8.808,-29.72,6.628,-88.467,-35.549,-8.715,14.908,-24.641,-7.381,-105.748,-43.763
7.438,-8.933,-29.569,6.624,-88.47,-35.542,-8.698,14.908,-24.642,-7.38,-105.744,-43.771
7.521,-9.039,-29.391,6.62,-88.468,-35.54,-8.68,14.915,-24.653,-7.369,-105.748,-43.765
7.508,-9.142,-29.209,6.608,-88.459,-35.544,-8.693,14.918,-24.648,-7.361,-105.752,-43.762
7.541,-9.268,-29.011,6.603,-88.45,-35.55,-8.69,14.934,-24.636,-7.363,-105.755,-43.764
7.527,-9.389,-28.819,6.617,-88.452,-35.539,-8.705,14.955,-24.631,-7.344,-105.758,-43.759
7.504,-9.54,-28.641,6.606,-88.45,-35.54,-8.723,14.966,-24.628,-7.335,-105.751,-43.767
7.526,-9.653,-28.423,6.598,-88.443,-35.54,-8.733,14.972,-24.63,-7.322,-105.757,-43.756
7.513,-9.753,-28.221,6.591,-88.429,-35.537,-8.725,14.977,-24.626,-7.326,-105.745,-43.752
7.494,-9.882,-27.989,6.568,-88.43,-35.535,-8.704,14.987,-24.623,-7.334,-105.745,-43.744
7.444,-10.024,-27.766,6.57,-88.431,-35.535,-8.712,14.987,-24.621,-7.324,-105.73,-43.727
7.443,-10.152,-27.536,6.552,-88.426,-35.533,-8.704,14.988,-24.614,-7.293,-105.72,-43.717
7.426,-10.292,-27.312,6.561,-88.421,-35.541,-8.684,14.988,-24.619,-7.263,-105.718,-43.718
7.415,-10.46,-27.038,6.566,-88.399,-35.546,-8.694,14.992,-24.616,-7.262,-105.696,-43.73
7.421,-10.604,-26.771,6.575,-88.377,-35.557,-8.704,14.993,-24.613,-7.279,-105.708,-43.73
7.429,-10.779,-26.495,6.571,-88.361,-35.577,-8.692,15,-24.609,-7.295,-105.706,-43.733
7.408,-10.903,-26.234,6.564,-88.327,-35.593,-8.681,15.001,-24.615,-7.293,-105.709,-43.733
7.382,-11.035,-25.956,6.584,-88.248,-35.626,-8.697,14.991,-24.621,-7.296,-105.703,-43.741
7.382,-11.202,-25.659,6.597,-88.191,-35.672,-8.706,14.98,-24.629,-7.313,-105.704,-43.743
7.371,-11.353,-25.365,6.633,-88.086,-35.717,-8.694,14.977,-24.64,-7.321,-105.706,-43.741
7.353,-11.48,-25.056,6.626,-88.016,-35.764,-8.688,14.971,-24.644,-7.313,-105.703,-43.747
7.341,-11.625,-24.758,6.582,-87.956,-35.84,-8.699,14.962,-24.652,-7.303,-105.704,-43.746
7.34,-11.801,-24.458,6.572,-87.84,-35.933,-8.692,14.96,-24.658,-7.299,-105.703,-43.739
7.347,-11.941,-24.146,6.551,-87.678,-36.007,-8.686,14.959,-24.669,-7.311,-105.69,-43.747
7.328,-12.054,-23.853,6.574,-87.522,-36.148,-8.669,14.955,-24.676,-7.305,-105.689,-43.75
7.324,-12.189,-23.543,6.594,-87.35,-36.236,-8.688,14.952,-24.675,-7.31,-105.688,-43.754
7.35,-12.336,-23.219,6.637,-87.222,-36.312,-8.698,14.952,-24.673,-7.301,-105.688,-43.755
7.32,-12.455,-22.912,6.688,-87.087,-36.406,-8.732,14.95,-24.669,-7.287,-105.687,-43.755
7.273,-12.57,-22.617,6.657,-86.948,-36.544,-8.72,14.951,-24.667,-7.277,-105.684,-43.757
7.289,-12.684,-22.293,6.596,-86.85,-36.677,-8.731,14.95,-24.662,-7.284,-105.685,-43.761
7.269,-12.78,-21.994,6.585,-86.645,-36.81,-8.743,14.942,-24.661,-7.285,-105.686,-43.758
7.277,-12.877,-21.675,6.638,-86.472,-36.959,-8.762,14.938,-24.657,-7.272,-105.682,-43.758
7.261,-12.965,-21.379,6.603,-86.376,-37.097,-8.788,14.928,-24.659,-7.253,-105.675,-43.748
