p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
8.333,-13.92,-33.898,7.662,-87.736,-36.703,-6.542,8.621,-30.57,-3.337,-102.469,-42.56
8.322,-13.922,-33.896,7.673,-87.737,-36.707,-6.549,8.637,-30.566,-3.35,-102.469,-42.567
8.333,-13.929,-33.891,7.688,-87.735,-36.715,-6.537,8.634,-30.572,-3.347,-102.472,-42.559
8.333,-13.927,-33.882,7.693,-87.733,-36.725,-6.52,8.631,-30.57,-3.326,-102.482,-42.555
8.334,-13.922,-33.872,7.693,-87.729,-36.72,-6.523,8.628,-30.571,-3.314,-102.488,-42.564
8.34,-13.925,-33.865,7.713,-87.725,-36.715,-6.518,8.63,-30.572,-3.311,-102.495,-42.562
8.344,-13.908,-33.856,7.723,-87.723,-36.712,-6.528,8.633,-30.568,-3.304,-102.503,-42.563
8.338,-13.907,-33.856,7.733,-87.713,-36.707,-6.536,8.637,-30.564,-3.313,-102.515,-42.557
8.332,-13.898,-33.857,7.736,-87.691,-36.71,-6.54,8.634,-30.56,-3.32,-102.513,-42.561
8.331,-13.893,-33.855,7.75,-87.67,-36.707,-6.537,8.633,-30.553,-3.313,-102.511,-42.56
8.326,-13.894,-33.85,7.749,-87.68,-36.705,-6.527,8.632,-30.549,-3.3,-102.518,-42.547
8.321,-13.893,-33.851,7.748,-87.688,-36.699,-6.52,8.633,-30.546,-3.298,-102.516,-42.547
8.296,-13.888,-33.839,7.747,-87.688,-36.702,-6.515,8.63,-30.546,-3.302,-102.513,-42.546
8.307,-13.89,-33.835,7.757,-87.681,-36.701,-6.51,8.628,-30.546,-3.286,-102.512,-42.548
8.308,-13.895,-33.828,7.778,-87.684,-36.695,-6.513,8.625,-30.541,-3.284,-102.512,-42.549
8.308,-13.898,-33.82,7.786,-87.67,-36.7,-6.521,8.622,-30.536,-3.264,-102.521,-42.55
8.323,-13.918,-33.805,7.816,-87.655,-36.702,-6.534,8.626,-30.531,-3.239,-102.536,-42.543
8.322,-13.925,-33.81,7.847,-87.664,-36.7,-6.544,8.621,-30.531,-3.213,-102.538,-42.546
8.32,-13.93,-33.796,7.832,-87.674,-36.708,-6.542,8.621,-30.53,-3.175,-102.53,-42.547
8.316,-13.939,-33.797,7.833,-87.682,-36.699,-6.555,8.617,-30.53,-3.116,-102.532,-42.547
8.307,-13.946,-33.798,7.824,-87.677,-36.697,-6.544,8.614,-30.531,-3.097,-102.511,-42.548
8.299,-13.942,-33.792,7.819,-87.683,-36.701,-6.525,8.618,-30.529,-3.13,-102.514,-42.548
8.293,-13.94,-33.796,7.807,-87.693,-36.707,-6.511,8.616,-30.533,-3.158,-102.52,-42.545
8.293,-13.937,-33.794,7.802,-87.69,-36.711,-6.508,8.616,-30.543,-3.174,-102.517,-42.543
8.298,-13.934,-33.794,7.792,-87.691,-36.712,-6.495,8.625,-30.541,-3.17,-102.496,-42.565
8.291,-13.926,-33.789,7.797,-87.687,-36.702,-6.486,8.632,-30.533,-3.159,-102.509,-42.546
8.292,-13.927,-33.795,7.798,-87.694,-36.697,-6.476,8.638,-30.531,-3.144,-102.512,-42.541
8.296,-13.927,-33.799,7.811,-87.691,-36.698,-6.489,8.653,-30.526,-3.14,-102.51,-42.549
8.286,-13.913,-33.797,7.811,-87.691,-36.701,-6.501,8.663,-30.523,-3.139,-102.522,-42.536
8.274,-13.902,-33.805,7.811,-87.675,-36.708,-6.506,8.665,-30.518,-3.125,-102.518,-42.536
8.278,-13.904,-33.805,7.815,-87.685,-36.707,-6.525,8.677,-30.507,-3.119,-102.518,-42.537
