p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
7.706,-15.458,-34.688,7.751,-97.128,-35.624,-7.011,4.214,-35.23,-3.219,-105.776,-46.615
7.712,-15.462,-34.683,7.767,-97.13,-35.634,-7.023,4.227,-35.234,-3.217,-105.772,-46.609
7.713,-15.466,-34.683,7.774,-97.086,-35.626,-7.01,4.235,-35.237,-3.204,-105.769,-46.573
7.717,-15.471,-34.686,7.834,-97.046,-35.618,-7.022,4.242,-35.235,-3.235,-105.773,-46.576
7.721,-15.474,-34.682,7.871,-96.991,-35.635,-7.027,4.243,-35.234,-3.23,-105.771,-46.565
7.715,-15.47,-34.68,7.852,-96.97,-35.654,-7.023,4.253,-35.23,-3.238,-105.779,-46.56
7.712,-15.469,-34.678,7.882,-96.971,-35.661,-7.026,4.255,-35.229,-3.233,-105.795,-46.56
7.722,-15.474,-34.677,7.851,-96.95,-35.665,-7.034,4.259,-35.23,-3.237,-105.805,-46.553
7.735,-15.473,-34.676,7.831,-96.955,-35.676,-7.058,4.261,-35.222,-3.243,-105.819,-46.551
7.745,-15.473,-34.662,7.808,-96.961,-35.689,-7.081,4.258,-35.216,-3.23,-105.814,-46.539
7.746,-15.481,-34.656,7.843,-96.931,-35.714,-7.096,4.256,-35.211,-3.231,-105.808,-46.527
7.761,-15.485,-34.651,7.878,-96.906,-35.721,-7.105,4.255,-35.207,-3.225,-105.827,-46.526
7.767,-15.495,-34.645,7.887,-96.902,-35.733,-7.138,4.256,-35.204,-3.231,-105.837,-46.522
7.789,-15.511,-34.637,7.879,-96.916,-35.73,-7.149,4.247,-35.206,-3.239,-105.833,-46.51
7.801,-15.519,-34.631,7.876,-96.926,-35.744,-7.162,4.23,-35.197,-3.238,-105.834,-46.51
7.812,-15.524,-34.636,7.877,-96.92,-35.76,-7.156,4.225,-35.196,-3.247,-105.835,-46.497
7.83,-15.516,-34.646,7.864,-96.925,-35.76,-7.146,4.219,-35.2,-3.266,-105.826,-46.495
7.833,-15.5,-34.63,7.851,-96.925,-35.762,-7.139,4.224,-35.209,-3.285,-105.831,-46.499
7.827,-15.498,-34.636,7.859,-96.913,-35.771,-7.129,4.227,-35.21,-3.299,-105.833,-46.503
7.829,-15.488,-34.645,7.864,-96.913,-35.768,-7.101,4.225,-35.208,-3.301,-105.82,-46.504
7.843,-15.48,-34.647,7.86,-96.921,-35.763,-7.087,4.226,-35.206,-3.285,-105.818,-46.497
7.832,-15.482,-34.652,7.859,-96.924,-35.77,-7.073,4.223,-35.208,-3.271,-105.812,-46.487
7.83,-15.486,-34.657,7.871,-96.921,-35.77,-7.03,4.222,-35.211,-3.276,-105.801,-46.491
7.852,-15.491,-34.661,7.872,-96.931,-35.762,-7.039,4.225,-35.212,-3.275,-105.803,-46.484
7.853,-15.492,-34.661,7.874,-96.926,-35.765,-7.03,4.223,-35.206,-3.276,-105.798,-46.489
7.846,-15.491,-34.657,7.874,-96.933,-35.761,-7.004,4.217,-35.193,-3.278,-105.805,-46.489
7.848,-15.491,-34.656,7.874,-96.935,-35.766,-7.004,4.221,-35.192,-3.272,-105.812,-46.487
7.847,-15.481,-34.66,7.889,-96.932,-35.766,-7.004,4.218,-35.19,-3.269,-105.81,-46.486
7.843,-15.48,-34.673,7.905,-96.924,-35.766,-7.02,4.218,-35.189,-3.259,-105.809,-46.485
7.845,-15.475,-34.672,7.955,-96.908,-35.765,-7.018,4.219,-35.182,-3.249,-105.801,-46.477
7.838,-15.47,-34.673,8.003,-96.909,-35.772,-7.028,4.224,-35.178,-3.234,-105.793,-46.474
7.835,-15.465,-34.672,8.004,-96.919,-35.773,-7.06,4.229,-35.177,-3.237,-105.798,-46.474
7.838,-15.467,-34.675,8.036,-96.925,-35.767,-7.103,4.22,-35.173,-3.248,-105.792,-46.473
7.834,-15.462,-34.685,8.04,-96.925,-35.782,-7.137,4.226,-35.171,-3.251,-105.798,-46.466
7.827,-15.463,-34.692,8.031,-96.953,-35.774,-7.151,4.223,-35.165,-3.248,-105.789,-46.47
7.84,-15.455,-34.704,8.03,-96.949,-35.79,-7.147,4.224,-35.156,-3.253,-105.789,-46.469
7.857,-15.438,-34.704,8.044,-96.964,-35.792,-7.133,4.226,-35.162,-3.271,-105.786,-46.474
7.831,-15.43,-34.705,8.066,-96.968,-35.786,-7.117,4.228,-35.171,-3.259,-105.792,-46.468
7.83,-15.427,-34.701,8.075,-96.974,-35.797,-7.113,4.232,-35.182,-3.261,-105.786,-46.471
7.833,-15.419,-34.696,8.124,-97.006,-35.8,-7.097,4.229,-35.193,-3.254,-105.781,-46.476
7.834,-15.418,-34.705,8.137,-96.999,-35.813,-7.081,4.222,-35.196,-3.249,-105.777,-46.478
7.836,-15.411,-34.703,8.114,-97.009,-35.812,-7.065,4.214,-35.202,-3.243,-105.784,-46.48
7.833,-15.409,-34.698,8.119,-97.016,-35.814,-7.053,4.209,-35.206,-3.241,-105.784,-46.488
7.836,-15.405,-34.701,8.141,-97.039,-35.828,-7.063,4.211,-35.211,-3.233,-105.781,-46.494
7.853,-15.402,-34.692,8.135,-97.069,-35.827,-7.058,4.21,-35.213,-3.226,-105.783,-46.501
7.86,-15.394,-34.689,8.14,-97.096,-35.82,-7.039,4.21,-35.213,-3.232,-105.778,-46.51
7.849,-15.39,-34.688,8.141,-97.101,-35.817,-7.02,4.212,-35.205,-3.233,-105.77,-46.527
7.848,-15.39,-34.696,8.177,-97.115,-35.819,-7.032,4.219,-35.201,-3.234,-105.776,-46.541
7.862,-15.396,-34.691,8.14,-97.142,-35.823,-7.053,4.22,-35.197,-3.232,-105.779,-46.558
7.863,-15.394,-34.682,8.124,-97.145,-35.835,-7.064,4.223,-35.195,-3.241,-105.763,-46.579
